RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS,TOTAL DISTANCE (FEET)
74,0,20098,Stuart Appleby,2' 4",702,1634.250
74,0,21407,Arjun Atwal,2' 4",726,1665.833
74,0,22371,Aaron Baddeley,2' 4",534,1253.917
74,0,28259,Sangmoon Bae,2' 4",596,1371.000
74,0,29479,Scott Brown,2' 4",577,1343.667
74,0,12510,Chad Campbell,2' 4",836,1925.083
74,0,32200,Roberto Castro,2' 4",834,1953.833
74,0,34021,Bud Cauley,2' 4",964,2222.917
74,0,20850,Daniel Chopra,2' 4",441,1040.500
74,0,23204,Gary Christian,2' 4",842,1983.583
74,0,28455,Will Claxton,2' 4",962,2271.083
74,0,11123,Chris Couch,2' 4",571,1316.083
74,0,21753,Brian Davis,2' 4",806,1865.333
74,0,23983,Luke Donald,2' 4",498,1178.750
74,0,23409,James Driscoll,2' 4",740,1745.833
74,0,28307,Matt Every,2' 4",675,1564.000
74,0,32102,Rickie Fowler,2' 4",702,1657.667
74,0,21805,Harrison Frazar,2' 4",511,1209.167
74,0,32698,Bobby Gates,2' 4",852,1994.250
74,0,12716,Charley Hoffman,2' 4",838,1975.750
74,0,27141,J.B. Holmes,2' 4",830,1937.417
74,0,31558,J.J. Killeen,2' 4",867,2012.833
74,0,30926,Chris Kirk,2' 4",914,2164.000
74,0,29478,Kevin Kisner,2' 4",556,1305.917
74,0,33122,Russell Knox,2' 4",635,1475.417
74,0,26851,Marc Leishman,2' 4",819,1890.083
74,0,24781,Hunter Mahan,2' 4",736,1739.833
74,0,27120,Troy Matteson,2' 4",900,2065.750
74,0,28237,Rory McIlroy,2' 4",407,949.167
74,0,20572,Rod Pampling,2' 4",774,1832.250
74,0,25345,Carl Pettersson,2' 4",821,1882.917
74,0,29476,Kyle Reifers,2' 4",844,1966.250
74,0,06567,Vijay Singh,2' 4",891,2073.750
74,0,02206,David Toms,2' 4",483,1136.583
74,0,27770,Camilo Villegas,2' 4",841,1990.083
74,0,25632,Jimmy Walker,2' 4",980,2294.833
74,0,26289,Boo Weekley,2' 4",699,1652.417
111,0,29910,Blake Adams,2' 5",979,2349.000
111,0,06004,Stephen Ames,2' 5",426,1029.333
111,0,27895,Jonas Blixt,2' 5",628,1511.250
111,0,23135,Tim Clark,2' 5",542,1288.667
111,0,27436,Graham DeLaet,2' 5",782,1900.667
111,0,28500,Martin Flores,2' 5",870,2080.833
111,0,23903,Stephen Gangluff,2' 5",478,1136.417
111,0,24358,Robert Garrigus,2' 5",810,1957.333
111,0,20574,Mathew Goggin,2' 5",625,1520.417
111,0,29222,Billy Hurley III,2' 5",597,1463.333
111,0,21350,Ryuji Imada,2' 5",712,1745.417
111,0,06573,Brandt Jobe,2' 5",507,1210.417
111,0,27974,Sung Kang,2' 5",653,1574.250
111,0,19970,Robert Karlsson,2' 5",414,1014.250
111,0,24940,Edward Loar,2' 5",483,1152.417
111,0,01724,Jeff Maggert,2' 5",864,2063.333
111,0,22961,David Mathis,2' 5",707,1726.333
111,0,25572,Graeme McDowell,2' 5",413,990.083
111,0,31202,William McGirt,2' 5",874,2082.667
111,0,26596,Ryan Moore,2' 5",865,2076.333
111,0,25396,Kevin Na,2' 5",663,1576.000
111,0,26329,Louis Oosthuizen,2' 5",548,1337.750
111,0,28475,Jeff Overton,2' 5",949,2291.083
111,0,23320,Ryan Palmer,2' 5",734,1777.750
111,0,25818,Scott Piercy,2' 5",903,2170.833
111,0,25457,Alexandre Rocha,2' 5",596,1417.083
111,0,23621,Rory Sabbatini,2' 5",741,1770.917
111,0,24502,Adam Scott,2' 5",459,1127.167
111,0,27649,Brandt Snedeker,2' 5",640,1537.833
111,0,30692,Scott Stallings,2' 5",773,1895.667
111,0,22582,Kyle Thompson,2' 5",429,1045.583
111,0,23623,Bo Van Pelt,2' 5",665,1631.333
111,0,27064,Jhonattan Vegas,2' 5",791,1933.167
111,0,26951,Johnson Wagner,2' 5",843,2067.167
111,0,20160,Charlie Wi,2' 5",752,1804.667
146,0,33120,Mark Anderson,2' 6",654,1621.167
146,0,32334,Charlie Beljan,2' 6",500,1263.833
146,0,20070,Matt Bettencourt,2' 6",631,1565.917
146,0,28087,Kris Blanks,2' 6",681,1705.417
146,0,24925,Jonathan Byrd,2' 6",584,1438.500
146,0,28093,Miguel Angel Carballo,2' 6",641,1607.083
146,0,20623,Gavin Coles,2' 6",587,1461.583
146,0,01249,John Daly,2' 6",400,1010.417
146,0,34099,Harris English,2' 6",978,2452.250
146,0,30750,Tommy Gainey,2' 6",948,2399.583
146,0,08725,Tom Gillis,2' 6",717,1805.583
146,0,23718,Nathan Green,2' 6",614,1558.417
146,0,27797,Derek Lamely,2' 6",589,1455.250
146,0,29926,Danny Lee,2' 6",630,1551.250
146,0,35139,Richard Lee,2' 6",635,1600.000
146,0,23548,Bill Lunde,2' 6",720,1785.583
146,0,01766,Billy Mayfair,2' 6",855,2155.750
146,0,24140,Sean O'Hair,2' 6",867,2132.500
146,0,22046,Geoff Ogilvy,2' 6",564,1425.333
146,0,24361,Pat Perez,2' 6",720,1782.167
146,0,01941,Tom Pernice Jr.,2' 6",557,1383.250
146,0,24138,Ian Poulter,2' 6",391,967.250
146,0,26331,Charl Schwartzel,2' 6",422,1060.417
146,0,27963,Chris Stroud,2' 6",806,2000.417
146,0,27330,Josh Teater,2' 6",900,2217.417
146,0,26287,Roland Thatcher,2' 6",502,1253.083
146,0,30927,Brendon Todd,2' 6",670,1674.250
146,0,25892,Steve Wheatcroft,2' 6",479,1200.083
146,0,31323,Gary Woodland,2' 6",595,1473.667
175,0,12652,Cameron Beckman,2' 7",766,1974.417
175,0,23542,Tommy Biershenk,2' 7",607,1583.583
175,0,33141,Keegan Bradley,2' 7",745,1894.667
175,0,32366,Kevin Chappell,2' 7",780,2019.833
175,0,23541,Ben Crane,2' 7",637,1664.000
175,0,28089,Jason Day,2' 7",470,1195.833
175,0,34174,John Huh,2' 7",914,2377.250
175,0,27936,Martin Laird,2' 7",578,1500.583
175,0,27556,Ted Potter Jr.,2' 7",646,1651.917
175,0,32150,Michael Thompson,2' 7",694,1794.167
175,0,33419,Cameron Tringale,2' 7",842,2176.833
175,0,27095,Nick Watney,2' 7",822,2135.917
187,0,26758,David Hearn,2' 8",957,2512.333
187,0,01810,Phil Mickelson,2' 8",599,1618.750
187,0,21528,Henrik Stenson,2' 8",458,1216.333
190,0,25562,Andres Romero,2' 9",565,1550.000
191,0,29518,Brendan Steele,2' 10",736,2071.917
