RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
30,2,22056,Cameron Percy,50.00,2,4
30,2,25818,Scott Piercy,50.00,5,10
30,2,26476,Chez Reavie,50.00,3,6
30,2,22405,Justin Rose,50.00,2,4
30,48,29221,Webb Simpson,50.00,3,6
30,2,48119,Ben Taylor,50.00,1,2
30,2,33448,Justin Thomas,50.00,4,8
30,2,25804,Bubba Watson,50.00,3,6
30,2,47128,Richy Werenski,50.00,6,12
30,2,32254,Xinjun Zhang,50.00,5,10
54,1,25364,Paul Casey,46.67,7,15
54,1,46046,Scottie Scheffler,46.67,7,15
56,19,29420,Billy Horschel,46.15,6,13
57,0,34098,Russell Henley,45.45,5,11
57,0,26596,Ryan Moore,45.45,5,11
57,0,33667,Carlos Ortiz,45.45,5,11
60,0,29479,Scott Brown,44.44,4,9
60,0,10809,Jim Furyk,44.44,4,9
60,0,32618,Rhein Gibson,44.44,4,9
60,0,33410,Andrew Landry,44.44,4,9
60,0,49771,J.T. Poston,44.44,4,9
65,0,22371,Aaron Baddeley,42.86,3,7
65,13,40026,Daniel Berger,42.86,3,7
65,0,45157,Cam Davis,42.86,3,7
65,0,25686,Jason Dufner,42.86,3,7
65,0,35310,Lanto Griffin,42.86,6,14
65,0,46550,Brandon Hagy,42.86,3,7
65,0,27554,Scott Harrington,42.86,3,7
65,0,33122,Russell Knox,42.86,3,7
65,0,23788,D.J. Trahan,42.86,3,7
74,1,37455,Si Woo Kim,41.67,5,12
75,2,23621,Rory Sabbatini,41.18,7,17
76,2,28420,Ryan Brehm,40.00,2,5
76,2,24924,Bill Haas,40.00,2,5
76,2,30944,Jason Kokrak,40.00,2,5
76,55,46970,Jon Rahm,40.00,2,5
76,2,49960,Sepp Straka,40.00,4,10
76,2,27963,Chris Stroud,40.00,2,5
82,5,27644,Brian Harman,38.46,5,13
82,5,36801,Mark Hubbard,38.46,5,13
82,5,47993,Denny McCarthy,38.46,5,13
82,5,36699,Patrick Rodgers,38.46,5,13
82,5,27095,Nick Watney,38.46,5,13
87,5,20229,Stewart Cink,37.50,3,8
87,5,35532,Tom Hoge,37.50,3,8
87,5,31420,Anirban Lahiri,37.50,3,8
87,5,28237,Rory McIlroy,37.50,3,8
87,5,32640,Troy Merritt,37.50,3,8
87,5,48081,Xander Schauffele,37.50,3,8
87,5,32150,Michael Thompson,37.50,3,8
94,5,25396,Kevin Na,36.36,4,11
95,4,29725,Tony Finau,35.71,5,14
96,5,40009,Dominic Bozzelli,33.33,1,3
96,5,46435,Austin Cook,33.33,2,6
96,5,45609,Tyler Duncan,33.33,4,12
96,5,21209,Sergio Garcia,33.33,1,3
96,5,48045,Michael Gellerman,33.33,1,3
96,5,28679,Fabián Gómez,33.33,3,9
96,5,35506,Mackenzie Hughes,33.33,3,9
96,5,34213,Grayson Murray,33.33,3,9
96,5,26329,Louis Oosthuizen,33.33,2,6
96,5,24361,Pat Perez,33.33,1,3
96,5,27556,Ted Potter Jr.,33.33,2,6
96,-18,34360,Patrick Reed,33.33,2,6
96,5,35732,Wes Roach,33.33,1,3
96,5,24502,Adam Scott,33.33,2,6
96,5,35891,Cameron Smith,33.33,4,12
96,5,27330,Josh Teater,33.33,1,3
112,-11,45526,Abraham Ancer,30.77,4,13
113,6,26499,Rafa Cabrera Bello,30.00,3,10
114,6,39977,Max Homa,28.57,2,7
114,6,32791,K.H. Lee,28.57,4,14
114,6,33486,Roger Sloan,28.57,2,7
114,6,25493,Nick Taylor,28.57,2,7
114,6,23325,Vaughn Taylor,28.57,2,7
114,6,23623,Bo Van Pelt,28.57,2,7
114,6,31323,Gary Woodland,28.57,4,14
121,6,28089,Jason Day,27.27,3,11
121,6,48822,Sebastián Muñoz,27.27,3,11
121,6,31560,Brian Stuard,27.27,3,11
124,6,26300,Matt Jones,26.67,4,15
125,6,33948,Byeong Hun An,25.00,2,8
125,6,39997,Corey Conners,25.00,2,8
125,6,29535,Brice Garnett,25.00,2,8
125,6,46402,Talor Gooch,25.00,6,24
125,6,36689,Brooks Koepka,25.00,2,8
125,6,23108,Matt Kuchar,25.00,2,8
125,6,30163,Henrik Norlander,25.00,1,4
125,6,29908,C.T. Pan,25.00,2,8
125,6,24138,Ian Poulter,25.00,2,8
125,6,37275,Sam Ryder,25.00,1,4
125,6,29518,Brendan Steele,25.00,1,4
125,6,51894,Vince Whaley,25.00,2,8
125,6,49964,Aaron Wise,25.00,1,4
138,-7,46717,Viktor Hovland,23.08,3,13
139,8,47959,Bryson DeChambeau,22.22,2,9
139,8,25900,Lucas Glover,22.22,2,9
139,8,31646,Emiliano Grillo,22.22,2,9
139,8,31557,Jim Herman,22.22,2,9
139,8,21961,Charles Howell III,22.22,2,9
139,8,53165,Doc Redman,22.22,2,9
139,8,30110,Kyle Stanley,22.22,2,9
139,8,32139,Danny Willett,22.22,2,9
147,9,32448,James Hahn,20.00,1,5
147,0,26851,Marc Leishman,20.00,2,10
147,9,40042,Tyler McCumber,20.00,1,5
147,-16,50525,Collin Morikawa,20.00,1,5
147,9,27349,Alex Noren,20.00,1,5
147,9,27214,Kevin Streelman,20.00,1,5
147,9,35617,Martin Trainer,20.00,1,5
147,9,37189,Harold Varner III,20.00,2,10
155,8,19803,Ryan Armour,18.18,2,11
155,1,45486,Joaquin Niemann,18.18,2,11
157,7,28307,Matt Every,16.67,1,6
157,7,32102,Rickie Fowler,16.67,1,6
157,7,39546,Keith Mitchell,16.67,1,6
157,7,27942,Rob Oppenheim,16.67,1,6
157,7,46441,Robby Shelton,16.67,1,6
162,7,48887,Matt Wallace,15.38,2,13
163,7,40058,Zac Blair,14.29,1,7
163,7,32366,Kevin Chappell,14.29,1,7
163,7,19846,Brian Gay,14.29,1,7
163,7,27936,Martin Laird,14.29,1,7
163,7,47347,Adam Schenk,14.29,1,7
163,7,25632,Jimmy Walker,14.29,1,7
163,7,56278,Matthew Wolff,14.29,1,7
170,7,35450,Patrick Cantlay,12.50,1,8
171,7,36871,Matthew NeSmith,11.11,1,9
172,7,29268,Bronson Burgoon,10.00,1,10
172,7,34256,Andrew Putnam,10.00,1,10
174,7,40098,Matt Fitzpatrick,9.09,1,11
175,7,34255,Joseph Bramlett,.00,0,3
175,7,47504,Sam Burns,.00,0,6
175,7,34314,Sebastian Cappelen,.00,0,1
175,7,52375,Doug Ghim,.00,0,1
175,7,34363,Tyrrell Hatton,.00,0,3
175,7,33597,Harry Higgs,.00,0,9
175,7,35449,Adam Long,.00,0,9
175,7,33204,Shane Lowry,.00,0,1
175,7,34466,Peter Malnati,.00,0,3
175,7,25572,Graeme McDowell,.00,0,3
175,7,28252,Seamus Power,.00,0,2
175,7,34046,Jordan Spieth,.00,0,7
175,7,30692,Scott Stallings,.00,0,4
175,7,33449,Zack Sucher,.00,0,2
175,7,33419,Cameron Tringale,.00,0,7
175,7,32333,Kevin Tway,.00,0,5
175,7,29484,Peter Uihlein,.00,0,2
175,7,27064,Jhonattan Vegas,.00,0,7
175,7,35658,Kris Ventura,.00,0,2
