RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,24138,Ian Poulter,100.00,46,46
2,1,28252,Seamus Power,96.43,27,28
3,-1,33448,Justin Thomas,95.06,77,81
4,0,46435,Austin Cook,95.00,57,60
5,2,35449,Adam Long,93.90,77,82
6,2,26329,Louis Oosthuizen,93.75,60,64
7,-2,34099,Harris English,93.44,57,61
8,1,33449,Zack Sucher,93.33,28,30
9,-3,29221,Webb Simpson,93.22,55,59
10,0,48887,Matt Wallace,93.18,41,44
11,0,49960,Sepp Straka,91.95,80,87
12,2,22056,Cameron Percy,91.84,45,49
13,3,29518,Brendan Steele,91.55,65,71
14,5,34360,Patrick Reed,91.46,75,82
15,2,29268,Bronson Burgoon,91.43,64,70
16,-1,29478,Kevin Kisner,91.11,82,90
17,3,27644,Brian Harman,91.01,81,89
18,-6,29725,Tony Finau,90.24,74,82
19,4,51766,Wyndham Clark,90.20,46,51
20,-2,46970,Jon Rahm,90.16,55,61
21,7,48081,Xander Schauffele,90.00,63,70
22,3,36801,Mark Hubbard,89.89,80,89
23,3,33419,Cameron Tringale,89.87,71,79
24,5,19846,Brian Gay,89.47,51,57
24,5,34098,Russell Henley,89.47,51,57
24,5,27214,Kevin Streelman,89.47,68,76
27,5,27349,Alex Noren,89.39,59,66
28,-1,35310,Lanto Griffin,89.32,92,103
29,4,34314,Sebastian Cappelen,89.29,50,56
30,4,25364,Paul Casey,89.23,58,65
30,4,27649,Brandt Snedeker,89.23,58,65
32,4,30911,Tommy Fleetwood,89.19,33,37
32,4,32662,Michael Gligic,89.19,33,37
32,4,32791,K.H. Lee,89.19,66,74
35,11,47959,Bryson DeChambeau,89.01,81,91
36,3,32139,Danny Willett,88.89,32,36
37,-25,40026,Daniel Berger,88.75,71,80
37,3,39977,Max Homa,88.75,71,80
39,2,33120,Mark Anderson,88.68,47,53
40,9,45526,Abraham Ancer,88.64,78,88
40,2,49298,Kramer Hickok,88.64,39,44
42,1,48119,Ben Taylor,88.57,31,35
42,1,31323,Gary Woodland,88.57,62,70
44,1,22371,Aaron Baddeley,88.46,23,26
45,2,30692,Scott Stallings,88.33,53,60
46,2,32618,Rhein Gibson,88.10,37,42
47,15,28237,Rory McIlroy,88.00,66,75
48,2,40058,Zac Blair,87.84,65,74
49,2,39997,Corey Conners,87.67,64,73
50,2,25686,Jason Dufner,87.50,70,80
50,2,29974,Branden Grace,87.50,42,48
50,2,46550,Brandon Hagy,87.50,35,40
50,2,32448,James Hahn,87.50,21,24
50,2,33122,Russell Knox,87.50,63,72
50,2,37189,Harold Varner III,87.50,56,64
56,3,28679,Fabián Gómez,87.27,48,55
56,3,33486,Roger Sloan,87.27,48,55
58,3,45157,Cam Davis,87.18,34,39
59,4,49964,Aaron Wise,87.10,27,31
60,5,46402,Talor Gooch,86.90,73,84
61,8,33399,Adam Hadwin,86.57,58,67
62,4,23320,Ryan Palmer,86.42,70,81
62,8,25493,Nick Taylor,86.42,70,81
64,7,26758,David Hearn,86.36,38,44
64,4,29420,Billy Horschel,86.36,76,88
64,7,35732,Wes Roach,86.36,19,22
67,0,48822,Sebastián Muñoz,86.32,101,117
68,5,19803,Ryan Armour,86.21,50,58
69,5,33413,Ben Martin,86.11,31,36
70,11,32839,Hideki Matsuyama,86.02,80,93
71,4,29479,Scott Brown,85.92,61,71
72,4,56762,Will Gordon,85.71,18,21
72,4,34563,Chesson Hadley,85.71,42,49
72,17,35506,Mackenzie Hughes,85.71,66,77
72,4,31420,Anirban Lahiri,85.71,24,28
72,4,33667,Carlos Ortiz,85.71,84,98
72,4,34431,Robert Streb,85.71,48,56
78,-14,25396,Kevin Na,85.57,83,97
79,3,23108,Matt Kuchar,85.51,59,69
80,25,34363,Tyrrell Hatton,85.45,47,55
81,2,45609,Tyler Duncan,85.44,88,103
82,2,37455,Si Woo Kim,85.37,70,82
83,2,32640,Troy Merritt,85.33,64,75
84,2,35461,Beau Hossler,85.29,58,68
85,2,40098,Matt Fitzpatrick,85.19,46,54
86,2,34021,Bud Cauley,85.07,57,67
87,2,34466,Peter Malnati,84.93,62,73
88,4,21209,Sergio Garcia,84.78,39,46
89,4,21407,Arjun Atwal,84.62,22,26
89,4,28089,Jason Day,84.62,44,52
89,4,24502,Adam Scott,84.62,33,39
92,4,27556,Ted Potter Jr.,84.44,38,45
93,4,33948,Byeong Hun An,84.42,65,77
94,4,29926,Danny Lee,84.34,70,83
94,4,47347,Adam Schenk,84.34,70,83
96,4,27963,Chris Stroud,84.31,43,51
97,12,46046,Scottie Scheffler,84.27,75,89
98,3,35617,Martin Trainer,84.21,48,57
99,3,56278,Matthew Wolff,84.15,69,82
100,3,32366,Kevin Chappell,84.09,37,44
100,3,29535,Brice Garnett,84.09,37,44
102,3,25818,Scott Piercy,84.00,63,75
102,3,32150,Michael Thompson,84.00,63,75
104,7,12716,Charley Hoffman,83.87,52,62
105,7,27942,Rob Oppenheim,83.82,57,68
106,7,35658,Kris Ventura,83.78,31,37
107,7,26476,Chez Reavie,83.75,67,80
108,7,23623,Bo Van Pelt,83.72,36,43
109,7,30163,Henrik Norlander,83.64,46,55
110,0,39971,Sungjae Im,83.47,101,121
111,6,24924,Bill Haas,83.33,35,42
111,6,33597,Harry Higgs,83.33,80,96
111,6,01810,Phil Mickelson,83.33,45,54
114,-6,46717,Viktor Hovland,83.13,69,83
115,6,30944,Jason Kokrak,83.08,54,65
116,7,33204,Shane Lowry,82.93,34,41
117,5,50525,Collin Morikawa,82.86,87,105
117,7,51894,Vince Whaley,82.86,29,35
119,7,34213,Grayson Murray,82.69,43,52
119,7,39953,Chase Seiffert,82.69,43,52
121,7,47504,Sam Burns,82.61,57,69
121,7,20229,Stewart Cink,82.61,38,46
121,7,25632,Jimmy Walker,82.61,38,46
124,7,27974,Sung Kang,82.56,71,86
125,7,36699,Patrick Rodgers,82.35,70,85
125,7,29484,Peter Uihlein,82.35,28,34
127,-3,30927,Brendon Todd,82.30,93,113
128,6,49766,Hank Lebioda,82.22,37,45
129,6,34046,Jordan Spieth,82.14,69,84
130,6,32757,Patton Kizzire,82.05,32,39
131,6,29970,Dylan Frittelli,82.02,73,89
131,6,33410,Andrew Landry,82.02,73,89
133,-13,52372,Cameron Champ,81.93,68,83
134,6,27554,Scott Harrington,81.82,45,55
134,17,45486,Joaquin Niemann,81.82,72,88
136,5,34076,Joel Dahmen,81.74,94,115
137,0,26851,Marc Leishman,81.72,76,93
138,4,49771,J.T. Poston,81.69,58,71
139,4,37275,Sam Ryder,81.61,71,87
140,4,26300,Matt Jones,81.54,53,65
141,4,35450,Patrick Cantlay,81.03,47,58
141,4,47128,Richy Werenski,81.03,47,58
143,4,28775,Nate Lashley,80.88,55,68
144,4,46441,Robby Shelton,80.77,63,78
145,4,40009,Dominic Bozzelli,80.65,25,31
146,4,32254,Xinjun Zhang,80.52,62,77
147,4,34256,Andrew Putnam,80.49,33,41
148,5,29908,C.T. Pan,80.43,37,46
149,5,36871,Matthew NeSmith,80.33,49,61
150,11,35891,Cameron Smith,80.25,65,81
151,4,24024,Zach Johnson,80.00,44,55
