RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,52375,Doug Ghim,75.00,12,16
2,0,28089,Jason Day,74.47,35,47
3,1,27963,Chris Stroud,70.73,29,41
4,2,34021,Bud Cauley,70.18,40,57
5,-2,30927,Brendon Todd,69.49,41,59
6,2,46550,Brandon Hagy,69.23,18,26
7,2,33399,Adam Hadwin,69.09,38,55
8,2,27942,Rob Oppenheim,68.29,28,41
9,2,48887,Matt Wallace,67.39,31,46
10,2,28252,Seamus Power,66.67,10,15
11,2,27644,Brian Harman,66.15,43,65
12,2,45157,Cam Davis,65.85,27,41
13,-6,35891,Cameron Smith,64.91,37,57
14,2,24361,Pat Perez,64.44,29,45
15,32,46970,Jon Rahm,64.15,34,53
16,1,33122,Russell Knox,64.10,25,39
17,1,29974,Branden Grace,64.00,16,25
18,3,21209,Sergio Garcia,63.64,21,33
18,3,26476,Chez Reavie,63.64,35,55
20,15,40026,Daniel Berger,63.46,33,52
20,3,49771,J.T. Poston,63.46,33,52
22,2,35450,Patrick Cantlay,63.41,26,41
23,-3,35506,Mackenzie Hughes,63.33,38,60
24,1,32139,Danny Willett,62.86,22,35
25,10,47959,Bryson DeChambeau,62.75,32,51
26,0,28679,Fabián Gómez,62.50,20,32
26,4,25396,Kevin Na,62.50,40,64
26,0,27649,Brandt Snedeker,62.50,30,48
29,-10,39971,Sungjae Im,62.34,48,77
30,-1,33204,Shane Lowry,62.16,23,37
31,1,26300,Matt Jones,61.64,45,73
32,1,21407,Arjun Atwal,61.54,8,13
33,-2,34360,Patrick Reed,61.43,43,70
34,0,27214,Kevin Streelman,61.11,33,54
35,3,46442,Maverick McNealy,60.71,34,56
36,15,48081,Xander Schauffele,60.34,35,58
37,20,45526,Abraham Ancer,60.00,27,45
37,3,33448,Justin Thomas,60.00,33,55
39,0,25900,Lucas Glover,59.62,31,52
40,0,27349,Alex Noren,59.18,29,49
41,1,32791,K.H. Lee,59.09,39,66
41,1,27095,Nick Watney,59.09,13,22
43,-6,45486,Joaquin Niemann,58.93,33,56
43,1,53165,Doc Redman,58.93,33,56
45,0,29268,Bronson Burgoon,58.82,20,34
45,0,22405,Justin Rose,58.82,20,34
47,2,29221,Webb Simpson,58.62,17,29
47,1,23788,D.J. Trahan,58.62,17,29
49,0,34098,Russell Henley,58.33,21,36
50,12,35310,Lanto Griffin,57.83,48,83
51,1,22056,Cameron Percy,57.69,15,26
52,1,23108,Matt Kuchar,57.50,23,40
52,1,34046,Jordan Spieth,57.50,23,40
54,1,31560,Brian Stuard,57.45,27,47
55,1,40058,Zac Blair,57.38,35,61
56,14,50525,Collin Morikawa,57.33,43,75
57,0,22371,Aaron Baddeley,57.14,24,42
57,0,32618,Rhein Gibson,57.14,12,21
57,0,21961,Charles Howell III,57.14,24,42
57,0,31420,Anirban Lahiri,57.14,12,21
61,2,49960,Sepp Straka,56.90,33,58
62,2,33120,Mark Anderson,56.82,25,44
62,2,27129,Luke List,56.82,25,44
64,2,27554,Scott Harrington,56.72,38,67
65,2,36699,Patrick Rodgers,56.60,30,53
65,2,32150,Michael Thompson,56.60,30,53
67,4,12716,Charley Hoffman,56.25,27,48
68,4,46402,Talor Gooch,56.16,41,73
69,4,47128,Richy Werenski,56.10,23,41
70,16,34363,Tyrrell Hatton,56.00,14,25
71,13,29725,Tony Finau,55.93,33,59
72,2,25349,Tim Wilkinson,55.56,15,27
73,2,34076,Joel Dahmen,55.38,36,65
74,2,01810,Phil Mickelson,55.36,31,56
75,2,23621,Rory Sabbatini,55.32,26,47
76,4,56278,Matthew Wolff,55.17,32,58
77,19,32839,Hideki Matsuyama,54.93,39,71
78,3,20229,Stewart Cink,54.90,28,51
79,3,32102,Rickie Fowler,54.84,17,31
79,3,24502,Adam Scott,54.84,17,31
81,3,51766,Wyndham Clark,54.55,30,55
82,-3,48822,Sebastián Muñoz,54.17,39,72
83,-5,30925,Dustin Johnson,53.85,21,39
84,3,24138,Ian Poulter,53.66,22,41
85,3,36871,Matthew NeSmith,53.49,23,43
86,3,56762,Will Gordon,53.33,8,15
87,3,25686,Jason Dufner,53.19,25,47
88,3,33141,Keegan Bradley,53.03,35,66
89,3,29484,Peter Uihlein,52.94,9,17
90,4,30692,Scott Stallings,52.50,21,40
91,4,10809,Jim Furyk,52.38,22,42
92,5,40009,Dominic Bozzelli,52.17,12,23
93,-24,26851,Marc Leishman,52.08,25,48
94,5,32366,Kevin Chappell,52.00,13,25
95,5,39324,J.J. Spaun,51.92,27,52
96,5,33667,Carlos Ortiz,51.85,28,54
97,5,33948,Byeong Hun An,51.72,30,58
97,-5,34099,Harris English,51.72,30,58
97,5,24924,Bill Haas,51.72,15,29
100,5,49964,Aaron Wise,51.61,16,31
101,5,34255,Joseph Bramlett,51.52,17,33
101,5,32662,Michael Gligic,51.52,17,33
103,6,29970,Dylan Frittelli,51.39,37,72
104,6,33419,Cameron Tringale,51.28,20,39
105,6,33410,Andrew Landry,51.11,23,45
106,-9,29478,Kevin Kisner,51.02,25,49
106,6,25632,Jimmy Walker,51.02,25,49
108,5,32254,Xinjun Zhang,50.85,30,59
109,5,33404,Chris Baker,50.00,13,26
109,5,29479,Scott Brown,50.00,16,32
109,5,28307,Matt Every,50.00,21,42
109,5,30911,Tommy Fleetwood,50.00,11,22
109,5,39977,Max Homa,50.00,24,48
109,5,49766,Hank Lebioda,50.00,19,38
109,5,29926,Danny Lee,50.00,31,62
109,5,34466,Peter Malnati,50.00,18,36
109,5,33413,Ben Martin,50.00,10,20
109,5,32640,Troy Merritt,50.00,22,44
109,5,35732,Wes Roach,50.00,8,16
109,5,35617,Martin Trainer,50.00,14,28
109,5,27064,Jhonattan Vegas,50.00,17,34
122,6,47993,Denny McCarthy,49.28,34,69
123,6,37455,Si Woo Kim,49.25,33,67
124,12,29420,Billy Horschel,49.18,30,61
125,5,31557,Jim Herman,49.09,27,55
126,6,40098,Matt Fitzpatrick,48.94,23,47
127,6,29535,Brice Garnett,48.65,18,37
127,6,29908,C.T. Pan,48.65,18,37
129,6,39953,Chase Seiffert,48.57,17,35
130,1,23320,Ryan Palmer,48.39,30,62
131,5,30944,Jason Kokrak,48.21,27,56
132,6,35449,Adam Long,47.89,34,71
133,6,31646,Emiliano Grillo,47.83,22,46
133,6,24024,Zach Johnson,47.83,22,46
135,6,35461,Beau Hossler,47.62,20,42
136,6,47347,Adam Schenk,47.50,19,40
137,6,27330,Josh Teater,47.37,9,19
