RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,1,47959,Bryson DeChambeau,67.69,44,65
2,-1,34021,Bud Cauley,67.47,56,83
3,0,28089,Jason Day,66.67,46,69
4,0,27644,Brian Harman,65.56,59,90
5,0,22405,Justin Rose,65.22,30,46
6,1,46550,Brandon Hagy,63.64,28,44
7,-1,30927,Brendon Todd,63.46,66,104
8,0,49771,J.T. Poston,63.33,57,90
9,1,32139,Danny Willett,63.16,24,38
10,1,48887,Matt Wallace,63.08,41,65
11,1,33204,Shane Lowry,62.79,27,43
12,2,46442,Maverick McNealy,62.63,62,99
13,3,45157,Cam Davis,62.30,38,61
14,-6,33448,Justin Thomas,62.12,41,66
15,2,34098,Russell Henley,62.07,36,58
16,2,22371,Aaron Baddeley,61.90,39,63
17,2,23621,Rory Sabbatini,61.54,48,78
18,8,34360,Patrick Reed,60.98,50,82
19,1,27554,Scott Harrington,60.92,53,87
20,1,27649,Brandt Snedeker,60.87,42,69
21,-8,30925,Dustin Johnson,60.71,34,56
22,0,33399,Adam Hadwin,60.32,38,63
23,0,33122,Russell Knox,60.29,41,68
24,0,27942,Rob Oppenheim,60.27,44,73
25,1,33120,Mark Anderson,60.00,39,65
26,30,48081,Xander Schauffele,59.70,40,67
27,55,46970,Jon Rahm,59.65,34,57
28,1,25396,Kevin Na,59.05,62,105
29,16,40026,Daniel Berger,58.90,43,73
30,-5,39971,Sungjae Im,58.76,57,97
31,-1,35450,Patrick Cantlay,58.70,27,46
32,0,35310,Lanto Griffin,58.62,68,116
33,-2,47347,Adam Schenk,58.57,41,70
34,-1,24361,Pat Perez,58.49,31,53
35,13,29221,Webb Simpson,58.33,28,48
36,4,35506,Mackenzie Hughes,58.24,53,91
37,-3,27349,Alex Noren,58.23,46,79
38,-3,01810,Phil Mickelson,58.21,39,67
39,-1,26476,Chez Reavie,57.53,42,73
40,-1,31420,Anirban Lahiri,57.50,23,40
41,0,25686,Jason Dufner,57.33,43,75
42,0,49960,Sepp Straka,57.32,47,82
43,-17,35891,Cameron Smith,56.79,46,81
44,-1,27129,Luke List,56.34,40,71
45,-1,53165,Doc Redman,56.32,49,87
46,-1,32150,Michael Thompson,56.25,45,80
47,-11,34099,Harris English,56.00,42,75
48,0,21209,Sergio Garcia,55.56,15,27
48,0,24138,Ian Poulter,55.56,35,63
50,1,26300,Matt Jones,55.45,56,101
51,1,32618,Rhein Gibson,55.36,31,56
51,1,27963,Chris Stroud,55.36,31,56
53,1,29484,Peter Uihlein,55.26,21,38
54,1,23108,Matt Kuchar,55.07,38,69
55,2,36871,Matthew NeSmith,54.55,36,66
56,-20,23320,Ryan Palmer,54.43,43,79
57,7,45486,Joaquin Niemann,54.29,38,70
58,0,27214,Kevin Streelman,54.22,45,83
59,0,33404,Chris Baker,54.17,26,48
60,0,33141,Keegan Bradley,54.12,46,85
61,0,32640,Troy Merritt,54.10,33,61
62,0,24024,Zach Johnson,54.05,40,74
63,0,52375,Doug Ghim,54.00,27,50
64,2,12716,Charley Hoffman,53.73,36,67
65,2,24502,Adam Scott,53.66,22,41
66,3,29926,Danny Lee,53.33,40,75
66,3,33413,Ben Martin,53.33,24,45
68,3,40098,Matt Fitzpatrick,53.13,34,64
69,3,31560,Brian Stuard,53.06,52,98
70,7,48822,Sebastián Muñoz,52.69,49,93
71,3,35461,Beau Hossler,52.44,43,82
71,27,32839,Hideki Matsuyama,52.44,43,82
73,2,56762,Will Gordon,52.38,11,21
73,2,29974,Branden Grace,52.38,22,42
75,2,32366,Kevin Chappell,52.27,23,44
75,2,33449,Zack Sucher,52.27,23,44
75,2,48119,Ben Taylor,52.27,23,44
78,-10,50525,Collin Morikawa,52.17,48,92
79,4,29518,Brendan Steele,52.00,39,75
80,4,29268,Bronson Burgoon,51.85,28,54
80,4,30110,Kyle Stanley,51.85,28,54
82,4,34046,Jordan Spieth,51.72,30,58
83,5,46402,Talor Gooch,51.33,58,113
84,5,25900,Lucas Glover,51.32,39,76
85,5,24924,Bill Haas,51.11,23,45
86,5,49298,Kramer Hickok,51.02,25,49
87,5,32791,K.H. Lee,50.98,52,102
88,5,40058,Zac Blair,50.96,53,104
89,5,47993,Denny McCarthy,50.94,54,106
90,5,33419,Cameron Tringale,50.85,30,59
91,5,34314,Sebastian Cappelen,50.77,33,65
92,5,30692,Scott Stallings,50.72,35,69
93,-6,29478,Kevin Kisner,50.65,39,77
94,5,34076,Joel Dahmen,50.54,47,93
95,5,29970,Dylan Frittelli,50.53,48,95
96,5,21407,Arjun Atwal,50.00,18,36
96,5,25364,Paul Casey,50.00,19,38
96,5,20229,Stewart Cink,50.00,40,80
96,5,28679,Fabián Gómez,50.00,30,60
96,5,39977,Max Homa,50.00,34,68
96,5,33667,Carlos Ortiz,50.00,39,78
96,5,33486,Roger Sloan,50.00,35,70
96,5,47128,Richy Werenski,50.00,38,76
96,5,25349,Tim Wilkinson,50.00,27,54
105,9,45526,Abraham Ancer,49.40,41,83
106,4,37189,Harold Varner III,49.21,31,63
107,4,28420,Ryan Brehm,49.12,28,57
108,4,34256,Andrew Putnam,48.94,23,47
109,6,33597,Harry Higgs,48.54,50,103
110,6,49766,Hank Lebioda,48.48,32,66
111,6,30911,Tommy Fleetwood,48.28,14,29
112,6,32757,Patton Kizzire,48.00,24,50
113,25,46046,Scottie Scheffler,47.86,56,117
114,6,29535,Brice Garnett,47.83,33,69
114,6,32662,Michael Gligic,47.83,22,46
116,6,21961,Charles Howell III,47.76,32,67
117,28,29420,Billy Horschel,47.73,42,88
117,6,22056,Cameron Percy,47.73,21,44
117,6,23325,Vaughn Taylor,47.73,42,88
120,5,30944,Jason Kokrak,47.69,31,65
120,5,35230,Nelson Ledesma,47.69,31,65
122,5,30163,Henrik Norlander,47.56,39,82
123,-4,52372,Cameron Champ,47.50,38,80
124,4,39546,Keith Mitchell,47.46,28,59
125,5,36699,Patrick Rodgers,47.44,37,78
126,5,29479,Scott Brown,47.37,36,76
127,5,23788,D.J. Trahan,47.27,26,55
128,5,56278,Matthew Wolff,47.22,34,72
129,38,29725,Tony Finau,47.14,33,70
129,5,39324,J.J. Spaun,47.14,33,70
131,4,39997,Corey Conners,47.06,32,68
131,4,35532,Tom Hoge,47.06,40,85
133,4,31323,Gary Woodland,46.97,31,66
134,4,36801,Mark Hubbard,46.90,53,113
135,5,48045,Michael Gellerman,46.88,15,32
136,5,33948,Byeong Hun An,46.84,37,79
