RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
1,0,08337,Mike Heinen,51,8,43
2,0,20095,Carl Paulson,64,42,22
3,0,01945,Kenny Perry,69,27,42
4,0,12510,Chad Campbell,83,31,52
5,0,01035,Tommy Armour III,91,36,55
6,0,20645,John Senden,92,53,39
7,0,07941,Mike Grob,93,87,6
8,0,23177,Kenneth Staton,95,37,58
9,0,10885,Robert Allenby,101,28,73
10,0,06621,Joe Durant,104,94,10
11,0,02170,Hal Sutton,105,102,3
12,0,21805,Harrison Frazar,110,18,92
13,0,20498,Briny Baird,112,52,60
14,0,23034,Brent Schwarzrock,113,25,88
15,0,19825,Darren Clarke,120,4,116
16,0,07223,Brian Bateman,122,20,102
17,0,08123,Jeff Brehaut,123,79,44
17,0,22295,Darron Stiles,123,55,68
19,0,02002,John Riegger,124,100,24
20,0,08725,Tom Gillis,126,96,30
20,0,20436,Garrett Willis,126,85,41
22,0,19824,Craig Barlow,127,37,90
23,0,01569,Peter Jacobsen,128,119,9
24,0,10733,Kent Jones,131,95,36
25,0,10809,Jim Furyk,135,131,4
26,0,01706,Davis Love III,136,15,121
27,0,06567,Vijay Singh,139,6,133
28,0,20574,Mathew Goggin,140,10,130
28,0,06573,Brandt Jobe,140,51,89
28,0,10425,Jay Williamson,140,103,37
31,0,12705,Cliff Kresge,142,96,46
31,0,20572,Rod Pampling,142,64,78
33,0,01766,Billy Mayfair,145,113,32
33,0,20548,Hidemichi Tanaka,145,133,12
35,0,24925,Jonathan Byrd,146,24,122
35,0,23338,David Gossett,146,82,64
35,0,23353,J.J. Henry,146,46,100
38,0,01938,David Peoples,147,114,33
38,0,02214,Kirk Triplett,147,128,19
40,0,19972,José Coceres,150,125,25
40,0,01619,Skip Kendall,150,142,8
42,0,20094,Jonathan Kaye,151,22,129
42,0,08075,Jerry Kelly,151,116,35
44,0,02246,Duffy Waldorf,152,78,74
45,0,08793,Tiger Woods,153,11,142
46,0,26489,Cameron Yancey,156,76,80
47,0,01553,John Huston,157,107,50
47,0,20628,Arron Oberholser,157,106,51
49,0,12652,Cameron Beckman,158,67,91
50,0,10565,Ian Leggatt,160,28,132
51,0,01797,Rocco Mediate,161,140,21
52,0,01724,Jeff Maggert,165,158,7
52,0,22293,Heath Slocum,165,150,15
52,0,02106,Chris Smith,165,46,119
55,0,06522,Ernie Els,166,5,161
56,0,23125,Brad Elder,169,89,80
56,0,02101,Joey Sindelar,169,108,61
56,0,06581,David Sutherland,169,63,106
59,0,20157,Retief Goosen,171,13,158
60,0,01685,J.L. Lewis,172,65,107
61,0,10107,Deane Pappas,174,11,163
61,0,24502,Adam Scott,174,15,159
63,0,20472,Alex Cejka,175,110,65
63,0,12782,Tim Herron,175,58,117
63,0,08633,Per-Ulrik Johansson,175,82,93
66,0,02223,Bob Tway,176,72,104
67,0,21961,Charles Howell III,177,31,146
68,0,01677,Tom Lehman,178,93,85
68,0,08375,Paul Stankowski,178,39,139
70,0,01381,Fred Funk,179,178,1
71,0,21739,Aaron Barber,180,131,49
71,0,01723,Andrew Magee,180,14,166
73,0,19881,Robert Damron,181,176,5
73,0,20663,Brenden Pappas,181,9,172
73,0,22548,Patrick Sheehan,181,46,135
76,0,23621,Rory Sabbatini,182,44,138
77,0,20029,Notah Begay III,183,165,18
77,0,26420,Richard Johnson,183,156,27
77,0,02104,Jeff Sluman,183,138,45
80,0,24357,K.J. Choi,184,30,154
80,0,01388,Robert Gamez,184,85,99
80,0,01475,Donnie Hammond,184,158,26
80,0,11032,Frank Lickliter II,184,130,54
84,0,23614,Rich Beem,185,41,144
85,0,08931,Glen Day,187,156,31
85,0,08545,Glen Hnatiuk,187,185,2
87,0,21209,Sergio Garcia,188,7,181
87,0,23552,Hank Kuehne,188,1,187
87,0,06332,Neal Lancaster,188,31,157
87,0,01948,Tim Petrovic,188,112,76
91,0,23135,Tim Clark,190,180,10
91,0,01249,John Daly,190,2,188
93,0,20098,Stuart Appleby,191,35,156
93,0,01139,Olin Browne,191,177,14
95,0,07721,Pat Bates,192,164,28
95,0,01810,Phil Mickelson,192,3,189
95,0,21878,Mark Wilson,192,127,65
98,0,01157,Tom Byrum,194,181,13
98,0,06034,Marco Dawson,194,49,145
98,0,01361,Dan Forsman,194,124,70
98,0,12823,Carlos Franco,194,19,175
102,0,06515,Shaun Micheel,195,71,124
103,0,02239,Scott Verplank,196,173,23
104,0,02206,David Toms,197,72,125
105,0,20099,Doug Barron,198,160,38
105,0,20634,Peter Lonard,198,50,148
105,0,08339,Spike McRoy,198,145,53
105,0,10213,Dicky Pride,198,121,77
105,0,06595,Kevin Sutherland,198,72,126
110,0,12661,Todd Barranger,199,17,182
110,0,10585,Scott McCarron,199,31,168
112,0,25450,Ty Tryon,200,22,178
113,0,25692,Akio Sadakata,201,118,83
114,0,07867,Woody Austin,202,59,143
114,0,20623,Gavin Coles,202,186,16
114,0,10423,Mike Weir,202,68,134
117,0,22621,Ben Curtis,203,119,84
117,0,01320,Bob Estes,203,147,56
119,0,23656,Jason Caron,204,25,179
120,0,22892,Jason Gore,205,21,184
121,0,23036,Chris Anderson,207,144,63
121,0,26950,John Morgan,207,56,151
121,0,02010,Loren Roberts,207,190,17
124,0,21633,Steve Allan,208,59,149
124,0,06004,Stephen Ames,208,99,109
126,0,12645,Brent Geiberger,209,39,170
126,0,01928,Corey Pavin,209,189,20
128,0,24356,Jason Buha,210,59,151
129,0,10860,Justin Leonard,212,150,62
129,0,24361,Pat Perez,212,89,123
131,0,01175,Jim Carter,213,141,72
131,0,01707,Steve Lowery,213,72,141
131,0,22913,John Rollins,213,115,98
134,0,01161,Mark Calcavecchia,214,87,127
134,0,06251,Chris DiMarco,214,135,79
134,0,23983,Luke Donald,214,174,40
137,0,25031,Andy Miller,215,44,171
138,0,06643,Paul Goydos,216,187,29
139,0,22046,Geoff Ogilvy,217,53,164
140,0,07457,Steve Flesch,218,100,118
141,0,06809,Bob Burns,219,160,59
142,0,01226,Fred Couples,222,42,180
142,0,06475,Jeff Klein,222,188,34
144,0,02049,Gene Sauers,226,169,57
145,0,01307,Joel Edwards,227,133,94
145,0,08547,John Maginnes,227,179,48
147,0,12662,Thomas Levet,228,92,136
147,0,01968,Nick Price,228,143,85
149,0,12755,Vance Veazey,229,56,173
150,0,20771,Steven Alker,230,183,47
150,0,20940,Kenichi Kuboya,230,135,95
152,0,06617,Brian Henninger,231,103,128
152,0,11011,Mike Sposa,231,76,155
152,0,20566,Kaname Yokoo,231,126,105
155,0,01941,Tom Pernice Jr.,232,70,162
156,0,23541,Ben Crane,233,68,165
157,0,23108,Matt Kuchar,239,174,65
157,0,06078,Esteban Toledo,239,170,69
159,0,12602,Dean Wilson,241,154,87
160,0,10201,Matt Gogel,242,160,82
160,0,21806,Paul Gow,242,96,146
162,0,12388,Michael Clark II,247,146,101
162,0,08537,J.P. Hayes,247,172,75
162,0,10912,Craig Perks,247,62,185
165,0,12680,Shigeki Maruyama,248,152,96
165,0,20568,Anthony Painter,248,89,159
167,0,07749,Brett Quigley,249,66,183
168,0,20573,Scott Laycock,251,138,113
169,0,20593,Greg Chalmers,254,80,174
170,0,01132,Mark Brooks,255,184,71
170,0,12660,Jesper Parnevik,255,135,120
172,0,01577,Lee Janzen,256,105,151
173,0,01098,Jay Don Blake,257,154,103
173,0,20127,Chris Riley,257,147,110
175,0,20229,Stewart Cink,258,81,177
176,0,07101,Dave Stockton Jr.,261,121,140
177,0,01457,Jay Haas,264,149,115
178,0,01378,David Frost,265,168,97
178,0,01761,Len Mattiace,265,153,112
178,0,25345,Carl Pettersson,265,128,137
181,0,22371,Aaron Baddeley,268,82,186
182,0,20121,Todd Fischer,271,121,150
182,0,19846,Brian Gay,271,160,111
184,0,06575,Dudley Hart,272,165,107
185,0,01024,Billy Andrade,279,110,169
186,0,01042,Paul Azinger,284,117,167
187,0,01666,Bernhard Langer,296,182,114
188,0,01887,Mark O'Meara,298,167,131
189,0,06527,Steve Stricker,299,109,190
190,0,01329,Brad Faxon,347,171,176
