RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,26420,Richard Johnson,12' 5",2635.917,212
2,0,27613,David Lutterus,12' 4",1722.500,140
2,0,12714,Chris Tidland,12' 4",2568.667,208
4,0,06004,Stephen Ames,12' 1",2747.500,227
4,0,06515,Shaun Micheel,12' 1",2059.833,171
4,0,26289,Boo Weekley,12' 1",2591.583,214
7,0,29910,Blake Adams,12' 0",2779.833,232
7,0,25562,Andres Romero,12' 0",2594.000,216
9,0,23548,Bill Lunde,11' 11",2109.333,177
10,0,24357,K.J. Choi,11' 10",2440.000,206
10,0,25720,Chad Collins,11' 10",2632.167,223
10,0,01329,Brad Faxon,11' 10",1697.750,143
10,0,27797,Derek Lamely,11' 10",2064.583,175
14,0,29285,Brent Delahoussaye,11' 8",1478.750,127
14,0,20160,Charlie Wi,11' 8",3527.000,302
16,0,22378,Trevor Immelman,11' 6",1302.667,113
16,0,07749,Brett Quigley,11' 6",3080.083,268
16,0,08375,Paul Stankowski,11' 6",2163.417,188
16,0,23322,Brett Wetterich,11' 6",1777.250,154
20,0,10885,Robert Allenby,11' 5",2422.500,212
20,0,28307,Matt Every,11' 5",1850.083,162
20,0,08725,Tom Gillis,11' 5",3494.167,305
20,0,25345,Carl Pettersson,11' 5",3063.167,269
20,0,24138,Ian Poulter,11' 5",1039.250,91
20,0,26951,Johnson Wagner,11' 5",2594.500,228
20,0,12602,Dean Wilson,11' 5",1754.250,154
27,0,25364,Paul Casey,11' 4",1798.500,159
27,0,20574,Mathew Goggin,11' 4",2344.167,207
27,0,20105,Jeff Gove,11' 4",1382.833,122
27,0,32640,Troy Merritt,11' 4",2888.917,254
27,0,23800,Bryce Molder,11' 4",2549.250,225
27,0,25240,D.A. Points,11' 4",2567.000,227
27,0,32617,Jerod Turner,11' 4",1260.417,111
27,0,21878,Mark Wilson,11' 4",2689.667,238
35,0,23673,Michael Connell,11' 3",2864.667,254
35,0,01320,Bob Estes,11' 3",2388.000,212
35,0,21731,Freddie Jacobson,11' 3",2820.167,251
35,0,10585,Scott McCarron,11' 3",2720.750,242
35,0,06595,Kevin Sutherland,11' 3",2503.417,223
40,0,23541,Ben Crane,11' 2",2552.417,229
40,0,28089,Jason Day,11' 2",2543.583,228
40,0,10425,Jay Williamson,11' 2",2106.500,188
43,0,23983,Luke Donald,11' 1",2023.083,182
43,0,23718,Nathan Green,11' 1",2693.083,243
43,0,25396,Kevin Na,11' 1",2812.583,254
43,0,31560,Brian Stuard,11' 1",2365.333,213
43,0,33419,Cameron Tringale,11' 1",1407.250,127
43,0,24663,Y.E. Yang,11' 1",2075.833,188
49,0,22371,Aaron Baddeley,11' 0",3225.667,293
49,0,20593,Greg Chalmers,11' 0",3136.250,285
49,0,11123,Chris Couch,11' 0",2248.667,205
49,0,06251,Chris DiMarco,11' 0",2627.250,238
49,0,20157,Retief Goosen,11' 0",1871.083,170
49,0,08537,J.P. Hayes,11' 0",2431.083,221
49,0,27120,Troy Matteson,11' 0",2304.250,210
49,0,06527,Steve Stricker,11' 0",2204.750,201
57,0,24507,Jason Bohn,10' 11",2801.167,256
57,0,07363,Craig Bowden,10' 11",1296.583,119
57,0,01161,Mark Calcavecchia,10' 11",1014.667,93
57,0,20229,Stewart Cink,10' 11",2387.833,218
57,0,22621,Ben Curtis,10' 11",2133.917,196
57,0,28500,Martin Flores,10' 11",2079.833,191
57,0,21350,Ryuji Imada,10' 11",2832.167,260
57,0,01619,Skip Kendall,10' 11",1500.750,137
57,0,26301,James Nitties,10' 11",2786.333,255
57,0,24140,Sean O'Hair,10' 11",2038.167,187
57,0,24502,Adam Scott,10' 11",1910.000,175
68,0,12782,Tim Herron,10' 10",2206.333,204
68,0,30925,Dustin Johnson,10' 10",2389.333,220
68,0,10860,Justin Leonard,10' 10",2698.000,250
68,0,01707,Steve Lowery,10' 10",1681.750,155
68,0,01724,Jeff Maggert,10' 10",2019.500,187
68,0,23320,Ryan Palmer,10' 10",2568.500,238
68,0,28620,Aron Price,10' 10",2218.583,205
68,0,20645,John Senden,10' 10",2829.917,261
68,0,27963,Chris Stroud,10' 10",2398.083,221
77,0,23613,Rich Barcelo,10' 9",1782.250,166
77,0,22946,Henrik Bjornstad,10' 9",1810.750,169
77,0,01116,Michael Bradley,10' 9",2107.083,196
77,0,22046,Geoff Ogilvy,10' 9",2005.000,186
77,0,28475,Jeff Overton,10' 9",2682.917,249
77,0,22913,John Rollins,10' 9",2568.917,239
83,0,20098,Stuart Appleby,10' 8",2685.500,251
83,0,12652,Cameron Beckman,10' 8",1812.417,170
83,0,24925,Jonathan Byrd,10' 8",2756.250,258
83,0,20850,Daniel Chopra,10' 8",1979.333,185
83,0,23409,James Driscoll,10' 8",2343.917,219
83,0,23353,J.J. Henry,10' 8",2411.917,226
83,0,01577,Lee Janzen,10' 8",2265.583,213
83,0,26300,Matt Jones,10' 8",2751.417,258
83,0,28237,Rory McIlroy,10' 8",1293.167,121
83,0,26882,Michael Sim,10' 8",1830.083,171
83,0,23307,Roger Tambellini,10' 8",1722.167,161
83,0,02206,David Toms,10' 8",2585.750,243
83,0,12755,Vance Veazey,10' 8",1406.583,132
96,0,20070,Matt Bettencourt,10' 7",2267.833,215
96,0,24358,Robert Garrigus,10' 7",2058.417,195
96,0,01706,Davis Love III,10' 7",2067.417,196
96,0,25818,Scott Piercy,10' 7",2885.500,273
96,0,20686,Jeev Milkha Singh,10' 7",1572.250,148
101,0,20472,Alex Cejka,10' 6",2029.167,194
101,0,08075,Jerry Kelly,10' 6",2533.333,242
101,0,21949,Joe Ogilvie,10' 6",2828.083,269
101,0,29221,Webb Simpson,10' 6",3106.000,296
101,0,23325,Vaughn Taylor,10' 6",2689.667,256
101,0,25892,Steve Wheatcroft,10' 6",1954.417,186
107,0,23135,Tim Clark,10' 5",2292.333,220
107,0,21753,Brian Davis,10' 5",2821.583,271
107,0,09011,David Duval,10' 5",1913.667,183
107,0,10809,Jim Furyk,10' 5",1962.583,188
107,0,24924,Bill Haas,10' 5",2533.000,244
107,0,24024,Zach Johnson,10' 5",2823.167,272
107,0,26695,Michael Letzig,10' 5",2742.417,264
107,0,01766,Billy Mayfair,10' 5",1862.750,179
107,0,22122,Andrew McLardy,10' 5",1224.833,118
107,0,01948,Tim Petrovic,10' 5",2980.667,287
117,0,01313,Steve Elkington,10' 4",1797.750,174
117,0,24912,Will MacKenzie,10' 4",2074.250,201
117,0,24781,Hunter Mahan,10' 4",2153.583,209
117,0,24490,George McNeill,10' 4",2417.250,234
117,0,27770,Camilo Villegas,10' 4",1784.667,173
122,0,28087,Kris Blanks,10' 3",2159.000,211
122,0,12510,Chad Campbell,10' 3",2492.667,243
122,0,27436,Graham DeLaet,10' 3",2463.500,241
122,0,25686,Jason Dufner,10' 3",1981.583,194
122,0,25900,Lucas Glover,10' 3",1989.167,194
122,0,20378,Mathias Grönberg,10' 3",1573.417,154
122,0,27141,J.B. Holmes,10' 3",2849.250,279
122,0,06514,Kevin Johnson,10' 3",1285.167,125
122,0,01797,Rocco Mediate,10' 3",1731.000,169
122,0,01941,Tom Pernice Jr.,10' 3",1860.833,182
122,0,20127,Chris Riley,10' 3",1993.500,194
122,0,26679,Kevin Stadler,10' 3",2271.583,222
134,0,06621,Joe Durant,10' 2",1854.000,183
134,0,06522,Ernie Els,10' 2",1879.000,185
134,0,32102,Rickie Fowler,10' 2",2727.917,269
134,0,21961,Charles Howell III,10' 2",2842.250,279
134,0,28158,Steve Marino,10' 2",2136.833,211
134,0,20691,Greg Owen,10' 2",1831.917,180
134,0,06567,Vijay Singh,10' 2",1932.083,190
134,0,26287,Roland Thatcher,10' 2",1836.083,180
134,0,23623,Bo Van Pelt,10' 2",3012.417,296
134,0,02239,Scott Verplank,10' 2",1822.833,179
134,0,25804,Bubba Watson,10' 2",2159.583,212
145,0,07867,Woody Austin,10' 1",2681.250,267
145,0,24227,Justin Bolli,10' 1",1112.667,110
145,0,07457,Steve Flesch,10' 1",1958.417,194
145,0,19846,Brian Gay,10' 1",2691.667,266
145,0,12716,Charley Hoffman,10' 1",2650.167,262
145,0,27466,Spencer Levin,10' 1",3274.417,325
145,0,27060,John Mallinger,10' 1",2053.083,204
145,0,26596,Ryan Moore,10' 1",2013.583,200
145,0,20572,Rod Pampling,10' 1",1782.583,177
145,0,20663,Brenden Pappas,10' 1",1627.083,162
145,0,01945,Kenny Perry,10' 1",1698.250,169
145,0,25190,Jeff Quinney,10' 1",2701.083,267
145,0,22405,Justin Rose,10' 1",2363.667,234
145,0,27214,Kevin Streelman,10' 1",2642.083,261
145,0,08385,Omar Uresti,10' 1",1607.083,159
145,0,20436,Garrett Willis,10' 1",2375.500,235
161,0,20498,Briny Baird,10' 0",2216.583,222
161,0,01249,John Daly,10' 0",1461.833,146
161,0,23638,Brendon de Jonge,10' 0",3043.667,305
161,0,06643,Paul Goydos,10' 0",2248.667,225
161,0,24361,Pat Perez,10' 0",2887.750,289
161,0,21959,Ted Purdy,10' 0",2028.833,203
161,0,23788,D.J. Trahan,10' 0",2683.333,269
168,0,20848,Ángel Cabrera,9' 11",1581.667,159
168,0,23108,Matt Kuchar,9' 11",2758.833,278
168,0,27933,John Merrick,9' 11",2813.750,284
171,0,06012,Greg Kraft,9' 10",930.917,95
171,0,23621,Rory Sabbatini,9' 10",2336.417,238
171,0,27649,Brandt Snedeker,9' 10",2562.917,260
171,0,27330,Josh Teater,9' 10",2711.167,275
175,0,24846,Ricky Barnes,9' 9",2643.083,271
175,0,26881,Jarrod Lyle,9' 9",1237.083,127
175,0,30946,Alex Prugh,9' 9",2457.667,251
175,0,28780,Nicholas Thompson,9' 9",2283.000,234
175,0,23349,Charles Warren,9' 9",1829.667,188
175,0,27095,Nick Watney,9' 9",2395.000,246
181,0,12705,Cliff Kresge,9' 8",1126.833,117
182,0,21209,Sergio Garcia,9' 7",947.417,99
182,0,01810,Phil Mickelson,9' 7",1738.250,181
182,0,22293,Heath Slocum,9' 7",2225.333,232
182,0,25632,Jimmy Walker,9' 7",2106.583,220
186,0,20766,Padraig Harrington,9' 5",1287.667,137
186,0,26851,Marc Leishman,9' 5",2199.667,234
186,0,22056,Cameron Percy,9' 5",1693.167,180
186,0,10423,Mike Weir,9' 5",1085.000,115
190,0,26392,Chris Wilson,9' 3",1359.917,147
191,0,27936,Martin Laird,9' 1",2277.083,251
192,0,27302,Garth Mulroy,8' 7",1075.917,125
