RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
1,0,40026,Daniel Berger,-.077
2,0,21961,Charles Howell III,-.069
3,0,27936,Martin Laird,-.067
4,0,36689,Brooks Koepka,-.059
5,0,01810,Phil Mickelson,-.057
5,0,23320,Ryan Palmer,-.057
7,0,25804,Bubba Watson,-.050
8,0,23048,Eric Axley,-.046
9,0,28500,Martin Flores,-.045
10,0,32102,Rickie Fowler,-.043
11,0,33448,Justin Thomas,-.032
12,0,32448,James Hahn,-.030
13,0,22371,Aaron Baddeley,-.028
14,0,35532,Tom Hoge,-.026
15,0,06567,Vijay Singh,-.025
15,0,27770,Camilo Villegas,-.025
17,0,34265,Will Wilcox,-.017
18,0,22405,Justin Rose,-.013
19,0,30944,Jason Kokrak,-.011
19,0,31323,Gary Woodland,-.011
21,0,26329,Louis Oosthuizen,-.010
21,0,29223,Sam Saunders,-.010
23,0,27214,Kevin Streelman,-.009
24,0,28307,Matt Every,E
24,0,29725,Tony Finau,E
24,0,24781,Hunter Mahan,E
24,0,25396,Kevin Na,E
24,0,24361,Pat Perez,E
24,0,25562,Andres Romero,E
30,0,29926,Danny Lee,+.005
31,0,28089,Jason Day,+.007
32,0,23983,Luke Donald,+.008
33,0,25818,Scott Piercy,+.009
34,0,34099,Harris English,+.011
34,0,10809,Jim Furyk,+.011
36,0,33418,Shawn Stefani,+.012
37,0,27141,J.B. Holmes,+.013
38,0,26300,Matt Jones,+.015
38,0,29476,Kyle Reifers,+.015
40,0,24490,George McNeill,+.016
41,0,26476,Chez Reavie,+.017
42,0,23638,Brendon de Jonge,+.018
42,0,37273,Derek Ernst,+.018
44,0,25364,Paul Casey,+.019
44,0,08075,Jerry Kelly,+.019
46,0,30852,Ryo Ishikawa,+.021
47,0,25191,Gonzalo Fernandez-Castaño,+.022
47,0,21528,Henrik Stenson,+.022
49,0,24846,Ricky Barnes,+.023
49,0,25686,Jason Dufner,+.023
51,0,20157,Retief Goosen,+.024
51,0,26851,Marc Leishman,+.024
53,0,32839,Hideki Matsuyama,+.025
54,0,29420,Billy Horschel,+.026
54,0,27064,Jhonattan Vegas,+.026
56,0,34130,Sung Joon Park,+.029
57,0,27095,Nick Watney,+.033
58,0,33461,Morgan Hoffmann,+.035
58,0,23108,Matt Kuchar,+.035
60,0,25274,Steven Bowditch,+.037
61,0,12716,Charley Hoffman,+.038
62,0,28475,Jeff Overton,+.039
62,0,25834,Daniel Summerhays,+.039
64,0,28259,Sangmoon Bae,+.040
65,0,20691,Greg Owen,+.042
66,0,31416,Derek Fathauer,+.047
66,0,34358,Jonathan Randolph,+.047
68,0,23541,Ben Crane,+.049
68,0,26758,David Hearn,+.049
70,0,24138,Ian Poulter,+.051
71,0,25369,Jamie Donaldson,+.054
72,0,33667,Carlos Ortiz,+.055
73,0,32366,Kevin Chappell,+.057
73,0,25345,Carl Pettersson,+.057
73,0,23621,Rory Sabbatini,+.057
73,0,33419,Cameron Tringale,+.057
77,0,20472,Alex Cejka,+.058
78,0,37454,Whee Kim,+.060
79,0,34046,Jordan Spieth,+.061
80,0,33141,Keegan Bradley,+.062
80,0,39977,Max Homa,+.062
82,0,33399,Adam Hadwin,+.063
83,0,29518,Brendan Steele,+.065
83,0,25632,Jimmy Walker,+.065
85,0,06522,Ernie Els,+.066
86,0,29289,S.Y. Noh,+.068
87,0,26331,Charl Schwartzel,+.069
88,0,32150,Michael Thompson,+.070
89,0,28132,Tyrone Van Aswegen,+.072
90,0,31202,William McGirt,+.073
90,0,27649,Brandt Snedeker,+.073
90,0,34431,Robert Streb,+.073
93,0,30927,Brendon Todd,+.074
94,0,28023,Byron Smith,+.076
94,0,26289,Boo Weekley,+.076
96,0,24924,Bill Haas,+.077
97,0,24357,K.J. Choi,+.078
98,0,34261,Scott Langley,+.080
99,0,20848,Ángel Cabrera,+.081
100,0,30946,Alex Prugh,+.083
100,0,34360,Patrick Reed,+.083
102,0,34264,Hudson Swafford,+.084
103,0,24925,Jonathan Byrd,+.085
103,0,24494,Erik Compton,+.085
105,0,34256,Andrew Putnam,+.086
106,0,23800,Bryce Molder,+.087
107,0,12510,Chad Campbell,+.088
107,0,30925,Dustin Johnson,+.088
107,0,24140,Sean O'Hair,+.088
110,0,24024,Zach Johnson,+.089
111,0,29720,Andres Gonzales,+.091
112,0,30692,Scott Stallings,+.093
113,0,25493,Nick Taylor,+.094
114,0,24358,Robert Garrigus,+.095
114,0,20766,Padraig Harrington,+.095
116,0,31560,Brian Stuard,+.098
117,0,30926,Chris Kirk,+.099
118,0,24507,Jason Bohn,+.103
118,0,22056,Cameron Percy,+.103
120,0,35539,Luke Guthrie,+.104
120,0,25240,D.A. Points,+.104
122,0,35541,John Peterson,+.105
123,0,20229,Stewart Cink,+.106
124,0,22046,Geoff Ogilvy,+.107
125,0,32640,Troy Merritt,+.110
126,0,35451,Scott Pinckney,+.111
127,0,25892,Steve Wheatcroft,+.112
128,0,34409,David Lingmerth,+.114
129,0,27644,Brian Harman,+.115
130,0,35545,Blayne Barber,+.116
131,0,25900,Lucas Glover,+.119
132,0,22892,Jason Gore,+.120
132,0,28780,Nicholas Thompson,+.120
134,0,40058,Zac Blair,+.121
134,0,20593,Greg Chalmers,+.121
136,0,33122,Russell Knox,+.123
137,0,27436,Graham DeLaet,+.124
