RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 5'-10',TOTAL 3 PUTTS
1,0,30110,Kyle Stanley,8,74
2,0,29289,S.Y. Noh,6,44
3,0,23621,Rory Sabbatini,5,54
4,0,32366,Kevin Chappell,4,42
4,0,25900,Lucas Glover,4,41
4,0,24912,Will MacKenzie,4,37
4,0,31560,Brian Stuard,4,30
8,0,07867,Woody Austin,3,31
8,0,25191,Gonzalo Fernandez-Castaño,3,42
8,0,19846,Brian Gay,3,33
8,0,32839,Hideki Matsuyama,3,47
8,0,01810,Phil Mickelson,3,28
8,0,22046,Geoff Ogilvy,3,49
8,0,24361,Pat Perez,3,36
8,0,25345,Carl Pettersson,3,46
8,0,27556,Ted Potter Jr.,3,31
8,0,34264,Hudson Swafford,3,40
8,0,32150,Michael Thompson,3,35
8,0,28780,Nicholas Thompson,3,55
8,0,23623,Bo Van Pelt,3,38
21,0,20098,Stuart Appleby,2,38
21,0,28259,Sangmoon Bae,2,37
21,0,25274,Steven Bowditch,2,59
21,0,29479,Scott Brown,2,38
21,0,25364,Paul Casey,2,19
21,0,24357,K.J. Choi,2,25
21,0,24494,Erik Compton,2,31
21,0,27436,Graham DeLaet,2,41
21,0,23409,James Driscoll,2,29
21,0,28307,Matt Every,2,31
21,0,28500,Martin Flores,2,42
21,0,32102,Rickie Fowler,2,26
21,0,29535,Brice Garnett,2,38
21,0,35539,Luke Guthrie,2,43
21,0,12716,Charley Hoffman,2,33
21,0,29222,Billy Hurley III,2,33
21,0,22378,Trevor Immelman,2,37
21,0,01706,Davis Love III,2,41
21,0,29461,Jamie Lovemark,2,29
21,0,24490,George McNeill,2,39
21,0,32640,Troy Merritt,2,24
21,0,26596,Ryan Moore,2,30
21,0,25396,Kevin Na,2,34
21,0,25562,Andres Romero,2,46
21,0,34046,Jordan Spieth,2,36
21,0,26679,Kevin Stadler,2,28
21,0,29518,Brendan Steele,2,41
21,0,29425,Andrew Svoboda,2,32
21,0,27064,Jhonattan Vegas,2,45
21,0,27770,Camilo Villegas,2,46
21,0,20160,Charlie Wi,2,32
52,0,10885,Robert Allenby,1,57
52,0,22371,Aaron Baddeley,1,24
52,0,24846,Ricky Barnes,1,39
52,0,32334,Charlie Beljan,1,36
52,0,27895,Jonas Blixt,1,15
52,0,32200,Roberto Castro,1,24
52,0,20229,Stewart Cink,1,46
52,0,23135,Tim Clark,1,29
52,0,23541,Ben Crane,1,30
52,0,21753,Brian Davis,1,38
52,0,23638,Brendon de Jonge,1,33
52,0,23983,Luke Donald,1,19
52,0,25686,Jason Dufner,1,27
52,0,20104,Ken Duke,1,46
52,0,06522,Ernie Els,1,32
52,0,34099,Harris English,1,38
52,0,27644,Brian Harman,1,36
52,0,26758,David Hearn,1,30
52,0,34098,Russell Henley,1,30
52,0,25444,Justin Hicks,1,55
52,0,33461,Morgan Hoffmann,1,44
52,0,29420,Billy Horschel,1,39
52,0,21961,Charles Howell III,1,47
52,0,34174,John Huh,1,36
52,0,21731,Freddie Jacobson,1,24
52,0,26300,Matt Jones,1,22
52,0,08075,Jerry Kelly,1,27
52,0,33122,Russell Knox,1,40
52,0,36689,Brooks Koepka,1,23
52,0,34261,Scott Langley,1,30
52,0,28092,D.H. Lee,1,24
52,0,26851,Marc Leishman,1,30
52,0,01724,Jeff Maggert,1,29
52,0,31202,William McGirt,1,27
52,0,23800,Bryce Molder,1,20
52,0,24140,Sean O'Hair,1,30
52,0,28475,Jeff Overton,1,41
52,0,23320,Ryan Palmer,1,34
52,0,35541,John Peterson,1,33
52,0,24138,Ian Poulter,1,27
52,0,22913,John Rollins,1,31
52,0,22405,Justin Rose,1,20
52,0,06567,Vijay Singh,1,48
52,0,22293,Heath Slocum,1,43
52,0,27649,Brandt Snedeker,1,29
52,0,30692,Scott Stallings,1,39
52,0,34431,Robert Streb,1,35
52,0,27214,Kevin Streelman,1,40
52,0,27330,Josh Teater,1,35
52,0,30927,Brendon Todd,1,32
52,0,33419,Cameron Tringale,1,45
52,0,28132,Tyrone Van Aswegen,1,31
52,0,25632,Jimmy Walker,1,26
52,0,27095,Nick Watney,1,35
52,0,20396,Lee Westwood,1,23
52,0,25349,Tim Wilkinson,1,28
52,0,21878,Mark Wilson,1,33
