RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,22371,Aaron Baddeley,.00,0,156,100.0
1,0,27895,Jonas Blixt,.00,0,112,100.0
1,0,24925,Jonathan Byrd,.00,0,172,100.0
1,0,12510,Chad Campbell,.00,0,139,100.0
1,0,34021,Bud Cauley,.00,0,118,100.0
1,0,25720,Chad Collins,.00,0,174,100.0
1,0,24494,Erik Compton,.00,0,177,100.0
1,0,22621,Ben Curtis,.00,0,179,100.0
1,0,28089,Jason Day,.00,0,94,100.0
1,0,06522,Ernie Els,.00,0,170,100.0
1,0,32102,Rickie Fowler,.00,0,164,100.0
1,0,21209,Sergio Garcia,.00,0,114,100.0
1,0,19846,Brian Gay,.00,0,158,100.0
1,0,20157,Retief Goosen,.00,0,193,100.0
1,0,27644,Brian Harman,.00,0,260,100.0
1,0,34098,Russell Henley,.00,0,210,100.0
1,0,33461,Morgan Hoffmann,.00,0,222,100.0
1,0,29420,Billy Horschel,.00,0,163,100.0
1,0,22378,Trevor Immelman,.00,0,155,100.0
1,0,30852,Ryo Ishikawa,.00,0,185,100.0
1,0,21731,Freddie Jacobson,.00,0,229,100.0
1,0,24024,Zach Johnson,.00,0,213,100.0
1,0,29478,Kevin Kisner,.00,0,181,100.0
1,0,36689,Brooks Koepka,.00,0,115,100.0
1,0,30944,Jason Kokrak,.00,0,179,100.0
1,0,27936,Martin Laird,.00,0,147,100.0
1,0,34409,David Lingmerth,.00,0,186,100.0
1,0,33413,Ben Martin,.00,0,174,100.0
1,0,25572,Graeme McDowell,.00,0,126,100.0
1,0,24490,George McNeill,.00,0,182,100.0
1,0,32640,Troy Merritt,.00,0,183,100.0
1,0,25345,Carl Pettersson,.00,0,223,100.0
1,0,25240,D.A. Points,.00,0,114,100.0
1,0,26679,Kevin Stadler,.00,0,178,100.0
1,0,29518,Brendan Steele,.00,0,179,100.0
1,0,21528,Henrik Stenson,.00,0,101,100.0
1,0,27963,Chris Stroud,.00,0,200,100.0
1,0,25834,Daniel Summerhays,.00,0,229,100.0
1,0,29425,Andrew Svoboda,.00,0,157,100.0
1,0,32333,Kevin Tway,.00,0,107,100.0
1,0,28132,Tyrone Van Aswegen,.00,0,163,100.0
1,0,26289,Boo Weekley,.00,0,131,100.0
1,0,10423,Mike Weir,.00,0,134,100.0
1,0,20396,Lee Westwood,.00,0,111,100.0
1,0,20160,Charlie Wi,.00,0,143,100.0
1,0,21878,Mark Wilson,.00,0,155,100.0
47,0,26758,David Hearn,.39,1,259,99.6
48,0,23638,Brendon de Jonge,.41,1,243,99.5
48,0,30927,Brendon Todd,.41,1,243,99.5
50,0,34360,Patrick Reed,.42,1,238,99.5
51,0,24924,Bill Haas,.44,1,225,99.5
52,0,28486,Michael Putnam,.45,1,221,99.5
53,0,31560,Brian Stuard,.47,1,211,99.5
54,0,21753,Brian Davis,.48,1,208,99.5
54,0,23353,J.J. Henry,.48,1,208,99.5
54,0,27141,J.B. Holmes,.48,1,207,99.5
54,0,21961,Charles Howell III,.48,1,210,99.5
54,0,25396,Kevin Na,.48,1,210,99.5
59,0,25274,Steven Bowditch,.49,1,205,99.5
59,0,29535,Brice Garnett,.49,1,203,99.5
61,0,33141,Keegan Bradley,.50,1,199,99.5
62,0,34563,Chesson Hadley,.51,1,197,99.4
62,0,34174,John Huh,.51,1,195,99.4
62,0,34261,Scott Langley,.51,1,197,99.4
62,0,24781,Hunter Mahan,.51,1,198,99.4
62,0,27330,Josh Teater,.51,1,196,99.4
