RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
67,0,01682,Wayne Levi,164,120,44
68,0,02224,Greg Twiggs,165,41,124
69,0,02095,Larry Silveira,167,20,147
70,0,02101,Joey Sindelar,168,23,145
71,0,01049,Ian Baker-Finch,169,140,29
71,0,01559,Hale Irwin,169,165,4
71,0,02159,Curtis Strange,169,141,28
74,0,01469,Dan Halldorson,170,76,94
75,0,06751,Chris Tucker,171,49,122
76,0,01096,Phil Blackmar,172,2,170
76,0,01408,Kelly Gibson,172,4,168
76,0,06332,Neal Lancaster,172,8,164
79,0,01093,Ronnie Black,173,44,129
79,0,01219,John Cook,173,69,104
79,0,01320,Bob Estes,173,77,96
82,0,02267,D.A. Weibring,174,160,14
83,0,01522,Lon Hinkle,175,24,151
84,0,01006,John Adams,176,3,173
84,0,01553,John Huston,176,33,143
84,0,01736,Roger Maltbie,176,64,112
84,0,01996,Mike Reid,176,173,3
84,0,02167,Mike Sullivan,176,24,152
89,0,01072,Chip Beck,178,96,82
90,0,01323,Brad Fabel,179,61,118
91,0,02010,Loren Roberts,180,168,12
92,0,01161,Mark Calcavecchia,181,15,166
92,0,06072,Greg Whisman,181,14,167
94,0,06034,Marco Dawson,183,27,156
94,0,01701,Bob Lohr,183,164,19
94,0,02002,John Riegger,183,56,127
94,0,02298,Jim Woodward,183,77,106
98,0,02206,David Toms,184,81,103
99,0,01284,Mike Donald,185,129,56
100,0,01040,Emlyn Aubrey,186,102,84
101,0,01353,Bruce Fleisher,187,166,21
101,0,01549,Mike Hulbert,187,90,97
103,0,01143,Brad Bryant,188,49,139
103,0,01261,Jay Delsing,188,40,148
105,0,06599,John Elliott,189,8,181
105,0,02099,Scott Simpson,189,136,53
105,0,02195,Leonard Thompson,189,100,89
108,0,01926,Steve Pate,190,60,130
109,0,06150,Carl Cooper,191,12,179
109,0,01468,Gary Hallberg,191,37,154
109,0,01960,Don Pooley,191,150,41
109,0,02033,Dave Rummells,191,108,83
113,0,01288,Ed Dougherty,193,125,68
113,0,01846,Jodie Mudd,193,35,158
113,0,02131,Mike Springer,193,30,163
113,0,06048,Dicky Thompson,193,159,34
113,0,02214,Kirk Triplett,193,153,40
113,0,02311,Kim Young,193,167,26
119,0,01060,Dave Barr,194,103,91
119,0,01443,Hubert Green,194,179,15
121,0,01239,Michael Cunning,196,174,22
121,0,01378,David Frost,196,120,76
121,0,02111,Mike Smith,196,133,63
124,0,02242,Lanny Wadkins,197,150,47
125,0,01142,Bart Bryant,198,161,37
126,0,01185,Brandel Chamblee,199,49,150
126,0,02226,Tray Tyner,199,145,54
128,0,01035,Tommy Armour III,200,26,174
128,0,01346,Ed Fiori,200,183,17
130,0,02104,Jeff Sluman,201,100,101
131,0,01168,David Canipe,202,175,27
131,0,01557,John Inman,202,180,22
133,0,01444,Ken Green,204,109,95
134,0,01157,Tom Byrum,205,153,52
135,0,08277,Greg Lesher,208,88,120
135,0,06132,Sonny Skinner,208,150,58
137,0,02185,Lance Ten Broeck,209,107,102
138,0,01376,Bob Friend,210,148,62
139,0,02090,Tom Sieckmann,211,62,149
140,0,01129,Bill Britton,213,133,80
140,0,06284,Jim Hallet,213,123,90
142,0,01435,Wayne Grady,215,172,43
143,0,02313,Bruce Zabriski,217,96,121
144,0,06010,Brad Bell,219,41,178
144,0,06040,John Ross,219,84,135
146,0,01495,Morris Hatalsky,220,182,38
147,0,06122,Greg Hickman,221,77,144
148,0,01133,Billy Ray Brown,222,94,128
148,0,01891,David Ogrin,222,176,46
150,0,06575,Dudley Hart,224,71,153
151,0,01755,Dick Mast,225,94,131
152,0,01527,Scott Hoch,226,86,140
153,0,01533,P.H. Horgan III,231,70,161
153,0,02007,Larry Rinker,231,170,61
155,0,02094,Tony Sills,233,178,55
156,0,02041,Bill Sander,235,52,183
157,0,01235,Ben Crenshaw,236,103,133
157,0,01374,Robin Freeman,236,65,171
159,0,01024,Billy Andrade,240,148,92
160,0,01489,Steve Hart,245,168,77
161,0,01748,Doug Martin,246,127,119
162,0,01978,Fran Quinn,253,84,169
163,0,01023,Jerry Anderson,257,171,86
164,0,02292,Bob Wolcott,259,117,142
165,0,06012,Greg Kraft,265,131,134
166,0,01098,Jay Don Blake,268,96,172
167,0,02279,Mark Wiebe,270,132,138
168,0,02201,Jim Thorpe,275,116,159
169,0,02063,Dave Schreyer,277,120,157
170,0,02170,Hal Sutton,278,141,137
171,0,01214,Frank Conner,279,124,155
171,0,01458,Jerry Haas,279,153,126
173,0,01934,Dave Peege,288,163,125
174,0,01390,Buddy Gardner,290,130,160
175,0,01943,Chris Perry,294,117,177
176,0,02223,Bob Tway,297,117,180
177,0,02230,Stan Utley,298,181,117
178,0,08537,J.P. Hayes,302,137,165
179,0,06383,E.J. Pfister,307,161,146
180,0,06142,Mitch Adcock,309,177,132
181,0,01329,Brad Faxon,311,135,176
182,0,01639,Kenny Knox,319,144,175
183,0,01181,Jon Chaffee,340,158,182
