RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,29974,Branden Grace,565
2,0,36699,Patrick Rodgers,555
3,0,35891,Cameron Smith,455
4,0,46435,Austin Cook,295
5,0,31420,Anirban Lahiri,215
6,0,31646,Emiliano Grillo,191
7,0,32139,Danny Willett,181
8,0,28300,Joost Luiten,148
9,0,28937,George Coetzee,126
10,0,25841,Marc Warren,120
11,0,46501,Ollie Schniederjans,99
12,0,30978,Kiradech Aphibarnrat,94
13,0,35314,Andy Sullivan,94
14,0,24461,Thomas Aiken,89
15,0,26499,Rafa Cabrera Bello,87
16,0,29461,Jamie Lovemark,86
17,0,29454,Bernd Wiesberger,85
18,0,24039,Prom Meesawat,75
18,0,26435,Angelo Que,75
20,0,23481,Marcel Siem,73
21,0,33120,Mark Anderson,69
22,0,29484,Peter Uihlein,68
23,0,22540,Anthony Wall,64
24,0,46550,Brandon Hagy,63
25,0,20376,Stephen Gallacher,61
26,0,24083,Marcus Fraser,51
27,0,33948,Byeong Hun An,50
28,0,27747,Hiroshi Iwata,49
29,0,29256,James Morrison,47
30,0,34363,Tyrrell Hatton,44
30,0,29908,C.T. Pan,44
32,0,36836,Cory Whitsett,43
33,0,34579,Alexander Levy,41
34,0,30911,Tommy Fleetwood,39
34,0,45534,Jimmy Gunn,39
36,0,37092,Hyung-Sung Kim,38
36,0,31559,Garrett Osborn,38
38,0,28092,D.H. Lee,37
39,0,36685,Cameron Wilson,37
40,0,40115,Adam Svensson,34
41,0,33110,Michael Smith,32
42,0,34296,Wes Homan,32
43,0,27899,Rikard Karlberg,29
44,0,32876,Martin Piller,28
45,0,29891,Scott Arnold,27
45,0,19904,Paul Lawrie,27
45,0,39324,J.J. Spaun,27
48,0,39954,Cody Gribble,26
49,0,35732,Wes Roach,26
50,0,23540,Jason Allred,26
51,0,35260,Kelvin Day,26
52,0,25234,Jason Knutzon,25
53,0,29740,Brad Fritsch,24
54,0,31997,Steve Lewton,23
55,0,29939,Fabrizio Zanotti,22
56,0,24511,Thongchai Jaidee,21
57,0,10944,Thomas Bjørn,21
58,0,39537,Chris Naegel,19
59,0,34314,Sebastian Cappelen,19
60,0,19825,Darren Clarke,19
61,0,29936,Ryan Fox,18
61,0,20608,David Howell,18
61,0,34709,Eddie Pepperell,18
64,0,22806,Doug LaBelle II,17
64,0,32333,Kevin Tway,17
66,0,12195,Tom Johnson,16
67,0,34259,Mark Silvers,16
68,0,25457,Alexandre Rocha,15
69,0,24956,Mikko Ilonen,14
70,0,32757,Patton Kizzire,13
71,0,39384,Alex Kang,13
72,0,36326,David Lipsky,11
73,0,23125,Brad Elder,11
74,0,30237,Cory Renfrew,9
75,0,19970,Robert Karlsson,9
76,0,33592,Andy Pope,8
77,0,24748,WC Liang,6
78,0,24980,Scott Gutschewski,5
78,0,08635,Colin Montgomerie,5
80,0,23699,Danny Chia,4
80,0,32105,Nicholas Fung,4
82,0,46440,Smylie Kaufman,3
83,0,22764,Michael Block,2
84,0,34306,John Chin,2
85,0,27072,Alvaro Quiros,2
86,0,27711,Jay Woodson,2
87,0,27896,Ross Fisher,1
87,0,29531,Richie Ramsay,1
89,0,23366,Brian Gaffney,1
89,0,46507,Bobby Wyatt,1
91,0,26434,Antonio Lascuna,1
92,0,34305,Daniel Miernicki,1
93,0,45854,Thomas Birdsey,1
93,0,28723,John Parry,1
95,0,32741,Michael McCabe,1
95,0,27119,Koumei Oda,1
97,0,47128,Richy Werenski,1
98,0,23409,James Driscoll,1
99,0,23797,Brett Rumford,1
100,0,32354,Seuk-hyun Baek,1
101,0,37076,Marcelo Rozo,1
