RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,28237,Rory McIlroy,8' 11",462.833,52,131
2,0,49766,Hank Lebioda,9' 2",366.583,40,7
3,0,33448,Justin Thomas,9' 4",570.583,61,34
4,0,33120,Mark Anderson,9' 7",239.000,25,76
4,0,28775,Nate Lashley,9' 7",480.250,50,50
6,0,33413,Ben Martin,9' 8",252.167,26,78
6,0,40006,Erik van Rooyen,9' 8",397.000,41,117
8,0,29725,Tony Finau,9' 9",496.500,51,90
9,0,24361,Pat Perez,9' 11",605.333,61,16
10,0,29970,Dylan Frittelli,10' 0",577.750,58,72
10,0,27556,Ted Potter Jr.,10' 0",451.750,45,175
12,0,22371,Aaron Baddeley,10' 1",232.667,23,15
13,0,39953,Chase Seiffert,10' 2",476.500,47,80
14,0,34099,Harris English,10' 3",749.667,73,10
14,0,26300,Matt Jones,10' 3",787.500,77,48
16,0,40042,Tyler McCumber,10' 4",559.083,54,168
16,0,56278,Matthew Wolff,10' 4",444.750,43,193
18,0,49298,Kramer Hickok,10' 7",487.583,46,137
18,0,27141,J.B. Holmes,10' 7",498.167,47,186
18,0,34174,John Huh,10' 7",550.333,52,57
18,0,34466,Peter Malnati,10' 7",602.417,57,163
22,0,20229,Stewart Cink,10' 8",694.417,65,121
22,0,51766,Wyndham Clark,10' 8",821.667,77,70
22,0,52375,Doug Ghim,10' 8",499.583,47,23
22,0,46550,Brandon Hagy,10' 8",588.250,55,156
22,0,31420,Anirban Lahiri,10' 8",501.333,47,67
22,0,25818,Scott Piercy,10' 8",652.000,61,54
22,0,28252,Seamus Power,10' 8",352.083,33,2
29,0,30927,Brendon Todd,10' 9",744.250,69,63
30,0,26329,Louis Oosthuizen,10' 10",586.917,54,13
31,0,48822,Sebastián Muñoz,10' 11",798.667,73,104
31,0,34360,Patrick Reed,10' 11",654.750,60,21
33,0,28089,Jason Day,11' 0",761.833,69,39
33,0,48045,Michael Gellerman,11' 0",209.500,19,179
33,0,32618,Rhein Gibson,11' 0",363.500,33,119
33,0,22056,Cameron Percy,11' 0",462.250,42,146
33,0,22405,Justin Rose,11' 0",385.250,35,189
38,0,24924,Bill Haas,11' 1",355.583,32,26
38,0,32333,Kevin Tway,11' 1",397.833,36,134
38,0,32254,Xinjun Zhang,11' 1",444.833,40,101
41,0,25686,Jason Dufner,11' 2",624.333,56,46
41,0,28679,Fabián Gómez,11' 2",369.000,33,33
41,0,37455,Si Woo Kim,11' 2",813.083,73,22
41,0,35230,Nelson Ledesma,11' 2",391.083,35,166
45,0,34076,Joel Dahmen,11' 3",450.167,40,109
46,0,33141,Keegan Bradley,11' 4",589.083,52,98
46,0,32757,Patton Kizzire,11' 4",745.833,66,102
46,0,45486,Joaquin Niemann,11' 4",994.583,88,75
49,0,01810,Phil Mickelson,11' 5",592.917,52,188
49,0,48081,Xander Schauffele,11' 5",652.833,57,96
51,0,39975,Michael Kim,11' 6",425.000,37,155
52,0,30926,Chris Kirk,11' 7",602.333,52,11
52,0,29478,Kevin Kisner,11' 7",742.333,64,113
52,0,33410,Andrew Landry,11' 7",473.833,41,160
52,0,36871,Matthew NeSmith,11' 7",766.417,66,181
52,0,34256,Andrew Putnam,11' 7",878.000,76,19
57,0,32662,Michael Gligic,11' 8",620.417,53,84
57,0,27330,Josh Teater,11' 8",314.917,27,99
57,0,27770,Camilo Villegas,11' 8",701.333,60,58
60,0,27644,Brian Harman,11' 9",754.250,64,14
60,0,39977,Max Homa,11' 9",447.083,38,82
60,0,27349,Alex Noren,11' 9",903.417,77,53
63,0,39971,Sungjae Im,11' 10",1080.500,91,41
63,0,29908,C.T. Pan,11' 10",734.417,62,69
63,0,39324,J.J. Spaun,11' 10",496.833,42,137
63,0,32139,Danny Willett,11' 10",318.667,27,167
63,0,31323,Gary Woodland,11' 10",532.667,45,187
68,0,34255,Joseph Bramlett,11' 11",534.833,45,141
68,0,35532,Tom Hoge,11' 11",619.000,52,61
68,0,29420,Billy Horschel,11' 11",940.917,79,85
68,0,47993,Denny McCarthy,11' 11",808.000,68,68
72,0,33948,Byeong Hun An,12' 0",756.083,63,91
72,0,26499,Rafa Cabrera Bello,12' 0",613.000,51,150
72,0,26758,David Hearn,12' 0",455.750,38,83
72,0,35506,Mackenzie Hughes,12' 0",911.250,76,123
72,0,50525,Collin Morikawa,12' 0",600.000,50,139
72,0,31560,Brian Stuard,12' 0",695.833,58,45
78,0,33597,Harry Higgs,12' 1",800.000,66,165
78,0,25396,Kevin Na,12' 1",831.833,69,4
80,0,25364,Paul Casey,12' 2",426.250,35,37
80,0,46402,Talor Gooch,12' 2",804.417,66,17
80,0,24024,Zach Johnson,12' 2",707.083,58,103
80,0,32791,K.H. Lee,12' 2",960.250,79,74
80,0,46970,Jon Rahm,12' 2",597.917,49,19
80,0,27095,Nick Watney,12' 2",353.000,29,161
86,0,29268,Bronson Burgoon,12' 3",636.000,52,118
86,0,36801,Mark Hubbard,12' 3",892.500,73,86
86,0,27936,Martin Laird,12' 3",588.000,48,156
86,0,46442,Maverick McNealy,12' 3",758.333,62,36
86,0,36699,Patrick Rodgers,12' 3",1042.333,85,169
86,0,46441,Robby Shelton,12' 3",758.667,62,124
86,0,47483,Will Zalatoris,12' 3",564.750,46,44
93,0,45526,Abraham Ancer,12' 4",787.750,64,6
93,0,47347,Adam Schenk,12' 4",691.333,56,38
95,0,24357,K.J. Choi,12' 5",359.500,29,89
95,0,45157,Cam Davis,12' 5",919.583,74,152
95,0,27974,Sung Kang,12' 5",993.917,80,183
95,0,36689,Brooks Koepka,12' 5",520.583,42,131
95,0,24140,Sean O'Hair,12' 5",583.000,47,29
95,0,24138,Ian Poulter,12' 5",558.167,45,9
95,0,46046,Scottie Scheffler,12' 5",940.917,76,106
102,0,35450,Patrick Cantlay,12' 6",639.333,51,1
102,0,35449,Adam Long,12' 6",710.167,57,144
102,0,32640,Troy Merritt,12' 6",789.417,63,55
105,0,27942,Rob Oppenheim,12' 7",603.500,48,51
105,0,53165,Doc Redman,12' 7",655.667,52,31
105,0,47128,Richy Werenski,12' 7",945.667,75,128
108,0,35461,Beau Hossler,12' 8",811.417,64,110
108,0,49771,J.T. Poston,12' 8",1010.083,80,154
108,0,34431,Robert Streb,12' 8",873.833,69,35
111,0,32102,Rickie Fowler,12' 9",623.167,49,151
111,0,19846,Brian Gay,12' 9",729.000,57,153
111,0,46717,Viktor Hovland,12' 9",792.333,62,59
111,0,32839,Hideki Matsuyama,12' 9",1071.333,84,48
111,0,30163,Henrik Norlander,12' 9",675.083,53,66
111,0,23788,D.J. Trahan,12' 9",687.417,54,136
111,0,25804,Bubba Watson,12' 9",779.167,61,158
118,0,34314,Sebastian Cappelen,12' 10",449.167,35,173
118,0,27649,Brandt Snedeker,12' 10",706.667,55,142
118,0,25632,Jimmy Walker,12' 10",809.000,63,184
121,0,47959,Bryson DeChambeau,12' 11",892.750,69,97
121,0,33399,Adam Hadwin,12' 11",825.417,64,78
121,0,30925,Dustin Johnson,12' 11",775.000,60,81
121,0,27129,Luke List,12' 11",725.333,56,108
121,0,35891,Cameron Smith,12' 11",917.417,71,28
126,0,29974,Branden Grace,13' 0",676.500,52,100
126,0,29926,Danny Lee,13' 0",611.250,47,180
126,0,26476,Chez Reavie,13' 0",624.833,48,116
126,0,29518,Brendan Steele,13' 0",648.583,50,129
126,0,49960,Sepp Straka,13' 0",885.083,68,147
131,0,40098,Matt Fitzpatrick,13' 1",666.667,51,130
131,0,30911,Tommy Fleetwood,13' 1",784.333,60,126
131,0,34098,Russell Henley,13' 1",759.000,58,12
131,0,33486,Roger Sloan,13' 1",813.250,62,60
131,0,25493,Nick Taylor,13' 1",917.833,70,61
131,0,48887,Matt Wallace,13' 1",537.917,41,182
137,0,20396,Lee Westwood,13' 3",780.250,59,176
138,0,12716,Charley Hoffman,13' 4",773.750,58,47
138,0,30944,Jason Kokrak,13' 4",866.917,65,170
138,0,23320,Ryan Palmer,13' 4",601.083,45,32
138,0,37275,Sam Ryder,13' 4",627.000,47,177
138,0,34046,Jordan Spieth,13' 4",983.750,74,42
138,0,49964,Aaron Wise,13' 4",985.000,74,107
144,0,19803,Ryan Armour,13' 5",658.083,49,88
144,0,21961,Charles Howell III,13' 5",790.167,59,3
146,0,21209,Sergio Garcia,13' 6",836.667,62,30
146,0,56762,Will Gordon,13' 6",727.417,54,195
146,0,34363,Tyrrell Hatton,13' 6",405.833,30,52
146,0,33419,Cameron Tringale,13' 6",985.917,73,8
150,0,29535,Brice Garnett,13' 7",827.083,61,25
150,0,26331,Charl Schwartzel,13' 7",975.417,72,77
152,0,40026,Daniel Berger,13' 8",698.750,51,17
152,0,51894,Vince Whaley,13' 8",858.417,63,65
154,0,29221,Webb Simpson,13' 9",631.333,46,5
154,0,30692,Scott Stallings,13' 9",674.167,49,24
154,0,32150,Michael Thompson,13' 9",659.250,48,95
157,0,47504,Sam Burns,13' 10",858.667,62,143
157,0,34563,Chesson Hadley,13' 10",649.583,47,122
157,0,27554,Scott Harrington,13' 10",719.167,52,149
157,0,32816,Satoshi Kodaira,13' 10",789.250,57,73
157,0,27214,Kevin Streelman,13' 10",967.333,70,145
162,0,33204,Shane Lowry,13' 11",832.500,60,135
162,0,34264,Hudson Swafford,13' 11",751.750,54,194
164,0,39997,Corey Conners,14' 0",799.917,57,114
164,0,45609,Tyler Duncan,14' 0",813.667,58,119
164,0,23621,Rory Sabbatini,14' 0",854.917,61,174
167,0,32448,James Hahn,14' 1",549.667,39,93
167,0,33490,Bo Hoag,14' 1",719.833,51,43
167,0,23108,Matt Kuchar,14' 1",857.333,61,139
170,0,23983,Luke Donald,14' 3",568.333,40,125
170,0,30110,Kyle Stanley,14' 3",697.000,49,87
172,0,28420,Ryan Brehm,14' 4",558.083,39,161
172,0,25900,Lucas Glover,14' 4",973.833,68,111
172,0,35617,Martin Trainer,14' 4",689.417,48,164
175,0,35104,Tom Lewis,14' 5",866.333,60,133
176,0,39546,Keith Mitchell,14' 6",969.083,67,148
177,0,46435,Austin Cook,14' 7",627.500,43,92
177,0,48119,Ben Taylor,14' 7",422.583,29,56
179,0,35310,Lanto Griffin,14' 8",938.417,64,112
179,0,31646,Emiliano Grillo,14' 8",600.500,41,104
