RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,24924,Bill Haas,2' 4",61.667,26,26
1,0,51894,Vince Whaley,2' 4",154.333,65,65
3,0,28252,Seamus Power,2' 5",141.167,58,2
3,0,33419,Cameron Tringale,2' 5",228.250,96,8
5,0,31420,Anirban Lahiri,2' 6",200.417,79,67
6,0,34255,Joseph Bramlett,2' 7",143.167,55,141
6,0,29420,Billy Horschel,2' 7",177.250,68,85
6,0,47347,Adam Schenk,2' 7",204.250,78,38
9,0,33490,Bo Hoag,2' 8",165.750,63,43
9,0,24138,Ian Poulter,2' 8",155.417,58,9
11,0,40098,Matt Fitzpatrick,2' 9",157.083,57,130
11,0,24140,Sean O'Hair,2' 9",122.250,45,29
11,0,23623,Bo Van Pelt,2' 9",158.583,58,172
14,0,50525,Collin Morikawa,2' 10",243.250,86,139
14,0,29221,Webb Simpson,2' 10",168.833,59,5
14,0,27330,Josh Teater,2' 10",124.500,44,99
17,0,45609,Tyler Duncan,2' 11",304.250,103,119
17,0,28679,Fabián Gómez,2' 11",122.250,42,33
17,0,39977,Max Homa,2' 11",244.333,83,82
17,0,30925,Dustin Johnson,2' 11",224.083,76,81
17,0,24781,Hunter Mahan,2' 11",111.500,38,178
17,0,31560,Brian Stuard,2' 11",336.500,114,45
23,0,33404,Chris Baker,3' 0",171.667,57,63
23,0,35450,Patrick Cantlay,3' 0",229.167,77,1
23,0,32102,Rickie Fowler,3' 0",207.667,70,151
23,0,24024,Zach Johnson,3' 0",253.167,85,103
23,0,39975,Michael Kim,3' 0",250.083,84,155
23,0,49766,Hank Lebioda,3' 0",188.417,63,7
23,0,32839,Hideki Matsuyama,3' 0",332.417,112,48
23,0,27349,Alex Noren,3' 0",249.250,83,53
23,0,22056,Cameron Percy,3' 0",208.333,70,146
23,0,30110,Kyle Stanley,3' 0",247.750,82,87
23,0,27064,Jhonattan Vegas,3' 0",200.250,67,159
23,0,27095,Nick Watney,3' 0",155.500,52,161
35,0,37455,Si Woo Kim,3' 1",359.250,115,22
35,0,29478,Kevin Kisner,3' 1",250.000,81,113
35,0,48822,Sebastián Muñoz,3' 1",340.500,111,104
35,0,25818,Scott Piercy,3' 1",253.083,81,54
35,0,48081,Xander Schauffele,3' 1",180.667,59,96
35,0,34431,Robert Streb,3' 1",232.333,75,35
41,0,34099,Harris English,3' 2",272.000,85,10
41,0,48045,Michael Gellerman,3' 2",102.583,32,179
41,0,32448,James Hahn,3' 2",238.833,75,93
41,0,21961,Charles Howell III,3' 2",166.000,53,3
41,0,30944,Jason Kokrak,3' 2",267.250,84,170
41,0,33413,Ben Martin,3' 2",175.167,55,78
41,0,29908,C.T. Pan,3' 2",217.333,69,69
41,0,39953,Chase Seiffert,3' 2",190.250,60,80
41,0,49964,Aaron Wise,3' 2",229.583,72,107
50,0,19803,Ryan Armour,3' 3",265.250,82,88
50,0,32757,Patton Kizzire,3' 3",307.250,95,102
50,0,32791,K.H. Lee,3' 3",408.583,126,74
50,0,25396,Kevin Na,3' 3",336.667,103,4
50,0,27556,Ted Potter Jr.,3' 3",292.083,89,175
50,0,23325,Vaughn Taylor,3' 3",302.417,93,27
50,0,27770,Camilo Villegas,3' 3",276.417,84,58
57,0,28420,Ryan Brehm,3' 4",128.750,39,161
57,0,47504,Sam Burns,3' 4",281.000,84,143
57,0,12716,Charley Hoffman,3' 4",359.417,108,47
57,0,28775,Nate Lashley,3' 4",214.417,65,50
57,0,35104,Tom Lewis,3' 4",292.750,88,133
57,0,27129,Luke List,3' 4",268.333,81,108
57,0,34264,Hudson Swafford,3' 4",207.250,62,194
64,0,29479,Scott Brown,3' 5",271.000,79,70
64,0,21209,Sergio Garcia,3' 5",240.167,71,30
