RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,36871,Matthew NeSmith,77.08,222,288,-0.15
2,0,40026,Daniel Berger,73.42,174,237,-0.19
3,0,48119,Ben Taylor,73.33,77,105,-0.08
4,0,34098,Russell Henley,73.29,225,307,-0.18
5,0,31557,Jim Herman,72.13,176,244,-0.19
6,0,29518,Brendan Steele,71.59,194,271,-0.24
7,0,48045,Michael Gellerman,71.56,78,109,-0.15
8,0,31646,Emiliano Grillo,71.26,186,261,-0.20
9,0,33122,Russell Knox,70.95,210,296,-0.16
10,0,50525,Collin Morikawa,70.74,162,229,-0.17
11,0,25804,Bubba Watson,70.48,148,210,-0.13
12,0,26476,Chez Reavie,70.16,181,258,-0.19
13,0,22056,Cameron Percy,69.96,156,223,-0.11
14,0,33419,Cameron Tringale,69.78,187,268,-0.19
15,0,33490,Bo Hoag,69.72,198,284,-0.10
16,0,49766,Hank Lebioda,69.63,149,214,-0.11
17,0,33404,Chris Baker,69.57,96,138,-0.10
18,0,30926,Chris Kirk,69.55,169,243,-0.20
19,0,27214,Kevin Streelman,69.42,202,291,-0.18
20,0,28089,Jason Day,69.39,136,196,-0.14
21,0,30110,Kyle Stanley,69.20,200,289,-0.13
22,0,45526,Abraham Ancer,69.14,186,269,-0.13
23,0,35230,Nelson Ledesma,68.85,84,122,-0.17
24,0,30163,Henrik Norlander,68.73,211,307,-0.12
25,0,39997,Corey Conners,68.71,202,294,-0.24
26,0,33448,Justin Thomas,68.33,151,221,-0.23
27,0,33486,Roger Sloan,68.30,153,224,-0.08
28,0,39971,Sungjae Im,68.16,289,424,-0.20
29,0,29535,Brice Garnett,68.15,199,292,-0.19
30,0,25364,Paul Casey,68.08,145,213,-0.19
31,0,27974,Sung Kang,68.03,200,294,-0.21
32,0,20396,Lee Westwood,67.98,121,178,-0.17
33,0,34264,Hudson Swafford,67.93,161,237,-0.19
34,0,20229,Stewart Cink,67.88,186,274,-0.20
35,0,40006,Erik van Rooyen,67.86,171,252,-0.16
36,0,45486,Joaquin Niemann,67.81,198,292,-0.19
37,0,22371,Aaron Baddeley,67.77,82,121,-0.18
38,0,33667,Carlos Ortiz,67.75,187,276,-0.16
39,0,34099,Harris English,67.69,199,294,-0.21
40,0,25493,Nick Taylor,67.68,201,297,-0.17
41,0,32102,Rickie Fowler,67.50,162,240,-0.16
42,0,37275,Sam Ryder,67.46,170,252,-0.21
43,0,35450,Patrick Cantlay,67.42,149,221,-0.13
43,0,46970,Jon Rahm,67.42,149,221,-0.15
45,0,34563,Chesson Hadley,67.34,134,199,-0.21
46,0,29221,Webb Simpson,67.29,144,214,-0.18
47,0,27064,Jhonattan Vegas,67.26,152,226,-0.16
48,0,30692,Scott Stallings,67.22,162,241,-0.19
49,0,33204,Shane Lowry,67.17,133,198,-0.20
50,0,30927,Brendon Todd,67.15,186,277,-0.19
51,0,19803,Ryan Armour,67.04,181,270,-0.17
52,0,23108,Matt Kuchar,66.98,144,215,-0.22
53,0,24361,Pat Perez,66.97,219,327,-0.17
54,0,30944,Jason Kokrak,66.93,170,254,-0.22
54,0,29908,C.T. Pan,66.93,172,257,-0.19
56,0,24357,K.J. Choi,66.90,95,142,-0.14
57,0,28252,Seamus Power,66.86,113,169,-0.09
58,0,23983,Luke Donald,66.85,119,178,-0.19
59,0,27936,Martin Laird,66.79,181,271,-0.17
60,0,31560,Brian Stuard,66.76,227,340,-0.17
61,0,24024,Zach Johnson,66.67,194,291,-0.13
62,0,37455,Si Woo Kim,66.54,181,272,-0.19
62,0,27649,Brandt Snedeker,66.54,169,254,-0.17
64,0,22405,Justin Rose,66.46,107,161,-0.26
65,0,36699,Patrick Rodgers,66.41,174,262,-0.09
66,0,29479,Scott Brown,66.39,162,244,-0.12
67,0,32150,Michael Thompson,66.05,179,271,-0.25
68,0,46402,Talor Gooch,66.04,212,321,-0.20
69,0,28420,Ryan Brehm,66.02,68,103,-0.13
70,0,25396,Kevin Na,65.90,172,261,-0.24
71,0,47993,Denny McCarthy,65.89,197,299,-0.18
72,0,32816,Satoshi Kodaira,65.82,156,237,-0.24
73,0,36801,Mark Hubbard,65.77,244,371,-0.17
74,0,35104,Tom Lewis,65.64,149,227,-0.09
75,0,49298,Kramer Hickok,65.57,139,212,-0.15
76,0,34256,Andrew Putnam,65.54,194,296,-0.20
77,0,32662,Michael Gligic,65.48,129,197,-0.10
78,0,46435,Austin Cook,65.45,161,246,-0.16
79,0,25818,Scott Piercy,65.40,155,237,-0.22
80,0,24140,Sean O'Hair,65.29,111,170,-0.10
81,0,49964,Aaron Wise,65.18,161,247,-0.11
82,0,47347,Adam Schenk,65.13,170,261,-0.18
82,0,39324,J.J. Spaun,65.13,127,195,-0.16
84,0,33413,Ben Martin,65.12,84,129,-0.20
85,0,26300,Matt Jones,65.05,201,309,-0.14
