RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,27330,Josh Teater,67.39,62,92,-0.18
2,0,34264,Hudson Swafford,67.34,134,199,-0.13
3,0,26758,David Hearn,66.87,109,163,-0.05
4,0,23983,Luke Donald,66.01,101,153,-0.10
5,0,28252,Seamus Power,65.35,83,127,-0.16
6,0,29221,Webb Simpson,65.26,124,190,-0.15
7,0,39971,Sungjae Im,65.18,234,359,-0.15
8,0,26331,Charl Schwartzel,64.90,159,245,-0.10
9,0,34255,Joseph Bramlett,64.67,97,150,-0.04
10,0,33404,Chris Baker,64.55,71,110,-0.11
11,0,47347,Adam Schenk,64.42,172,267,-0.10
12,0,31560,Brian Stuard,64.22,201,313,-0.17
13,0,48822,Sebastián Muñoz,63.99,183,286,-0.17
14,0,37275,Sam Ryder,63.82,127,199,-0.12
15,0,33120,Mark Anderson,63.46,66,104,-0.12
16,0,22056,Cameron Percy,63.33,114,180,-0.18
17,0,30110,Kyle Stanley,63.16,144,228,-0.16
18,0,48081,Xander Schauffele,62.68,131,209,-0.18
19,0,29926,Danny Lee,62.29,109,175,-0.11
20,0,27129,Luke List,62.26,132,212,-0.14
21,0,21209,Sergio Garcia,62.09,113,182,-0.06
22,0,22405,Justin Rose,62.04,85,137,-0.11
23,0,50525,Collin Morikawa,61.97,145,234,-0.22
24,0,33486,Roger Sloan,61.83,115,186,-0.17
25,0,52375,Doug Ghim,61.57,133,216,-0.18
26,0,24024,Zach Johnson,61.51,155,252,-0.09
27,0,32448,James Hahn,61.27,125,204,-0.11
28,0,46717,Viktor Hovland,61.23,139,227,-0.13
29,0,29420,Billy Horschel,61.09,157,257,-0.11
30,0,33448,Justin Thomas,61.03,130,213,-0.18
31,0,39953,Chase Seiffert,60.91,120,197,-0.12
32,0,31646,Emiliano Grillo,60.89,123,202,-0.20
33,0,29268,Bronson Burgoon,60.63,97,160,-0.09
34,0,33141,Keegan Bradley,60.58,146,241,-0.14
35,0,40026,Daniel Berger,60.53,161,266,-0.17
36,0,37189,Harold Varner III,60.42,145,240,-0.18
37,0,34213,Grayson Murray,60.36,67,111,-0.06
38,0,34098,Russell Henley,60.34,175,290,-0.13
38,0,46970,Jon Rahm,60.34,108,179,-0.23
40,0,12716,Charley Hoffman,60.27,132,219,-0.21
41,0,35450,Patrick Cantlay,60.10,122,203,-0.11
41,0,23623,Bo Van Pelt,60.10,119,198,-0.16
43,0,30944,Jason Kokrak,59.92,145,242,-0.19
44,0,30926,Chris Kirk,59.76,150,251,-0.10
45,0,20229,Stewart Cink,59.75,144,241,-0.15
46,0,24140,Sean O'Hair,59.52,75,126,-0.12
47,0,52372,Cameron Champ,59.46,110,185,-0.17
48,0,25804,Bubba Watson,59.39,117,197,-0.12
49,0,26329,Louis Oosthuizen,59.11,133,225,-0.19
50,0,25364,Paul Casey,58.99,105,178,-0.11
51,0,34256,Andrew Putnam,58.94,145,246,-0.13
52,0,39997,Corey Conners,58.84,173,294,-0.13
53,0,48045,Michael Gellerman,58.82,60,102,-0.12
53,0,32757,Patton Kizzire,58.82,160,272,-0.11
55,0,34076,Joel Dahmen,58.80,127,216,-0.15
56,0,24361,Pat Perez,58.68,142,242,-0.14
57,0,49964,Aaron Wise,58.56,130,222,-0.10
58,0,36871,Matthew NeSmith,58.54,168,287,-0.12
59,0,32150,Michael Thompson,58.17,146,251,-0.15
60,0,27554,Scott Harrington,58.15,107,184,-0.03
61,0,29908,C.T. Pan,58.02,123,212,-0.11
62,0,19803,Ryan Armour,58.01,134,231,-0.13
63,0,35310,Lanto Griffin,57.98,149,257,-0.19
64,0,31420,Anirban Lahiri,57.86,92,159,-0.24
65,0,39324,J.J. Spaun,57.79,89,154,-0.04
66,0,46402,Talor Gooch,57.76,160,277,-0.13
67,0,34563,Chesson Hadley,57.63,102,177,-0.20
68,0,30927,Brendon Todd,57.36,152,265,-0.16
69,0,32839,Hideki Matsuyama,57.25,158,276,-0.14
70,0,33419,Cameron Tringale,57.24,162,283,-0.15
71,0,56762,Will Gordon,57.22,111,194,-0.11
72,0,29535,Brice Garnett,57.21,127,222,-0.08
72,0,35104,Tom Lewis,57.21,127,222,-0.06
72,0,30692,Scott Stallings,57.21,119,208,-0.09
75,0,47504,Sam Burns,57.02,130,228,-0.17
76,0,33204,Shane Lowry,57.01,126,221,-0.08
