RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
1,0,47347,Adam Schenk,60.61,337,556
2,0,31646,Emiliano Grillo,60.38,285,472
3,0,33490,Bo Hoag,60.05,263,438
4,0,33486,Roger Sloan,59.59,261,438
5,0,22056,Cameron Percy,59.34,232,391
6,0,28420,Ryan Brehm,59.23,231,390
7,0,34255,Joseph Bramlett,59.06,277,469
8,0,25804,Bubba Watson,58.85,226,384
9,0,48045,Michael Gellerman,58.48,131,224
10,0,23623,Bo Van Pelt,58.31,228,391
11,0,20229,Stewart Cink,57.82,318,550
12,0,27129,Luke List,57.50,318,553
13,0,35450,Patrick Cantlay,57.34,246,429
14,0,29268,Bronson Burgoon,57.11,229,401
15,0,49766,Hank Lebioda,56.67,221,390
16,0,36689,Brooks Koepka,56.64,226,399
17,0,33413,Ben Martin,56.47,131,232
18,0,27095,Nick Watney,56.44,206,365
19,0,39953,Chase Seiffert,56.20,213,379
20,0,27064,Jhonattan Vegas,56.17,296,527
21,0,40026,Daniel Berger,56.16,228,406
22,0,30692,Scott Stallings,56.15,242,431
23,0,47483,Will Zalatoris,56.12,298,531
24,0,45526,Abraham Ancer,56.06,222,396
25,0,52372,Cameron Champ,56.02,242,432
26,0,33120,Mark Anderson,55.94,160,286
27,0,32448,James Hahn,55.90,180,322
28,0,27770,Camilo Villegas,55.89,261,467
29,0,27330,Josh Teater,55.81,120,215
30,0,31420,Anirban Lahiri,55.69,225,404
30,0,32333,Kevin Tway,55.69,225,404
32,0,21209,Sergio Garcia,55.58,224,403
33,0,32757,Patton Kizzire,55.54,331,596
34,0,46970,Jon Rahm,55.50,217,391
35,0,21961,Charles Howell III,55.47,213,384
36,0,32662,Michael Gligic,55.43,255,460
37,0,12716,Charley Hoffman,55.33,327,591
38,0,30163,Henrik Norlander,55.32,213,385
39,0,25818,Scott Piercy,55.23,243,440
40,0,36871,Matthew NeSmith,55.14,236,428
41,0,39997,Corey Conners,54.99,237,431
42,0,34098,Russell Henley,54.95,211,384
43,0,26331,Charl Schwartzel,54.94,278,506
44,0,49964,Aaron Wise,54.93,245,446
45,0,25364,Paul Casey,54.76,207,378
46,0,51894,Vince Whaley,54.73,266,486
47,0,24140,Sean O'Hair,54.68,146,267
48,0,34563,Chesson Hadley,54.67,240,439
49,0,32070,Rafael Campos,54.65,194,355
50,0,51766,Wyndham Clark,54.61,314,575
51,0,30926,Chris Kirk,54.57,239,438
52,0,28252,Seamus Power,54.28,165,304
53,0,50525,Collin Morikawa,54.22,180,332
54,0,47504,Sam Burns,54.17,260,480
54,0,37189,Harold Varner III,54.17,273,504
56,0,23788,D.J. Trahan,54.04,214,396
57,0,29535,Brice Garnett,53.99,203,376
58,0,36699,Patrick Rodgers,53.98,353,654
59,0,32618,Rhein Gibson,53.70,196,365
60,0,29221,Webb Simpson,53.67,183,341
61,0,33204,Shane Lowry,53.65,228,425
62,0,28237,Rory McIlroy,53.64,236,440
63,0,46046,Scottie Scheffler,53.61,267,498
64,0,35461,Beau Hossler,53.54,287,536
