RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,01553,John Huston,34.95,1957,56
2,0,06567,Vijay Singh,34.99,2729,78
3,0,20104,Ken Duke,35.10,4072,116
3,0,01945,Kenny Perry,35.10,3405,97
5,0,20498,Briny Baird,35.12,3968,113
6,0,19846,Brian Gay,35.13,3583,102
7,0,20623,Gavin Coles,35.15,1898,54
8,0,23541,Ben Crane,35.17,3025,86
9,0,10505,Shane Bertsch,35.18,3377,96
10,0,21878,Mark Wilson,35.23,3770,107
11,0,27060,John Mallinger,35.24,3348,95
12,0,10733,Kent Jones,35.25,2397,68
13,0,01941,Tom Pernice Jr.,35.26,3667,104
13,0,06595,Kevin Sutherland,35.26,3455,98
13,0,02223,Bob Tway,35.26,2468,70
16,0,12510,Chad Campbell,35.28,3316,94
17,0,20160,Charlie Wi,35.29,3423,97
18,0,20634,Peter Lonard,35.30,3248,92
19,0,27214,Kevin Streelman,35.31,4025,114
20,0,06004,Stephen Ames,35.32,2896,82
20,0,20574,Mathew Goggin,35.32,3214,91
20,0,24490,George McNeill,35.32,3426,97
23,0,10860,Justin Leonard,35.34,3357,95
24,0,29718,Anthony Kim,35.35,2863,81
24,0,28158,Steve Marino,35.35,4207,119
24,0,23320,Ryan Palmer,35.35,2439,69
27,0,20766,Padraig Harrington,35.36,1768,50
28,0,12782,Tim Herron,35.37,3431,97
29,0,08845,Scott Sterling,35.38,3149,89
30,0,20098,Stuart Appleby,35.40,2974,84
30,0,12660,Jesper Parnevik,35.40,3115,88
32,0,21753,Brian Davis,35.41,3824,108
32,0,08931,Glen Day,35.41,2266,64
32,0,01810,Phil Mickelson,35.41,2762,78
35,0,20229,Stewart Cink,35.42,2869,81
36,0,27936,Martin Laird,35.43,3472,98
37,0,10885,Robert Allenby,35.44,3792,107
37,0,06034,Marco Dawson,35.44,2268,64
37,0,25900,Lucas Glover,35.44,3225,91
37,0,27770,Camilo Villegas,35.44,2764,78
37,0,25804,Bubba Watson,35.44,3438,97
42,0,24912,Will MacKenzie,35.45,2198,62
43,0,24924,Bill Haas,35.47,3512,99
43,0,27933,John Merrick,35.47,3476,98
43,0,20663,Brenden Pappas,35.47,2341,66
43,0,06527,Steve Stricker,35.47,2554,72
47,0,12823,Carlos Franco,35.48,2590,73
47,0,26668,Marc Turnesa,35.48,3087,87
49,0,01313,Steve Elkington,35.49,2981,84
49,0,10809,Jim Furyk,35.49,3336,94
49,0,01928,Corey Pavin,35.49,2449,69
52,0,10875,Todd Demsey,35.50,2840,80
52,0,21209,Sergio Garcia,35.50,2485,70
54,0,01035,Tommy Armour III,35.51,2734,77
54,0,27095,Nick Watney,35.51,3409,96
56,0,01320,Bob Estes,35.52,3197,90
56,0,01388,Robert Gamez,35.52,2806,79
56,0,23325,Vaughn Taylor,35.52,3659,103
56,0,23623,Bo Van Pelt,35.52,3588,101
60,0,06575,Dudley Hart,35.53,2629,74
60,0,24781,Hunter Mahan,35.53,3020,85
62,0,22892,Jason Gore,35.54,3341,94
62,0,24361,Pat Perez,35.54,3270,92
62,0,23621,Rory Sabbatini,35.54,2701,76
62,0,23788,D.J. Trahan,35.54,3341,94
62,0,12602,Dean Wilson,35.54,3874,109
67,0,27141,J.B. Holmes,35.55,3022,85
67,0,08385,Omar Uresti,35.55,2631,74
69,0,22621,Ben Curtis,35.56,2845,80
69,0,01766,Billy Mayfair,35.56,3663,103
69,0,02239,Scott Verplank,35.56,2880,81
69,0,25349,Tim Wilkinson,35.56,3378,95
73,0,23135,Tim Clark,35.57,3166,89
73,0,06012,Greg Kraft,35.57,2241,63
73,0,26695,Michael Letzig,35.57,3130,88
73,0,02206,David Toms,35.57,2419,68
73,0,26289,Boo Weekley,35.57,2952,83
78,0,23409,James Driscoll,35.58,3024,85
78,0,23108,Matt Kuchar,35.58,3131,88
80,0,22371,Aaron Baddeley,35.59,2598,73
80,0,22348,Nick O'Hern,35.59,2847,80
80,0,02002,John Riegger,35.59,2598,73
80,0,22293,Heath Slocum,35.59,3701,104
84,0,23353,J.J. Henry,35.60,3845,108
85,0,25720,Chad Collins,35.61,2564,72
85,0,21949,Joe Ogilvie,35.61,3561,100
85,0,22548,Patrick Sheehan,35.61,4416,124
88,0,01226,Fred Couples,35.62,2137,60
88,0,07457,Steve Flesch,35.62,3384,95
