RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,01549,Mike Hulbert,16' 4",423.667,26,+1
2,0,01042,Paul Azinger,17' 9",515.250,29,-3
3,0,02206,David Toms,17' 11",1377.000,77,-18
4,0,10425,Jay Williamson,18' 1",1372.917,76,-12
5,0,26289,Boo Weekley,18' 2",870.833,48,-3
6,0,01527,Scott Hoch,18' 5",608.833,33,-8
7,0,02239,Scott Verplank,18' 7",948.000,51,-11
8,0,06621,Joe Durant,19' 2",1262.583,66,-13
9,0,01948,Tim Petrovic,19' 3",1291.833,67,-12
10,0,20098,Stuart Appleby,19' 4",1197.333,62,-15
11,0,20229,Stewart Cink,19' 5",1400.500,72,-20
11,0,20572,Rod Pampling,19' 5",893.250,46,-2
13,0,01139,Olin Browne,19' 6",1364.083,70,-11
13,0,20548,Hidemichi Tanaka,19' 6",1775.583,91,-11
15,0,19817,Michael Muehr,19' 7",607.583,31,-4
16,0,01577,Lee Janzen,19' 9",1581.167,80,-20
17,0,01161,Mark Calcavecchia,19' 11",836.250,42,-7
18,0,23135,Tim Clark,20' 0",1321.167,66,-12
18,0,01677,Tom Lehman,20' 0",881.167,44,-7
20,0,10885,Robert Allenby,20' 1",1604.583,80,-11
20,0,01475,Donnie Hammond,20' 1",842.833,42,-8
22,0,01374,Robin Freeman,20' 2",1151.083,57,-7
23,0,01098,Jay Don Blake,20' 3",1316.833,65,-10
23,0,08537,J.P. Hayes,20' 3",1196.583,59,-10
25,0,09011,David Duval,20' 4",1098.667,54,-7
25,0,01381,Fred Funk,20' 4",1849.833,91,-14
25,0,12782,Tim Herron,20' 4",1502.167,74,-8
25,0,01553,John Huston,20' 4",1544.833,76,-7
29,0,01329,Brad Faxon,20' 5",1002.250,49,-13
29,0,19846,Brian Gay,20' 5",1350.000,66,-15
29,0,06567,Vijay Singh,20' 5",1571.917,77,-10
32,0,01968,Nick Price,20' 6",941.667,46,-16
33,0,12826,Paul Claxton,20' 7",1441.333,70,-1
33,0,01320,Bob Estes,20' 7",1540.667,75,-10
33,0,20634,Peter Lonard,20' 7",1195.667,58,-5
33,0,10649,Tom Scherrer,20' 7",1319.250,64,-12
37,0,24925,Jonathan Byrd,20' 8",1591.667,77,-13
37,0,08545,Glen Hnatiuk,20' 8",1449.000,70,-16
39,0,01361,Dan Forsman,20' 9",1642.000,79,-19
39,0,06012,Greg Kraft,20' 9",1285.083,62,-3
41,0,01706,Davis Love III,20' 10",1227.833,59,-7
42,0,02002,John Riegger,21' 0",1930.750,92,-18
42,0,02104,Jeff Sluman,21' 0",1971.500,94,-12
44,0,06004,Stephen Ames,21' 1",969.583,46,-5
44,0,10809,Jim Furyk,21' 1",1267.083,60,-13
44,0,20094,Jonathan Kaye,21' 1",1244.583,59,-9
44,0,01920,Craig Parry,21' 1",1265.250,60,-10
48,0,06617,Brian Henninger,21' 2",1014.500,48,+4
48,0,01599,Steve Jones,21' 2",1205.583,57,-6
48,0,01724,Jeff Maggert,21' 2",1015.000,48,-2
51,0,01771,Blaine McCallister,21' 4",1302.583,61,-8
51,0,01941,Tom Pernice Jr.,21' 4",1279.167,60,-11
53,0,01307,Joel Edwards,21' 5",1860.167,87,-6
53,0,10423,Mike Weir,21' 5",1113.917,52,-10
53,0,02322,Richard Zokol,21' 5",791.333,37,+5
56,0,01185,Brandel Chamblee,21' 6",1310.750,61,E
56,0,19881,Robert Damron,21' 6",1441.750,67,-11
56,0,06373,José María Olazábal,21' 6",687.500,32,-6
59,0,06251,Chris DiMarco,21' 7",1337.833,62,-5
59,0,10201,Matt Gogel,21' 7",1383.583,64,-9
59,0,01810,Phil Mickelson,21' 7",1316.167,61,-11
62,0,07867,Woody Austin,21' 8",1540.167,71,-7
62,0,24357,K.J. Choi,21' 8",1429.667,66,-7
62,0,06643,Paul Goydos,21' 8",997.167,46,-2
62,0,10117,Bob Heintz,21' 8",1127.917,52,-8
62,0,10213,Dicky Pride,21' 8",953.250,44,-7
67,0,08123,Jeff Brehaut,21' 9",1698.917,78,+3
67,0,12388,Michael Clark II,21' 9",1845.333,85,-8
67,0,01378,David Frost,21' 9",1567.083,72,-12
67,0,10457,Frank Nobilo,21' 9",1806.333,83,-5
71,0,01457,Jay Haas,21' 10",1155.750,53,-4
71,0,22293,Heath Slocum,21' 10",1699.750,78,-15
73,0,07457,Steve Flesch,21' 11",1491.833,68,+2
73,0,20105,Jeff Gove,21' 11",1793.833,82,-14
73,0,02214,Kirk Triplett,21' 11",1225.750,56,-3
76,0,06522,Ernie Els,22' 0",878.333,40,-6
77,0,12510,Chad Campbell,22' 1",2119.833,96,-10
77,0,01388,Robert Gamez,22' 1",1369.583,62,-8
79,0,12823,Carlos Franco,22' 2",2305.917,104,-8
79,0,21806,Paul Gow,22' 2",1907.500,86,-7
79,0,11032,Frank Lickliter II,22' 2",1464.083,66,-3
82,0,01797,Rocco Mediate,22' 3",1247.667,56,-8
83,0,08881,Tripp Isenhour,22' 4",1315.417,59,-7
83,0,06595,Kevin Sutherland,22' 4",1273.000,57,-4
85,0,06809,Bob Burns,22' 5",1547.917,69,-7
85,0,01203,Russ Cochran,22' 5",1077.417,48,-2
85,0,23983,Luke Donald,22' 5",1503.167,67,-8
85,0,01938,David Peoples,22' 5",2446.167,109,-10
89,0,23621,Rory Sabbatini,22' 6",652.083,29,E
90,0,23614,Rich Beem,22' 7",1807.833,80,+1
90,0,01226,Fred Couples,22' 7",633.333,28,-4
90,0,06573,Brandt Jobe,22' 7",1854.583,82,-6
90,0,01685,J.L. Lewis,22' 7",1853.000,82,-12
90,0,02101,Joey Sindelar,22' 7",1578.583,70,-8
90,0,23623,Bo Van Pelt,22' 7",1510.417,67,-5
96,0,01132,Mark Brooks,22' 8",1247.167,55,-4
97,0,12652,Cameron Beckman,22' 9",1340.833,59,-5
97,0,01142,Bart Bryant,22' 9",1502.833,66,-9
97,0,01219,John Cook,22' 9",1229.583,54,-8
97,0,01723,Andrew Magee,22' 9",1454.833,64,+2
97,0,08793,Tiger Woods,22' 9",840.833,37,-8
102,0,12680,Shigeki Maruyama,22' 10",1140.250,50,-11
102,0,07749,Brett Quigley,22' 10",1760.167,77,+5
102,0,06613,Tommy Tolles,22' 10",1142.083,50,-11
105,0,06197,Michael Allen,22' 11",1099.000,48,+1
105,0,20574,Mathew Goggin,22' 11",1029.583,45,-7
105,0,08553,Lee Porter,22' 11",1538.000,67,-15
108,0,02246,Duffy Waldorf,23' 0",1748.500,76,-3
109,0,01945,Kenny Perry,23' 1",1871.667,81,-11
