RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
1,0,01677,Tom Lehman,2.04,161,79
2,0,01331,Rick Fehr,2.07,153,74
3,0,01226,Fred Couples,2.15,142,66
4,0,01201,Lennie Clements,2.20,183,83
5,0,01098,Jay Don Blake,2.23,203,91
5,0,01527,Scott Hoch,2.23,214,96
5,0,02146,Payne Stewart,2.23,194,87
8,0,12660,Jesper Parnevik,2.24,152,68
8,0,06567,Vijay Singh,2.24,202,90
8,0,02104,Jeff Sluman,2.24,235,105
11,0,01797,Rocco Mediate,2.26,156,69
12,0,01887,Mark O'Meara,2.28,182,80
12,0,01928,Corey Pavin,2.28,185,81
14,0,01943,Chris Perry,2.29,156,68
15,0,01219,John Cook,2.30,205,89
16,0,01014,Fulton Allem,2.31,125,54
16,0,01706,Davis Love III,2.31,185,80
16,0,02223,Bob Tway,2.31,185,80
19,0,01748,Doug Martin,2.32,213,92
19,0,02101,Joey Sindelar,2.32,202,87
21,0,06613,Tommy Tolles,2.33,221,95
22,0,01313,Steve Elkington,2.34,150,64
23,0,02131,Mike Springer,2.35,200,85
24,0,02214,Kirk Triplett,2.36,172,73
25,0,01381,Fred Funk,2.38,257,108
25,0,01968,Nick Price,2.38,124,52
27,0,01810,Phil Mickelson,2.39,184,77
28,0,01891,David Ogrin,2.40,245,102
28,0,02023,Clarence Rose,2.40,204,85
30,0,01837,Gil Morgan,2.41,147,61
31,0,01457,Jay Haas,2.42,215,89
32,0,01116,Michael Bradley,2.43,211,87
32,0,01161,Mark Calcavecchia,2.43,248,102
32,0,02010,Loren Roberts,2.43,197,81
35,0,01157,Tom Byrum,2.45,186,76
35,0,08931,Glen Day,2.45,218,89
37,0,06522,Ernie Els,2.46,160,65
38,0,01569,Peter Jacobsen,2.48,159,64
38,0,10860,Justin Leonard,2.48,250,101
38,0,01975,Tom Purtzer,2.48,206,83
41,0,06044,Scott Gump,2.49,242,97
41,0,02226,Tray Tyner,2.49,127,51
43,0,07267,Allen Doyle,2.50,220,88
43,0,01326,Nick Faldo,2.50,140,56
45,0,06124,Patrick Burke,2.51,181,72
46,0,01307,Joel Edwards,2.52,237,94
47,0,01599,Steve Jones,2.53,210,83
47,0,02241,Bobby Wadkins,2.53,230,91
49,0,01306,David Edwards,2.54,208,82
50,0,01042,Paul Azinger,2.55,196,77
50,0,02049,Gene Sauers,2.55,199,78
50,0,02321,Fuzzy Zoeller,2.55,135,53
53,0,07867,Woody Austin,2.56,300,117
53,0,01682,Wayne Levi,2.56,182,71
53,0,06527,Steve Stricker,2.56,210,82
56,0,09011,David Duval,2.57,190,74
56,0,01329,Brad Faxon,2.57,211,82
56,0,01724,Jeff Maggert,2.57,234,91
56,0,01864,Larry Nelson,2.57,195,76
60,0,20098,Stuart Appleby,2.58,245,95
60,0,01093,Ronnie Black,2.58,219,85
62,0,01143,Brad Bryant,2.59,215,83
62,0,01203,Russ Cochran,2.59,215,83
62,0,01378,David Frost,2.59,184,71
62,0,01920,Craig Parry,2.59,210,81
62,0,02167,Mike Sullivan,2.59,220,85
67,0,01823,Larry Mize,2.60,190,73
68,0,01142,Bart Bryant,2.61,201,77
68,0,01175,Jim Carter,2.61,279,107
68,0,01996,Mike Reid,2.61,188,72
68,0,02099,Scott Simpson,2.61,183,70
68,0,02115,Taylor Smith,2.61,198,76
73,0,06034,Marco Dawson,2.62,228,87
73,0,01334,Keith Fergus,2.62,220,84
73,0,08075,Jerry Kelly,2.62,238,91
73,0,07235,John Morse,2.62,246,94
77,0,01323,Brad Fabel,2.63,226,86
77,0,02256,Tom Watson,2.63,142,54
79,0,01261,Jay Delsing,2.64,227,86
79,0,01475,Donnie Hammond,2.64,161,61
79,0,02245,Grant Waite,2.64,198,75
82,0,01235,Ben Crenshaw,2.66,157,59
83,0,01553,John Huston,2.68,225,84
83,0,01945,Kenny Perry,2.68,217,81
83,0,02267,D.A. Weibring,2.68,142,53
86,0,01132,Mark Brooks,2.69,272,101
86,0,01766,Billy Mayfair,2.69,250,93
86,0,02133,Craig Stadler,2.69,148,55
89,0,01139,Olin Browne,2.70,254,94
89,0,06036,Scott Dunlap,2.70,216,80
89,0,10809,Jim Furyk,2.70,270,100
89,0,06012,Greg Kraft,2.70,219,81
93,0,01196,Brian Claar,2.71,282,104
93,0,01549,Mike Hulbert,2.71,255,94
93,0,01960,Don Pooley,2.71,171,63
93,0,02008,Lee Rinker,2.71,271,100
93,0,02186,Brian Tennyson,2.71,203,75
98,0,01510,Nolan Henke,2.73,216,79
98,0,02159,Curtis Strange,2.73,216,79
100,0,01006,John Adams,2.74,214,78
100,0,06214,Guy Boros,2.74,255,93
100,0,01487,Jeff Hart,2.74,178,65
103,0,06140,Sean Murphy,2.75,223,81
104,0,01701,Bob Lohr,2.76,248,90
105,0,01024,Billy Andrade,2.77,241,87
105,0,01346,Ed Fiori,2.77,166,60
105,0,01435,Wayne Grady,2.77,177,64
105,0,01577,Lee Janzen,2.77,255,92
109,0,01385,Jim Gallagher Jr.,2.78,203,73
109,0,01723,Andrew Magee,2.78,211,76
109,0,08547,John Maginnes,2.78,225,81
112,0,01096,Phil Blackmar,2.79,262,94
112,0,08337,Mike Heinen,2.79,265,95
112,0,02135,Mike Standly,2.79,223,80
