RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,23125,Brad Elder,9.0
2,0,23320,Ryan Palmer,8.7
3,0,21528,Henrik Stenson,8.6
4,0,29221,Webb Simpson,8.5
5,0,01677,Tom Lehman,8.4
5,0,25632,Jimmy Walker,8.4
7,0,12461,Paul McGinley,8.2
8,0,27506,Oliver Wilson,8.0
9,0,20378,Mathias Grönberg,7.9
10,0,25108,Chip Deason,7.8
10,0,01797,Rocco Mediate,7.8
10,0,06527,Steve Stricker,7.8
13,0,23540,Jason Allred,7.7
13,0,19846,Brian Gay,7.7
13,0,10649,Tom Scherrer,7.7
16,0,06214,Guy Boros,7.6
16,0,20766,Padraig Harrington,7.6
16,0,20160,Charlie Wi,7.6
19,0,06197,Michael Allen,7.5
19,0,21805,Harrison Frazar,7.5
19,0,02067,Ted Schulz,7.5
19,0,26289,Boo Weekley,7.5
23,0,06004,Stephen Ames,7.4
23,0,01116,Michael Bradley,7.4
23,0,25273,Andrew Buckle,7.4
23,0,24357,K.J. Choi,7.4
23,0,23983,Luke Donald,7.4
23,0,08075,Jerry Kelly,7.4
23,0,29422,Jonathan Moore,7.4
23,0,06373,José María Olazábal,7.4
23,0,23497,Tag Ridings,7.4
23,0,26287,Roland Thatcher,7.4
23,0,02239,Scott Verplank,7.4
34,0,10505,Shane Bertsch,7.3
34,0,20623,Gavin Coles,7.3
34,0,23821,Yusaku Miyazato,7.3
34,0,20628,Arron Oberholser,7.3
34,0,22293,Heath Slocum,7.3
34,0,10423,Mike Weir,7.3
40,0,01024,Billy Andrade,7.2
40,0,01142,Bart Bryant,7.2
40,0,22621,Ben Curtis,7.2
40,0,24924,Bill Haas,7.2
40,0,01527,Scott Hoch,7.2
40,0,06332,Neal Lancaster,7.2
40,0,24449,Parker McLachlin,7.2
40,0,25396,Kevin Na,7.2
40,0,12602,Dean Wilson,7.2
49,0,19972,José Coceres,7.1
49,0,21753,Brian Davis,7.1
49,0,10875,Todd Demsey,7.1
49,0,01320,Bob Estes,7.1
49,0,20157,Retief Goosen,7.1
49,0,27141,J.B. Holmes,7.1
49,0,20691,Greg Owen,7.1
49,0,01928,Corey Pavin,7.1
49,0,22405,Justin Rose,7.1
49,0,08793,Tiger Woods,7.1
59,0,20098,Stuart Appleby,7.0
59,0,24507,Jason Bohn,7.0
59,0,06522,Ernie Els,7.0
59,0,21350,Ryuji Imada,7.0
59,0,01706,Davis Love III,7.0
59,0,24361,Pat Perez,7.0
59,0,32329,Stephen Poole,7.0
59,0,23788,D.J. Trahan,7.0
59,0,26497,Casey Wittenberg,7.0
68,0,23778,Brad Adamonis,6.9
68,0,01139,Olin Browne,6.9
68,0,20848,Ángel Cabrera,6.9
68,0,20850,Daniel Chopra,6.9
68,0,24236,Nick Dougherty,6.9
68,0,09011,David Duval,6.9
68,0,24140,Sean O'Hair,6.9
68,0,22348,Nick O'Hern,6.9
68,0,08845,Scott Sterling,6.9
77,0,23048,Eric Axley,6.8
77,0,22371,Aaron Baddeley,6.8
77,0,06573,Brandt Jobe,6.8
77,0,23725,Brendan Jones,6.8
77,0,27613,David Lutterus,6.8
77,0,24490,George McNeill,6.8
77,0,10213,Dicky Pride,6.8
77,0,20436,Garrett Willis,6.8
85,0,01261,Jay Delsing,6.7
85,0,10809,Jim Furyk,6.7
85,0,24912,Will MacKenzie,6.7
85,0,01766,Billy Mayfair,6.7
85,0,23043,Paul Sheehan,6.7
85,0,25493,Nick Taylor,6.7
91,0,20498,Briny Baird,6.6
