RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,19970,Robert Karlsson,8.8
2,0,12461,Paul McGinley,8.2
3,0,27506,Oliver Wilson,8.0
4,0,10117,Bob Heintz,7.9
5,0,25108,Chip Deason,7.8
6,0,23821,Yusaku Miyazato,7.7
6,0,10423,Mike Weir,7.7
8,0,06214,Guy Boros,7.6
8,0,20378,Mathias Grönberg,7.6
8,0,20766,Padraig Harrington,7.6
11,0,02067,Ted Schulz,7.5
12,0,29422,Jonathan Moore,7.4
12,0,06373,José María Olazábal,7.4
12,0,22405,Justin Rose,7.4
15,0,19846,Brian Gay,7.3
15,0,10649,Tom Scherrer,7.3
15,0,29221,Webb Simpson,7.3
15,0,20686,Jeev Milkha Singh,7.3
15,0,02239,Scott Verplank,7.3
20,0,10875,Todd Demsey,7.2
20,0,01527,Scott Hoch,7.2
20,0,06332,Neal Lancaster,7.2
20,0,20572,Rod Pampling,7.2
20,0,21528,Henrik Stenson,7.2
25,0,23540,Jason Allred,7.1
25,0,23983,Luke Donald,7.1
25,0,21350,Ryuji Imada,7.1
25,0,01928,Corey Pavin,7.1
25,0,08793,Tiger Woods,7.1
30,0,20623,Gavin Coles,7.0
30,0,06522,Ernie Els,7.0
30,0,20157,Retief Goosen,7.0
30,0,20105,Jeff Gove,7.0
30,0,01761,Len Mattiace,7.0
30,0,20628,Arron Oberholser,7.0
30,0,32329,Stephen Poole,7.0
30,0,08375,Paul Stankowski,7.0
30,0,20436,Garrett Willis,7.0
30,0,26497,Casey Wittenberg,7.0
40,0,20498,Briny Baird,6.9
40,0,01116,Michael Bradley,6.9
40,0,01142,Bart Bryant,6.9
40,0,08931,Glen Day,6.9
40,0,20585,Niclas Fasth,6.9
40,0,24924,Bill Haas,6.9
40,0,01677,Tom Lehman,6.9
40,0,01797,Rocco Mediate,6.9
40,0,23497,Tag Ridings,6.9
40,0,06527,Steve Stricker,6.9
40,0,23325,Vaughn Taylor,6.9
51,0,20098,Stuart Appleby,6.8
51,0,23048,Eric Axley,6.8
51,0,01132,Mark Brooks,6.8
51,0,09011,David Duval,6.8
51,0,23125,Brad Elder,6.8
51,0,07457,Steve Flesch,6.8
51,0,23718,Nathan Green,6.8
51,0,23725,Brendan Jones,6.8
51,0,10860,Justin Leonard,6.8
51,0,01810,Phil Mickelson,6.8
51,0,25396,Kevin Na,6.8
51,0,22348,Nick O'Hern,6.8
51,0,24502,Adam Scott,6.8
64,0,01042,Paul Azinger,6.7
64,0,23614,Rich Beem,6.7
64,0,20848,Ángel Cabrera,6.7
64,0,23135,Tim Clark,6.7
64,0,01261,Jay Delsing,6.7
64,0,25686,Jason Dufner,6.7
64,0,30750,Tommy Gainey,6.7
64,0,06575,Dudley Hart,6.7
64,0,12782,Tim Herron,6.7
64,0,08075,Jerry Kelly,6.7
64,0,29718,Anthony Kim,6.7
64,0,24140,Sean O'Hair,6.7
64,0,20443,Jin Park,6.7
64,0,10213,Dicky Pride,6.7
64,0,23043,Paul Sheehan,6.7
64,0,25493,Nick Taylor,6.7
64,0,08385,Omar Uresti,6.7
81,0,20850,Daniel Chopra,6.6
81,0,22621,Ben Curtis,6.6
81,0,21753,Brian Davis,6.6
81,0,12823,Carlos Franco,6.6
81,0,20574,Mathew Goggin,6.6
81,0,19958,Miguel Angel Jiménez,6.6
81,0,24449,Parker McLachlin,6.6
81,0,01887,Mark O'Meara,6.6
81,0,21949,Joe Ogilvie,6.6
81,0,24361,Pat Perez,6.6
81,0,21959,Ted Purdy,6.6
81,0,23797,Brett Rumford,6.6
81,0,28780,Nicholas Thompson,6.6
81,0,02223,Bob Tway,6.6
81,0,12602,Dean Wilson,6.6
96,0,19824,Craig Barlow,6.5
96,0,20029,Notah Begay III,6.5
