RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
1,0,24502,Adam Scott,8.2
2,0,08793,Tiger Woods,7.6
3,0,12680,Shigeki Maruyama,7.0
4,0,20229,Stewart Cink,6.9
5,0,01945,Kenny Perry,6.8
6,0,02223,Bob Tway,6.7
7,0,24024,Zach Johnson,6.6
7,0,02010,Loren Roberts,6.6
7,0,06567,Vijay Singh,6.6
10,0,01706,Davis Love III,6.5
11,0,01329,Brad Faxon,6.4
11,0,22405,Justin Rose,6.4
13,0,06004,Stephen Ames,6.3
13,0,01157,Tom Byrum,6.3
13,0,08075,Jerry Kelly,6.3
13,0,11032,Frank Lickliter II,6.3
17,0,24357,K.J. Choi,6.2
17,0,19825,Darren Clarke,6.2
17,0,12823,Carlos Franco,6.2
17,0,10201,Matt Gogel,6.2
17,0,21731,Freddie Jacobson,6.2
17,0,06515,Shaun Micheel,6.2
17,0,10423,Mike Weir,6.2
24,0,07223,Brian Bateman,6.1
24,0,20472,Alex Cejka,6.1
24,0,06251,Chris DiMarco,6.1
24,0,01887,Mark O'Meara,6.1
24,0,02206,David Toms,6.1
24,0,02239,Scott Verplank,6.1
30,0,22371,Aaron Baddeley,6.0
30,0,06522,Ernie Els,6.0
30,0,12660,Jesper Parnevik,6.0
30,0,01968,Nick Price,6.0
30,0,22548,Patrick Sheehan,6.0
30,0,02214,Kirk Triplett,6.0
36,0,10885,Robert Allenby,5.9
36,0,07457,Steve Flesch,5.9
36,0,01810,Phil Mickelson,5.9
36,0,23623,Bo Van Pelt,5.9
40,0,20098,Stuart Appleby,5.8
40,0,24925,Jonathan Byrd,5.8
40,0,20157,Retief Goosen,5.8
40,0,22046,Geoff Ogilvy,5.8
40,0,20572,Rod Pampling,5.8
40,0,01920,Craig Parry,5.8
40,0,01948,Tim Petrovic,5.8
40,0,25345,Carl Pettersson,5.8
40,0,23621,Rory Sabbatini,5.8
49,0,24507,Jason Bohn,5.7
49,0,23541,Ben Crane,5.7
49,0,01249,John Daly,5.7
49,0,23983,Luke Donald,5.7
49,0,26420,Richard Johnson,5.7
49,0,21878,Mark Wilson,5.7
55,0,20593,Greg Chalmers,5.6
55,0,21805,Harrison Frazar,5.6
55,0,20663,Brenden Pappas,5.6
55,0,01928,Corey Pavin,5.6
55,0,01938,David Peoples,5.6
55,0,21959,Ted Purdy,5.6
55,0,02101,Joey Sindelar,5.6
62,0,01024,Billy Andrade,5.5
62,0,12510,Chad Campbell,5.5
62,0,01226,Fred Couples,5.5
62,0,01666,Bernhard Langer,5.5
62,0,07749,Brett Quigley,5.5
67,0,20498,Briny Baird,5.4
67,0,01161,Mark Calcavecchia,5.4
67,0,08931,Glen Day,5.4
67,0,20433,Mark Hensby,5.4
67,0,01619,Skip Kendall,5.4
67,0,20127,Chris Riley,5.4
67,0,02099,Scott Simpson,5.4
74,0,12394,Tom Carter,5.3
74,0,12645,Brent Geiberger,5.3
74,0,06332,Neal Lancaster,5.3
74,0,01761,Len Mattiace,5.3
74,0,21949,Joe Ogilvie,5.3
74,0,01927,Dennis Paulson,5.3
74,0,02104,Jeff Sluman,5.3
81,0,23135,Tim Clark,5.2
81,0,06621,Joe Durant,5.2
81,0,12760,Danny Ellis,5.2
81,0,01381,Fred Funk,5.2
81,0,19846,Brian Gay,5.2
81,0,08337,Mike Heinen,5.2
81,0,21961,Charles Howell III,5.2
81,0,20094,Jonathan Kaye,5.2
81,0,01677,Tom Lehman,5.2
81,0,10585,Scott McCarron,5.2
81,0,20645,John Senden,5.2
92,0,07867,Woody Austin,5.1
92,0,01042,Paul Azinger,5.1
92,0,07721,Pat Bates,5.1
92,0,12652,Cameron Beckman,5.1
92,0,19972,José Coceres,5.1
92,0,22621,Ben Curtis,5.1
92,0,01378,David Frost,5.1
92,0,01527,Scott Hoch,5.1
92,0,01707,Steve Lowery,5.1
92,0,24781,Hunter Mahan,5.1
92,0,10107,Deane Pappas,5.1
92,0,23497,Tag Ridings,5.1
104,0,20850,Daniel Chopra,5.0
104,0,20104,Ken Duke,5.0
104,0,01473,Todd Hamilton,5.0
104,0,24361,Pat Perez,5.0
104,0,01941,Tom Pernice Jr.,5.0
104,0,20548,Hidemichi Tanaka,5.0
110,0,01035,Tommy Armour III,4.9
110,0,01139,Olin Browne,4.9
110,0,01313,Steve Elkington,4.9
110,0,23353,J.J. Henry,4.9
110,0,01685,J.L. Lewis,4.9
110,0,10425,Jay Williamson,4.9
116,0,01127,Danny Briggs,4.8
116,0,01388,Robert Gamez,4.8
116,0,21209,Sergio Garcia,4.8
116,0,01577,Lee Janzen,4.8
116,0,20382,Stephen Leaney,4.8
116,0,10860,Justin Leonard,4.8
116,0,23320,Ryan Palmer,4.8
116,0,02246,Duffy Waldorf,4.8
116,0,12602,Dean Wilson,4.8
125,0,19824,Craig Barlow,4.7
125,0,01320,Bob Estes,4.7
125,0,25900,Lucas Glover,4.7
125,0,12782,Tim Herron,4.7
125,0,08881,Tripp Isenhour,4.7
125,0,01724,Jeff Maggert,4.7
125,0,20628,Arron Oberholser,4.7
125,0,02002,John Riegger,4.7
125,0,02106,Chris Smith,4.7
125,0,06527,Steve Stricker,4.7
125,0,23325,Vaughn Taylor,4.7
136,0,06197,Michael Allen,4.6
136,0,19881,Robert Damron,4.6
136,0,20121,Todd Fischer,4.6
136,0,01553,John Huston,4.6
136,0,10733,Kent Jones,4.6
136,0,23108,Matt Kuchar,4.6
136,0,23552,Hank Kuehne,4.6
136,0,01766,Billy Mayfair,4.6
136,0,06373,José María Olazábal,4.6
136,0,22913,John Rollins,4.6
146,0,21633,Steve Allan,4.5
146,0,01142,Bart Bryant,4.5
146,0,01203,Russ Cochran,4.5
146,0,01261,Jay Delsing,4.5
146,0,06595,Kevin Sutherland,4.5
146,0,06613,Tommy Tolles,4.5
152,0,24290,D.J. Brigman,4.4
152,0,06809,Bob Burns,4.4
152,0,01457,Jay Haas,4.4
152,0,08537,J.P. Hayes,4.4
152,0,23063,Scott Hend,4.4
152,0,21893,Brian Kortan,4.4
152,0,20580,Andre Stolz,4.4
159,0,07363,Craig Bowden,4.3
159,0,01219,John Cook,4.3
159,0,25686,Jason Dufner,4.3
159,0,01361,Dan Forsman,4.3
159,0,20634,Peter Lonard,4.3
159,0,25396,Kevin Na,4.3
159,0,07939,Dan Olsen,4.3
159,0,01926,Steve Pate,4.3
159,0,22293,Heath Slocum,4.3
168,0,21407,Arjun Atwal,4.2
168,0,21646,David Branshaw,4.2
168,0,08835,Kris Cox,4.2
168,0,12753,David Morland IV,4.2
168,0,10912,Craig Perks,4.2
168,0,23307,Roger Tambellini,4.2
174,0,20029,Notah Begay III,4.1
174,0,08123,Jeff Brehaut,4.1
174,0,08385,Omar Uresti,4.1
177,0,23613,Rich Barcelo,4.0
177,0,23614,Rich Beem,4.0
177,0,06575,Dudley Hart,4.0
