RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
1,0,55182,Tom Kim,3.8939,198.5891,-149.6530,160.5491
2,0,28089,Jason Day,3.1494,125.9746,-70.6616,149.1578
3,0,39971,Sungjae Im,2.6627,138.4619,-176.3438,128.6380
4,0,29936,Ryan Fox,2.6589,132.9438,-99.8144,106.2012
5,0,37378,Min Woo Lee,2.3288,116.4414,-85.1465,118.0676
6,0,39997,Corey Conners,2.2677,111.1168,-125.8134,110.3274
7,0,31646,Emiliano Grillo,2.2384,116.3990,-75.7264,116.3535
8,0,45157,Cam Davis,2.0190,104.9887,-79.4571,104.7401
9,0,24502,Adam Scott,1.9746,90.8326,-95.4462,81.8834
10,0,32839,Hideki Matsuyama,1.9478,85.7031,-162.7104,84.3458
11,0,37455,Si Woo Kim,1.9463,101.2097,-95.2354,119.9895
12,0,33399,Adam Hadwin,1.8774,86.3621,-73.4319,80.6043
13,0,25493,Nick Taylor,1.7960,91.5963,-55.8716,113.1283
14,0,40115,Adam Svensson,1.5525,80.7291,-67.1874,65.3507
15,0,33948,Byeong Hun An,1.5176,75.8781,-41.6851,79.7122
16,0,35506,Mackenzie Hughes,1.4253,74.1179,-84.7613,56.5439
17,0,39058,Lucas Herbert,1.3743,67.3388,-84.3472,70.5068
18,1,51287,Ryo Hisatsune,1.2901,67.0876,-35.2811,60.9760
19,-1,32791,K.H. Lee,1.2805,66.5877,-101.7714,46.4103
20,0,45523,Thriston Lawrence,1.2529,65.1484,-63.6188,47.6902
21,0,40006,Erik van Rooyen,1.1875,59.3740,-56.4706,62.3199
22,0,49228,Keita Nakajima,1.1854,50.9737,-23.7858,52.7894
23,0,47056,Rikuya Hoshino,1.1522,59.9163,-53.8500,51.0325
24,0,40250,Taylor Pendrith,1.0671,48.0206,-47.1367,37.9644
25,0,45522,Christiaan Bezuidenhout,1.0664,55.4523,-72.0516,46.8133
26,0,38991,Alejandro Tosti,1.0516,42.0657,-13.5026,46.9695
27,0,47888,Taiga Semikawa,1.0168,42.7049,-17.8283,37.9246
28,0,47917,Takumi Kanaya,.9773,49.8438,-52.4110,54.0766
29,0,50188,S.H. Kim,.9024,46.9227,-45.5088,44.3579
30,0,49813,Daniel Hillier,.8605,44.7438,-31.8938,44.4385
31,0,37447,Zander Lombard,.8562,44.5235,-29.6074,47.3667
32,0,51696,Rico Hoey,.8161,32.6436,-9.2219,41.8656
33,0,27770,Camilo Villegas,.7953,41.3539,-9.4754,40.3963
34,0,39327,Ben Silverman,.7556,30.2247,-12.0778,38.6260
35,0,29908,C.T. Pan,.6863,27.4510,-37.2913,27.3758
36,0,54421,Garrick Higgo,.6782,35.2672,-48.6633,34.2479
37,1,30852,Ryo Ishikawa,.6620,31.1137,-21.3387,25.4385
38,-1,55454,Carl Yuan,.6615,33.7347,-38.7544,23.9819
39,0,39113,Shubhankar Sharma,.6488,33.7392,-37.8805,33.8256
40,0,28697,Gaganjeet Bhullar,.6363,26.7254,-15.9804,19.8733
41,0,32775,Shugo Imahira,.6273,32.6198,-46.4835,23.7098
42,0,31273,Gavin Green,.6234,32.4160,-25.9436,24.4552
43,0,32797,Sanghyun Park,.6090,29.8429,-27.1655,26.8041
44,0,36521,Young-han Song,.5966,31.0248,-9.1221,31.5368
45,1,31016,Tomoharu Otsuki,.5808,30.2032,-40.9974,18.2263
46,-1,48018,Sadom Kaewkanjana,.5773,23.6706,-47.0556,19.8265
47,0,37338,Zecheng Dou,.5730,29.7953,-33.6766,22.3453
48,0,35778,Kazuki Higa,.5630,29.2735,-69.0577,17.1839
49,0,22371,Aaron Baddeley,.5394,26.4308,-15.6229,28.6473
50,0,33921,Ben Campbell,.5361,21.4432,-10.9258,21.2379
51,0,45242,Kevin Yu,.5217,25.0405,-29.0576,18.5092
52,0,29939,Fabrizio Zanotti,.5200,23.4002,-24.0282,18.3637
53,1,49120,Kensei Hirata,.5195,26.4967,-6.8558,26.9371
54,-1,39067,MJ Daffue,.5156,26.8134,-32.8166,19.8135
55,0,33023,Ockie Strydom,.5069,26.3603,-29.8116,21.2847
56,0,34656,Mikumu Horikawa,.5056,26.2889,-39.8839,13.8816
57,0,28521,Ryutaro Nagano,.5030,23.1360,-18.2242,22.6916
58,0,31569,Jason Scrivener,.4951,24.2596,-27.3663,17.0028
59,1,31681,Louis de Jager,.4893,25.4450,-30.3838,20.4683
60,-1,27747,Hiroshi Iwata,.4880,25.3763,-35.9109,18.3919
61,0,37380,Curtis Luck,.4834,19.8194,-4.6470,21.1630
62,0,48632,Yuto Katsuragawa,.4728,24.5863,-39.8186,12.2920
63,0,39859,Cristobal Del Solar,.4680,18.7203,-13.1926,16.3337
64,1,36735,Jorge Fernández Valdés,.4636,18.5424,-11.3073,22.0120
65,-1,35557,Aaron Cockerill,.4611,23.9747,-22.3820,22.7386
66,0,29334,Jaco Ahlers,.4489,22.8951,-27.2834,18.9437
67,1,57737,Jayden Schaper,.4192,21.7980,-13.3302,19.8994
68,2,33486,Roger Sloan,.4148,20.3233,-17.2255,22.5548
69,-2,35087,Bio Kim,.4143,21.5413,-43.8158,14.6229
70,1,31109,Richard Lee,.4109,21.3658,-16.1504,19.0171
71,-2,23802,Brad Kennedy,.4107,19.3018,-33.1282,8.9043
72,1,34541,Poom Saksansin,.3881,19.0179,-4.7503,17.7296
73,-1,32815,Masahiro Kawamura,.3875,19.3775,-29.3463,17.2078
74,0,59743,Aguri Iwasaki,.3836,19.9453,-19.3837,9.1219
75,0,47102,David Micheluzzi,.3795,15.1806,-11.0584,14.5409
76,0,32816,Satoshi Kodaira,.3791,19.7122,-23.7624,13.4910
77,0,25883,Kyung Nam Kang,.3716,15.2341,-11.2134,15.5567
78,0,46724,Jeong Woo Ham,.3703,17.0344,-14.8918,14.4417
79,0,35261,Miguel Tabuena,.3674,14.6967,-3.8307,17.3463
80,0,47238,Jazz Janewattananond,.3576,18.5950,-32.6484,15.3890
81,0,47079,Harrison Endycott,.3513,18.2675,-20.5906,12.9573
82,1,54299,Taichi Kho,.3494,13.9777,-3.4694,15.7167
83,-1,56003,Yongjun Bae,.3477,17.0382,-14.1555,13.5576
84,1,56272,Wilco Nienaber,.3408,17.7207,-21.9107,15.9760
85,-1,51366,Riki Kawamoto,.3404,17.7030,-19.7432,7.7453
86,0,51349,Nico Echavarria,.3356,17.4498,-18.5617,18.1030
87,0,22056,Cameron Percy,.3349,13.3954,-17.4867,11.0631
88,1,56266,Deon Germishuys,.3292,17.1165,-30.4725,15.7609
89,1,35490,Wil Bateman,.3249,12.9963,-11.7826,11.2346
90,-2,28937,George Coetzee,.3246,12.9821,-28.9253,3.1156
91,1,46879,Naoyuki Kataoka,.3237,16.8307,-29.7583,11.4331
92,1,28679,Fabián Gómez,.3234,16.8153,-10.2493,15.6634
93,-2,55623,Kaito Onishi,.3226,16.7758,-32.3043,8.3817
94,0,26328,Shaun Norris,.3162,16.4414,-50.6067,12.9055
95,1,63371,Chanmin Jung,.3125,12.4986,-4.4489,12.8520
96,-1,46798,Anthony Quayle,.3102,16.1303,-28.4297,9.4273
97,1,52583,Sanghun Shin,.2992,12.5673,-11.3149,10.1966
98,-1,33870,Ashun Wu,.2973,14.8660,-29.8708,10.2079
99,0,29970,Dylan Frittelli,.2966,15.4228,-39.8232,11.1909
100,0,36724,Augusto Núñez,.2911,15.1368,-21.3309,10.5574
101,0,31577,Tano Goya,.2898,15.0699,-9.6943,15.2623
102,0,49154,Taisei Shimizu,.2879,14.6841,-14.2893,9.6074
103,2,32618,Rhein Gibson,.2844,14.2201,-7.4492,20.6918
104,0,35110,Brett Drewitt,.2843,14.7830,-11.1345,21.2148
105,-2,27064,Jhonattan Vegas,.2819,11.2767,-44.9082,10.0639
106,0,30978,Kiradech Aphibarnrat,.2812,14.6198,-25.3321,12.0716
107,0,46930,Jaekyeong Lee,.2788,11.1525,-9.7702,11.1803
108,0,35376,Roberto Díaz,.2772,14.1367,-7.8204,15.6359
109,0,39958,Jeunghun Wang,.2645,10.5813,-6.0879,12.8337
110,1,49481,Tae Hee Lee,.2618,13.6128,-11.4360,11.4496
111,1,56555,Myles Creighton,.2596,10.3831,-5.3943,9.7693
112,-2,35296,Haotong Li,.2558,10.7424,-30.3451,.9978
113,1,35225,Brandon Stone,.2517,13.0900,-18.6427,13.0141
114,-1,27140,Justin Walters,.2502,13.0093,-20.9694,9.0301
115,1,46368,Stuart Macdonald,.2408,9.6329,-7.1105,10.7001
116,1,35181,Daniel van Tonder,.2403,12.4970,-33.5752,10.4543
117,-2,54480,Justin De Los Santos,.2402,11.2893,-12.0183,7.3954
118,0,34300,Daijiro Izumida,.2363,11.3405,-10.0071,7.1239
119,1,24461,Thomas Aiken,.2350,9.4016,-3.6955,9.9608
120,-2,35986,Todd Sinnott,.2347,10.0911,-13.8382,7.1179
121,0,32776,Yeongsu Kim,.2287,11.8937,-13.7622,7.9685
122,0,35230,Nelson Ledesma,.2230,9.8132,-9.2320,7.9618
123,1,33605,Gunn Charoenkul,.2174,11.0880,-9.9868,9.8326
124,-1,32058,José de Jesús Rodríguez,.2167,9.0999,-11.2301,6.8081
125,0,49022,Yoseop Seo,.2112,10.9818,-22.8410,5.9490
126,0,33115,Jinho Choi,.2111,9.2896,-5.5352,6.6533
127,1,47842,Hanbyeol Kim,.2100,8.3997,-10.7535,6.4922
128,-1,29289,S.Y. Noh,.2099,9.4435,-6.7751,7.8068
129,0,34697,Yi Cao,.2068,8.2738,-1.0695,8.4086
130,1,35133,Bryce Easton,.1971,10.2485,-15.6825,7.9903
131,-1,35113,Dimi Papadatos,.1964,10.2105,-17.0844,10.9244
132,0,55892,Étienne Papineau,.1924,7.6955,-2.7656,7.4793
133,0,32662,Michael Gligic,.1873,9.7421,-17.7708,3.0022
134,0,28259,Sangmoon Bae,.1849,7.3966,-3.9973,7.8909
135,0,35807,José Toledo,.1740,6.9614,-5.7361,6.4409
136,0,53140,Yuta Uetake,.1712,8.5613,-16.4977,5.9717
137,0,45396,Tomoyasu Sugiyama,.1667,8.0006,-16.7100,5.3056
138,0,52956,Kyle Barker,.1621,8.4266,-4.8397,8.3497
139,0,35930,Deyen Lawson,.1610,7.0820,-5.9309,6.2617
140,0,39262,Alvaro Ortiz,.1593,7.0083,-2.8130,7.4288
141,1,31395,Yosuke Asaji,.1527,7.9429,-18.4081,7.9417
142,-1,27974,Sung Kang,.1522,7.4574,-10.4378,7.9632
143,0,23063,Scott Hend,.1457,7.5769,-8.3798,4.9950
144,0,51379,John Lyras,.1433,5.7310,-6.7172,5.9578
145,0,54288,Harrison Crowe,.1326,5.3057,-10.6973,2.6671
146,0,45798,Zach Murray,.1242,6.3350,-6.2508,6.6221
147,0,47154,Martin Contini,.1237,6.4318,-6.2850,6.2808
148,0,45477,Manu Gandas,.1200,5.9981,-9.8766,3.7061
149,0,30191,Julián Etulain,.1167,4.7842,-3.8358,5.0066
150,0,48933,Ryuichi Oiwa,.1155,6.0065,-17.5323,1.7238
151,0,46955,Haydn Barron,.1117,4.4697,-3.5909,2.8299
152,1,55930,Fred Biondi,.1059,4.2349,-.1057,4.3406
153,-1,50673,Martin Rohwer,.1049,5.4565,-9.5843,4.7641
154,1,59811,Kazuki Yasumori,.1035,4.1407,-.9387,4.9477
155,-2,39185,Jake McLeod,.1029,4.1170,-6.0195,3.0141
156,0,60386,Sudarshan Yellamaraju,.1016,4.0660,-2.1071,3.2820
157,0,47806,Raul Pereda,.1000,3.9990,-4.3562,3.0936
158,0,49117,Isidro Benitez,.0924,3.6963,-4.0621,3.1159
159,0,51336,Maverick Antcliff,.0923,4.8008,-8.7629,2.6686
160,0,53914,Connor McKinney,.0922,3.6895,-1.4597,3.3827
161,0,60111,Charlie Hillier,.0915,3.6599,-1.5323,4.5758
162,0,49533,James Hart du Preez,.0905,3.6182,-3.6332,3.2468
163,1,31652,Tommy Cocha,.0851,3.4025,-5.5518,1.8109
164,1,45569,Marcos Montenegro,.0848,3.3914,-2.7770,4.1233
165,-2,47081,Daniel Gale,.0844,3.3778,-8.1068,2.8693
