RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
303,0,28302,Matthew Richardson,.96,13023,1350000
304,0,22946,Henrik Bjornstad,.91,215912,23850000
304,0,25450,Ty Tryon,.91,12293,1350000
306,0,34257,Jason Preeo,.87,11707,1350000
306,0,31114,Drew Weaver,.87,17365,1998000
308,0,08635,Colin Montgomerie,.83,30977,3735593
309,0,23613,Rich Barcelo,.81,188891,23274000
309,0,01249,John Daly,.81,158586,19683593
311,0,20094,Jonathan Kaye,.78,38989,5004000
312,0,22892,Jason Gore,.77,77212,10062000
313,0,07363,Craig Bowden,.75,140935,18846000
314,0,26476,Chez Reavie,.73,112993,15462000
315,0,01161,Mark Calcavecchia,.72,119980,16713593
315,0,07235,John Morse,.72,28998,4014000
317,0,32874,Erick Justesen,.70,15651,2250000
317,0,23633,Phil Schmitt,.70,12544,1800000
317,0,22000,Chris Wood,.70,45000,6449593
320,0,01978,Fran Quinn,.69,45096,6552000
321,0,01175,Jim Carter,.68,29285,4284000
322,0,12662,Thomas Levet,.66,12960,1953593
322,0,12680,Shigeki Maruyama,.66,22440,3420000
324,0,31141,Gareth Maybin,.63,16672,2655593
325,0,20663,Brenden Pappas,.61,133584,21798000
326,0,19881,Robert Damron,.60,17446,2916000
326,0,33140,Alex Hamilton,.60,10835,1800000
328,0,01157,Tom Byrum,.59,13420,2286000
328,0,25972,Pablo Martin Benavides,.59,11707,1998000
330,0,32532,Manuel Villegas,.58,9481,1638000
331,0,12663,Phil Tataurangi,.57,19449,3384000
332,0,31437,Chris Rogers,.56,11704,2088000
333,0,01553,John Huston,.55,69248,12672000
333,0,02294,Willie Wood,.55,6540,1188000
335,0,27613,David Lutterus,.54,123169,22824000
336,0,12755,Vance Veazey,.53,111369,20934000
337,0,01707,Steve Lowery,.50,118602,23688000
338,0,23048,Eric Axley,.49,24124,4914000
338,0,01761,Len Mattiace,.49,22200,4572000
338,0,25398,Ryuichi Oda,.49,11165,2295593
341,0,20105,Jeff Gove,.47,92155,19602000
342,0,32617,Jerod Turner,.46,91343,20052000
343,0,12388,Michael Clark II,.45,21044,4644000
344,0,01473,Todd Hamilton,.41,77608,19107593
345,0,01374,Robin Freeman,.40,13062,3294000
346,0,27124,Chris Baryla,.39,24254,6282000
346,0,21284,Hiroyuki Fujita,.39,18368,4725593
348,0,32831,Aaron Goldberg,.38,10615,2808000
349,0,29285,Brent Delahoussaye,.37,69708,18738000
349,0,01685,J.L. Lewis,.37,12960,3546000
351,0,24227,Justin Bolli,.36,73990,20808000
351,0,01132,Mark Brooks,.36,46360,12978000
353,0,26392,Chris Wilson,.32,76481,23814000
354,0,23778,Brad Adamonis,.31,12060,3942000
355,0,01385,Jim Gallagher Jr.,.30,6552,2196000
356,0,06514,Kevin Johnson,.29,69806,24228000
357,0,24449,Parker McLachlin,.28,53291,19134000
357,0,22122,Andrew McLardy,.28,53106,18756000
359,0,02106,Chris Smith,.27,23400,8658000
360,0,06012,Greg Kraft,.26,52176,19836000
361,0,01329,Brad Faxon,.25,55482,22050000
362,0,01035,Tommy Armour III,.21,11130,5220000
362,0,08339,Spike McRoy,.21,6840,3294000
364,0,12660,Jesper Parnevik,.19,9165,4842000
365,0,33451,Matt Hill,.16,7305,4572000
366,0,26668,Marc Turnesa,.15,10158,6966000
