RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
159,0,08075,Jerry Kelly,12.35,21,170,+3.05
160,0,07457,Steve Flesch,12.32,17,138,+2.00
161,0,21731,Freddie Jacobson,12.30,15,122,+3.20
162,0,12645,Brent Geiberger,12.28,14,114,+3.14
163,0,20548,Hidemichi Tanaka,12.25,25,204,+2.60
164,0,01139,Olin Browne,12.09,22,182,+3.27
165,0,02104,Jeff Sluman,11.96,22,184,+2.91
166,0,10201,Matt Gogel,11.84,18,152,+3.28
167,0,20474,Phillip Price,11.64,17,146,+3.00
168,0,20812,Tjaart van der Walt,11.61,13,112,+2.54
169,0,25847,Rob Rashell,11.48,14,122,+2.93
170,0,23108,Matt Kuchar,11.21,13,116,+2.85
171,0,01619,Skip Kendall,10.90,17,156,+3.06
172,0,19846,Brian Gay,10.61,21,198,+3.14
173,0,01823,Larry Mize,10.42,10,96,+2.60
173,0,02239,Scott Verplank,10.42,15,144,+3.13
175,0,01761,Len Mattiace,10.37,17,164,+2.88
176,0,06251,Chris DiMarco,10.32,13,126,+3.69
177,0,01127,Danny Briggs,10.29,14,136,+2.07
178,0,23983,Luke Donald,10.23,9,88,+3.44
179,0,01175,Jim Carter,10.00,12,120,+2.75
179,0,22621,Ben Curtis,10.00,11,110,+2.82
179,0,10912,Craig Perks,10.00,13,130,+1.77
182,0,01388,Robert Gamez,9.55,17,178,+2.29
183,0,20099,Doug Barron,9.29,13,140,+3.08
184,0,01157,Tom Byrum,9.26,15,162,+2.13
185,0,01381,Fred Funk,8.99,16,178,+2.25
186,0,08385,Omar Uresti,8.75,14,160,+1.79
187,0,28088,Matt Davidson,8.49,9,106,+0.22
188,0,01219,John Cook,8.33,11,132,+2.64
189,0,21753,Brian Davis,7.75,11,142,+1.09
190,0,01887,Mark O'Meara,7.50,9,120,+2.89
191,0,21806,Paul Gow,7.43,11,148,+2.09
192,0,19972,José Coceres,7.41,8,108,+1.38
193,0,02214,Kirk Triplett,7.29,7,96,+3.14
194,0,01142,Bart Bryant,7.23,12,166,+1.83
195,0,01457,Jay Haas,6.98,6,86,+2.00
196,0,20127,Chris Riley,6.73,7,104,+1.43
197,0,01132,Mark Brooks,5.00,7,140,+1.57
198,0,01329,Brad Faxon,4.62,6,130,+1.67
199,0,20623,Gavin Coles,2.86,4,140,-0.50
200,0,01928,Corey Pavin,2.17,3,138,-2.00
201,0,02010,Loren Roberts,1.96,2,102,-5.00
202,0,01487,Jeff Hart,1.64,2,122,-9.00
