RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND,HOLE,COURSE
68,0,02101,Joey Sindelar,386,Mercedes Champ,2,12,656
75,0,01226,Fred Couples,385,WGC-NEC Invit'l,2,16,036
75,0,06332,Neal Lancaster,385,Texas Open,2,14,625
79,0,22371,Aaron Baddeley,384,Reno-Tahoe Open,2,5,660
79,0,24925,Jonathan Byrd,384,Mercedes Champ,3,18,656
79,0,01266,Clark Dennis,384,Texas Open,2,1,625
79,0,06599,John Elliott,384,Texas Open,3,1,625
86,0,23135,Tim Clark,383,The Open,3,2,668
86,0,24980,Scott Gutschewski,383,Reno-Tahoe Open,1,17,660
86,0,08633,Per-Ulrik Johansson,383,Texas Open,2,14,625
97,0,01142,Bart Bryant,382,Texas Open,2,1,625
97,0,25364,Paul Casey,382,WGC-NEC Invit'l,3,16,036
97,0,12645,Brent Geiberger,382,Texas Open,2,14,625
97,0,23725,Brendan Jones,382,Texas Open,2,14,625
97,0,21949,Joe Ogilvie,382,Texas Open,2,1,625
97,0,07013,Wes Short Jr.,382,Texas Open,2,1,625
97,0,20812,Tjaart van der Walt,382,John Deere Clas,2,11,669
112,0,10117,Bob Heintz,381,John Deere Clas,4,9,669
112,0,19958,Miguel Angel Jiménez,381,The Open,3,2,668
112,0,20436,Garrett Willis,381,Reno-Tahoe Open,1,14,660
118,0,12652,Cameron Beckman,380,Texas Open,2,1,625
118,0,01219,John Cook,380,Buick Champ,1,1,503
118,0,06621,Joe Durant,380,Texas Open,2,14,625
118,0,01938,David Peoples,380,Bell Canadian,2,7,716
118,0,01945,Kenny Perry,380,WGC-NEC Invit'l,3,16,036
118,0,20394,Steve Webster,380,The Open,3,2,668
118,0,20396,Lee Westwood,380,WGC-NEC Invit'l,3,18,036
136,0,01473,Todd Hamilton,379,Mercedes Champ,2,12,656
136,0,08337,Mike Heinen,379,John Deere Clas,2,2,669
136,0,20580,Andre Stolz,379,Mercedes Champ,1,12,656
136,0,23349,Charles Warren,379,Wachovia Champ,2,10,698
150,0,10733,Kent Jones,378,FBR Open,1,13,510
150,0,11032,Frank Lickliter II,378,Texas Open,2,14,625
150,0,23497,Tag Ridings,378,Sony Open,1,2,006
166,0,06004,Stephen Ames,377,Mercedes Champ,2,18,656
166,0,07223,Brian Bateman,377,Texas Open,2,16,625
166,0,12510,Chad Campbell,377,Mercedes Champ,4,18,656
166,0,01261,Jay Delsing,377,Texas Open,3,14,625
166,0,01457,Jay Haas,377,WGC-NEC Invit'l,2,16,036
166,0,24511,Thongchai Jaidee,377,WGC-NEC Invit'l,3,8,036
166,0,20094,Jonathan Kaye,377,Mercedes Champ,2,12,656
166,0,24781,Hunter Mahan,377,Texas Open,2,14,625
166,0,10423,Mike Weir,377,Mercedes Champ,2,12,656
187,0,24236,Nick Dougherty,376,WGC-Am Express,3,1,717
187,0,01388,Robert Gamez,376,Texas Open,2,14,625
187,0,25900,Lucas Glover,376,Tucson,4,10,101
187,0,12680,Shigeki Maruyama,376,Las Vegas,3,11,538
187,0,20663,Brenden Pappas,376,Booz Allen,2,10,024
187,0,22295,Darron Stiles,376,Texas Open,3,1,625
187,0,20429,Boyd Summerhays,376,Texas Open,2,1,625
207,0,19972,José Coceres,375,Texas Open,2,1,625
207,0,20623,Gavin Coles,375,Texas Open,2,1,625
207,0,10201,Matt Gogel,375,Zurich Classic,4,2,714
207,0,27095,Nick Watney,375,Texas Open,4,11,625
228,0,07867,Woody Austin,374,Mercedes Champ,2,12,656
228,0,20472,Alex Cejka,374,Texas Open,3,16,625
228,0,20376,Stephen Gallacher,374,WGC-NEC Invit'l,1,16,036
228,0,08725,Tom Gillis,374,Texas Open,2,1,625
228,0,01577,Lee Janzen,374,Zurich Classic,2,18,714
228,0,24024,Zach Johnson,374,Mercedes Champ,3,12,656
228,0,12662,Thomas Levet,374,WGC-NEC Invit'l,2,16,036
228,0,25345,Carl Pettersson,374,FBR Open,1,3,510
228,0,21959,Ted Purdy,374,Texas Open,2,1,625
250,0,09011,David Duval,373,Texas Open,2,14,625
250,0,22378,Trevor Immelman,373,WGC-NEC Invit'l,2,16,036
250,0,01723,Andrew Magee,373,Texas Open,2,14,625
250,0,26596,Ryan Moore,373,Texas Open,2,1,625
250,0,01968,Nick Price,373,Texas Open,2,14,625
250,0,20474,Phillip Price,373,Reno-Tahoe Open,1,10,660
274,0,20498,Briny Baird,372,Texas Open,2,14,625
274,0,10944,Thomas Bjørn,372,WGC-NEC Invit'l,2,9,036
274,0,24361,Pat Perez,372,FBR Open,1,3,510
291,0,01035,Tommy Armour III,371,Texas Open,3,16,625
291,0,19824,Craig Barlow,371,Reno-Tahoe Open,1,5,660
291,0,07457,Steve Flesch,371,Texas Open,2,14,625
291,0,20378,Mathias Grönberg,371,Texas Open,2,1,625
291,0,01487,Jeff Hart,371,Texas Open,2,1,625
291,0,26758,David Hearn,371,Texas Open,2,16,625
291,0,21961,Charles Howell III,371,Texas Open,2,16,625
291,0,01685,J.L. Lewis,371,Texas Open,3,1,625
291,0,01975,Tom Purtzer,371,Colonial,2,1,021
291,0,02239,Scott Verplank,371,WGC-NEC Invit'l,2,9,036
323,0,20099,Doug Barron,370,Texas Open,2,16,625
323,0,02135,Mike Standly,370,Texas Open,3,16,625
340,0,27214,Kevin Streelman,369,FBR Open,1,11,510
368,0,27561,Nick Flanagan,368,The Open,4,2,668
368,0,12782,Tim Herron,368,Deutsche Bank,4,14,700
368,0,01633,Tom Kite,368,Texas Open,2,1,625
368,0,01920,Craig Parry,368,Mercedes Champ,3,12,656
368,0,20548,Hidemichi Tanaka,368,Texas Open,2,1,625
368,0,02246,Duffy Waldorf,368,Texas Open,2,1,625
398,0,19825,Darren Clarke,367,WGC-NEC Invit'l,2,16,036
398,0,20766,Padraig Harrington,367,WGC-NEC Invit'l,2,16,036
398,0,10962,Bradley Hughes,367,Texas Open,2,14,625
398,0,01927,Dennis Paulson,367,Reno-Tahoe Open,2,9,660
398,0,24138,Ian Poulter,367,WGC-NEC Invit'l,2,8,036
398,0,20127,Chris Riley,367,Texas Open,4,1,625
398,0,27963,Chris Stroud,367,Shell Houston,2,14,699
441,0,01042,Paul Azinger,366,Las Vegas,3,2,538
441,0,20400,Michael Campbell,366,WGC-NEC Invit'l,2,9,036
441,0,27141,J.B. Holmes,366,So. Farm Bureau,1,5,609
441,0,01766,Billy Mayfair,366,Tucson,3,10,101
441,0,21951,Joey Snyder III,366,84 LUMBER,2,5,696
441,0,02223,Bob Tway,366,Texas Open,3,16,625
475,0,06197,Michael Allen,365,Texas Open,2,1,625
475,0,10885,Robert Allenby,365,BellSouth Class,3,10,638
475,0,01313,Steve Elkington,365,WGC-Am Express,1,14,717
475,0,24604,Hunter Haas,365,84 LUMBER,3,15,696
475,0,27129,Luke List,365,Masters,3,1,014
475,0,26950,John Morgan,365,Texas Open,3,16,625
475,0,06373,José María Olazábal,365,WGC-NEC Invit'l,2,16,036
475,0,25818,Scott Piercy,365,Las Vegas,3,2,538
475,0,28486,Michael Putnam,365,Texas Open,2,16,625
475,0,20645,John Senden,365,Texas Open,3,16,625
536,0,23036,Chris Anderson,364,Texas Open,2,1,625
536,0,23614,Rich Beem,364,Texas Open,2,14,625
536,0,24357,K.J. Choi,364,WGC-NEC Invit'l,3,8,036
536,0,08931,Glen Day,364,Honda Classic,4,6,710
536,0,20608,David Howell,364,Nissan Open,1,18,500
536,0,22405,Justin Rose,364,Reno-Tahoe Open,1,9,660
579,0,24227,Justin Bolli,363,John Deere Clas,3,14,669
579,0,06809,Bob Burns,363,Texas Open,2,1,625
579,0,01161,Mark Calcavecchia,363,The Open,3,2,668
579,0,23983,Luke Donald,363,WGC-NEC Invit'l,2,16,036
579,0,01619,Skip Kendall,363,Texas Open,2,16,625
579,0,26679,Kevin Stadler,363,Reno-Tahoe Open,1,9,660
579,0,22224,Euan Walters,363,Texas Open,1,11,625
632,0,23409,James Driscoll,362,Zurich Classic,1,15,714
632,0,12760,Danny Ellis,362,Reno-Tahoe Open,1,10,660
632,0,20992,Kazuhiko Hosokawa,362,WGC-NEC Invit'l,1,8,036
632,0,23108,Matt Kuchar,362,Texas Open,2,1,625
632,0,10565,Ian Leggatt,362,Reno-Tahoe Open,2,5,660
632,0,01717,Sandy Lyle,362,The Open,3,2,668
632,0,12309,Bob Sowards,362,Reno-Tahoe Open,1,9,660
632,0,23788,D.J. Trahan,362,Colonial,2,1,021
700,0,20029,Notah Begay III,361,Buick Champ,1,2,503
700,0,08123,Jeff Brehaut,361,84 LUMBER,2,11,696
700,0,21461,Kenneth Ferrie,361,WGC-NEC Invit'l,2,9,036
700,0,22293,Heath Slocum,361,Mercedes Champ,2,18,656
700,0,21878,Mark Wilson,361,Texas Open,2,1,625
759,0,24512,Simon Dyson,360,The Open,3,2,668
759,0,20121,Todd Fischer,360,Texas Open,2,16,625
759,0,01677,Tom Lehman,360,The Open,4,2,668
759,0,01707,Steve Lowery,360,84 LUMBER,2,11,696
759,0,10585,Scott McCarron,360,Texas Open,1,16,625
759,0,23814,Edoardo Molinari,360,The Open,3,2,668
759,0,10912,Craig Perks,360,Buick Champ,1,6,503
759,0,22117,Jyoti Randhawa,360,WGC-NEC Invit'l,2,16,036
759,0,25893,Stephen Woodard,360,Wachovia Champ,2,16,698
817,0,21407,Arjun Atwal,359,Deutsche Bank,3,14,700
817,0,20585,Niclas Fasth,359,WGC-NEC Invit'l,2,13,036
817,0,01381,Fred Funk,359,Mercedes Champ,3,12,656
817,0,21806,Paul Gow,359,Texas Open,1,16,625
817,0,19904,Paul Lawrie,359,The Open,3,2,668
817,0,01797,Rocco Mediate,359,Texas Open,3,16,625
817,0,12660,Jesper Parnevik,359,Colonial,1,1,021
817,0,07445,Dirk Schultz,359,Booz Allen,1,5,024
817,0,26808,Tadahiro Takayama,359,The Open,4,2,668
817,0,08385,Omar Uresti,359,BellSouth Class,3,10,638
817,0,24663,Y.E. Yang,359,Reno-Tahoe Open,1,9,660
895,0,23613,Rich Barcelo,358,Reno-Tahoe Open,1,9,660
895,0,28420,Ryan Brehm,358,Buick Open,2,13,035
895,0,01157,Tom Byrum,358,Texas Open,1,1,625
895,0,21350,Ryuji Imada,358,Texas Open,2,16,625
895,0,01666,Bernhard Langer,358,The Open,3,2,668
895,0,12461,Paul McGinley,358,WGC-NEC Invit'l,1,8,036
