RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. TO IMPACT,TOTAL ATTEMPTS
39,0,24140,Sean O'Hair,285.9,15727.1,55
40,0,30692,Scott Stallings,285.6,12853.1,45
41,0,29720,Andres Gonzales,285.3,20543.6,72
42,0,32448,James Hahn,285.2,17109.5,60
43,0,33461,Morgan Hoffmann,284.9,19370.0,68
44,0,21209,Sergio Garcia,284.6,10247.1,36
45,0,25562,Andres Romero,284.5,11094.3,39
45,0,33418,Shawn Stefani,284.5,22759.7,80
47,0,33486,Roger Sloan,284.2,9663.0,34
48,0,39977,Max Homa,284.1,15340.5,54
49,0,01706,Davis Love III,283.8,10216.6,36
50,0,21528,Henrik Stenson,283.6,5956.2,21
51,0,34098,Russell Henley,283.5,17580.0,62
51,0,34046,Jordan Spieth,283.5,15873.6,56
53,0,29420,Billy Horschel,283.2,20390.0,72
54,0,25900,Lucas Glover,282.9,17821.3,63
54,0,29223,Sam Saunders,282.9,16405.6,58
56,0,26851,Marc Leishman,282.8,13572.8,48
56,0,32839,Hideki Matsuyama,282.8,18945.7,67
58,0,25493,Nick Taylor,282.6,21198.5,75
59,0,25364,Paul Casey,282.4,14402.9,51
59,0,32150,Michael Thompson,282.4,19766.3,70
61,0,37273,Derek Ernst,282.3,16657.6,59
62,0,06522,Ernie Els,282.0,8742.5,31
63,0,20229,Stewart Cink,281.8,14089.5,50
63,0,30852,Ryo Ishikawa,281.8,19729.3,70
65,0,22046,Geoff Ogilvy,281.7,9579.5,34
66,0,26331,Charl Schwartzel,281.6,9575.1,34
67,0,27095,Nick Watney,281.4,18857.0,67
68,0,34265,Will Wilcox,281.2,8999.0,32
69,0,26329,Louis Oosthuizen,280.6,10944.2,39
70,0,20766,Padraig Harrington,280.4,11775.7,42
70,0,20396,Lee Westwood,280.4,9252.9,33
72,0,22056,Cameron Percy,279.4,14810.8,53
73,0,25369,Jamie Donaldson,279.2,10887.3,39
73,0,33399,Adam Hadwin,279.2,21776.9,78
73,0,34431,Robert Streb,279.2,25962.2,93
76,0,26300,Matt Jones,279.0,16181.8,58
77,0,34563,Chesson Hadley,278.9,19243.0,69
78,0,24781,Hunter Mahan,278.8,16446.4,59
78,0,20691,Greg Owen,278.8,11990.4,43
80,0,25191,Gonzalo Fernandez-Castaño,278.7,15604.8,56
80,0,23353,J.J. Henry,278.7,16721.6,60
82,0,35532,Tom Hoge,278.3,16142.3,58
82,0,34360,Patrick Reed,278.3,18092.5,65
84,0,25345,Carl Pettersson,278.2,23093.6,83
85,0,35451,Scott Pinckney,277.8,17781.9,64
86,0,06567,Vijay Singh,277.6,15822.2,57
87,0,30736,Oscar Fraustro,276.8,9133.6,33
87,0,24924,Bill Haas,276.8,18269.7,66
89,0,28486,Michael Putnam,276.7,15494.0,56
90,0,31557,Jim Herman,276.6,17977.6,65
91,0,28307,Matt Every,276.3,14918.8,54
91,0,23623,Bo Van Pelt,276.3,16299.9,59
93,0,35545,Blayne Barber,276.1,15187.3,55
93,0,34409,David Lingmerth,276.1,20433.7,74
95,0,35539,Luke Guthrie,276.0,19318.3,70
96,0,28023,Byron Smith,275.9,8001.7,29
97,0,20645,John Senden,275.8,14067.6,51
97,0,26951,Johnson Wagner,275.8,10755.2,39
99,0,27770,Camilo Villegas,275.2,15687.2,57
100,0,22892,Jason Gore,275.0,14576.3,53
101,0,23621,Rory Sabbatini,274.7,16757.8,61
102,0,28780,Nicholas Thompson,274.5,18937.2,69
102,0,26289,Boo Weekley,274.5,13725.7,50
104,0,27214,Kevin Streelman,274.2,20018.9,73
105,0,24925,Jonathan Byrd,274.0,12056.9,44
106,0,29479,Scott Brown,273.9,18895.9,69
106,0,23108,Matt Kuchar,273.9,19172.1,70
108,0,27895,Jonas Blixt,273.7,12865.2,47
109,0,32640,Troy Merritt,273.5,17504.7,64
110,0,28132,Tyrone Van Aswegen,273.4,8749.2,32
111,0,29926,Danny Lee,273.1,25672.4,94
111,0,31193,Jim Renner,273.1,13655.4,50
113,0,28259,Sangmoon Bae,273.0,21017.7,77
113,0,29476,Kyle Reifers,273.0,18838.2,69
115,0,24494,Erik Compton,272.7,17451.1,64
115,0,26476,Chez Reavie,272.7,14451.2,53
117,0,37454,Whee Kim,272.4,10350.6,38
117,0,25240,D.A. Points,272.4,11169.1,41
119,0,27649,Brandt Snedeker,272.2,20956.6,77
120,0,23548,Bill Lunde,272.1,8979.9,33
121,0,35541,John Peterson,272.0,22032.5,81
122,0,29535,Brice Garnett,271.8,17125.0,63
122,0,29478,Kevin Kisner,271.8,24734.2,91
124,0,29221,Webb Simpson,271.6,15480.0,57
125,0,24490,George McNeill,271.4,17643.2,65
125,0,25892,Steve Wheatcroft,271.4,20080.0,74
127,0,10885,Robert Allenby,271.1,14098.0,52
128,0,31416,Derek Fathauer,270.8,16245.5,60
128,0,27644,Brian Harman,270.8,18145.1,67
130,0,30926,Chris Kirk,270.7,13533.3,50
131,0,29425,Andrew Svoboda,270.3,16488.2,61
132,0,24138,Ian Poulter,269.9,11604.8,43
133,0,23638,Brendon de Jonge,269.6,24799.2,92
134,0,23048,Eric Axley,269.5,10779.7,40
135,0,33413,Ben Martin,269.4,19667.5,73
135,0,28475,Jeff Overton,269.4,17783.3,66
137,0,36801,Mark Hubbard,268.8,14245.3,53
137,0,24361,Pat Perez,268.8,19353.9,72
139,0,34130,Sung Joon Park,268.7,14512.1,54
140,0,12510,Chad Campbell,268.4,22278.8,83
141,0,34261,Scott Langley,268.3,18243.8,68
142,0,32200,Roberto Castro,268.2,7777.2,29
142,0,28679,Fabián Gómez,268.2,17966.1,67
144,0,33419,Cameron Tringale,268.1,20910.0,78
145,0,24846,Ricky Barnes,268.0,11257.3,42
146,0,27963,Chris Stroud,267.9,15808.8,59
147,0,24024,Zach Johnson,267.2,19771.0,74
147,0,34256,Andrew Putnam,267.2,13095.0,49
149,0,26758,David Hearn,266.9,22153.9,83
150,0,34174,John Huh,266.8,25076.8,94
151,0,26596,Ryan Moore,266.5,15725.2,59
152,0,25198,Francesco Molinari,265.4,10350.4,39
153,0,24357,K.J. Choi,265.3,12471.0,47
154,0,23983,Luke Donald,265.2,11933.0,45
154,0,25834,Daniel Summerhays,265.2,18034.2,68
156,0,20472,Alex Cejka,265.1,18555.4,70
156,0,27933,John Merrick,265.1,13255.7,50
158,0,34358,Jonathan Randolph,265.0,13517.2,51
159,0,10809,Jim Furyk,264.2,11622.7,44
160,0,25686,Jason Dufner,264.0,12405.8,47
160,0,21878,Mark Wilson,264.0,18219.2,69
162,0,25396,Kevin Na,263.8,16621.6,63
163,0,20593,Greg Chalmers,263.5,9749.5,37
164,0,25349,Tim Wilkinson,263.4,13961.3,53
165,0,33122,Russell Knox,263.2,21586.3,82
166,0,31202,William McGirt,262.8,23917.0,91
167,0,21753,Brian Davis,261.9,18594.7,71
168,0,20771,Steven Alker,261.8,13088.0,50
169,0,25720,Chad Collins,261.5,16213.7,62
169,0,27466,Spencer Levin,261.5,21181.0,81
171,0,31560,Brian Stuard,261.1,20363.2,78
172,0,23800,Bryce Molder,260.1,20027.9,77
173,0,24507,Jason Bohn,259.7,22075.2,85
174,0,29222,Billy Hurley III,259.5,15050.7,58
175,0,40058,Zac Blair,258.9,22010.0,85
175,0,23541,Ben Crane,258.9,11648.7,45
175,0,30927,Brendon Todd,258.9,18642.6,72
178,0,34262,Jon Curran,257.6,16227.3,63
179,0,08075,Jerry Kelly,256.8,14896.0,58
180,0,22293,Heath Slocum,255.6,10223.1,40
181,0,20104,Ken Duke,255.5,16865.0,66
182,0,30711,Colt Knost,255.2,19396.7,76
183,0,02206,David Toms,254.5,14763.8,58
184,0,10860,Justin Leonard,253.9,13712.2,54
