RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,26596,Ryan Moore,40,3
2,0,10809,Jim Furyk,32,0
3,0,06621,Joe Durant,31,6
4,0,22806,Doug LaBelle II,28,3
5,0,20104,Ken Duke,27,3
5,0,08075,Jerry Kelly,27,4
7,0,33122,Russell Knox,25,7
8,0,34262,Jon Curran,24,3
8,0,23353,J.J. Henry,24,3
10,0,24490,George McNeill,23,2
11,0,24846,Ricky Barnes,22,3
11,0,19846,Brian Gay,22,6
11,0,22405,Justin Rose,22,9
11,0,34431,Robert Streb,22,0
15,0,20098,Stuart Appleby,21,1
15,0,27436,Graham DeLaet,21,2
15,0,10860,Justin Leonard,21,13
15,0,34409,David Lingmerth,21,0
15,0,25834,Daniel Summerhays,21,5
20,0,33141,Keegan Bradley,20,0
20,0,21350,Ryuji Imada,20,1
20,0,24024,Zach Johnson,20,2
20,0,27503,Steve LeBrun,20,0
20,0,01724,Jeff Maggert,20,1
20,0,20443,Jin Park,20,6
20,0,22293,Heath Slocum,20,0
20,0,34046,Jordan Spieth,20,1
20,0,31560,Brian Stuard,20,0
20,0,33419,Cameron Tringale,20,1
20,0,24663,Y.E. Yang,20,3
31,0,23638,Brendon de Jonge,19,7
31,0,24924,Bill Haas,19,0
31,0,25444,Justin Hicks,19,2
31,0,29420,Billy Horschel,19,3
31,0,10213,Dicky Pride,19,0
31,0,27214,Kevin Streelman,19,0
31,0,23325,Vaughn Taylor,19,4
38,0,32200,Roberto Castro,18,0
38,0,23108,Matt Kuchar,18,2
38,0,26851,Marc Leishman,18,0
38,0,22348,Nick O'Hern,18,13
38,0,06527,Steve Stricker,18,0
38,0,27330,Josh Teater,18,2
38,0,28780,Nicholas Thompson,18,1
38,0,02206,David Toms,18,1
38,0,23623,Bo Van Pelt,18,2
47,0,27796,Joe Affrunti,17,0
47,0,22621,Ben Curtis,17,0
47,0,21753,Brian Davis,17,0
47,0,27896,Ross Fisher,17,8
47,0,32102,Rickie Fowler,17,1
47,0,27644,Brian Harman,17,1
47,0,36884,Ben Kohles,17,1
47,0,35139,Richard Lee,17,2
47,0,23548,Bill Lunde,17,4
47,0,31202,William McGirt,17,0
47,0,20691,Greg Owen,17,2
47,0,26679,Kevin Stadler,17,3
47,0,26289,Boo Weekley,17,0
47,0,20160,Charlie Wi,17,2
47,0,21878,Mark Wilson,17,4
62,0,10944,Thomas Bjørn,16,0
62,0,23204,Gary Christian,16,5
62,0,06251,Chris DiMarco,16,0
62,0,25686,Jason Dufner,16,0
62,0,01320,Bob Estes,16,6
62,0,08725,Tom Gillis,16,2
62,0,26758,David Hearn,16,1
