RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1,0,20104,Ken Duke,4,1201,3
1,0,02239,Scott Verplank,4,907,2
3,0,24357,K.J. Choi,3,937,3
3,0,21350,Ryuji Imada,3,1115,3
3,0,01945,Kenny Perry,3,899,3
6,0,20098,Stuart Appleby,2,806,1
6,0,23048,Eric Axley,2,1155,2
6,0,23614,Rich Beem,2,972,2
6,0,21753,Brian Davis,2,1089,2
6,0,25900,Lucas Glover,2,1040,2
6,0,20105,Jeff Gove,2,1095,1
6,0,01577,Lee Janzen,2,697,2
6,0,12705,Cliff Kresge,2,1163,2
6,0,01707,Steve Lowery,2,790,2
6,0,26881,Jarrod Lyle,2,829,2
6,0,24781,Hunter Mahan,2,1012,2
6,0,21470,Daisuke Maruyama,2,931,2
6,0,24490,George McNeill,2,1017,1
6,0,21949,Joe Ogilvie,2,1099,1
6,0,23320,Ryan Palmer,2,969,1
6,0,20572,Rod Pampling,2,1004,2
6,0,07749,Brett Quigley,2,852,2
6,0,02101,Joey Sindelar,2,787,2
6,0,06527,Steve Stricker,2,890,2
6,0,23623,Bo Van Pelt,2,1133,1
6,0,20160,Charlie Wi,2,958,0
27,0,06197,Michael Allen,1,791,1
27,0,20498,Briny Baird,1,1236,1
27,0,21646,David Branshaw,1,883,0
27,0,08123,Jeff Brehaut,1,627,1
27,0,01157,Tom Byrum,1,534,1
27,0,12510,Chad Campbell,1,997,1
27,0,20472,Alex Cejka,1,855,1
27,0,20850,Daniel Chopra,1,1123,1
27,0,23135,Tim Clark,1,700,1
27,0,20623,Gavin Coles,1,931,1
27,0,11123,Chris Couch,1,818,1
27,0,01249,John Daly,1,646,0
27,0,06034,Marco Dawson,1,785,1
27,0,23638,Brendon de Jonge,1,811,1
27,0,06251,Chris DiMarco,1,842,1
27,0,06522,Ernie Els,1,648,1
27,0,21805,Harrison Frazar,1,947,1
27,0,01381,Fred Funk,1,726,1
27,0,24358,Robert Garrigus,1,1015,1
27,0,19846,Brian Gay,1,1153,1
27,0,20574,Mathew Goggin,1,1043,0
27,0,21806,Paul Gow,1,749,1
27,0,06643,Paul Goydos,1,642,0
27,0,24924,Bill Haas,1,997,1
27,0,27141,J.B. Holmes,1,765,0
27,0,22378,Trevor Immelman,1,748,0
27,0,24024,Zach Johnson,1,821,1
27,0,10733,Kent Jones,1,1027,1
27,0,07547,Craig Kanada,1,1169,1
27,0,08075,Jerry Kelly,1,1124,1
27,0,23108,Matt Kuchar,1,922,1
27,0,01677,Tom Lehman,1,684,1
27,0,10860,Justin Leonard,1,1048,1
27,0,11032,Frank Lickliter II,1,1031,1
27,0,24912,Will MacKenzie,1,1084,1
27,0,01724,Jeff Maggert,1,850,1
27,0,12680,Shigeki Maruyama,1,915,1
27,0,27120,Troy Matteson,1,945,0
27,0,01766,Billy Mayfair,1,1069,0
27,0,01810,Phil Mickelson,1,778,1
27,0,26596,Ryan Moore,1,991,1
27,0,25396,Kevin Na,1,899,1
27,0,20628,Arron Oberholser,1,759,1
27,0,01928,Corey Pavin,1,876,1
27,0,24361,Pat Perez,1,947,0
27,0,01941,Tom Pernice Jr.,1,1133,1
27,0,24138,Ian Poulter,1,662,1
27,0,21959,Ted Purdy,1,1093,0
27,0,28486,Michael Putnam,1,1047,0
27,0,22913,John Rollins,1,1108,1
27,0,02036,Jim Rutledge,1,633,1
27,0,23621,Rory Sabbatini,1,874,1
27,0,20645,John Senden,1,1054,1
27,0,06567,Vijay Singh,1,1108,1
27,0,22293,Heath Slocum,1,1106,1
27,0,27649,Brandt Snedeker,1,1152,1
27,0,22295,Darron Stiles,1,701,1
27,0,06595,Kevin Sutherland,1,911,1
27,0,12714,Chris Tidland,1,628,1
27,0,02206,David Toms,1,859,1
27,0,27095,Nick Watney,1,939,1
27,0,25804,Bubba Watson,1,850,0
27,0,26289,Boo Weekley,1,1116,1
27,0,10423,Mike Weir,1,893,1
27,0,21878,Mark Wilson,1,939,1
27,0,08793,Tiger Woods,1,668,0
