RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
59,0,01320,Bob Estes,317
59,0,28486,Michael Putnam,317
61,0,27060,John Mallinger,316
62,0,25396,Kevin Na,314
62,0,20160,Charlie Wi,314
64,0,20229,Stewart Cink,312
65,0,27095,Nick Watney,311
66,0,10117,Bob Heintz,310
66,0,22806,Doug LaBelle II,310
68,0,01142,Bart Bryant,309
69,0,10860,Justin Leonard,308
70,0,21805,Harrison Frazar,305
70,0,22892,Jason Gore,305
70,0,23322,Brett Wetterich,305
73,0,01024,Billy Andrade,303
74,0,24357,K.J. Choi,302
75,0,12602,Dean Wilson,300
76,0,26679,Kevin Stadler,297
77,0,10809,Jim Furyk,296
78,0,23320,Ryan Palmer,295
79,0,27120,Troy Matteson,294
79,0,25804,Bubba Watson,294
81,0,24361,Pat Perez,293
82,0,01313,Steve Elkington,290
82,0,27770,Camilo Villegas,290
84,0,20472,Alex Cejka,289
84,0,01388,Robert Gamez,289
84,0,22046,Geoff Ogilvy,289
84,0,06527,Steve Stricker,289
84,0,06595,Kevin Sutherland,289
89,0,23621,Rory Sabbatini,288
90,0,22371,Aaron Baddeley,287
91,0,12510,Chad Campbell,286
91,0,20572,Rod Pampling,286
93,0,24925,Jonathan Byrd,284
93,0,01945,Kenny Perry,284
95,0,21731,Freddie Jacobson,281
95,0,20634,Peter Lonard,281
95,0,06515,Shaun Micheel,281
98,0,23638,Brendon de Jonge,280
99,0,20623,Gavin Coles,279
99,0,23108,Matt Kuchar,279
101,0,08931,Glen Day,278
101,0,23353,J.J. Henry,278
101,0,24449,Parker McLachlin,278
101,0,21878,Mark Wilson,278
105,0,12680,Shigeki Maruyama,277
106,0,21961,Charles Howell III,274
107,0,23613,Rich Barcelo,272
108,0,06621,Joe Durant,271
109,0,20433,Mark Hensby,270
109,0,01724,Jeff Maggert,270
111,0,01035,Tommy Armour III,269
111,0,07363,Craig Bowden,269
111,0,10423,Mike Weir,269
114,0,26420,Richard Johnson,268
114,0,21470,Daisuke Maruyama,268
116,0,26881,Jarrod Lyle,267
117,0,02239,Scott Verplank,266
118,0,01707,Steve Lowery,265
118,0,02206,David Toms,265
120,0,27141,J.B. Holmes,264
121,0,01810,Phil Mickelson,263
121,0,20691,Greg Owen,263
123,0,25273,Andrew Buckle,262
123,0,24502,Adam Scott,262
125,0,08881,Tripp Isenhour,260
126,0,20382,Stephen Leaney,258
126,0,01797,Rocco Mediate,258
128,0,22212,Craig Lile,255
129,0,06197,Michael Allen,254
130,0,11123,Chris Couch,252
131,0,12195,Tom Johnson,251
132,0,06034,Marco Dawson,248
133,0,02214,Kirk Triplett,246
134,0,06004,Stephen Ames,244
135,0,21646,David Branshaw,243
135,0,02101,Joey Sindelar,243
137,0,01928,Corey Pavin,242
137,0,08793,Tiger Woods,242
139,0,07749,Brett Quigley,241
140,0,24024,Zach Johnson,240
140,0,25892,Steve Wheatcroft,240
142,0,21209,Sergio Garcia,238
143,0,21633,Steve Allan,234
144,0,02246,Duffy Waldorf,232
145,0,20098,Stuart Appleby,231
145,0,10213,Dicky Pride,231
147,0,22621,Ben Curtis,230
148,0,24980,Scott Gutschewski,227
149,0,23983,Luke Donald,226
149,0,22295,Darron Stiles,226
151,0,22405,Justin Rose,225
152,0,27963,Chris Stroud,223
153,0,06251,Chris DiMarco,221
153,0,21806,Paul Gow,221
155,0,23135,Tim Clark,220
156,0,20766,Padraig Harrington,219
156,0,28475,Jeff Overton,219
158,0,20628,Arron Oberholser,218
159,0,29476,Kyle Reifers,215
160,0,24290,D.J. Brigman,213
160,0,01249,John Daly,213
162,0,06522,Ernie Els,211
163,0,01577,Lee Janzen,209
163,0,20127,Chris Riley,209
165,0,01706,Davis Love III,205
166,0,22378,Trevor Immelman,203
166,0,22348,Nick O'Hern,203
168,0,01473,Todd Hamilton,200
169,0,01677,Tom Lehman,199
170,0,01381,Fred Funk,198
171,0,24138,Ian Poulter,196
172,0,21660,Jason Schultz,195
173,0,27702,Matt Hendrix,193
174,0,23933,Michael Boyd,191
175,0,19824,Craig Barlow,186
175,0,23497,Tag Ridings,186
175,0,08375,Paul Stankowski,186
175,0,10425,Jay Williamson,186
179,0,24507,Jason Bohn,185
180,0,06643,Paul Goydos,182
181,0,08123,Jeff Brehaut,179
182,0,12714,Chris Tidland,175
183,0,23800,Bryce Molder,174
184,0,07223,Brian Bateman,173
184,0,26882,Michael Sim,173
184,0,02104,Jeff Sluman,173
187,0,26360,Bubba Dickerson,162
188,0,20859,Anders Hansen,159
189,0,19972,José Coceres,157
189,0,02036,Jim Rutledge,157
191,0,24457,Jaco Van Zyl,149
192,0,01132,Mark Brooks,144
193,0,06373,José María Olazábal,141
194,0,20157,Retief Goosen,139
194,0,21528,Henrik Stenson,139
196,0,01157,Tom Byrum,135
