RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
146,0,56278,Matthew Wolff,-.309,-.333,.342,-.318,51
147,0,27942,Rob Oppenheim,-.311,-.557,.093,.153,56
148,0,23325,Vaughn Taylor,-.314,-.501,.015,.173,62
149,0,32333,Kevin Tway,-.315,-.139,-.252,.076,51
150,0,29535,Brice Garnett,-.321,.161,-.324,-.159,69
151,0,24140,Sean O'Hair,-.331,-.109,-.290,.069,44
152,0,56762,Will Gordon,-.348,.268,-.142,-.474,68
153,0,35461,Beau Hossler,-.351,.059,-.420,.010,70
154,0,46441,Robby Shelton,-.362,-.385,-.236,.258,71
155,0,51766,Wyndham Clark,-.364,-.015,-.640,.290,71
156,0,47128,Richy Werenski,-.370,-.214,-.183,.027,83
157,0,47993,Denny McCarthy,-.387,-.207,-.353,.172,80
158,0,27554,Scott Harrington,-.391,.057,-.538,.089,63
159,0,29478,Kevin Kisner,-.396,-.215,-.266,.085,69
160,0,01810,Phil Mickelson,-.410,-.161,-.142,-.107,61
161,0,32254,Xinjun Zhang,-.428,-.217,-.161,-.050,50
162,0,33410,Andrew Landry,-.452,-.131,-.191,-.130,61
163,0,23623,Bo Van Pelt,-.458,-.177,-.103,-.178,55
164,0,23983,Luke Donald,-.459,-.805,.362,-.016,45
165,0,24924,Bill Haas,-.480,-.309,-.411,.240,31
166,0,26499,Rafa Cabrera Bello,-.502,-.295,-.227,.020,60
166,0,34431,Robert Streb,-.502,-.232,-.451,.181,70
168,0,48119,Ben Taylor,-.504,-.416,-.145,.057,31
169,0,34563,Chesson Hadley,-.557,-.289,-.036,-.232,58
170,0,26758,David Hearn,-.561,-.507,-.031,-.023,46
171,0,35506,Mackenzie Hughes,-.572,-.340,-.340,.108,76
172,0,28679,Fabián Gómez,-.573,-.706,-.351,.484,34
173,0,35449,Adam Long,-.601,.109,-.541,-.169,71
174,0,29479,Scott Brown,-.632,-.148,-.020,-.464,64
175,0,27556,Ted Potter Jr.,-.665,-.517,-.057,-.092,58
176,0,24357,K.J. Choi,-.681,-.977,.178,.117,43
177,0,49771,J.T. Poston,-.684,-.131,-.488,-.065,79
178,0,34264,Hudson Swafford,-.685,.052,-.233,-.505,66
179,0,27141,J.B. Holmes,-.710,-.515,-.350,.155,44
180,0,32662,Michael Gligic,-.722,-.104,-.317,-.301,60
181,0,46435,Austin Cook,-.730,-.046,-.568,-.116,65
182,0,22371,Aaron Baddeley,-.734,-.627,-.328,.220,36
183,0,35230,Nelson Ledesma,-.781,-.491,-.224,-.066,35
184,0,32070,Rafael Campos,-.817,.210,-.730,-.297,41
185,0,28420,Ryan Brehm,-.841,.237,-.390,-.688,35
186,0,34213,Grayson Murray,-.846,-.063,-.260,-.522,36
187,0,27095,Nick Watney,-.983,-.689,-.205,-.090,42
188,0,25632,Jimmy Walker,-1.049,-.661,-.344,-.045,63
189,0,39975,Michael Kim,-1.209,-1.247,.022,.016,54
190,0,35658,Kris Ventura,-1.373,-.070,-.751,-.552,52
191,0,19846,Brian Gay,-1.421,-.656,-.774,.010,62
192,0,27974,Sung Kang,-1.426,-.575,-.647,-.205,75
193,0,34314,Sebastian Cappelen,-1.557,-.125,-.800,-.632,38
194,0,32618,Rhein Gibson,-1.758,-.891,-.722,-.145,38
195,0,35617,Martin Trainer,-2.057,-.597,-1.458,-.002,48
196,0,24781,Hunter Mahan,-2.279,.105,-1.601,-.783,41
