RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,46970,Jon Rahm,34
2,0,35450,Patrick Cantlay,32
3,0,49964,Aaron Wise,28
4,0,32791,K.H. Lee,26
5,0,33597,Harry Higgs,24
5,0,22056,Cameron Percy,24
7,0,37455,Si Woo Kim,23
8,0,21209,Sergio Garcia,22
8,0,40115,Adam Svensson,22
8,0,37189,Harold Varner III,22
11,0,27095,Nick Watney,21
12,0,39971,Sungjae Im,20
12,0,23108,Matt Kuchar,20
12,0,27214,Kevin Streelman,20
12,0,33448,Justin Thomas,20
16,0,34563,Chesson Hadley,19
16,0,31420,Anirban Lahiri,19
16,0,25396,Kevin Na,19
16,0,47529,Mito Pereira,19
16,0,28252,Seamus Power,19
16,0,23621,Rory Sabbatini,19
22,0,34098,Russell Henley,18
22,0,12716,Charley Hoffman,18
22,0,29420,Billy Horschel,18
22,0,48081,Xander Schauffele,18
22,0,29518,Brendan Steele,18
22,0,47483,Will Zalatoris,18
28,0,55182,Tom Kim,17
28,0,30926,Chris Kirk,17
28,0,49947,Taylor Moore,17
31,0,25364,Paul Casey,16
31,0,46402,Talor Gooch,16
31,0,47988,Nick Hardy,16
31,0,28775,Nate Lashley,16
31,0,26851,Marc Leishman,16
36,0,33141,Keegan Bradley,15
36,0,51766,Wyndham Clark,15
36,0,57362,Austin Eckroat,15
36,0,29725,Tony Finau,15
36,0,35421,Brandon Harkins,15
36,0,27644,Brian Harman,15
36,0,26300,Matt Jones,15
36,0,34587,Chan Kim,15
36,0,35449,Adam Long,15
36,0,32839,Hideki Matsuyama,15
36,0,28237,Rory McIlroy,15
47,0,32662,Michael Gligic,14
47,0,32448,James Hahn,14
47,0,46601,Trey Mullinax,14
47,0,27349,Alex Noren,14
47,0,26329,Louis Oosthuizen,14
47,0,40250,Taylor Pendrith,14
47,0,46046,Scottie Scheffler,14
47,0,32150,Michael Thompson,14
47,0,33419,Cameron Tringale,14
47,0,51894,Vince Whaley,14
57,0,45526,Abraham Ancer,13
57,0,56676,John Augenstein,13
57,0,34076,Joel Dahmen,13
57,0,46717,Viktor Hovland,13
57,0,36801,Mark Hubbard,13
57,0,27974,Sung Kang,13
57,0,24502,Adam Scott,13
57,0,34431,Robert Streb,13
65,0,39997,Corey Conners,12
65,0,45157,Cam Davis,12
65,0,40098,Matt Fitzpatrick,12
65,0,31646,Emiliano Grillo,12
65,0,34363,Tyrrell Hatton,12
65,0,35532,Tom Hoge,12
65,0,35506,Mackenzie Hughes,12
65,0,32757,Patton Kizzire,12
65,0,35879,Kelly Kraft,12
65,0,27936,Martin Laird,12
