RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
134,0,06140,Sean Murphy,18.21,272,1494
135,0,06581,David Sutherland,18.27,296,1620
136,0,01063,Ben Bates,18.35,327,1782
137,0,10963,Jimmy Green,18.37,248,1350
138,0,02131,Mike Springer,18.39,288,1566
139,0,01374,Robin Freeman,18.42,262,1422
140,0,01329,Brad Faxon,18.43,209,1134
141,0,21949,Joe Ogilvie,18.48,306,1656
142,0,01014,Fulton Allem,18.49,253,1368
143,0,07763,Doug Dunakey,18.58,291,1566
144,0,10569,Mike Brisky,18.61,258,1386
145,0,01185,Brandel Chamblee,18.64,255,1368
145,0,06621,Joe Durant,18.64,265,1422
147,0,02267,D.A. Weibring,18.66,178,954
148,0,01035,Tommy Armour III,18.69,296,1584
149,0,01891,David Ogrin,18.71,192,1026
150,0,10962,Bradley Hughes,18.72,337,1800
151,0,01266,Clark Dennis,18.73,300,1602
152,0,19846,Brian Gay,18.84,234,1242
153,0,23614,Rich Beem,18.86,224,1188
154,0,06332,Neal Lancaster,18.90,313,1656
155,0,02023,Clarence Rose,18.98,164,864
156,0,08375,Paul Stankowski,19.05,264,1386
157,0,08553,Lee Porter,19.07,302,1584
158,0,07101,Dave Stockton Jr.,19.10,306,1602
159,0,06064,Jeff Gallagher,19.14,317,1656
160,0,20213,Katsumasa Miyamoto,19.17,207,1080
161,0,08123,Jeff Brehaut,19.26,267,1386
162,0,19824,Craig Barlow,19.35,296,1530
163,0,01191,Barry Cheesman,19.36,338,1746
164,0,01072,Chip Beck,19.44,259,1332
165,0,10107,Deane Pappas,19.58,289,1476
166,0,06613,Tommy Tolles,19.62,272,1386
167,0,07753,Kevin Wentworth,19.64,251,1278
168,0,01116,Michael Bradley,19.67,262,1332
169,0,20124,Alan Bratton,19.68,255,1296
170,0,02007,Larry Rinker,19.76,313,1584
171,0,01249,John Daly,19.84,225,1134
172,0,06809,Bob Burns,19.91,319,1602
173,0,07781,Ty Armstrong,20.20,280,1386
174,0,12652,Cameron Beckman,20.23,295,1458
175,0,01385,Jim Gallagher Jr.,20.33,300,1476
176,0,12663,Phil Tataurangi,20.42,261,1278
177,0,23621,Rory Sabbatini,20.66,290,1404
178,0,10733,Kent Jones,20.73,250,1206
179,0,06655,Geoffrey Sisk,21.10,300,1422
180,0,02321,Fuzzy Zoeller,21.19,206,972
181,0,01705,Tim Loustalot,21.21,252,1188
182,0,02242,Lanny Wadkins,21.44,220,1026
183,0,01975,Tom Purtzer,21.47,201,936
184,0,02106,Chris Smith,21.51,302,1404
185,0,01633,Tom Kite,21.65,226,1044
186,0,11123,Chris Couch,22.07,286,1296
187,0,02099,Scott Simpson,22.22,228,1026
188,0,23349,Charles Warren,22.54,280,1242
189,0,23623,Bo Van Pelt,23.14,304,1314
190,0,21959,Ted Purdy,23.87,275,1152
191,0,01604,Steve Jurgensen,24.44,242,990
192,0,22292,David Seawell,24.84,228,918
