RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
161,0,08375,Paul Stankowski,19.76,49,248
162,0,02007,Larry Rinker,19.85,52,262
163,0,06332,Neal Lancaster,19.86,57,287
163,0,01905,Joe Ozaki,19.86,29,146
165,0,12652,Cameron Beckman,19.92,52,261
166,0,23621,Rory Sabbatini,20.07,55,274
167,0,06140,Sean Murphy,20.08,51,254
167,0,02106,Chris Smith,20.08,49,244
169,0,12823,Carlos Franco,20.16,50,248
170,0,01376,Bob Friend,20.31,66,325
171,0,01724,Jeff Maggert,20.42,59,289
172,0,02246,Duffy Waldorf,20.65,64,310
173,0,08553,Lee Porter,20.97,52,248
174,0,01040,Emlyn Aubrey,21.18,36,170
175,0,21959,Ted Purdy,21.26,37,174
176,0,01185,Brandel Chamblee,21.49,52,242
176,0,10107,Deane Pappas,21.49,52,242
178,0,23623,Bo Van Pelt,21.50,46,214
179,0,02099,Scott Simpson,21.52,34,158
180,0,01975,Tom Purtzer,21.54,28,130
181,0,10963,Jimmy Green,21.61,43,199
182,0,02321,Fuzzy Zoeller,22.15,33,149
183,0,10733,Kent Jones,22.41,39,174
184,0,01604,Steve Jurgensen,22.52,34,151
185,0,11123,Chris Couch,22.67,51,225
186,0,20124,Alan Bratton,22.68,44,194
187,0,19824,Craig Barlow,23.02,64,278
188,0,07101,Dave Stockton Jr.,23.85,62,260
189,0,02242,Lanny Wadkins,24.68,39,158
190,0,20213,Katsumasa Miyamoto,25.00,48,192
191,0,01705,Tim Loustalot,25.79,41,159
192,0,22292,David Seawell,28.10,34,121
