RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
270,0,01717,Sandy Lyle,3
270,0,22400,Hennie Otto,3
270,0,06498,Matt Peterson,3
270,0,02033,Dave Rummells,3
270,0,23788,D.J. Trahan,3
270,0,27095,Nick Watney,3
270,0,02267,D.A. Weibring,3
288,0,25083,Jeremy Anderson,2
288,0,01068,Andy Bean,2
288,0,01096,Phil Blackmar,2
288,0,01127,Danny Briggs,2
288,0,01196,Brian Claar,2
288,0,21836,Michael Flynn,2
288,0,01469,Dan Halldorson,2
288,0,01499,Mark Hayes,2
288,0,21007,Gabriel Hjertstedt,2
288,0,10821,Toshi Izawa,2
288,0,08419,Shawn Kelly,2
288,0,08993,Franklin Langham,2
288,0,27120,Troy Matteson,2
288,0,01886,Peter O'Malley,2
288,0,01891,David Ogrin,2
288,0,01943,Chris Perry,2
288,0,02007,Larry Rinker,2
288,0,19927,Mark Roe,2
288,0,07707,Mike Small,2
288,0,26679,Kevin Stadler,2
288,0,02159,Curtis Strange,2
288,0,20935,Toru Taniguchi,2
288,0,02196,Robert Thompson,2
288,0,12454,Mario Tiziani,2
288,0,02256,Tom Watson,2
313,0,20051,Joe Acosta Jr.,1
313,0,23778,Brad Adamonis,1
313,0,23540,Jason Allred,1
313,0,27124,Chris Baryla,1
313,0,01078,Jim Benepe,1
313,0,01086,Roy Biancalana,1
313,0,07363,Craig Bowden,1
313,0,01162,Rex Caldwell,1
313,0,20400,Michael Campbell,1
313,0,27094,Ben Case,1
313,0,01200,Keith Clearwater,1
313,0,01206,Bobby Cole,1
313,0,10195,Tim Conley,1
313,0,27215,Patrick Damron,1
313,0,26360,Bubba Dickerson,1
313,0,23739,Ryan Dillon,1
313,0,01284,Mike Donald,1
313,0,06036,Scott Dunlap,1
313,0,26724,Barry Evans,1
313,0,19906,Gary Evans,1
313,0,01331,Rick Fehr,1
313,0,01343,Jon Fiedler,1
313,0,24184,Alastair Forsyth,1
313,0,01364,Peter Fowler,1
313,0,01376,Bob Friend,1
313,0,20763,Pierre Fulke,1
313,0,25052,Derek Gillespie,1
313,0,20952,Philip Golding,1
313,0,19774,Chris Greenwood,1
313,0,25541,Damian Hale,1
313,0,01522,Lon Hinkle,1
313,0,25732,S.K. Ho,1
313,0,24155,Ryan Hogue,1
313,0,27141,J.B. Holmes,1
313,0,20608,David Howell,1
313,0,21350,Ryuji Imada,1
313,0,20832,Raphael Jacquelin,1
313,0,24024,Zach Johnson,1
313,0,07547,Craig Kanada,1
313,0,22253,Taichiro Kiyota,1
313,0,26807,John Klauk,1
313,0,22032,Tomohiro Kondo,1
313,0,10027,Trip Kuehne,1
313,0,22388,John Ray Leary,1
313,0,26976,Regan Lee,1
313,0,01682,Wayne Levi,1
313,0,24940,Edward Loar,1
313,0,01713,David Lundstrom,1
313,0,28158,Steve Marino,1
313,0,26815,Gibby Martens,1
313,0,07795,Richard Massey,1
313,0,10375,Sean McCarty,1
313,0,12461,Paul McGinley,1
313,0,24490,George McNeill,1
313,0,01796,Mark McNulty,1
313,0,20719,Adam Mednick,1
313,0,23821,Yusaku Miyazato,1
313,0,23770,Will Moore,1
313,0,06140,Sean Murphy,1
313,0,25396,Kevin Na,1
313,0,27293,Simon Nash,1
313,0,22348,Nick O'Hern,1
313,0,01925,Jerry Pate,1
313,0,22117,Jyoti Randhawa,1
313,0,26919,Greg Reynolds,1
313,0,02008,Lee Rinker,1
313,0,25457,Alexandre Rocha,1
313,0,25041,Todd Rose,1
313,0,24808,Kevin Shields,1
313,0,20624,David Smail,1
313,0,27037,Sal Spallone,1
313,0,02167,Mike Sullivan,1
313,0,22628,Nevin Sutcliffe,1
313,0,26287,Roland Thatcher,1
313,0,07393,Chris Toulson,1
313,0,02210,John Traub,1
313,0,02224,Greg Twiggs,1
313,0,25632,Jimmy Walker,1
313,0,25005,Mark Walker,1
313,0,22929,Ryan Welborn,1
313,0,25349,Tim Wilkinson,1
313,0,27021,Jeff Wood,1
313,0,26840,Jeff Yurkiewicz,1
