RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOURN/COURSE,ROUND
80,0,24781,Hunter Mahan,64,Texas Open/LaCa,4
80,0,12680,Shigeki Maruyama,64,Greensboro/Fore,2
80,0,06350,Bob May,64,EDS B. Nelson/T,4
80,0,01766,Billy Mayfair,64,Honda Classic/C,3
80,0,25572,Graeme McDowell,64,Tucson/Tucson N,3
80,0,25031,Andy Miller,64,Sony Open/Waial,4
80,0,20628,Arron Oberholser,64,Honda Classic/C,2
80,0,22046,Geoff Ogilvy,64,Honda Classic/C,2
80,0,20572,Rod Pampling,64,Hartford Open/T,2
80,0,12660,Jesper Parnevik,64,MCI Heritage/Ha,4
80,0,01927,Dennis Paulson,64,Hartford Open/T,1
80,0,01941,Tom Pernice Jr.,64,Bob Hope Chrysl,4
80,0,22913,John Rollins,64,Las Vegas Inv'l,2
80,0,25692,Akio Sadakata,64,Texas Open/LaCa,2
80,0,10649,Tom Scherrer,64,Pennsylvania/Ne,2
80,0,22548,Patrick Sheehan,64,EDS B. Nelson/C,2
80,0,02106,Chris Smith,64,Milwaukee Open/,4
80,0,08375,Paul Stankowski,64,HP Classic/Engl,1
80,0,06595,Kevin Sutherland,64,Las Vegas Inv'l,2
80,0,06078,Esteban Toledo,64,Honda Classic/C,1
80,0,12755,Vance Veazey,64,100th Western/C,1
80,0,10423,Mike Weir,64,Bob Hope Chrysl,2
80,0,21878,Mark Wilson,64,Las Vegas Inv'l,1
141,0,21633,Steve Allan,65,B.C. Open/En-Jo,2
141,0,23036,Chris Anderson,65,HP Classic/Engl,3
141,0,20099,Doug Barron,65,Las Vegas Inv'l,1
141,0,01142,Bart Bryant,65,Las Vegas Inv'l,5
141,0,20848,Ángel Cabrera,65,Nissan Open/Riv,3
141,0,01175,Jim Carter,65,EDS B. Nelson/C,1
141,0,01185,Brandel Chamblee,65,FedEx St. Jude/,2
141,0,20229,Stewart Cink,65,FUNAI-Disney/Ma,2
141,0,12388,Michael Clark II,65,FUNAI-Disney/Ma,4
141,0,19972,José Coceres,65,So. Farm Bureau,4
141,0,20623,Gavin Coles,65,Pennsylvania/Ne,1
141,0,01226,Fred Couples,65,Shell Houston/R,1
141,0,01307,Joel Edwards,65,FedEx St. Jude/,3
141,0,20121,Todd Fischer,65,Las Vegas Inv'l,3
141,0,12823,Carlos Franco,65,HP Classic/Engl,2
141,0,01378,David Frost,65,Las Vegas Inv'l,5
141,0,19846,Brian Gay,65,HP Classic/Engl,1
141,0,12645,Brent Geiberger,65,Bob Hope Chrysl,4
141,0,08725,Tom Gillis,65,John Deere Clas,2
141,0,20574,Mathew Goggin,65,Honda Classic/C,2
141,0,21806,Paul Gow,65,Texas Open/LaCa,4
141,0,06575,Dudley Hart,65,100th Western/C,2
141,0,08537,J.P. Hayes,65,Honda Classic/C,4
141,0,23353,J.J. Henry,65,Honda Classic/C,2
141,0,01527,Scott Hoch,65,Milwaukee Open/,2
141,0,22378,Trevor Immelman,65,Shell Houston/R,3
141,0,08633,Per-Ulrik Johansson,65,So. Farm Bureau,3
141,0,10733,Kent Jones,65,Las Vegas Inv'l,2
141,0,01619,Skip Kendall,65,Las Vegas Inv'l,3
141,0,20940,Kenichi Kuboya,65,Las Vegas Inv'l,2
141,0,01666,Bernhard Langer,65,John Deere Clas,2
141,0,12662,Thomas Levet,65,So. Farm Bureau,4
141,0,20634,Peter Lonard,65,Phoenix Open/TP,2
141,0,01761,Len Mattiace,65,Las Vegas Inv'l,3
141,0,01771,Blaine McCallister,65,Texas Open/LaCa,1
141,0,25034,James McLean,65,Phoenix Open/TP,1
141,0,08339,Spike McRoy,65,Milwaukee Open/,4
141,0,06515,Shaun Micheel,65,Hartford Open/T,4
141,0,20676,Patrick Moore,65,Bob Hope Chrysl,3
141,0,08535,Gary Nicklaus,65,Tucson/Tucson N,2
141,0,20568,Anthony Painter,65,FUNAI-Disney/Ma,2
141,0,10107,Deane Pappas,65,Las Vegas Inv'l,1
141,0,01925,Jerry Pate,65,Bob Hope Chrysl,3
141,0,01926,Steve Pate,65,Honda Classic/C,2
141,0,20095,Carl Paulson,65,Texas Open/LaCa,4
141,0,01928,Corey Pavin,65,Bob Hope Chrysl,4
141,0,01938,David Peoples,65,FUNAI-Disney/Ma,1
141,0,10912,Craig Perks,65,Texas Open/LaCa,2
141,0,10213,Dicky Pride,65,Milwaukee Open/,4
141,0,07749,Brett Quigley,65,B.C. Open/En-Jo,2
141,0,23497,Tag Ridings,65,Sony Open/Waial,2
141,0,02049,Gene Sauers,65,Mercedes Champ/,1
141,0,23034,Brent Schwarzrock,65,FUNAI-Disney/Ma,2
141,0,02101,Joey Sindelar,65,Bob Hope Chrysl,3
141,0,07101,Dave Stockton Jr.,65,Bob Hope Chrysl,1
141,0,20548,Hidemichi Tanaka,65,Phoenix Open/TP,3
141,0,02245,Grant Waite,65,Milwaukee Open/,4
141,0,25005,Mark Walker,65,EDS B. Nelson/C,1
141,0,02256,Tom Watson,65,U.S. Open Champ,1
141,0,10425,Jay Williamson,65,Hartford Open/T,3
141,0,20436,Garrett Willis,65,Texas Open/LaCa,2
141,0,26489,Cameron Yancey,65,Las Vegas Inv'l,2
141,0,20566,Kaname Yokoo,65,Las Vegas Inv'l,1
204,0,23778,Brad Adamonis,66,HP Classic/Engl,1
204,0,20771,Steven Alker,66,Sony Open/Waial,2
204,0,01014,Fulton Allem,66,Colonial/Coloni,2
204,0,01042,Paul Azinger,66,FUNAI-Disney/Pa,1
204,0,07223,Brian Bateman,66,HP Classic/Engl,1
204,0,07003,David Berganio Jr.,66,EDS B. Nelson/T,4
204,0,06214,Guy Boros,66,Reno-Tahoe Open,2
204,0,01143,Brad Bryant,66,FUNAI-Disney/Pa,2
204,0,24356,Jason Buha,66,Pennsylvania/Ne,2
204,0,12394,Tom Carter,66,Greensboro/Fore,2
204,0,25364,Paul Casey,66,WGC-Am Express/,3
204,0,01191,Barry Cheesman,66,B.C. Open/En-Jo,1
204,0,01313,Steve Elkington,66,Phoenix Open/TP,1
204,0,20585,Niclas Fasth,66,Nissan Open/Riv,2
204,0,06064,Jeff Gallagher,66,Milwaukee Open/,4
204,0,20766,Padraig Harrington,66,WGC-Am Express/,4
204,0,21007,Gabriel Hjertstedt,66,Honda Classic/C,1
204,0,21731,Freddie Jacobson,66,100th Western/C,4
204,0,01577,Lee Janzen,66,FedEx St. Jude/,2
204,0,01599,Steve Jones,66,Bob Hope Chrysl,4
204,0,06012,Greg Kraft,66,Texas Open/LaCa,1
204,0,20573,Scott Laycock,66,So. Farm Bureau,4
204,0,10565,Ian Leggatt,66,Las Vegas Inv'l,2
204,0,06090,Jim McGovern,66,Texas Open/LaCa,2
204,0,01887,Mark O'Meara,66,Honda Classic/C,3
204,0,06373,José María Olazábal,66,Memorial Tourna,3
204,0,01920,Craig Parry,66,Nissan Open/Riv,2
204,0,01943,Chris Perry,66,Bob Hope Chrysl,2
204,0,20474,Phillip Price,66,Las Vegas Inv'l,2
204,0,02002,John Riegger,66,Texas Open/LaCa,2
204,0,02020,Eduardo Romero,66,U.S. Open Champ,2
204,0,23177,Kenneth Staton,66,Pennsylvania/Ne,2
204,0,06581,David Sutherland,66,Greensboro/Fore,2
204,0,12454,Mario Tiziani,66,Milwaukee Open/,3
204,0,02230,Stan Utley,66,John Deere Clas,2
204,0,27095,Nick Watney,66,Reno-Tahoe Open,2
204,0,02294,Willie Wood,66,So. Farm Bureau,2
241,0,25083,Jeremy Anderson,67,Las Vegas Inv'l,2
241,0,10944,Thomas Bjørn,67,WGC-Am Express/,3
241,0,01116,Michael Bradley,67,B.C. Open/En-Jo,2
241,0,20400,Michael Campbell,67,WGC-Am Express/,4
241,0,23656,Jason Caron,67,Texas Open/LaCa,1
241,0,01261,Jay Delsing,67,Buick Open/Warw,3
241,0,10705,Paul Dietsche,67,Bob Hope Chrysl,1
241,0,01306,David Edwards,67,So. Farm Bureau,1
241,0,23125,Brad Elder,67,EDS B. Nelson/T,1
241,0,12760,Danny Ellis,67,So. Farm Bureau,4
241,0,01326,Nick Faldo,67,WGC-NEC Invit'l,2
241,0,01374,Robin Freeman,67,Reno-Tahoe Open,1
241,0,20763,Pierre Fulke,67,The Open/Royal,3
241,0,01385,Jim Gallagher Jr.,67,B.C. Open/En-Jo,3
241,0,01408,Kelly Gibson,67,Pennsylvania/Ne,2
241,0,01444,Ken Green,67,Honda Classic/C,1
241,0,25541,Damian Hale,67,Honda Classic/C,2
241,0,01468,Gary Hallberg,67,B.C. Open/En-Jo,1
241,0,20433,Mark Hensby,67,Phoenix Open/TP,2
241,0,22034,Yasuharu Imano,67,Sony Open/Waial,4
241,0,06315,Pete Jordan,67,B.C. Open/En-Jo,1
241,0,07547,Craig Kanada,67,Texas Open/LaCa,2
241,0,06475,Jeff Klein,67,Tucson/Tucson N,3
241,0,22624,Joel Kribel,67,FedEx St. Jude/,2
241,0,23108,Matt Kuchar,67,FedEx St. Jude/,4
241,0,10027,Trip Kuehne,67,U.S. Open Champ,2
241,0,20382,Stephen Leaney,67,U.S. Open Champ,1
241,0,28158,Steve Marino,67,Pennsylvania/Ne,2
241,0,27120,Troy Matteson,67,FedEx St. Jude/,2
241,0,19795,Kelly Mitchum,67,MCI Heritage/Ha,4
241,0,23091,Alan Morin,67,Honda Classic/C,4
241,0,01876,Greg Norman,67,Deutsche Bank/T,2
241,0,24138,Ian Poulter,67,WGC-NEC Invit'l,3
241,0,19927,Mark Roe,67,The Open/Royal,3
241,0,02099,Scott Simpson,67,FedEx St. Jude/,2
241,0,02131,Mike Springer,67,Bell Canadian/H,2
241,0,02135,Mike Standly,67,Pennsylvania/Ne,1
241,0,02159,Curtis Strange,67,FUNAI-Disney/Pa,2
241,0,23788,D.J. Trahan,67,Hartford Open/T,2
241,0,25450,Ty Tryon,67,B.C. Open/En-Jo,1
241,0,02257,Brian Watts,67,Colonial/Coloni,1
241,0,20396,Lee Westwood,67,HP Classic/Engl,2
241,0,02322,Richard Zokol,67,Buick Invitatio,2
284,0,27124,Chris Baryla,68,Bell Canadian/H,2
284,0,21753,Brian Davis,68,WGC-Am Express/,3
284,0,23739,Ryan Dillon,68,U.S. Open Champ,2
284,0,01331,Rick Fehr,68,FUNAI-Disney/Pa,1
284,0,01334,Keith Fergus,68,Bob Hope Chrysl,3
284,0,21836,Michael Flynn,68,EDS B. Nelson/T,3
284,0,20043,Edward Fryatt,68,Las Vegas Inv'l,3
284,0,20473,Ignacio Garrido,68,WGC-Am Express/,1
284,0,01425,Ernie Gonzalez,68,Las Vegas Inv'l,3
284,0,20378,Mathias Grönberg,68,John Deere Clas,4
284,0,01469,Dan Halldorson,68,So. Farm Bureau,2
284,0,01499,Mark Hayes,68,Bob Hope Chrysl,2
284,0,24155,Ryan Hogue,68,Phoenix Open/TP,2
284,0,20608,David Howell,68,WGC-Am Express/,4
284,0,10821,Toshi Izawa,68,WGC-NEC Invit'l,3
284,0,20832,Raphael Jacquelin,68,WGC-Am Express/,3
284,0,22253,Taichiro Kiyota,68,Milwaukee Open/,2
284,0,08993,Franklin Langham,68,HP Classic/Engl,2
284,0,06016,Brad Lardon,68,BellSouth Class,1
284,0,19904,Paul Lawrie,68,Capital Open/TP,1
284,0,22388,John Ray Leary,68,Nissan Open/Riv,2
284,0,26815,Gibby Martens,68,Texas Open/LaCa,2
284,0,07795,Richard Massey,68,Hartford Open/T,2
284,0,23821,Yusaku Miyazato,68,Sony Open/Waial,1
284,0,01823,Larry Mize,68,Texas Open/LaCa,2
284,0,08635,Colin Montgomerie,68,WGC-NEC Invit'l,1
284,0,19817,Michael Muehr,68,B.C. Open/En-Jo,2
284,0,01891,David Ogrin,68,Texas Open/LaCa,1
284,0,22400,Hennie Otto,68,The Open/Royal,1
284,0,06498,Matt Peterson,68,Ford Champ/Dora,1
284,0,26919,Greg Reynolds,68,Buick Open/Warw,1
284,0,20935,Toru Taniguchi,68,U.S. Open Champ,2
284,0,12663,Phil Tataurangi,68,AT&T Pebble/Peb,1
284,0,02196,Robert Thompson,68,Texas Open/LaCa,1
284,0,25349,Tim Wilkinson,68,Deutsche Bank/T,2
319,0,01068,Andy Bean,69,FedEx St. Jude/,2
319,0,01078,Jim Benepe,69,B.C. Open/En-Jo,2
319,0,07363,Craig Bowden,69,U.S. Open Champ,2
319,0,01206,Bobby Cole,69,B.C. Open/En-Jo,2
319,0,01282,Trevor Dodds,69,B.C. Open/En-Jo,2
319,0,01376,Bob Friend,69,Pennsylvania/Ne,2
319,0,25052,Derek Gillespie,69,Bell Canadian/H,1
319,0,20952,Philip Golding,69,WGC-NEC Invit'l,2
319,0,01510,Nolan Henke,69,So. Farm Bureau,2
319,0,27141,J.B. Holmes,69,U.S. Open Champ,2
319,0,01549,Mike Hulbert,69,Milwaukee Open/,1
319,0,22032,Tomohiro Kondo,69,Sony Open/Waial,1
319,0,26976,Regan Lee,69,Sony Open/Waial,2
319,0,01682,Wayne Levi,69,B.C. Open/En-Jo,2
319,0,24940,Edward Loar,69,EDS B. Nelson/C,1
319,0,01717,Sandy Lyle,69,Buick Invitatio,2
319,0,10375,Sean McCarty,69,U.S. Open Champ,2
319,0,12461,Paul McGinley,69,The Open/Royal,3
319,0,01796,Mark McNulty,69,The Open/Royal,4
319,0,20719,Adam Mednick,69,The Open/Royal,4
319,0,07235,John Morse,69,Milwaukee Open/,1
319,0,25396,Kevin Na,69,WGC-NEC Invit'l,3
319,0,27293,Simon Nash,69,Milwaukee Open/,1
319,0,01886,Peter O'Malley,69,WGC-Am Express/,1
319,0,22117,Jyoti Randhawa,69,WGC-Am Express/,1
319,0,02007,Larry Rinker,69,B.C. Open/En-Jo,2
319,0,25041,Todd Rose,69,AT&T Pebble/Peb,2
319,0,02033,Dave Rummells,69,Pennsylvania/Ne,2
319,0,20624,David Smail,69,Hartford Open/T,2
319,0,07707,Mike Small,69,100th Western/C,4
319,0,02267,D.A. Weibring,69,John Deere Clas,2
319,0,22929,Ryan Welborn,69,Buick Open/Warw,2
319,0,26840,Jeff Yurkiewicz,69,Phoenix Open/TP,1
352,0,06006,JC Anderson,70,EDS B. Nelson/C,1
352,0,01086,Roy Biancalana,70,100th Western/C,1
352,0,01096,Phil Blackmar,70,Shell Houston/R,1
352,0,10195,Tim Conley,70,B.C. Open/En-Jo,1
352,0,27215,Patrick Damron,70,100th Western/C,1
352,0,21691,Robert-Jan Derksen,70,WGC-NEC Invit'l,3
352,0,26360,Bubba Dickerson,70,John Deere Clas,2
352,0,26724,Barry Evans,70,B.C. Open/En-Jo,2
352,0,19906,Gary Evans,70,The Open/Royal,3
352,0,01343,Jon Fiedler,70,Buick Invitatio,2
352,0,24184,Alastair Forsyth,70,The Open/Royal,2
352,0,01364,Peter Fowler,70,The Open/Royal,3
352,0,19774,Chris Greenwood,70,John Deere Clas,1
352,0,01473,Todd Hamilton,70,PGA Championshi,1
352,0,27324,Seungsu Han,70,Hartford Open/T,1
352,0,01522,Lon Hinkle,70,AT&T Pebble/Spy,2
352,0,25732,S.K. Ho,70,The Open/Royal,1
352,0,10962,Bradley Hughes,70,Hartford Open/T,1
352,0,21350,Ryuji Imada,70,BellSouth Class,2
352,0,24024,Zach Johnson,70,John Deere Clas,1
352,0,22986,Søren Kjeldsen,70,WGC-Am Express/,1
352,0,26770,James Lepp,70,Bell Canadian/H,2
352,0,20035,Rob McMillan,70,Bell Canadian/H,2
352,0,23770,Will Moore,70,FedEx St. Jude/,2
352,0,12753,David Morland IV,70,Bell Canadian/H,2
352,0,06140,Sean Murphy,70,Capital Open/TP,2
352,0,22348,Nick O'Hern,70,The Open/Royal,2
352,0,21949,Joe Ogilvie,70,U.S. Open Champ,1
352,0,25190,Jeff Quinney,70,Tucson/Tucson N,4
352,0,02008,Lee Rinker,70,Ford Champ/Dora,1
352,0,25457,Alexandre Rocha,70,So. Farm Bureau,2
352,0,27399,Richard Scott,70,Bell Canadian/H,2
352,0,06655,Geoffrey Sisk,70,U.S. Open Champ,2
352,0,27037,Sal Spallone,70,Honda Classic/C,1
352,0,02167,Mike Sullivan,70,B.C. Open/En-Jo,2
352,0,20773,Taichi Teshima,70,WGC-Am Express/,3
352,0,07393,Chris Toulson,70,Ford Champ/Dora,1
352,0,02224,Greg Twiggs,70,B.C. Open/En-Jo,2
390,0,20051,Joe Acosta Jr.,71,Wachovia Champ/,1
390,0,23540,Jason Allred,71,Tucson/Tucson N,2
390,0,01103,Charles Bolling,71,Buick Classic/W,2
390,0,22290,Rob Bradley,71,U.S. Open Champ,2
390,0,20945,Markus Brier,71,The Open/Royal,2
390,0,01162,Rex Caldwell,71,B.C. Open/En-Jo,2
390,0,25459,Mike Capone,71,Deutsche Bank/T,2
390,0,27094,Ben Case,71,Wachovia Champ/,2
390,0,01196,Brian Claar,71,HP Classic/Engl,2
390,0,01200,Keith Clearwater,71,B.C. Open/En-Jo,2
390,0,19822,Bobby Cochran,71,FedEx St. Jude/,1
390,0,01284,Mike Donald,71,B.C. Open/En-Jo,2
390,0,06036,Scott Dunlap,71,BellSouth Class,2
390,0,24847,Michael Harris,71,Bell Canadian/H,4
390,0,25514,James Healey,71,Phoenix Open/TP,2
390,0,26758,David Hearn,71,Bell Canadian/H,2
390,0,20218,Shingo Katayama,71,The Open/Royal,4
390,0,08419,Shawn Kelly,71,AT&T Pebble/Peb,3
390,0,26807,John Klauk,71,100th Western/C,2
390,0,12603,Jim Lemon,71,John Deere Clas,2
390,0,01713,David Lundstrom,71,Shell Houston/R,2
390,0,21099,David Lynn,71,The Open/Royal,3
390,0,08079,Gary March,71,Milwaukee Open/,2
390,0,24490,George McNeill,71,Honda Classic/C,2
390,0,25842,Jon Mills,71,Bell Canadian/H,4
390,0,22261,Wilfredo Morales,71,Hartford Open/T,2
390,0,07271,Rolf Muntz,71,The Open/Royal,2
390,0,10013,Zeb Patten,71,FedEx St. Jude/,1
390,0,26838,Tony Rohlik,71,Phoenix Open/TP,2
390,0,27441,Adam Rubinson,71,Texas Open/LaCa,1
390,0,20480,Marco Ruiz,71,The Open/Royal,2
390,0,10217,Warren Schutte,71,U.S. Open Champ,2
390,0,27388,Jeff Seavey,71,Deutsche Bank/T,2
390,0,24808,Kevin Shields,71,Pennsylvania/Ne,1
390,0,24742,Bruce Smith,71,EDS B. Nelson/C,1
390,0,02110,Jerry Smith,71,Phoenix Open/TP,1
390,0,27058,Annika Sorenstam,71,Colonial/Coloni,1
390,0,26679,Kevin Stadler,71,B.C. Open/En-Jo,2
390,0,02166,Chip Sullivan,71,Capital Open/TP,3
390,0,22628,Nevin Sutcliffe,71,Honda Classic/C,2
390,0,23397,Fred Sutton,71,Deutsche Bank/T,1
390,0,27389,Tyler Swanson,71,John Deere Clas,2
390,0,26287,Roland Thatcher,71,AT&T Pebble/Spy,1
390,0,02202,Steen Tinning,71,WGC-NEC Invit'l,1
390,0,02210,John Traub,71,Buick Open/Warw,2
390,0,25632,Jimmy Walker,71,HP Classic/Engl,1
390,0,22540,Anthony Wall,71,The Open/Royal,3
390,0,26498,Matt Weibring,71,John Deere Clas,1
390,0,27021,Jeff Wood,71,Tucson/Tucson N,1
390,0,25617,Carl Worley Jr.,71,EDS B. Nelson/T,2
440,0,21407,Arjun Atwal,72,WGC-Am Express/,3
440,0,23878,Andrew Barnes,72,Tucson/Tucson N,2
440,0,26948,Camilo Benedetti,72,Ford Champ/Dora,1
440,0,01093,Ronnie Black,72,B.C. Open/En-Jo,2
440,0,06220,Jaxon Brigman,72,FedEx St. Jude/,1
440,0,10047,Jim Cichra,72,Pennsylvania/Ne,1
440,0,26485,Kelsey Cline,72,EDS B. Nelson/T,1
440,0,22983,Bradley Dredge,72,The Open/Royal,2
440,0,01323,Brad Fabel,72,Reno-Tahoe Open,2
440,0,22379,Mark Foster,72,The Open/Royal,3
440,0,25017,Robert Hamilton,72,Shell Houston/R,2
440,0,07097,Tom Harding,72,Buick Open/Warw,2
440,0,24511,Thongchai Jaidee,72,WGC-Am Express/,3
440,0,20791,Mark Johnson,72,Bell Canadian/H,2
440,0,24398,Rob Johnson,72,Bell Canadian/H,2
440,0,19970,Robert Karlsson,72,WGC-NEC Invit'l,2
440,0,01633,Tom Kite,72,U.S. Open Champ,1
440,0,20929,Katsunori Kuwabara,72,Sony Open/Waial,2
440,0,22806,Doug LaBelle II,72,U.S. Open Champ,1
440,0,01668,Jeffrey Lankford,72,MCI Heritage/Ha,1
440,0,27400,Peter Laws,72,Bell Canadian/H,2
440,0,01756,Hiroshi Matsuo,72,U.S. Open Champ,1
440,0,27332,Charles Meola,72,Hartford Open/T,1
440,0,23800,Bryce Molder,72,U.S. Open Champ,2
