RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,08793,Tiger Woods,93.33
2,0,24138,Ian Poulter,92.31
3,0,01161,Mark Calcavecchia,84.21
4,0,23621,Rory Sabbatini,82.35
5,0,20574,Mathew Goggin,78.95
6,0,23135,Tim Clark,78.57
6,0,06522,Ernie Els,78.57
8,0,27649,Brandt Snedeker,78.26
9,0,01473,Todd Hamilton,77.78
9,0,02206,David Toms,77.78
9,0,12602,Dean Wilson,77.78
12,0,25804,Bubba Watson,76.92
13,0,24024,Zach Johnson,76.47
14,0,20472,Alex Cejka,75.00
14,0,01249,John Daly,75.00
14,0,01381,Fred Funk,75.00
14,0,01577,Lee Janzen,75.00
14,0,01677,Tom Lehman,75.00
14,0,22295,Darron Stiles,75.00
20,0,21209,Sergio Garcia,73.33
20,0,26420,Richard Johnson,73.33
22,0,24980,Scott Gutschewski,72.73
22,0,20691,Greg Owen,72.73
24,0,24781,Hunter Mahan,72.22
25,0,19803,Ryan Armour,71.43
26,0,25345,Carl Pettersson,70.83
27,0,10885,Robert Allenby,70.59
28,0,21646,David Branshaw,70.00
28,0,11123,Chris Couch,70.00
30,0,06034,Marco Dawson,69.23
31,0,22892,Jason Gore,68.75
31,0,23108,Matt Kuchar,68.75
31,0,24502,Adam Scott,68.75
31,0,23322,Brett Wetterich,68.75
35,0,10809,Jim Furyk,68.42
36,0,12782,Tim Herron,68.18
36,0,22293,Heath Slocum,68.18
38,0,08537,J.P. Hayes,66.67
38,0,11032,Frank Lickliter II,66.67
38,0,01810,Phil Mickelson,66.67
38,0,06567,Vijay Singh,66.67
38,0,06527,Steve Stricker,66.67
38,0,10423,Mike Weir,66.67
44,0,27770,Camilo Villegas,64.71
45,0,23983,Luke Donald,64.29
45,0,26881,Jarrod Lyle,64.29
45,0,22405,Justin Rose,64.29
48,0,20157,Retief Goosen,63.64
48,0,06643,Paul Goydos,63.64
48,0,23718,Nathan Green,63.64
48,0,10425,Jay Williamson,63.64
52,0,21949,Joe Ogilvie,63.16
53,0,01035,Tommy Armour III,62.50
53,0,20623,Gavin Coles,62.50
53,0,20433,Mark Hensby,62.50
53,0,27933,John Merrick,62.50
53,0,20628,Arron Oberholser,62.50
53,0,12660,Jesper Parnevik,62.50
