RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
1,45,01226,Fred Couples,3.22,346,1075
1,45,01876,Greg Norman,3.22,247,767
3,48,01072,Chip Beck,3.17,290,916
3,48,01599,Steve Jones,3.17,344,1084
5,60,01042,Paul Azinger,3.11,359,1155
5,60,01682,Wayne Levi,3.11,334,1074
5,60,01968,Nick Price,3.11,347,1114
8,61,01475,Donnie Hammond,3.10,333,1074
9,63,01331,Rick Fehr,3.08,259,840
9,63,01887,Mark O'Meara,3.08,324,1053
11,70,02133,Craig Stadler,3.07,300,978
12,70,02146,Payne Stewart,3.06,315,1028
13,70,01443,Hubert Green,3.05,242,793
14,71,02007,Larry Rinker,3.04,299,982
15,74,01960,Don Pooley,3.02,256,847
15,74,02167,Mike Sullivan,3.02,263,871
17,74,01550,Ed Humenik,3.01,267,887
17,74,01771,Blaine McCallister,3.01,374,1241
19,74,01414,Bob Gilder,3.00,293,976
19,74,01639,Kenny Knox,3.00,384,1281
19,74,01706,Davis Love III,3.00,296,988
22,78,01418,Bill Glasson,2.99,295,987
22,78,01553,John Huston,2.99,282,942
22,78,02033,Dave Rummells,2.99,366,1225
25,78,01161,Mark Calcavecchia,2.98,314,1054
25,78,01773,Ronnie McCann,2.98,204,685
25,78,02159,Curtis Strange,2.98,286,959
28,79,01666,Bernhard Langer,2.97,178,600
28,79,02101,Joey Sindelar,2.97,339,1143
30,79,01098,Jay Don Blake,2.96,312,1054
31,81,01143,Brad Bryant,2.95,375,1271
31,81,01633,Tom Kite,2.95,321,1088
31,81,02067,Ted Schulz,2.95,415,1406
31,81,02294,Willie Wood,2.95,145,491
35,86,02049,Gene Sauers,2.93,284,969
36,87,01557,John Inman,2.92,297,1018
36,87,01777,John McComish,2.92,274,938
38,96,01175,Jim Carter,2.90,357,1233
38,96,01736,Roger Maltbie,2.90,261,901
38,96,01790,Pat McGowan,2.90,310,1068
38,96,02104,Jeff Sluman,2.90,238,822
42,96,01313,Steve Elkington,2.89,348,1203
42,96,01495,Morris Hatalsky,2.89,199,689
42,96,02303,Robert Wrenn,2.89,299,1034
45,97,01329,Brad Faxon,2.88,313,1085
46,98,02095,Larry Silveira,2.87,256,893
47,99,01129,Bill Britton,2.86,365,1275
47,99,01378,David Frost,2.86,303,1061
47,99,01468,Gary Hallberg,2.86,291,1016
47,99,01715,Mark Lye,2.86,305,1067
47,99,01928,Corey Pavin,2.86,329,1151
47,99,01958,Dan Pohl,2.86,236,826
47,99,02023,Clarence Rose,2.86,340,1190
54,109,01030,Isao Aoki,2.85,156,547
54,109,01569,Peter Jacobsen,2.85,295,1035
54,109,02041,Bill Sander,2.85,318,1114
54,109,02087,Don Shirey Jr.,2.85,296,1038
58,109,01096,Phil Blackmar,2.84,262,924
58,109,01235,Ben Crenshaw,2.84,251,884
58,109,01522,Lon Hinkle,2.84,304,1069
58,109,02148,Ray Stewart,2.84,211,743
58,109,02242,Lanny Wadkins,2.84,281,991
63,110,01284,Mike Donald,2.83,375,1327
63,110,01926,Steve Pate,2.83,376,1329
63,110,02100,Tim Simpson,2.83,382,1348
63,110,02246,Duffy Waldorf,2.83,289,1021
67,111,01457,Jay Haas,2.82,297,1052
67,111,01641,Gary Koch,2.82,212,753
69,111,01549,Mike Hulbert,2.81,402,1432
69,111,01925,Jerry Pate,2.81,143,509
69,111,02186,Brian Tennyson,2.81,342,1217
69,111,02279,Mark Wiebe,2.81,329,1169
73,113,01499,Mark Hayes,2.79,282,1011
73,113,01717,Sandy Lyle,2.79,162,581
73,113,02170,Hal Sutton,2.79,349,1250
73,113,02321,Fuzzy Zoeller,2.79,228,816
77,114,01846,Jodie Mudd,2.78,314,1131
78,120,01261,Jay Delsing,2.77,198,714
78,120,01282,Trevor Dodds,2.77,197,710
78,120,01945,Kenny Perry,2.77,282,1019
78,120,02201,Jim Thorpe,2.77,258,931
82,121,01157,Tom Byrum,2.76,306,1110
82,121,01614,Jack Kay Jr.,2.76,212,767
82,121,01755,Dick Mast,2.76,272,986
82,121,02223,Bob Tway,2.76,304,1103
82,121,02239,Scott Verplank,2.76,278,1006
87,121,01133,Billy Ray Brown,2.75,309,1124
87,121,01346,Ed Fiori,2.75,327,1187
87,121,01864,Larry Nelson,2.75,187,681
87,121,02090,Tom Sieckmann,2.75,251,913
91,121,01093,Ronnie Black,2.74,268,977
91,121,01837,Gil Morgan,2.74,292,1064
93,121,01197,Bobby Clampett,2.73,274,1003
93,121,01507,Webb Heintzelman,2.73,329,1204
93,121,01533,P.H. Horgan III,2.73,260,953
96,130,01068,Andy Bean,2.72,238,876
96,130,01112,Charlie Bowles,2.72,173,636
96,130,01162,Rex Caldwell,2.72,202,744
96,130,01306,David Edwards,2.72,291,1070
96,130,01797,Rocco Mediate,2.72,340,1252
96,130,01823,Larry Mize,2.72,301,1108
96,130,01938,David Peoples,2.72,204,750
96,130,02010,Loren Roberts,2.72,369,1355
104,131,01033,George Archer,2.71,193,712
104,131,01035,Tommy Armour III,2.71,360,1328
104,131,01049,Ian Baker-Finch,2.71,194,715
104,131,01201,Lennie Clements,2.71,275,1016
104,131,01527,Scott Hoch,2.71,322,1187
104,131,01984,Sam Randolph,2.71,165,609
104,131,02224,Greg Twiggs,2.71,214,789
111,133,01444,Ken Green,2.70,256,949
112,135,01014,Fulton Allem,2.69,277,1031
112,135,01060,Dave Barr,2.69,312,1162
112,135,01320,Bob Estes,2.69,226,839
115,136,01248,Rick Dalpos,2.68,213,795
115,136,01448,Tony Grimes,2.68,202,753
115,136,01943,Chris Perry,2.68,340,1271
115,136,02241,Bobby Wadkins,2.68,336,1254
119,138,01151,Clark Burroughs,2.67,218,818
120,141,01381,Fred Funk,2.66,267,1004
120,141,01487,Jeff Hart,2.66,174,655
122,141,01006,John Adams,2.65,276,1042
122,141,02195,Leonard Thompson,2.65,294,1108
122,141,02256,Tom Watson,2.65,183,690
125,141,01361,Dan Forsman,2.64,260,984
125,141,01662,Greg Ladehoff,2.64,237,897
125,141,01725,John Mahaffey,2.64,351,1328
125,141,02118,J.C. Snead,2.64,285,1080
129,141,01374,Robin Freeman,2.63,232,882
129,141,01701,Bob Lohr,2.63,298,1133
129,141,01931,Rick Pearson,2.63,240,911
132,144,01168,David Canipe,2.62,284,1082
132,144,01310,Dave Eichelberger,2.62,296,1129
132,144,01690,Bruce Lietzke,2.62,253,967
132,144,02196,Robert Thompson,2.62,210,801
136,145,01203,Russ Cochran,2.61,278,1065
136,145,01390,Buddy Gardner,2.61,346,1324
136,145,02225,Howard Twitty,2.61,261,1000
136,145,02292,Bob Wolcott,2.61,189,725
140,148,01106,Jim Booros,2.60,254,978
141,148,01156,Curt Byrum,2.59,300,1157
141,148,01941,Tom Pernice Jr.,2.59,199,769
141,148,01992,Don Reese,2.59,268,1035
144,152,01150,George Burns,2.58,159,617
144,152,01154,Bill Buttner,2.58,266,1031
144,152,01469,Dan Halldorson,2.58,269,1042
147,154,01723,Andrew Magee,2.57,311,1209
147,154,01891,David Ogrin,2.57,282,1096
149,154,01385,Jim Gallagher Jr.,2.56,376,1470
149,154,06284,Jim Hallet,2.56,350,1365
149,154,01685,J.L. Lewis,2.56,133,520
149,154,01813,Mike Miles,2.56,189,738
149,154,01952,Billy Pierot,2.56,184,719
154,157,01200,Keith Clearwater,2.55,302,1186
154,157,01326,Nick Faldo,2.55,179,701
154,157,01766,Billy Mayfair,2.55,295,1159
157,157,01303,Bob Eastwood,2.53,246,971
157,157,01975,Tom Purtzer,2.53,240,949
157,157,02185,Lance Ten Broeck,2.53,250,987
157,157,02261,Doug Weaver,2.53,189,746
157,157,02267,D.A. Weibring,2.53,224,886
162,159,01323,Brad Fabel,2.52,250,992
162,159,01435,Wayne Grady,2.52,247,982
162,159,01510,Nolan Henke,2.52,218,865
165,161,01086,Roy Biancalana,2.51,181,722
166,161,01355,Raymond Floyd,2.50,148,591
166,161,01884,Mac O'Grady,2.50,158,633
166,161,02099,Scott Simpson,2.50,210,839
169,174,01559,Hale Irwin,2.49,191,767
169,174,01783,Mark McCumber,2.49,210,843
169,174,01996,Mike Reid,2.49,220,882
169,174,02322,Richard Zokol,2.49,230,924
173,174,02190,Doug Tewell,2.48,238,960
174,176,01571,Barry Jaeckel,2.46,180,733
175,179,02222,Billy Tuten,2.45,194,793
176,180,01307,Joel Edwards,2.44,202,829
177,183,01935,Calvin Peete,2.43,140,575
178,185,01132,Mark Brooks,2.42,248,1025
179,186,02094,Tony Sills,2.41,238,989
180,186,01024,Billy Andrade,2.40,258,1075
181,187,01877,Tim Norris,2.39,249,1043
182,201,01489,Steve Hart,2.33,192,824
183,203,01626,Karl Kimball,2.31,130,562
184,208,01078,Jim Benepe,2.28,195,857
185,212,01061,Ray Barr Jr.,2.25,170,756
186,215,01564,David Jackson,2.22,142,639
