RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),ATTEMPTS
1,0,23983,Luke Donald,6' 7",2203.500,336
2,0,06527,Steve Stricker,6' 8",1708.833,257
3,0,20472,Alex Cejka,6' 10",1735.583,255
4,0,32102,Rickie Fowler,6' 11",1954.083,283
5,0,24924,Bill Haas,7' 0",2264.250,325
6,0,22405,Justin Rose,7' 1",1870.250,263
6,0,29221,Webb Simpson,7' 1",2040.917,289
8,0,12510,Chad Campbell,7' 2",3005.417,420
8,0,20157,Retief Goosen,7' 2",1994.333,277
8,0,23800,Bryce Molder,7' 2",3002.750,421
8,0,21878,Mark Wilson,7' 2",2232.000,311
12,0,37455,Si Woo Kim,7' 3",4035.250,558
13,0,28237,Rory McIlroy,7' 4",1699.167,233
14,0,25364,Paul Casey,7' 5",1972.167,266
14,0,21961,Charles Howell III,7' 5",3002.167,405
14,0,36699,Patrick Rodgers,7' 5",2460.250,331
14,0,24502,Adam Scott,7' 5",1742.667,236
18,0,34360,Patrick Reed,7' 6",3358.000,447
18,0,33418,Shawn Stefani,7' 6",3187.333,424
20,0,26758,David Hearn,7' 7",3114.333,409
20,0,01810,Phil Mickelson,7' 7",2339.000,310
20,0,25198,Francesco Molinari,7' 7",2493.083,330
20,0,20572,Rod Pampling,7' 7",1696.667,224
20,0,27649,Brandt Snedeker,7' 7",2989.667,396
25,0,33141,Keegan Bradley,7' 8",2267.750,295
25,0,32366,Kevin Chappell,7' 8",3311.250,431
25,0,28089,Jason Day,7' 8",2036.333,267
25,0,34099,Harris English,7' 8",2911.000,381
25,0,20766,Padraig Harrington,7' 8",1980.083,259
25,0,24024,Zach Johnson,7' 8",2964.667,388
25,0,24912,Will MacKenzie,7' 8",2751.583,358
25,0,24140,Sean O'Hair,7' 8",3299.583,431
33,0,34174,John Huh,7' 9",3371.667,434
33,0,26300,Matt Jones,7' 9",2756.750,357
33,0,33122,Russell Knox,7' 9",2459.250,318
33,0,25396,Kevin Na,7' 9",2809.250,363
33,0,26331,Charl Schwartzel,7' 9",2184.083,281
33,0,06567,Vijay Singh,7' 9",2913.417,376
39,0,20098,Stuart Appleby,7' 10",3220.917,411
39,0,23108,Matt Kuchar,7' 10",3168.917,405
39,0,34261,Scott Langley,7' 10",2557.333,325
39,0,34431,Robert Streb,7' 10",2705.833,346
39,0,30927,Brendon Todd,7' 10",2962.333,379
39,0,02206,David Toms,7' 10",2451.750,312
39,0,28132,Tyrone Van Aswegen,7' 10",3742.917,480
39,0,25349,Tim Wilkinson,7' 10",2128.000,273
47,0,45526,Abraham Ancer,7' 11",1794.833,227
47,0,22371,Aaron Baddeley,7' 11",3419.167,431
47,0,34262,Jon Curran,7' 11",3853.833,487
47,0,12716,Charley Hoffman,7' 11",3162.333,398
47,0,26851,Marc Leishman,7' 11",2866.667,362
47,0,29461,Jamie Lovemark,7' 11",3623.583,457
47,0,22046,Geoff Ogilvy,7' 11",2322.083,294
47,0,23320,Ryan Palmer,7' 11",3112.917,395
55,0,32200,Roberto Castro,8' 0",3587.833,448
55,0,06522,Ernie Els,8' 0",2764.167,346
55,0,29222,Billy Hurley III,8' 0",2825.583,353
55,0,28475,Jeff Overton,8' 0",2714.500,341
59,0,29745,Tyler Aldridge,8' 1",2959.417,367
59,0,29974,Branden Grace,8' 1",1879.500,233
59,0,34098,Russell Henley,8' 1",2791.583,347
59,0,30925,Dustin Johnson,8' 1",2549.583,317
59,0,37454,Whee Kim,8' 1",2984.083,368
59,0,29926,Danny Lee,8' 1",3215.167,398
65,0,23541,Ben Crane,8' 2",3241.500,395
65,0,10809,Jim Furyk,8' 2",1751.333,214
65,0,33410,Andrew Landry,8' 2",1578.083,193
65,0,29289,S.Y. Noh,8' 2",3010.917,367
65,0,30163,Henrik Norlander,8' 2",2214.000,271
65,0,27942,Rob Oppenheim,8' 2",2329.417,285
65,0,34046,Jordan Spieth,8' 2",2726.750,335
72,0,37273,Derek Ernst,8' 3",1950.417,237
72,0,31557,Jim Herman,8' 3",3313.250,402
72,0,27974,Sung Kang,8' 3",3478.750,420
72,0,30926,Chris Kirk,8' 3",3573.250,433
72,0,27466,Spencer Levin,8' 3",3714.167,451
72,0,29476,Kyle Reifers,8' 3",4177.417,507
78,0,24357,K.J. Choi,8' 4",3070.583,367
78,0,25720,Chad Collins,8' 4",3217.250,388
78,0,25900,Lucas Glover,8' 4",2514.667,302
78,0,32839,Hideki Matsuyama,8' 4",2383.917,285
78,0,26329,Louis Oosthuizen,8' 4",1656.667,199
78,0,10213,Dicky Pride,8' 4",2133.750,255
84,0,32448,James Hahn,8' 5",3315.417,393
84,0,34409,David Lingmerth,8' 5",3018.917,358
84,0,27129,Luke List,8' 5",2991.167,357
84,0,31202,William McGirt,8' 5",4042.250,479
84,0,27770,Camilo Villegas,8' 5",3531.583,421
84,0,26289,Boo Weekley,8' 5",3075.000,365
84,0,25892,Steve Wheatcroft,8' 5",3425.000,407
84,0,34265,Will Wilcox,8' 5",2910.750,345
84,0,31323,Gary Woodland,8' 5",3203.250,379
93,0,24846,Ricky Barnes,8' 6",3641.750,428
93,0,40058,Zac Blair,8' 6",4309.583,506
93,0,27644,Brian Harman,8' 6",4534.667,533
93,0,36801,Mark Hubbard,8' 6",4139.750,487
93,0,08075,Jerry Kelly,8' 6",2751.167,324
93,0,33204,Shane Lowry,8' 6",1814.417,213
93,0,30110,Kyle Stanley,8' 6",3506.250,411
100,0,25686,Jason Dufner,8' 7",3231.000,378
100,0,27141,J.B. Holmes,8' 7",2750.333,319
100,0,32757,Patton Kizzire,8' 7",3376.917,393
100,0,26596,Ryan Moore,8' 7",3026.417,353
100,0,20691,Greg Owen,8' 7",2806.917,328
100,0,26476,Chez Reavie,8' 7",3383.000,393
100,0,33448,Justin Thomas,8' 7",3362.917,392
100,0,25632,Jimmy Walker,8' 7",3265.250,380
108,0,31416,Derek Fathauer,8' 8",4042.250,465
108,0,27936,Martin Laird,8' 8",3014.667,347
108,0,23621,Rory Sabbatini,8' 8",1941.417,223
108,0,29223,Sam Saunders,8' 8",2553.833,294
112,0,24358,Robert Garrigus,8' 9",2225.000,255
112,0,29720,Andres Gonzales,8' 9",2781.750,317
112,0,35532,Tom Hoge,8' 9",3251.917,370
112,0,21731,Freddie Jacobson,8' 9",3448.000,395
112,0,46440,Smylie Kaufman,8' 9",3161.333,361
112,0,35732,Wes Roach,8' 9",2066.667,237
112,0,35891,Cameron Smith,8' 9",2339.667,267
112,0,27963,Chris Stroud,8' 9",3273.417,375
112,0,31560,Brian Stuard,8' 9",3111.833,357
121,0,24494,Erik Compton,8' 10",2820.083,320
121,0,34466,Peter Malnati,8' 10",3900.667,441
121,0,25572,Graeme McDowell,8' 10",2304.750,260
121,0,29518,Brendan Steele,8' 10",3013.333,341
121,0,25493,Nick Taylor,8' 10",3145.833,355
121,0,25804,Bubba Watson,8' 10",2129.000,240
127,0,35545,Blayne Barber,8' 11",3348.333,376
127,0,34563,Chesson Hadley,8' 11",3244.083,364
127,0,30944,Jason Kokrak,8' 11",3302.583,370
127,0,31420,Anirban Lahiri,8' 11",2514.333,281
127,0,23325,Vaughn Taylor,8' 11",3333.167,374
127,0,27064,Jhonattan Vegas,8' 11",3543.250,399
133,0,24507,Jason Bohn,9' 0",2924.333,325
133,0,33399,Adam Hadwin,9' 0",4244.750,473
133,0,23353,J.J. Henry,9' 0",2768.500,309
133,0,27747,Hiroshi Iwata,9' 0",3941.583,436
133,0,36689,Brooks Koepka,9' 0",2711.667,301
133,0,24490,George McNeill,9' 0",2358.000,263
133,0,30692,Scott Stallings,9' 0",3069.667,340
140,0,10885,Robert Allenby,9' 1",2191.667,241
140,0,27895,Jonas Blixt,9' 1",3853.333,424
140,0,20229,Stewart Cink,9' 1",2125.333,233
140,0,23638,Brendon de Jonge,9' 1",3164.583,350
140,0,28092,D.H. Lee,9' 1",2543.667,279
140,0,33419,Cameron Tringale,9' 1",3534.917,388
146,0,29725,Tony Finau,9' 2",3874.167,423
146,0,28679,Fabián Gómez,9' 2",3768.333,412
146,0,29420,Billy Horschel,9' 2",2630.167,287
146,0,39975,Michael Kim,9' 2",4619.000,506
146,0,28158,Steve Marino,9' 2",2767.917,302
146,0,25818,Scott Piercy,9' 2",3130.917,341
146,0,25240,D.A. Points,9' 2",1993.083,217
146,0,25834,Daniel Summerhays,9' 2",4347.167,473
154,0,29479,Scott Brown,9' 3",3889.917,422
154,0,22892,Jason Gore,9' 3",3083.750,334
154,0,35539,Luke Guthrie,9' 3",2291.667,248
154,0,30711,Colt Knost,9' 3",3668.250,396
154,0,35300,Andrew Loupe,9' 3",3365.000,363
154,0,29485,Brett Stegmaier,9' 3",3647.833,395
154,0,27214,Kevin Streelman,9' 3",2972.500,322
154,0,32150,Michael Thompson,9' 3",2533.333,275
162,0,21209,Sergio Garcia,9' 4",1379.083,148
162,0,32640,Troy Merritt,9' 4",3573.833,383
162,0,37189,Harold Varner III,9' 4",3950.000,425
165,0,20645,John Senden,9' 5",3794.250,404
166,0,40026,Daniel Berger,9' 6",3567.833,376
167,0,25274,Steven Bowditch,9' 7",3334.333,347
167,0,33461,Morgan Hoffmann,9' 7",3113.917,325
169,0,24461,Thomas Aiken,9' 8",2424.917,250
169,0,29478,Kevin Kisner,9' 8",3758.250,389
169,0,28114,Dawie van der Walt,9' 8",2852.833,295
172,0,20104,Ken Duke,9' 9",3140.500,323
172,0,31646,Emiliano Grillo,9' 9",3431.333,353
172,0,33667,Carlos Ortiz,9' 9",3309.250,338
175,0,26951,Johnson Wagner,9' 10",3736.000,381
176,0,32876,Martin Piller,9' 11",2604.917,262
177,0,20848,Ángel Cabrera,10' 0",2924.250,292
177,0,24781,Hunter Mahan,10' 0",2861.917,287
177,0,34264,Hudson Swafford,10' 0",4434.250,442
180,0,29268,Bronson Burgoon,10' 1",3733.250,369
181,0,33413,Ben Martin,10' 2",4331.250,425
182,0,32618,Rhein Gibson,10' 5",2366.417,227
183,0,35879,Kelly Kraft,10' 6",2498.250,238
184,0,27436,Graham DeLaet,10' 9",3256.667,304
184,0,35451,Scott Pinckney,10' 9",3860.500,358
