RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SPIN SPEED,TOTAL ATTEMPTS
157,0,23048,Eric Axley,2483.2,101811,41
158,0,28118,Peter Tomasulo,2474.8,89092,36
159,0,20229,Stewart Cink,2472.3,143393,58
160,0,28780,Nicholas Thompson,2464.6,147875,60
161,0,26497,Casey Wittenberg,2459.1,115579,47
162,0,06643,Paul Goydos,2452.5,152056,62
163,0,23108,Matt Kuchar,2438.6,163383,67
164,0,24357,K.J. Choi,2437.5,126750,52
165,0,06012,Greg Kraft,2436.4,92582,38
166,0,20070,Matt Bettencourt,2435.8,187559,77
167,0,20634,Peter Lonard,2434.3,131451,54
168,0,25818,Scott Piercy,2429.3,131181,54
169,0,22293,Heath Slocum,2424.5,181834,75
170,0,12705,Cliff Kresge,2421.6,150137,62
171,0,24781,Hunter Mahan,2397.1,136634,57
172,0,28475,Jeff Overton,2389.4,126637,53
173,0,23135,Tim Clark,2379.6,138018,58
174,0,01132,Mark Brooks,2373.2,75941,32
175,0,20472,Alex Cejka,2367.8,137332,58
176,0,01724,Jeff Maggert,2367.5,149152,63
177,0,29221,Webb Simpson,2360.5,158155,67
178,0,01945,Kenny Perry,2355.8,150768,64
179,0,01329,Brad Faxon,2346.1,114958,49
180,0,01035,Tommy Armour III,2310.3,103963,45
181,0,22348,Nick O'Hern,2246.5,172978,77
182,0,25345,Carl Pettersson,2225.2,146862,66
183,0,06522,Ernie Els,2224.6,86761,39
184,0,23325,Vaughn Taylor,2190.4,131425,60
