RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. TO IMPACT,TOTAL ATTEMPTS
50,0,20070,Matt Bettencourt,275.9,20418.9,74
50,0,28780,Nicholas Thompson,275.9,20140.1,73
52,0,29221,Webb Simpson,275.4,19001.5,69
53,0,23353,J.J. Henry,275.2,19536.8,71
54,0,24781,Hunter Mahan,275.1,17605.0,64
54,0,24361,Pat Perez,275.1,17332.0,63
56,0,21959,Ted Purdy,275.0,20902.3,76
57,0,23621,Rory Sabbatini,274.5,17018.2,62
57,0,27963,Chris Stroud,274.5,15095.4,55
59,0,07749,Brett Quigley,274.4,16465.3,60
59,0,26679,Kevin Stadler,274.4,12075.0,44
59,0,23788,D.J. Trahan,274.4,18657.7,68
62,0,01945,Kenny Perry,274.2,19744.4,72
63,0,20691,Greg Owen,274.1,21107.0,77
64,0,26695,Michael Letzig,273.6,21618.0,79
65,0,10885,Robert Allenby,273.5,14766.8,54
65,0,22913,John Rollins,273.5,20513.4,75
67,0,22371,Aaron Baddeley,273.1,11470.4,42
68,0,26289,Boo Weekley,273.0,19384.6,71
69,0,22892,Jason Gore,272.2,14153.5,52
70,0,20766,Padraig Harrington,272.1,11970.3,44
71,0,26596,Ryan Moore,272.0,17406.8,64
72,0,20098,Stuart Appleby,271.9,16044.2,59
73,0,12782,Tim Herron,271.6,20095.8,74
73,0,23548,Bill Lunde,271.6,19284.1,71
75,0,24912,Will MacKenzie,271.5,16019.4,59
76,0,12510,Chad Campbell,271.2,17901.8,66
76,0,24663,Y.E. Yang,271.2,16270.2,60
78,0,21949,Joe Ogilvie,271.0,17345.8,64
79,0,23638,Brendon de Jonge,270.7,17324.0,64
80,0,07223,Brian Bateman,270.6,11635.8,43
81,0,24846,Ricky Barnes,270.5,12172.7,45
81,0,01707,Steve Lowery,270.5,18126.3,67
83,0,26301,James Nitties,270.4,14872.3,55
83,0,25919,Brian Vranesh,270.4,8651.7,32
85,0,21961,Charles Howell III,270.3,21623.7,80
86,0,06527,Steve Stricker,269.9,16735.2,62
87,0,28475,Jeff Overton,269.6,17523.3,65
88,0,01161,Mark Calcavecchia,268.9,13174.6,49
89,0,23614,Rich Beem,268.8,12366.7,46
90,0,22405,Justin Rose,268.7,13973.8,52
90,0,26498,Matt Weibring,268.7,11821.0,44
92,0,10117,Bob Heintz,268.2,10459.0,39
93,0,26951,Johnson Wagner,267.9,18217.2,68
94,0,31416,Derek Fathauer,267.8,10444.7,39
95,0,07867,Woody Austin,267.5,20065.2,75
96,0,23778,Brad Adamonis,267.3,12296.9,46
96,0,25345,Carl Pettersson,267.3,18978.6,71
98,0,24449,Parker McLachlin,267.2,15231.1,57
99,0,24138,Ian Poulter,267.1,12018.2,45
100,0,26881,Jarrod Lyle,267.0,12280.4,46
101,0,10585,Scott McCarron,266.9,18947.4,71
102,0,23325,Vaughn Taylor,266.6,15730.1,59
103,0,01473,Todd Hamilton,266.5,15459.4,58
104,0,24507,Jason Bohn,266.4,20512.8,77
105,0,12652,Cameron Beckman,265.7,19128.8,72
105,0,23800,Bryce Molder,265.7,12489.3,47
107,0,06004,Stephen Ames,265.6,14873.3,56
108,0,01313,Steve Elkington,265.5,13804.1,52
109,0,02206,David Toms,265.2,20155.1,76
110,0,01577,Lee Janzen,265.1,15109.2,57
111,0,22295,Darron Stiles,264.9,8475.4,32
112,0,22293,Heath Slocum,264.8,19857.8,75
113,0,20572,Rod Pampling,264.5,16133.8,61
113,0,21878,Mark Wilson,264.5,19573.8,74
115,0,23718,Nathan Green,264.2,20873.5,79
116,0,24357,K.J. Choi,264.0,13992.3,53
117,0,28620,Aron Price,263.9,17682.1,67
118,0,01724,Jeff Maggert,263.8,18465.0,70
119,0,25240,D.A. Points,263.7,21887.8,83
120,0,01766,Billy Mayfair,263.4,16856.7,64
120,0,26497,Casey Wittenberg,263.4,11852.9,45
122,0,23541,Ben Crane,263.0,20514.6,78
123,0,20498,Briny Baird,262.7,18126.3,69
124,0,10423,Mike Weir,262.5,16797.7,64
125,0,22621,Ben Curtis,262.4,11020.6,42
125,0,21753,Brian Davis,262.4,23092.8,88
127,0,06539,Rick Price,262.3,9965.9,38
128,0,28087,Kris Blanks,262.2,9701.1,37
128,0,23983,Luke Donald,262.2,15732.6,60
130,0,24503,Jeff Klauk,262.0,20957.5,80
131,0,26668,Marc Turnesa,261.8,19374.0,74
132,0,27060,John Mallinger,261.7,18582.3,71
132,0,01797,Rocco Mediate,261.7,14129.9,54
134,0,25686,Jason Dufner,261.6,19095.1,73
134,0,10425,Jay Williamson,261.6,13866.3,53
136,0,12705,Cliff Kresge,261.4,16204.2,62
136,0,27649,Brandt Snedeker,261.4,15945.7,61
138,0,20593,Greg Chalmers,261.3,15677.8,60
139,0,06251,Chris DiMarco,261.1,19843.2,76
139,0,10733,Kent Jones,261.1,13317.7,51
139,0,01948,Tim Petrovic,261.1,21412.8,82
142,0,21350,Ryuji Imada,260.9,16958.5,65
142,0,08075,Jerry Kelly,260.9,18264.7,70
144,0,06621,Joe Durant,260.8,11212.9,43
145,0,01035,Tommy Armour III,260.7,12515.8,48
146,0,01941,Tom Pernice Jr.,260.6,17717.8,68
147,0,10809,Jim Furyk,260.0,15599.4,60
147,0,21731,Freddie Jacobson,260.0,15862.0,61
147,0,02214,Kirk Triplett,260.0,12218.3,47
147,0,20160,Charlie Wi,260.0,17677.2,68
151,0,07457,Steve Flesch,259.8,13511.0,52
152,0,24024,Zach Johnson,259.5,23353.4,90
153,0,02239,Scott Verplank,259.3,19709.0,76
154,0,01320,Bob Estes,258.8,17854.1,69
155,0,20472,Alex Cejka,258.7,17073.2,66
155,0,23108,Matt Kuchar,258.7,15781.0,61
157,0,22961,David Mathis,258.6,16550.9,64
158,0,25396,Kevin Na,258.4,17574.6,68
159,0,06197,Michael Allen,257.8,12114.4,47
159,0,30711,Colt Knost,257.8,13406.7,52
161,0,23048,Eric Axley,256.9,12072.3,47
161,0,26476,Chez Reavie,256.9,16957.1,66
163,0,26420,Richard Johnson,256.8,18488.3,72
163,0,20634,Peter Lonard,256.8,17978.3,70
165,0,30927,Brendon Todd,256.1,11526.2,45
166,0,20104,Ken Duke,255.9,12538.2,49
167,0,22548,Patrick Sheehan,255.7,7670.3,30
168,0,01677,Tom Lehman,255.2,8420.3,33
169,0,23135,Tim Clark,255.1,16325.2,64
170,0,06643,Paul Goydos,255.0,17082.7,67
171,0,27466,Spencer Levin,254.7,16299.9,64
172,0,10860,Justin Leonard,254.6,19861.4,78
173,0,08845,Scott Sterling,254.5,9926.3,39
174,0,08931,Glen Day,253.9,12695.8,50
175,0,22348,Nick O'Hern,253.3,20771.2,82
176,0,25190,Jeff Quinney,253.0,16699.8,66
177,0,20127,Chris Riley,252.6,14148.1,56
178,0,12602,Dean Wilson,252.1,14119.7,56
179,0,06012,Greg Kraft,251.7,9313.7,37
180,0,01132,Mark Brooks,244.3,7818.4,32
181,0,01142,Bart Bryant,242.8,13838.6,57
182,0,19846,Brian Gay,242.7,20145.6,83
183,0,01329,Brad Faxon,242.4,13087.3,54
184,0,01928,Corey Pavin,235.2,11526.7,49
