RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SMASH FACTOR,TOTAL ATTEMPTS,HIGHEST VALUE,LOWEST VALUE
1,0,10885,Robert Allenby,1.484,81.627,55,1.485,1.471
1,0,01132,Mark Brooks,1.484,54.913,37,1.485,1.477
1,0,24357,K.J. Choi,1.484,86.050,58,1.485,1.461
1,0,27141,J.B. Holmes,1.484,80.122,54,1.489,1.463
1,0,12705,Cliff Kresge,1.484,99.397,67,1.485,1.457
1,0,10860,Justin Leonard,1.484,130.554,88,1.499,1.445
1,0,20634,Peter Lonard,1.484,112.798,76,1.485,1.475
1,0,27060,John Mallinger,1.484,111.285,75,1.485,1.469
1,0,01797,Rocco Mediate,1.484,89.021,60,1.485,1.449
1,0,26301,James Nitties,1.484,87.527,59,1.485,1.457
1,0,21949,Joe Ogilvie,1.484,105.359,71,1.485,1.467
1,0,23320,Ryan Palmer,1.484,100.908,68,1.485,1.469
1,0,24138,Ian Poulter,1.484,74.202,50,1.485,1.469
1,0,22913,John Rollins,1.484,117.211,79,1.485,1.467
1,0,23623,Bo Van Pelt,1.484,111.295,75,1.485,1.471
16,0,24507,Jason Bohn,1.483,123.059,83,1.485,1.449
16,0,01226,Fred Couples,1.483,63.749,43,1.487,1.461
16,0,06522,Ernie Els,1.483,78.573,53,1.485,1.449
16,0,31416,Derek Fathauer,1.483,69.697,47,1.485,1.467
16,0,01329,Brad Faxon,1.483,83.052,56,1.485,1.455
16,0,21805,Harrison Frazar,1.483,115.706,78,1.485,1.471
16,0,24358,Robert Garrigus,1.483,88.968,60,1.485,1.457
16,0,30925,Dustin Johnson,1.483,96.375,65,1.485,1.457
16,0,27936,Martin Laird,1.483,80.060,54,1.485,1.447
16,0,26851,Marc Leishman,1.483,112.678,76,1.485,1.453
16,0,26695,Michael Letzig,1.483,134.914,91,1.500,1.449
16,0,27466,Spencer Levin,1.483,100.816,68,1.485,1.459
16,0,23548,Bill Lunde,1.483,112.726,76,1.485,1.463
16,0,01724,Jeff Maggert,1.483,106.780,72,1.485,1.465
16,0,24449,Parker McLachlin,1.483,93.399,63,1.487,1.449
16,0,24140,Sean O'Hair,1.483,87.481,59,1.489,1.449
16,0,22348,Nick O'Hern,1.483,129.039,87,1.485,1.463
16,0,22046,Geoff Ogilvy,1.483,102.328,69,1.512,1.463
16,0,01945,Kenny Perry,1.483,120.125,81,1.485,1.463
16,0,25345,Carl Pettersson,1.483,115.656,78,1.485,1.461
16,0,25818,Scott Piercy,1.483,91.952,62,1.485,1.471
16,0,28620,Aron Price,1.483,105.315,71,1.487,1.463
16,0,20127,Chris Riley,1.483,87.481,59,1.495,1.465
16,0,25562,Andres Romero,1.483,77.106,52,1.485,1.449
16,0,23621,Rory Sabbatini,1.483,102.351,69,1.485,1.449
16,0,06567,Vijay Singh,1.483,90.467,61,1.485,1.463
16,0,22293,Heath Slocum,1.483,121.582,82,1.485,1.449
16,0,28118,Peter Tomasulo,1.483,63.753,43,1.485,1.465
16,0,02206,David Toms,1.483,123.091,83,1.489,1.435
16,0,25919,Brian Vranesh,1.483,53.378,36,1.485,1.449
16,0,25632,Jimmy Walker,1.483,74.150,50,1.485,1.459
16,0,10425,Jay Williamson,1.483,83.062,56,1.485,1.467
16,0,26497,Casey Wittenberg,1.483,81.541,55,1.485,1.433
49,0,23614,Rich Beem,1.482,80.038,54,1.485,1.451
49,0,20070,Matt Bettencourt,1.482,122.997,83,1.487,1.451
49,0,20472,Alex Cejka,1.482,103.722,70,1.485,1.449
49,0,20229,Stewart Cink,1.482,97.840,66,1.485,1.459
49,0,23135,Tim Clark,1.482,100.773,68,1.506,1.461
49,0,23541,Ben Crane,1.482,120.067,81,1.485,1.453
49,0,21753,Brian Davis,1.482,142.260,96,1.485,1.433
49,0,25686,Jason Dufner,1.482,117.103,79,1.487,1.457
49,0,09011,David Duval,1.482,53.336,36,1.485,1.449
49,0,01313,Steve Elkington,1.482,81.537,55,1.487,1.463
49,0,20574,Mathew Goggin,1.482,85.960,58,1.485,1.461
49,0,22892,Jason Gore,1.482,84.465,57,1.485,1.449
49,0,06643,Paul Goydos,1.482,102.285,69,1.485,1.449
49,0,23718,Nathan Green,1.482,134.863,91,1.485,1.461
49,0,20766,Padraig Harrington,1.482,69.633,47,1.485,1.459
49,0,24503,Jeff Klauk,1.482,131.891,89,1.485,1.453
49,0,26881,Jarrod Lyle,1.482,74.123,50,1.500,1.453
49,0,28158,Steve Marino,1.482,130.426,88,1.485,1.449
49,0,22961,David Mathis,1.482,102.286,69,1.485,1.449
49,0,28475,Jeff Overton,1.482,115.628,78,1.485,1.449
49,0,01928,Corey Pavin,1.482,78.537,53,1.485,1.455
49,0,25240,D.A. Points,1.482,125.987,85,1.485,1.461
49,0,23497,Tag Ridings,1.482,60.765,41,1.485,1.461
49,0,22548,Patrick Sheehan,1.482,53.341,36,1.491,1.459
49,0,22295,Darron Stiles,1.482,48.917,33,1.491,1.449
49,0,06527,Steve Stricker,1.482,102.263,69,1.485,1.449
49,0,27963,Chris Stroud,1.482,88.903,60,1.485,1.449
49,0,06595,Kevin Sutherland,1.482,96.359,65,1.485,1.449
49,0,23325,Vaughn Taylor,1.482,100.808,68,1.485,1.449
49,0,27770,Camilo Villegas,1.482,87.415,59,1.485,1.441
49,0,26498,Matt Weibring,1.482,72.627,49,1.485,1.463
49,0,20160,Charlie Wi,1.482,118.550,80,1.485,1.449
49,0,31323,Gary Woodland,1.482,47.426,32,1.485,1.449
82,0,20098,Stuart Appleby,1.481,99.213,67,1.491,1.447
82,0,20498,Briny Baird,1.481,115.486,78,1.485,1.443
82,0,23638,Brendon de Jonge,1.481,103.650,70,1.485,1.459
82,0,10117,Bob Heintz,1.481,65.172,44,1.485,1.457
82,0,21731,Freddie Jacobson,1.481,103.670,70,1.489,1.453
82,0,06012,Greg Kraft,1.481,60.737,41,1.489,1.449
82,0,24781,Hunter Mahan,1.481,102.193,69,1.489,1.449
82,0,01766,Billy Mayfair,1.481,99.217,67,1.487,1.461
82,0,24490,George McNeill,1.481,112.550,76,1.485,1.449
82,0,27933,John Merrick,1.481,105.145,71,1.485,1.449
82,0,01810,Phil Mickelson,1.481,66.662,45,1.487,1.449
82,0,23800,Bryce Molder,1.481,78.491,53,1.489,1.453
82,0,27683,Leif Olson,1.481,56.278,38,1.485,1.449
82,0,20572,Rod Pampling,1.481,91.836,62,1.485,1.449
82,0,25190,Jeff Quinney,1.481,102.171,69,1.491,1.435
82,0,29221,Webb Simpson,1.481,112.554,76,1.485,1.443
82,0,27649,Brandt Snedeker,1.481,91.826,62,1.485,1.463
82,0,08845,Scott Sterling,1.481,60.735,41,1.487,1.449
82,0,02214,Kirk Triplett,1.481,78.505,53,1.489,1.449
82,0,02239,Scott Verplank,1.481,127.334,86,1.487,1.435
82,0,27095,Nick Watney,1.481,108.079,73,1.485,1.449
82,0,25804,Bubba Watson,1.481,74.064,50,1.485,1.449
82,0,26289,Boo Weekley,1.481,111.075,75,1.485,1.455
105,0,06004,Stephen Ames,1.480,91.782,62,1.485,1.455
105,0,20593,Greg Chalmers,1.480,100.670,68,1.487,1.449
105,0,08931,Glen Day,1.480,93.211,63,1.485,1.449
105,0,20104,Ken Duke,1.480,88.788,60,1.487,1.439
105,0,01473,Todd Hamilton,1.480,93.211,63,1.487,1.437
105,0,12782,Tim Herron,1.480,124.300,84,1.485,1.451
105,0,23108,Matt Kuchar,1.480,99.167,67,1.489,1.449
105,0,01706,Davis Love III,1.480,102.135,69,1.491,1.449
105,0,01707,Steve Lowery,1.480,115.434,78,1.485,1.449
105,0,01948,Tim Petrovic,1.480,130.212,88,1.497,1.449
105,0,06539,Rick Price,1.480,59.188,40,1.489,1.457
105,0,30927,Brendon Todd,1.480,71.020,48,1.485,1.451
117,0,23778,Brad Adamonis,1.479,87.290,59,1.500,1.449
117,0,07223,Brian Bateman,1.479,73.962,50,1.491,1.449
117,0,12652,Cameron Beckman,1.479,116.836,79,1.502,1.413
117,0,28089,Jason Day,1.479,70.978,48,1.485,1.449
117,0,07457,Steve Flesch,1.479,82.837,56,1.485,1.407
117,0,23353,J.J. Henry,1.479,122.751,83,1.485,1.433
117,0,08075,Jerry Kelly,1.479,118.338,80,1.491,1.447
117,0,01677,Tom Lehman,1.479,53.244,36,1.485,1.449
117,0,26596,Ryan Moore,1.479,105.009,71,1.485,1.449
117,0,07749,Brett Quigley,1.479,109.470,74,1.485,1.449
117,0,26476,Chez Reavie,1.479,110.959,75,1.485,1.449
117,0,24502,Adam Scott,1.479,65.078,44,1.485,1.449
117,0,27214,Kevin Streelman,1.479,127.180,86,1.487,1.443
117,0,21878,Mark Wilson,1.479,119.804,81,1.502,1.455
131,0,22371,Aaron Baddeley,1.478,75.397,51,1.487,1.449
131,0,20848,Ángel Cabrera,1.478,56.177,38,1.485,1.443
131,0,12510,Chad Campbell,1.478,106.416,72,1.485,1.447
131,0,06251,Chris DiMarco,1.478,127.094,86,1.485,1.415
131,0,06621,Joe Durant,1.478,69.467,47,1.485,1.449
131,0,10809,Jim Furyk,1.478,103.450,70,1.485,1.449
131,0,29718,Anthony Kim,1.478,93.094,63,1.485,1.441
131,0,28780,Nicholas Thompson,1.478,118.206,80,1.485,1.449
139,0,01035,Tommy Armour III,1.477,73.866,50,1.485,1.447
139,0,26300,Matt Jones,1.477,57.613,39,1.485,1.449
139,0,20691,Greg Owen,1.477,125.527,85,1.489,1.419
139,0,21959,Ted Purdy,1.477,121.132,82,1.487,1.449
143,0,23048,Eric Axley,1.476,82.659,56,1.490,1.451
143,0,25900,Lucas Glover,1.476,106.264,72,1.489,1.441
143,0,20157,Retief Goosen,1.476,82.646,56,1.489,1.449
143,0,12716,Charley Hoffman,1.476,120.992,82,1.485,1.449
143,0,27120,Troy Matteson,1.476,125.455,85,1.487,1.449
143,0,08793,Tiger Woods,1.476,59.046,40,1.487,1.431
149,0,07867,Woody Austin,1.475,118.010,80,1.485,1.449
149,0,24924,Bill Haas,1.475,119.467,81,1.485,1.437
149,0,21961,Charles Howell III,1.475,126.838,86,1.485,1.449
149,0,21350,Ryuji Imada,1.475,113.605,77,1.485,1.437
149,0,24024,Zach Johnson,1.475,135.708,92,1.485,1.449
149,0,30711,Colt Knost,1.475,79.664,54,1.485,1.445
149,0,24361,Pat Perez,1.475,95.869,65,1.485,1.441
