RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL BALL SPEED,TOTAL ATTEMPTS
65,0,24781,Hunter Mahan,167.56,11561.68,69
66,0,06004,Stephen Ames,167.52,10386.24,62
66,0,20766,Padraig Harrington,167.52,7873.38,47
68,0,23778,Brad Adamonis,167.30,9870.50,59
69,0,26695,Michael Letzig,167.26,15220.75,91
70,0,27963,Chris Stroud,167.14,10028.52,60
71,0,24912,Will MacKenzie,167.09,10192.73,61
72,0,21959,Ted Purdy,167.00,13694.22,82
73,0,07749,Brett Quigley,166.99,12357.38,74
74,0,28158,Steve Marino,166.91,14687.84,88
75,0,28780,Nicholas Thompson,166.87,13349.82,80
76,0,24361,Pat Perez,166.85,10845.16,65
77,0,31416,Derek Fathauer,166.82,7840.66,47
78,0,12510,Chad Campbell,166.70,12002.20,72
79,0,25919,Brian Vranesh,166.66,5999.58,36
80,0,23638,Brendon de Jonge,166.64,11664.68,70
81,0,25686,Jason Dufner,166.39,13144.92,79
82,0,12782,Tim Herron,166.20,13960.57,84
83,0,28087,Kris Blanks,166.05,7638.17,46
84,0,01707,Steve Lowery,166.04,12950.96,78
85,0,26679,Kevin Stadler,165.91,7797.61,47
86,0,20572,Rod Pampling,165.90,10285.77,62
87,0,06595,Kevin Sutherland,165.89,10782.79,65
88,0,06621,Joe Durant,165.77,7791.15,47
88,0,01945,Kenny Perry,165.77,13427.33,81
90,0,01320,Bob Estes,165.63,12256.73,74
91,0,23548,Bill Lunde,165.58,12583.82,76
91,0,26881,Jarrod Lyle,165.58,8278.98,50
93,0,23718,Nathan Green,165.47,15057.94,91
94,0,26951,Johnson Wagner,165.39,12238.76,74
95,0,20104,Ken Duke,165.27,9916.43,60
96,0,01473,Todd Hamilton,165.20,10407.38,63
97,0,22405,Justin Rose,165.13,9247.47,56
98,0,10585,Scott McCarron,165.07,12875.32,78
99,0,07867,Woody Austin,164.96,13197.07,80
100,0,20160,Charlie Wi,164.83,13186.05,80
101,0,07223,Brian Bateman,164.71,8235.25,50
101,0,06527,Steve Stricker,164.71,11364.99,69
103,0,22892,Jason Gore,164.69,9387.40,57
104,0,01161,Mark Calcavecchia,164.52,9706.91,59
105,0,21731,Freddie Jacobson,164.25,11497.43,70
106,0,01577,Lee Janzen,163.97,9838.00,60
107,0,23614,Rich Beem,163.70,8839.84,54
108,0,25345,Carl Pettersson,163.52,12754.90,78
109,0,29221,Webb Simpson,163.48,12424.30,76
110,0,01948,Tim Petrovic,163.25,14366.30,88
111,0,08845,Scott Sterling,163.17,6690.17,41
112,0,07457,Steve Flesch,163.06,9131.40,56
113,0,21949,Joe Ogilvie,163.03,11574.79,71
114,0,21350,Ryuji Imada,162.92,12545.13,77
115,0,20593,Greg Chalmers,162.90,11077.47,68
116,0,24138,Ian Poulter,162.88,8144.22,50
117,0,12652,Cameron Beckman,162.80,12861.53,79
118,0,25396,Kevin Na,162.58,12193.65,75
119,0,10117,Bob Heintz,162.49,7149.77,44
120,0,24449,Parker McLachlin,162.39,10230.76,63
121,0,26498,Matt Weibring,162.34,7954.84,49
122,0,10423,Mike Weir,162.14,11025.54,68
123,0,24507,Jason Bohn,162.12,13455.69,83
124,0,23800,Bryce Molder,162.00,8585.78,53
125,0,20498,Briny Baird,161.91,12628.95,78
126,0,26497,Casey Wittenberg,161.88,8903.47,55
127,0,01313,Steve Elkington,161.86,8902.27,55
128,0,10809,Jim Furyk,161.70,11319.05,70
129,0,23541,Ben Crane,161.28,13063.39,81
130,0,22961,David Mathis,161.27,11127.89,69
131,0,23048,Eric Axley,161.02,9017.37,56
132,0,01035,Tommy Armour III,160.86,8042.84,50
133,0,22293,Heath Slocum,160.84,13189.17,82
134,0,10425,Jay Williamson,160.82,9005.85,56
135,0,01797,Rocco Mediate,160.80,9648.22,60
136,0,24503,Jeff Klauk,160.78,14309.30,89
137,0,06251,Chris DiMarco,160.77,13826.25,86
138,0,23108,Matt Kuchar,160.76,10770.59,67
139,0,24357,K.J. Choi,160.71,9321.24,58
140,0,01677,Tom Lehman,160.63,5782.61,36
141,0,23983,Luke Donald,160.57,10597.45,66
142,0,10860,Justin Leonard,160.54,14127.53,88
143,0,01724,Jeff Maggert,160.51,11556.97,72
144,0,25240,D.A. Points,160.44,13637.23,85
145,0,08075,Jerry Kelly,160.36,12829.13,80
146,0,27466,Spencer Levin,160.30,10900.06,68
147,0,01766,Billy Mayfair,160.25,10736.69,67
147,0,20127,Chris Riley,160.25,9454.49,59
149,0,23325,Vaughn Taylor,160.21,10894.51,68
150,0,22621,Ben Curtis,160.05,7042.35,44
151,0,10733,Kent Jones,159.98,9279.11,58
152,0,06539,Rick Price,159.78,6391.02,40
153,0,02206,David Toms,159.73,13257.57,83
154,0,28620,Aron Price,159.59,11331.07,71
155,0,26668,Marc Turnesa,159.55,12444.69,78
156,0,22548,Patrick Sheehan,159.49,5741.65,36
157,0,12705,Cliff Kresge,159.24,10669.26,67
158,0,01941,Tom Pernice Jr.,159.19,12098.57,76
159,0,02239,Scott Verplank,159.07,13680.18,86
160,0,26420,Richard Johnson,159.02,12244.87,77
161,0,21753,Brian Davis,158.90,15254.13,96
161,0,02214,Kirk Triplett,158.90,8421.51,53
163,0,24024,Zach Johnson,158.71,14601.55,92
164,0,27649,Brandt Snedeker,158.48,9825.77,62
165,0,30927,Brendon Todd,158.32,7599.29,48
166,0,21878,Mark Wilson,158.15,12810.09,81
167,0,20472,Alex Cejka,158.04,11063.11,70
168,0,30711,Colt Knost,157.86,8524.35,54
169,0,12602,Dean Wilson,157.78,9940.12,63
170,0,27060,John Mallinger,157.70,11827.20,75
171,0,22295,Darron Stiles,157.62,5201.46,33
172,0,20634,Peter Lonard,157.50,11970.18,76
173,0,23135,Tim Clark,157.31,10696.84,68
173,0,06643,Paul Goydos,157.31,10854.59,69
175,0,01142,Bart Bryant,156.93,9101.78,58
176,0,25190,Jeff Quinney,156.70,10812.44,69
177,0,01329,Brad Faxon,156.43,8760.03,56
178,0,26476,Chez Reavie,156.24,11717.79,75
179,0,06012,Greg Kraft,155.26,6365.55,41
180,0,22348,Nick O'Hern,155.18,13500.67,87
181,0,08931,Glen Day,153.48,9669.43,63
182,0,19846,Brian Gay,151.79,13813.13,91
183,0,01928,Corey Pavin,151.39,8023.42,53
184,0,01132,Mark Brooks,151.04,5588.36,37
