RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,2,33667,Carlos Ortiz,8' 7",444.333,52,29
2,2,35891,Cameron Smith,8' 10",371.750,42,93
3,2,22405,Justin Rose,9' 0",251.333,28,130
3,2,23788,D.J. Trahan,9' 0",225.167,25,128
5,2,34466,Peter Malnati,9' 2",311.333,34,48
6,3,01810,Phil Mickelson,9' 4",279.750,30,60
7,3,21407,Arjun Atwal,9' 5",94.333,10,89
8,-6,34363,Tyrrell Hatton,9' 6",237.083,25,102
9,5,34099,Harris English,9' 7",403.500,42,6
9,2,39953,Chase Seiffert,9' 7",288.667,30,123
9,2,25349,Tim Wilkinson,9' 7",124.750,13,24
9,2,32254,Xinjun Zhang,9' 7",478.167,50,155
13,3,34213,Grayson Murray,9' 10",244.917,25,165
14,4,27942,Rob Oppenheim,9' 11",297.167,30,39
15,4,30911,Tommy Fleetwood,10' 0",250.500,25,152
15,4,48887,Matt Wallace,10' 0",360.250,36,106
17,-3,25396,Kevin Na,10' 1",411.750,41,4
17,12,23320,Ryan Palmer,10' 1",432.000,43,76
17,4,34360,Patrick Reed,10' 1",575.667,57,21
17,4,33449,Zack Sucher,10' 1",221.500,22,176
21,3,29479,Scott Brown,10' 2",385.500,38,80
21,3,34076,Joel Dahmen,10' 2",377.500,37,65
21,3,49298,Kramer Hickok,10' 2",294.167,29,18
21,3,37455,Si Woo Kim,10' 2",581.583,57,98
21,9,29478,Kevin Kisner,10' 2",446.750,44,16
26,2,24024,Zach Johnson,10' 3",357.583,35,36
26,-5,30927,Brendon Todd,10' 3",551.500,54,3
28,2,20229,Stewart Cink,10' 5",321.667,31,160
29,3,25686,Jason Dufner,10' 6",419.583,40,41
30,3,28307,Matt Every,10' 7",390.500,37,193
30,3,40098,Matt Fitzpatrick,10' 7",286.667,27,99
30,22,30925,Dustin Johnson,10' 7",263.833,25,63
33,2,26499,Rafa Cabrera Bello,10' 8",267.583,25,118
33,2,36689,Brooks Koepka,10' 8",342.333,32,188
33,2,36699,Patrick Rodgers,10' 8",852.083,80,109
33,2,34046,Jordan Spieth,10' 8",470.417,44,120
33,2,31560,Brian Stuard,10' 8",513.667,48,33
33,2,32139,Danny Willett,10' 8",374.250,35,177
39,2,33120,Mark Anderson,10' 9",268.000,25,8
39,2,23621,Rory Sabbatini,10' 9",428.500,40,70
39,2,27649,Brandt Snedeker,10' 9",614.083,57,26
39,2,32150,Michael Thompson,10' 9",364.833,34,52
39,2,27095,Nick Watney,10' 9",345.167,32,166
44,17,29221,Webb Simpson,10' 10",260.833,24,12
44,2,33419,Cameron Tringale,10' 10",410.750,38,14
44,2,32333,Kevin Tway,10' 10",292.583,27,185
47,1,28775,Nate Lashley,10' 11",448.583,41,122
47,1,49766,Hank Lebioda,10' 11",360.083,33,158
47,1,27330,Josh Teater,10' 11",120.417,11,180
50,2,52375,Doug Ghim,11' 0",121.167,11,115
50,2,32618,Rhein Gibson,11' 0",319.583,29,110
52,4,39971,Sungjae Im,11' 1",453.250,41,35
53,4,45157,Cam Davis,11' 2",346.917,31,45
53,4,29970,Dylan Frittelli,11' 2",669.750,60,40
53,4,33597,Harry Higgs,11' 2",514.083,46,62
53,4,26300,Matt Jones,11' 2",658.333,59,112
57,4,40009,Dominic Bozzelli,11' 3",246.833,22,174
57,4,33141,Keegan Bradley,11' 3",448.917,40,162
57,4,21961,Charles Howell III,11' 3",506.917,45,133
57,-9,50525,Collin Morikawa,11' 3",495.667,44,87
61,4,47504,Sam Burns,11' 4",464.917,41,136
61,4,34021,Bud Cauley,11' 4",476.583,42,13
61,4,34098,Russell Henley,11' 4",499.083,44,5
61,4,46442,Maverick McNealy,11' 4",510.250,45,30
65,4,34255,Joseph Bramlett,11' 5",216.500,19,181
66,4,26476,Chez Reavie,11' 6",368.417,32,46
67,4,29268,Bronson Burgoon,11' 7",347.167,30,85
67,7,48081,Xander Schauffele,11' 7",764.667,66,2
67,7,46046,Scottie Scheffler,11' 7",474.583,41,58
67,4,27064,Jhonattan Vegas,11' 7",243.333,21,171
67,4,47128,Richy Werenski,11' 7",496.833,43,83
72,2,29974,Branden Grace,11' 8",279.500,24,80
72,2,36801,Mark Hubbard,11' 8",677.833,58,54
72,2,30944,Jason Kokrak,11' 8",350.917,30,94
72,2,37275,Sam Ryder,11' 8",479.333,41,54
76,4,28679,Fabián Gómez,11' 9",258.917,22,49
77,4,27936,Martin Laird,11' 10",237.417,20,52
77,4,27556,Ted Potter Jr.,11' 10",236.833,20,124
77,4,29484,Peter Uihlein,11' 10",403.250,34,150
80,4,46435,Austin Cook,11' 11",524.583,44,145
80,4,25493,Nick Taylor,11' 11",513.167,43,141
80,4,51894,Vince Whaley,11' 11",262.333,22,119
83,6,35450,Patrick Cantlay,12' 1",386.500,32,82
83,6,27644,Brian Harman,12' 1",544.500,45,9
83,6,35449,Adam Long,12' 1",457.750,38,56
83,1,32839,Hideki Matsuyama,12' 1",494.750,41,19
83,1,28237,Rory McIlroy,12' 1",508.833,42,57
83,6,27214,Kevin Streelman,12' 1",433.667,36,161
83,6,25804,Bubba Watson,12' 1",520.833,43,111
90,5,28420,Ryan Brehm,12' 2",268.083,22,159
90,5,51766,Wyndham Clark,12' 2",658.583,54,127
90,5,45609,Tyler Duncan,12' 2",559.167,46,103
90,5,34256,Andrew Putnam,12' 2",377.750,31,69
90,5,33448,Justin Thomas,12' 2",583.833,48,25
95,21,29725,Tony Finau,12' 3",562.583,46,51
95,6,24502,Adam Scott,12' 3",342.667,28,72
95,6,30692,Scott Stallings,12' 3",550.500,45,78
98,6,32366,Kevin Chappell,12' 4",270.917,22,117
98,6,32102,Rickie Fowler,12' 4",321.083,26,68
98,6,12716,Charley Hoffman,12' 4",492.583,40,168
98,6,32791,K.H. Lee,12' 4",519.167,42,38
98,6,37189,Harold Varner III,12' 4",579.250,47,97
103,7,47959,Bryson DeChambeau,12' 5",705.750,57,17
103,7,46402,Talor Gooch,12' 5",892.000,72,134
103,7,47993,Denny McCarthy,12' 5",792.417,64,141
103,7,39546,Keith Mitchell,12' 5",595.833,48,183
103,7,46441,Robby Shelton,12' 5",572.667,46,179
103,7,35617,Martin Trainer,12' 5",730.917,59,190
109,7,25364,Paul Casey,12' 6",426.333,34,71
109,7,45486,Joaquin Niemann,12' 6",611.167,49,120
109,-14,46970,Jon Rahm,12' 6",536.500,43,11
109,7,56278,Matthew Wolff,12' 6",600.917,48,140
113,7,28089,Jason Day,12' 7",490.583,39,28
113,7,32662,Michael Gligic,12' 7",326.250,26,84
113,-12,35310,Lanto Griffin,12' 7",856.500,68,23
113,7,25632,Jimmy Walker,12' 7",452.917,36,189
117,6,33490,Bo Hoag,12' 8",633.750,50,153
117,6,33410,Andrew Landry,12' 8",581.667,46,92
117,6,28252,Seamus Power,12' 8",152.083,12,146
120,6,34314,Sebastian Cappelen,12' 9",381.500,30,43
120,6,31420,Anirban Lahiri,12' 9",255.250,20,125
120,6,29926,Danny Lee,12' 9",547.917,43,79
120,6,25818,Scott Piercy,12' 9",421.667,33,135
120,6,35658,Kris Ventura,12' 9",204.417,16,167
125,7,27554,Scott Harrington,12' 10",630.083,49,163
126,28,40026,Daniel Berger,12' 11",515.083,40,1
126,7,32448,James Hahn,12' 11",309.500,24,170
126,7,26596,Ryan Moore,12' 11",335.667,26,96
126,7,53165,Doc Redman,12' 11",489.417,38,130
130,6,25900,Lucas Glover,13' 0",364.750,28,139
130,34,35506,Mackenzie Hughes,13' 0",661.917,51,63
130,6,27349,Alex Noren,13' 0",584.917,45,20
133,6,24924,Bill Haas,13' 1",433.000,33,95
133,6,33399,Adam Hadwin,13' 1",430.750,33,105
133,6,35461,Beau Hossler,13' 1",537.417,41,128
133,6,27974,Sung Kang,13' 1",734.417,56,174
133,6,30163,Henrik Norlander,13' 1",378.583,29,147
133,6,29908,C.T. Pan,13' 1",680.083,52,173
133,6,49771,J.T. Poston,13' 1",761.167,58,67
140,6,33948,Byeong Hun An,13' 2",669.417,51,58
140,6,22371,Aaron Baddeley,13' 2",540.083,41,42
140,6,33404,Chris Baker,13' 2",393.833,30,86
140,-36,48822,Sebastián Muñoz,13' 2",932.167,71,31
140,6,47347,Adam Schenk,13' 2",473.750,36,7
140,6,39324,J.J. Spaun,13' 2",407.417,31,191
140,6,34431,Robert Streb,13' 2",369.250,28,184
140,6,23325,Vaughn Taylor,13' 2",303.750,23,104
148,5,23623,Bo Van Pelt,13' 3",397.917,30,192
149,-23,45526,Abraham Ancer,13' 4",628.583,47,10
149,5,33486,Roger Sloan,13' 4",360.000,27,44
151,5,19846,Brian Gay,13' 6",552.167,41,143
151,5,34563,Chesson Hadley,13' 6",376.917,28,178
151,13,46717,Viktor Hovland,13' 6",578.833,43,148
154,4,39997,Corey Conners,13' 7",747.583,55,156
154,4,26758,David Hearn,13' 7",393.083,29,15
154,4,32757,Patton Kizzire,13' 7",528.333,39,149
157,4,48045,Michael Gellerman,13' 8",231.667,17,138
157,4,31646,Emiliano Grillo,13' 8",354.417,26,181
157,4,25572,Graeme McDowell,13' 8",506.250,37,172
160,4,10809,Jim Furyk,13' 9",288.250,21,187
160,4,31557,Jim Herman,13' 9",440.333,32,186
162,6,35230,Nelson Ledesma,13' 10",235.500,17,144
162,6,33204,Shane Lowry,13' 10",277.417,20,32
162,6,31323,Gary Woodland,13' 10",622.917,45,73
165,7,33122,Russell Knox,13' 11",473.333,34,22
166,7,27129,Luke List,14' 0",658.333,47,132
166,7,29518,Brendan Steele,14' 0",391.583,28,107
168,0,29420,Billy Horschel,14' 1",605.583,43,154
169,7,22056,Cameron Percy,14' 2",310.833,22,47
170,7,32640,Troy Merritt,14' 3",656.083,46,73
171,13,26851,Marc Leishman,14' 4",501.417,35,169
171,7,35732,Wes Roach,14' 4",214.917,15,112
173,6,33413,Ben Martin,14' 5",230.167,16,27
173,6,40042,Tyler McCumber,14' 5",404.750,28,164
175,6,19803,Ryan Armour,14' 6",493.167,34,151
175,6,29535,Brice Garnett,14' 6",567.083,39,37
175,6,49964,Aaron Wise,14' 6",406.000,28,157
178,6,36871,Matthew NeSmith,14' 9",486.000,33,73
179,7,56762,Will Gordon,15' 0",119.667,8,126
180,7,35532,Tom Hoge,15' 1",574.000,38,66
180,7,23108,Matt Kuchar,15' 1",527.000,35,49
182,7,27963,Chris Stroud,15' 2",501.667,33,101
183,7,24138,Ian Poulter,15' 3",519.750,34,34
184,9,52372,Cameron Champ,15' 5",786.750,51,115
184,7,49960,Sepp Straka,15' 5",523.250,34,88
186,6,40058,Zac Blair,15' 6",557.750,36,60
187,7,21209,Sergio Garcia,15' 9",392.917,25,89
187,7,26329,Louis Oosthuizen,15' 9",315.250,20,114
187,7,48119,Ben Taylor,15' 9",267.333,17,108
190,7,46550,Brandon Hagy,15' 11",510.250,32,137
191,7,24361,Pat Perez,16' 3",243.500,15,91
192,7,39977,Max Homa,16' 6",627.333,38,77
193,7,30110,Kyle Stanley,17' 2",446.250,26,100
