RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES (OVERALL)
1,0,01457,Jay Haas,1.39,22,1584
2,0,01329,Brad Faxon,1.40,22,1566
3,0,01235,Ben Crenshaw,1.60,23,1440
4,0,01527,Scott Hoch,1.67,30,1800
5,0,06522,Ernie Els,1.76,19,1080
6,0,10809,Jim Furyk,1.80,33,1836
7,0,01928,Corey Pavin,1.83,26,1422
8,0,01378,David Frost,1.85,24,1296
8,0,02246,Duffy Waldorf,1.85,30,1620
10,0,01306,David Edwards,1.88,25,1332
10,0,02242,Lanny Wadkins,1.88,20,1062
12,0,01331,Rick Fehr,1.90,26,1368
13,0,01226,Fred Couples,1.95,19,972
14,0,02104,Jeff Sluman,1.98,36,1818
15,0,02049,Gene Sauers,2.00,27,1350
16,0,01326,Nick Faldo,2.01,26,1296
17,0,01418,Bill Glasson,2.05,27,1314
18,0,01706,Davis Love III,2.06,33,1602
19,0,01945,Kenny Perry,2.07,35,1692
20,0,01024,Billy Andrade,2.10,34,1620
21,0,02010,Loren Roberts,2.14,32,1494
22,0,01219,John Cook,2.18,33,1512
23,0,01320,Bob Estes,2.20,36,1638
24,0,10860,Justin Leonard,2.22,44,1980
24,0,01701,Bob Lohr,2.22,38,1710
26,0,02146,Payne Stewart,2.23,39,1746
27,0,01458,Jerry Haas,2.24,33,1476
28,0,01890,Brett Ogle,2.26,26,1152
29,0,01837,Gil Morgan,2.27,29,1278
30,0,01385,Jim Gallagher Jr.,2.30,41,1782
30,0,01876,Greg Norman,2.30,24,1044
30,0,02223,Bob Tway,2.30,39,1692
33,0,12660,Jesper Parnevik,2.31,27,1170
33,0,01960,Don Pooley,2.31,32,1386
35,0,01549,Mike Hulbert,2.34,43,1836
36,0,06315,Pete Jordan,2.35,25,1062
37,0,01943,Chris Perry,2.36,37,1566
38,0,01887,Mark O'Meara,2.37,41,1728
39,0,01823,Larry Mize,2.38,30,1260
40,0,01707,Steve Lowery,2.39,46,1926
41,0,01116,Michael Bradley,2.40,38,1584
41,0,01926,Steve Pate,2.40,41,1710
41,0,02099,Scott Simpson,2.40,38,1584
44,0,01444,Ken Green,2.42,30,1242
45,0,01968,Nick Price,2.44,29,1188
46,0,06577,John Wilson,2.46,42,1710
47,0,01035,Tommy Armour III,2.48,41,1656
47,0,06527,Steve Stricker,2.48,37,1494
49,0,01313,Steve Elkington,2.50,32,1278
50,0,01132,Mark Brooks,2.51,42,1674
50,0,06034,Marco Dawson,2.51,37,1476
50,0,01569,Peter Jacobsen,2.51,42,1674
53,0,01249,John Daly,2.52,34,1350
54,0,06332,Neal Lancaster,2.53,41,1620
54,0,01783,Mark McCumber,2.53,30,1188
56,0,01553,John Huston,2.54,37,1458
57,0,01577,Lee Janzen,2.55,44,1728
58,0,01920,Craig Parry,2.56,35,1368
59,0,01072,Chip Beck,2.57,43,1674
60,0,06214,Guy Boros,2.58,45,1746
61,0,06617,Brian Henninger,2.60,37,1422
61,0,06567,Vijay Singh,2.60,37,1422
63,0,06088,Steve Gotsche,2.61,38,1458
64,0,01381,Fred Funk,2.63,53,2016
64,0,02321,Fuzzy Zoeller,2.63,26,990
66,0,02131,Mike Springer,2.65,32,1206
66,0,02159,Curtis Strange,2.65,40,1512
66,0,10425,Jay Williamson,2.65,31,1170
69,0,01196,Brian Claar,2.66,46,1728
70,0,01203,Russ Cochran,2.67,39,1458
71,0,02239,Scott Verplank,2.68,41,1530
72,0,01723,Andrew Magee,2.71,42,1548
73,0,01938,David Peoples,2.72,25,918
73,0,02218,Ted Tryba,2.72,51,1872
75,0,02190,Doug Tewell,2.73,27,990
76,0,01161,Mark Calcavecchia,2.75,52,1890
77,0,01042,Paul Azinger,2.78,38,1368
77,0,01771,Blaine McCallister,2.78,45,1620
77,0,02256,Tom Watson,2.78,28,1008
80,0,01307,Joel Edwards,2.81,48,1710
80,0,01550,Ed Humenik,2.81,44,1566
80,0,08563,Bruce Vaughan,2.81,47,1674
83,0,06641,Jeff Leonard,2.85,37,1296
84,0,08337,Mike Heinen,2.87,45,1566
85,0,01006,John Adams,2.88,42,1458
85,0,01725,John Mahaffey,2.88,42,1458
87,0,02094,Tony Sills,2.89,38,1314
87,0,02241,Bobby Wadkins,2.89,50,1728
89,0,08537,J.P. Hayes,2.92,42,1440
90,0,01705,Tim Loustalot,2.93,29,990
91,0,10569,Mike Brisky,2.94,46,1566
91,0,02214,Kirk Triplett,2.94,53,1800
91,0,02225,Howard Twitty,2.94,46,1566
94,0,01060,Dave Barr,2.95,42,1422
94,0,06613,Tommy Tolles,2.95,42,1422
96,0,01261,Jay Delsing,2.96,41,1386
