RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,01928,Corey Pavin,.31,1,324
2,0,01444,Ken Green,.43,1,234
3,0,01707,Steve Lowery,.67,3,450
4,0,01457,Jay Haas,.93,3,324
5,0,01326,Nick Faldo,.98,3,306
6,0,01306,David Edwards,1.04,3,288
7,0,01331,Rick Fehr,1.11,3,270
7,0,01418,Bill Glasson,1.11,3,270
7,0,12660,Jesper Parnevik,1.11,3,270
7,0,02242,Lanny Wadkins,1.11,2,180
11,0,01823,Larry Mize,1.19,3,252
11,0,01837,Gil Morgan,1.19,3,252
13,0,01143,Brad Bryant,1.23,4,324
14,0,07235,John Morse,1.28,3,234
15,0,01549,Mike Hulbert,1.32,5,378
15,0,01766,Billy Mayfair,1.32,5,378
15,0,02104,Jeff Sluman,1.32,5,378
18,0,02099,Scott Simpson,1.39,5,360
18,0,02190,Doug Tewell,1.39,2,144
20,0,01329,Brad Faxon,1.46,5,342
20,0,02239,Scott Verplank,1.46,5,342
22,0,01042,Paul Azinger,1.48,4,270
23,0,02223,Bob Tway,1.59,6,378
24,0,01161,Mark Calcavecchia,1.62,7,432
25,0,01219,John Cook,1.63,5,306
25,0,01960,Don Pooley,1.63,5,306
25,0,02167,Mike Sullivan,1.63,5,306
28,0,01527,Scott Hoch,1.69,7,414
29,0,01353,Bruce Fleisher,1.71,4,234
29,0,06088,Steve Gotsche,1.71,4,234
29,0,01992,Don Reese,1.71,4,234
32,0,01510,Nolan Henke,1.74,5,288
32,0,01943,Chris Perry,1.74,5,288
34,0,02010,Loren Roberts,1.75,6,342
34,0,08385,Omar Uresti,1.75,6,342
36,0,01887,Mark O'Meara,1.77,7,396
37,0,08931,Glen Day,1.85,5,270
37,0,01320,Bob Estes,1.85,7,378
37,0,20094,Jonathan Kaye,1.85,3,162
37,0,02148,Ray Stewart,1.85,4,216
37,0,10425,Jay Williamson,1.85,4,216
42,0,01385,Jim Gallagher Jr.,1.93,8,414
43,0,01891,David Ogrin,1.96,6,306
44,0,01261,Jay Delsing,1.98,5,252
44,0,02094,Tony Sills,1.98,5,252
46,0,02241,Bobby Wadkins,2.05,7,342
47,0,01864,Larry Nelson,2.08,3,144
48,0,01196,Brian Claar,2.12,8,378
48,0,01706,Davis Love III,2.12,8,378
50,0,20051,Joe Acosta Jr.,2.14,5,234
50,0,01468,Gary Hallberg,2.14,5,234
50,0,06613,Tommy Tolles,2.14,5,234
53,0,01313,Steve Elkington,2.22,6,270
53,0,02246,Duffy Waldorf,2.22,8,360
55,0,01006,John Adams,2.29,7,306
55,0,01132,Mark Brooks,2.29,7,306
57,0,01226,Fred Couples,2.31,5,216
57,0,06315,Pete Jordan,2.31,5,216
59,0,01116,Michael Bradley,2.34,8,342
59,0,09011,David Duval,2.34,8,342
61,0,01890,Brett Ogle,2.38,6,252
61,0,06386,Bill Porter,2.38,6,252
63,0,01569,Peter Jacobsen,2.42,10,414
64,0,01378,David Frost,2.43,7,288
64,0,08337,Mike Heinen,2.43,7,288
64,0,01810,Phil Mickelson,2.43,7,288
64,0,01926,Steve Pate,2.43,7,288
64,0,02180,Harry Taylor,2.43,7,288
69,0,01381,Fred Funk,2.44,11,450
70,0,01035,Tommy Armour III,2.47,8,324
70,0,01619,Skip Kendall,2.47,8,324
70,0,02218,Ted Tryba,2.47,8,324
70,0,06577,John Wilson,2.47,8,324
74,0,01374,Robin Freeman,2.50,9,360
74,0,01633,Tom Kite,2.50,9,360
74,0,06527,Steve Stricker,2.50,9,360
77,0,02146,Payne Stewart,2.53,10,396
78,0,06522,Ernie Els,2.56,6,234
79,0,01249,John Daly,2.59,7,270
79,0,01414,Bob Gilder,2.59,7,270
79,0,01920,Craig Parry,2.59,7,270
79,0,01968,Nick Price,2.59,7,270
83,0,01475,Donnie Hammond,2.61,8,306
83,0,01607,Brian Kamm,2.61,8,306
83,0,02225,Howard Twitty,2.61,8,306
86,0,01748,Doug Martin,2.63,9,342
87,0,10809,Jim Furyk,2.65,10,378
88,0,01024,Billy Andrade,2.78,9,324
88,0,01096,Phil Blackmar,2.78,8,288
88,0,01129,Bill Britton,2.78,6,216
88,0,06809,Bob Burns,2.78,6,216
88,0,01203,Russ Cochran,2.78,8,288
88,0,06617,Brian Henninger,2.78,6,216
88,0,01577,Lee Janzen,2.78,11,396
88,0,06641,Jeff Leonard,2.78,6,216
88,0,10860,Justin Leonard,2.78,12,432
88,0,01876,Greg Norman,2.78,7,252
88,0,01925,Jerry Pate,2.78,7,252
88,0,20095,Carl Paulson,2.78,6,216
88,0,01986,Joey Rassett,2.78,4,144
88,0,02008,Lee Rinker,2.78,9,324
88,0,02159,Curtis Strange,2.78,9,324
103,0,02214,Kirk Triplett,2.90,12,414
104,0,01072,Chip Beck,2.92,10,342
104,0,06090,Jim McGovern,2.92,10,342
106,0,02245,Grant Waite,2.94,9,306
107,0,01060,Dave Barr,2.96,8,270
107,0,06124,Patrick Burke,2.96,8,270
107,0,01266,Clark Dennis,2.96,8,270
107,0,06791,Mark Wurtz,2.96,8,270
111,0,06643,Paul Goydos,3.03,12,396
112,0,01098,Jay Don Blake,3.09,10,324
112,0,06332,Neal Lancaster,3.09,10,324
114,0,06214,Guy Boros,3.13,9,288
114,0,10569,Mike Brisky,3.13,9,288
114,0,01677,Tom Lehman,3.13,9,288
117,0,01458,Jerry Haas,3.17,8,252
117,0,06575,Dudley Hart,3.17,12,378
117,0,02101,Joey Sindelar,3.17,8,252
117,0,02133,Craig Stadler,3.17,8,252
121,0,01307,Joel Edwards,3.22,11,342
122,0,07721,Pat Bates,3.24,7,216
122,0,01905,Joe Ozaki,3.24,7,216
122,0,01927,Dennis Paulson,3.24,7,216
122,0,02111,Mike Smith,3.24,7,216
126,0,01361,Dan Forsman,3.27,10,306
126,0,01723,Andrew Magee,3.27,10,306
126,0,07101,Dave Stockton Jr.,3.27,10,306
129,0,01945,Kenny Perry,3.28,13,396
130,0,01133,Billy Ray Brown,3.33,6,180
130,0,06044,Scott Gump,3.33,12,360
130,0,08537,J.P. Hayes,3.33,9,270
133,0,01201,Lennie Clements,3.38,14,414
134,0,06012,Greg Kraft,3.40,11,324
134,0,06567,Vijay Singh,3.40,11,324
136,0,01701,Bob Lohr,3.44,13,378
137,0,01175,Jim Carter,3.51,12,342
138,0,01185,Brandel Chamblee,3.57,9,252
138,0,01550,Ed Humenik,3.57,9,252
140,0,01334,Keith Fergus,3.59,11,306
140,0,01599,Steve Jones,3.59,11,306
140,0,06657,Steve Rintoul,3.59,11,306
140,0,02049,Gene Sauers,3.59,11,306
144,0,07867,Woody Austin,3.70,16,432
144,0,01388,Robert Gamez,3.70,10,270
144,0,01783,Mark McCumber,3.70,10,270
144,0,01975,Tom Purtzer,3.70,8,216
144,0,02279,Mark Wiebe,3.70,8,216
149,0,01408,Kelly Gibson,3.80,13,342
149,0,01771,Blaine McCallister,3.80,13,342
149,0,02170,Hal Sutton,3.80,13,342
152,0,06034,Marco Dawson,3.82,11,288
153,0,02321,Fuzzy Zoeller,3.85,9,234
154,0,01938,David Peoples,4.04,8,198
155,0,01971,Dillard Pruitt,4.07,11,270
156,0,01553,John Huston,4.17,12,288
156,0,01725,John Mahaffey,4.17,12,288
156,0,01797,Rocco Mediate,4.17,6,144
156,0,06048,Dicky Thompson,4.17,9,216
160,0,02256,Tom Watson,4.27,10,234
161,0,01014,Fulton Allem,4.32,7,162
161,0,01093,Ronnie Black,4.32,14,324
161,0,01200,Keith Clearwater,4.32,7,162
161,0,01724,Jeff Maggert,4.32,14,324
165,0,01040,Emlyn Aubrey,4.37,11,252
165,0,06251,Chris DiMarco,4.37,11,252
167,0,06197,Michael Allen,4.44,8,180
167,0,02267,D.A. Weibring,4.44,16,360
169,0,01156,Curt Byrum,4.50,17,378
170,0,08375,Paul Stankowski,4.51,13,288
171,0,01330,David Feherty,4.55,9,198
171,0,01690,Bruce Lietzke,4.55,9,198
173,0,08563,Bruce Vaughan,4.58,14,306
174,0,07569,Mark Carnevale,4.63,10,216
175,0,01142,Bart Bryant,4.81,13,270
175,0,10585,Scott McCarron,4.81,13,270
177,0,02131,Mike Springer,4.86,7,144
178,0,10145,Tom Hearn,4.94,8,162
179,0,02135,Mike Standly,4.97,17,342
180,0,10215,Charlie Rymer,5.05,10,198
181,0,08717,Kawika Cotner,5.56,15,270
181,0,01682,Wayne Levi,5.56,8,144
181,0,01685,J.L. Lewis,5.56,16,288
181,0,01705,Tim Loustalot,5.56,7,126
185,0,01996,Mike Reid,6.11,11,180
186,0,10213,Dicky Pride,6.35,16,252
187,0,02226,Tray Tyner,6.84,16,234
