RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,23135,Tim Clark,28,0,2,17,2014390
2,0,32366,Kevin Chappell,27,3,1,7,2014280
2,0,10809,Jim Furyk,27,1,1,5,2014410
2,0,29461,Jamie Lovemark,27,2,1,1,2014360
2,0,29425,Andrew Svoboda,27,0,2,10,2014200
6,0,27936,Martin Laird,26,0,4,6,2014130
7,0,25834,Daniel Summerhays,25,1,2,14,2014280
7,0,26289,Boo Weekley,25,3,2,1,2014110
9,0,27436,Graham DeLaet,24,3,2,14,2014280
9,0,26758,David Hearn,24,0,2,15,2014200
9,0,25444,Justin Hicks,24,6,3,8,2014060
9,0,35300,Andrew Loupe,24,1,1,4,2014160
9,0,27064,Jhonattan Vegas,24,0,4,6,2014020
14,0,28307,Matt Every,23,7,3,6,2014130
14,0,34264,Hudson Swafford,23,5,4,13,2014120
16,0,01161,Mark Calcavecchia,22,1,2,15,2014050
16,0,20229,Stewart Cink,22,3,1,10,2014140
16,0,20104,Ken Duke,22,2,4,6,2014040
16,0,33461,Morgan Hoffmann,22,0,2,15,2014140
16,0,24024,Zach Johnson,22,1,3,18,2014390
16,0,27408,Martin Kaymer,22,2,3,10,2014040
16,0,28237,Rory McIlroy,22,7,1,16,2014040
16,0,22913,John Rollins,22,0,1,13,2014360
16,0,22405,Justin Rose,22,1,3,12,2014040
16,0,29221,Webb Simpson,22,0,1,3,2014020
16,0,31560,Brian Stuard,22,1,1,4,2014130
27,0,19970,Robert Karlsson,21,1,3,18,2014050
27,0,28092,D.H. Lee,21,0,1,2,2014280
27,0,29926,Danny Lee,21,7,3,5,2014050
27,0,27770,Camilo Villegas,21,3,1,12,2014450
31,0,25364,Paul Casey,20,1,3,2,2014040
31,0,23452,Nicolas Colsaerts,20,1,3,15,2014200
31,0,34099,Harris English,20,2,4,6,2014390
31,0,21209,Sergio Garcia,20,3,2,12,2014430
31,0,35539,Luke Guthrie,20,1,4,3,2014020
31,0,22792,Peter Hanson,20,0,1,16,2014040
31,0,12716,Charley Hoffman,20,1,1,13,2014320
31,0,33122,Russell Knox,20,0,1,6,2014020
31,0,25198,Francesco Molinari,20,4,2,11,2014430
31,0,25396,Kevin Na,20,0,3,12,2014010
31,0,35541,John Peterson,20,3,2,6,2014020
31,0,28486,Michael Putnam,20,0,4,17,2014240
31,0,02106,Chris Smith,20,0,1,1,2014200
44,0,22621,Ben Curtis,19,0,4,7,2014240
44,0,06621,Joe Durant,19,4,1,7,2014450
44,0,32102,Rickie Fowler,19,1,3,13,2014130
44,0,21284,Hiroyuki Fujita,19,1,2,14,2014040
44,0,24358,Robert Garrigus,19,4,1,5,2014020
44,0,06643,Paul Goydos,19,0,1,12,2014250
44,0,23353,J.J. Henry,19,0,4,12,2014380
44,0,21961,Charles Howell III,19,1,2,7,2014010
44,0,22378,Trevor Immelman,19,0,2,18,2014020
44,0,30925,Dustin Johnson,19,0,1,10,2014110
44,0,08075,Jerry Kelly,19,0,1,18,2014130
44,0,27933,John Merrick,19,4,2,2,2014150
44,0,26329,Louis Oosthuizen,19,3,2,17,2014040
44,0,27072,Alvaro Quiros,19,0,2,12,2014060
44,0,24502,Adam Scott,19,1,4,7,2014470
44,0,28780,Nicholas Thompson,19,2,3,13,2014130
44,0,02206,David Toms,19,5,1,7,2014020
44,0,33419,Cameron Tringale,19,0,3,12,2014280
44,0,33870,Ashun Wu,19,0,3,10,2014040
63,0,20498,Briny Baird,18,2,3,7,2014010
63,0,21753,Brian Davis,18,0,3,10,2014130
63,0,23409,James Driscoll,18,2,1,12,2014020
63,0,28500,Martin Flores,18,0,1,17,2014140
63,0,29420,Billy Horschel,18,2,3,8,2014110
63,0,30852,Ryo Ishikawa,18,1,2,15,2014130
63,0,23108,Matt Kuchar,18,1,1,10,2014250
63,0,27466,Spencer Levin,18,1,3,1,2014060
63,0,23548,Bill Lunde,18,1,1,9,2014020
63,0,21099,David Lynn,18,0,1,13,2014140
63,0,24912,Will MacKenzie,18,1,4,7,2014020
63,0,29518,Brendan Steele,18,4,2,13,2014130
63,0,32150,Michael Thompson,18,3,1,8,2014110
63,0,28132,Tyrone Van Aswegen,18,1,1,1,2014450
