RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,21805,Harrison Frazar,72.22,13,18
2,0,06332,Neal Lancaster,66.67,12,18
3,0,23540,Jason Allred,61.11,11,18
3,0,10860,Justin Leonard,61.11,11,18
3,0,12660,Jesper Parnevik,61.11,11,18
3,0,20474,Phillip Price,61.11,11,18
7,0,01024,Billy Andrade,55.56,10,18
7,0,22371,Aaron Baddeley,55.56,10,18
7,0,01142,Bart Bryant,55.56,10,18
7,0,23541,Ben Crane,55.56,10,18
7,0,20121,Todd Fischer,55.56,10,18
7,0,01666,Bernhard Langer,55.56,10,18
7,0,21949,Joe Ogilvie,55.56,10,18
14,0,22621,Ben Curtis,50.00,9,18
14,0,21753,Brian Davis,50.00,9,18
14,0,01381,Fred Funk,50.00,9,18
14,0,01457,Jay Haas,50.00,9,18
14,0,12782,Tim Herron,50.00,9,18
14,0,21350,Ryuji Imada,50.00,9,18
14,0,11032,Frank Lickliter II,50.00,9,18
14,0,22046,Geoff Ogilvy,50.00,9,18
14,0,20645,John Senden,50.00,9,18
14,0,02101,Joey Sindelar,50.00,9,18
14,0,20548,Hidemichi Tanaka,50.00,9,18
25,0,06004,Stephen Ames,44.44,8,18
25,0,06251,Chris DiMarco,44.44,8,18
25,0,01388,Robert Gamez,44.44,8,18
25,0,23353,J.J. Henry,44.44,8,18
25,0,21731,Freddie Jacobson,44.44,8,18
25,0,08075,Jerry Kelly,44.44,8,18
25,0,20634,Peter Lonard,44.44,8,18
25,0,01706,Davis Love III,44.44,8,18
25,0,01941,Tom Pernice Jr.,44.44,8,18
25,0,24138,Ian Poulter,44.44,8,18
25,0,21959,Ted Purdy,44.44,8,18
25,0,20127,Chris Riley,44.44,8,18
25,0,22405,Justin Rose,44.44,8,18
25,0,22548,Patrick Sheehan,44.44,8,18
25,0,02104,Jeff Sluman,44.44,8,18
25,0,02206,David Toms,44.44,8,18
25,0,02239,Scott Verplank,44.44,8,18
42,0,20498,Briny Baird,38.89,7,18
42,0,01161,Mark Calcavecchia,38.89,7,18
42,0,20229,Stewart Cink,38.89,7,18
42,0,12645,Brent Geiberger,38.89,7,18
42,0,01619,Skip Kendall,38.89,7,18
42,0,01723,Andrew Magee,38.89,7,18
42,0,01724,Jeff Maggert,38.89,7,18
42,0,06515,Shaun Micheel,38.89,7,18
42,0,01948,Tim Petrovic,38.89,7,18
42,0,02010,Loren Roberts,38.89,7,18
42,0,02106,Chris Smith,38.89,7,18
42,0,26679,Kevin Stadler,38.89,7,18
42,0,06595,Kevin Sutherland,38.89,7,18
55,0,01035,Tommy Armour III,33.33,6,18
55,0,23135,Tim Clark,33.33,6,18
55,0,01249,John Daly,33.33,6,18
55,0,10809,Jim Furyk,33.33,6,18
55,0,01766,Billy Mayfair,33.33,6,18
55,0,02246,Duffy Waldorf,33.33,6,18
55,0,27095,Nick Watney,33.33,6,18
55,0,10425,Jay Williamson,33.33,6,18
63,0,19824,Craig Barlow,27.78,5,18
63,0,01139,Olin Browne,27.78,5,18
63,0,01226,Fred Couples,27.78,5,18
63,0,06575,Dudley Hart,27.78,5,18
63,0,10733,Kent Jones,27.78,5,18
68,0,07223,Brian Bateman,22.22,4,18
68,0,19881,Robert Damron,22.22,4,18
68,0,06621,Joe Durant,22.22,4,18
68,0,01313,Steve Elkington,22.22,4,18
68,0,01810,Phil Mickelson,22.22,4,18
68,0,24361,Pat Perez,22.22,4,18
