RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,27349,Alex Noren,8.9
2,0,33605,Gunn Charoenkul,8.8
2,0,34363,Tyrrell Hatton,8.8
4,0,22371,Aaron Baddeley,8.5
5,0,49310,David Gazzolo,8.3
5,0,49481,Tae Hee Lee,8.3
5,0,26476,Chez Reavie,8.3
8,0,23788,D.J. Trahan,8.2
9,0,40009,Dominic Bozzelli,7.8
9,0,26951,Johnson Wagner,7.8
11,0,36871,Matthew NeSmith,7.7
11,0,37189,Harold Varner III,7.7
11,0,48887,Matt Wallace,7.7
14,0,36799,Stephan Jaeger,7.6
14,0,52215,Robert MacIntyre,7.6
14,0,29908,C.T. Pan,7.6
14,0,06527,Steve Stricker,7.6
18,0,46550,Brandon Hagy,7.5
18,0,47988,Nick Hardy,7.5
18,0,32791,K.H. Lee,7.5
21,0,19803,Ryan Armour,7.4
21,0,37212,Paul Barjon,7.4
21,0,52375,Doug Ghim,7.4
21,0,35532,Tom Hoge,7.4
21,0,35461,Beau Hossler,7.4
21,0,37250,Romain Langasque,7.4
21,0,25198,Francesco Molinari,7.4
21,0,25818,Scott Piercy,7.4
21,0,48081,Xander Schauffele,7.4
21,0,26331,Charl Schwartzel,7.4
31,0,45526,Abraham Ancer,7.3
31,0,21209,Sergio Garcia,7.3
31,0,21961,Charles Howell III,7.3
31,0,34174,John Huh,7.3
31,0,27330,Josh Teater,7.3
36,0,35450,Patrick Cantlay,7.2
36,0,27644,Brian Harman,7.2
36,0,30925,Dustin Johnson,7.2
36,0,25396,Kevin Na,7.2
36,0,26341,Wade Ormsby,7.2
36,0,28252,Seamus Power,7.2
36,0,23621,Rory Sabbatini,7.2
36,0,28114,Dawie van der Walt,7.2
36,0,10423,Mike Weir,7.2
36,0,54783,Dylan Wu,7.2
46,0,32070,Rafael Campos,7.1
46,0,49298,Kramer Hickok,7.1
46,0,32757,Patton Kizzire,7.1
46,0,23108,Matt Kuchar,7.1
46,0,22056,Cameron Percy,7.1
46,0,47347,Adam Schenk,7.1
46,0,46340,Alex Smalley,7.1
46,0,30927,Brendon Todd,7.1
54,0,34374,Erik Barnes,7.0
54,0,28420,Ryan Brehm,7.0
54,0,29479,Scott Brown,7.0
54,0,20229,Stewart Cink,7.0
54,0,27554,Scott Harrington,7.0
54,0,39975,Michael Kim,7.0
