RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,46046,Scottie Scheffler,27617.735
2,0,51766,Wyndham Clark,13738.920
3,1,27644,Brian Harman,11100.539
4,-1,35450,Patrick Cantlay,10946.750
5,1,39977,Max Homa,9638.764
6,1,48081,Xander Schauffele,9450.269
7,-2,36689,Brooks Koepka,9421.145
8,0,34046,Jordan Spieth,8188.332
9,0,57366,Cameron Young,8127.308
10,0,50525,Collin Morikawa,7683.230
11,0,33141,Keegan Bradley,7642.974
12,0,47504,Sam Burns,7334.703
13,0,32102,Rickie Fowler,7116.241
14,1,47993,Denny McCarthy,6761.272
15,-1,33448,Justin Thomas,6539.195
16,0,25900,Lucas Glover,6341.609
17,0,48117,Kurt Kitayama,5918.269
18,2,34098,Russell Henley,5551.880
19,-1,47483,Will Zalatoris,5529.134
20,-1,34099,Harris English,5456.686
21,0,29725,Tony Finau,4775.752
22,2,30926,Chris Kirk,4706.770
23,2,51634,Sahith Theegala,4697.348
24,-1,47347,Adam Schenk,4675.091
25,-3,49947,Taylor Moore,4644.994
26,0,35532,Tom Hoge,4087.576
27,0,47591,Eric Cole,3406.239
28,2,49771,J.T. Poston,3189.617
29,-1,54628,Lee Hodges,3182.979
30,-1,39546,Keith Mitchell,3081.264
31,0,30927,Brendon Todd,2926.786
32,5,34256,Andrew Putnam,2882.341
33,-1,47995,Davis Riley,2791.720
34,-1,31323,Gary Woodland,2704.586
35,-1,23108,Matt Kuchar,2632.079
36,-1,55708,Hayden Buckley,2577.549
37,-1,01810,Phil Mickelson,2425.875
38,0,47988,Nick Hardy,2396.941
39,0,50493,Justin Suh,2364.668
40,0,30925,Dustin Johnson,2336.516
41,0,52374,Brandon Wu,2280.936
42,0,26476,Chez Reavie,2199.447
43,0,40058,Zac Blair,2189.656
44,0,57362,Austin Eckroat,2136.399
45,0,46340,Alex Smalley,2122.087
46,0,37275,Sam Ryder,2011.940
47,0,35461,Beau Hossler,2010.306
48,0,34360,Patrick Reed,1972.265
49,0,39324,J.J. Spaun,1944.590
50,0,55893,Sam Stevens,1899.910
51,0,36801,Mark Hubbard,1875.272
52,2,36699,Patrick Rodgers,1874.764
53,-1,29420,Billy Horschel,1841.759
54,-1,47959,Bryson DeChambeau,1825.631
55,0,39975,Michael Kim,1749.853
56,0,27214,Kevin Streelman,1563.075
57,0,29478,Kevin Kisner,1532.848
58,0,54783,Dylan Wu,1482.344
59,0,52375,Doug Ghim,1430.903
60,0,58168,Davis Thompson,1424.016
61,0,54591,Ben Griffin,1387.314
62,0,34255,Joseph Bramlett,1279.411
63,0,55789,Taylor Montgomery,1227.805
64,0,28775,Nate Lashley,1167.814
65,0,36326,David Lipsky,1164.973
66,0,46601,Trey Mullinax,1162.065
67,0,29221,Webb Simpson,1159.754
68,0,47983,Chad Ramey,1141.444
69,0,27129,Luke List,1129.359
70,0,30692,Scott Stallings,1098.503
71,0,34466,Peter Malnati,1088.086
72,0,52513,Carson Young,1062.940
73,0,25632,Jimmy Walker,1011.136
74,0,36871,Matt NeSmith,1001.788
75,0,33413,Ben Martin,991.736
76,0,37189,Harold Varner III,988.355
77,0,51997,Andrew Novak,988.018
78,0,45609,Tyler Duncan,961.025
79,0,24024,Zach Johnson,874.176
80,0,32757,Patton Kizzire,814.843
81,0,34076,Joel Dahmen,781.150
82,0,49964,Aaron Wise,762.180
83,0,12716,Charley Hoffman,756.387
84,0,46441,Robby Shelton,751.485
85,0,51890,Greyson Sigg,725.341
86,0,58696,Peter Kuest,708.912
87,0,23320,Ryan Palmer,704.990
88,0,52372,Cameron Champ,702.223
89,0,46402,Talor Gooch,698.227
90,0,49298,Kramer Hickok,696.062
91,0,29518,Brendan Steele,687.293
92,0,59018,Ryan Gerard,680.846
93,0,34563,Chesson Hadley,677.928
94,0,50095,Austin Smotherman,668.764
95,0,32333,Kevin Tway,663.550
96,0,33597,Harry Higgs,656.474
97,0,20229,Stewart Cink,626.119
98,0,46442,Maverick McNealy,620.724
99,0,56630,Akshay Bhatia,567.248
100,0,40162,Justin Lower,548.665
101,0,56762,Will Gordon,544.169
102,0,35449,Adam Long,512.870
103,0,28420,Ryan Brehm,495.160
104,0,25396,Kevin Na,465.101
105,0,35901,Paul Haley II,452.779
