RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,07721,Pat Bates,44,596,7.4
1,0,08075,Jerry Kelly,44,624,7.1
1,0,23623,Bo Van Pelt,44,571,7.7
4,0,06332,Neal Lancaster,43,642,6.7
5,0,01024,Billy Andrade,42,649,6.5
5,0,11032,Frank Lickliter II,42,566,7.4
7,0,01388,Robert Gamez,40,647,6.2
7,0,21959,Ted Purdy,40,711,5.6
9,0,01685,J.L. Lewis,39,601,6.5
9,0,21949,Joe Ogilvie,39,630,6.2
11,0,26420,Richard Johnson,38,673,5.6
12,0,01619,Skip Kendall,37,585,6.3
12,0,01941,Tom Pernice Jr.,37,598,6.2
14,0,20850,Daniel Chopra,36,660,5.5
14,0,20229,Stewart Cink,36,614,5.9
14,0,01766,Billy Mayfair,36,574,6.3
14,0,01948,Tim Petrovic,36,626,5.8
18,0,01577,Lee Janzen,35,492,7.1
18,0,24024,Zach Johnson,35,631,5.5
18,0,24361,Pat Perez,35,597,5.9
18,0,06567,Vijay Singh,35,598,5.9
18,0,10425,Jay Williamson,35,618,5.7
23,0,07223,Brian Bateman,34,508,6.7
23,0,08123,Jeff Brehaut,34,633,5.4
23,0,06251,Chris DiMarco,34,558,6.1
23,0,23552,Hank Kuehne,34,631,5.4
23,0,20663,Brenden Pappas,34,724,4.7
23,0,06527,Steve Stricker,34,514,6.6
29,0,01139,Olin Browne,33,542,6.1
29,0,01329,Brad Faxon,33,543,6.1
29,0,20121,Todd Fischer,33,646,5.1
29,0,07457,Steve Flesch,33,581,5.7
29,0,06515,Shaun Micheel,33,466,7.1
29,0,02010,Loren Roberts,33,495,6.7
29,0,02101,Joey Sindelar,33,564,5.9
36,0,21633,Steve Allan,32,597,5.4
36,0,20098,Stuart Appleby,32,434,7.4
36,0,23353,J.J. Henry,32,612,5.2
36,0,10733,Kent Jones,32,567,5.6
36,0,23108,Matt Kuchar,32,512,6.3
36,0,08339,Spike McRoy,32,514,6.2
36,0,22046,Geoff Ogilvy,32,545,5.9
36,0,23621,Rory Sabbatini,32,538,5.9
44,0,01035,Tommy Armour III,31,506,6.1
44,0,24925,Jonathan Byrd,31,562,5.5
44,0,20104,Ken Duke,31,548,5.7
44,0,10201,Matt Gogel,31,535,5.8
44,0,24781,Hunter Mahan,31,602,5.1
44,0,20548,Hidemichi Tanaka,31,517,6.0
44,0,10423,Mike Weir,31,419,7.4
51,0,07867,Woody Austin,30,548,5.5
51,0,22371,Aaron Baddeley,30,578,5.2
51,0,20498,Briny Baird,30,485,6.2
51,0,23541,Ben Crane,30,603,5.0
51,0,12680,Shigeki Maruyama,30,596,5.0
51,0,22548,Patrick Sheehan,30,742,4.0
51,0,12602,Dean Wilson,30,682,4.4
58,0,10885,Robert Allenby,29,455,6.4
58,0,01127,Danny Briggs,29,500,5.8
58,0,12394,Tom Carter,29,650,4.5
58,0,06621,Joe Durant,29,477,6.1
58,0,21805,Harrison Frazar,29,511,5.7
58,0,19846,Brian Gay,29,671,4.3
58,0,20433,Mark Hensby,29,612,4.7
58,0,10585,Scott McCarron,29,538,5.4
58,0,23320,Ryan Palmer,29,618,4.7
58,0,01938,David Peoples,29,539,5.4
58,0,22405,Justin Rose,29,447,6.5
58,0,06078,Esteban Toledo,29,559,5.2
58,0,02214,Kirk Triplett,29,478,6.1
71,0,01361,Dan Forsman,28,459,6.1
71,0,01378,David Frost,28,511,5.5
71,0,23063,Scott Hend,28,467,6.0
71,0,12782,Tim Herron,28,455,6.2
71,0,21731,Freddie Jacobson,28,466,6.0
71,0,01707,Steve Lowery,28,523,5.4
71,0,07939,Dan Olsen,28,451,6.2
71,0,07749,Brett Quigley,28,611,4.6
71,0,22913,John Rollins,28,547,5.1
80,0,07363,Craig Bowden,27,517,5.2
80,0,12823,Carlos Franco,27,596,4.5
80,0,12645,Brent Geiberger,27,589,4.6
80,0,01761,Len Mattiace,27,530,5.1
80,0,20572,Rod Pampling,27,558,4.8
80,0,23325,Vaughn Taylor,27,512,5.3
86,0,06004,Stephen Ames,26,567,4.6
86,0,19824,Craig Barlow,26,464,5.6
86,0,12652,Cameron Beckman,26,602,4.3
86,0,24507,Jason Bohn,26,590,4.4
86,0,01157,Tom Byrum,26,522,5.0
86,0,08931,Glen Day,26,653,4.0
86,0,12760,Danny Ellis,26,478,5.4
86,0,12705,Cliff Kresge,26,529,4.9
86,0,01706,Davis Love III,26,448,5.8
86,0,25396,Kevin Na,26,611,4.3
86,0,01945,Kenny Perry,26,408,6.4
86,0,02104,Jeff Sluman,26,524,5.0
86,0,08385,Omar Uresti,26,524,5.0
99,0,21407,Arjun Atwal,25,545,4.6
99,0,23613,Rich Barcelo,25,403,6.2
99,0,21646,David Branshaw,25,475,5.3
99,0,01381,Fred Funk,25,565,4.4
99,0,02239,Scott Verplank,25,492,5.1
104,0,01042,Paul Azinger,24,483,5.0
104,0,23614,Rich Beem,24,404,5.9
104,0,25686,Jason Dufner,24,475,5.1
104,0,01473,Todd Hamilton,24,511,4.7
104,0,08537,J.P. Hayes,24,450,5.3
104,0,01771,Blaine McCallister,24,416,5.8
104,0,10107,Deane Pappas,24,450,5.3
104,0,10912,Craig Perks,24,436,5.5
104,0,25345,Carl Pettersson,24,593,4.0
104,0,02049,Gene Sauers,24,492,4.9
104,0,02099,Scott Simpson,24,364,6.6
104,0,02223,Bob Tway,24,488,4.9
116,0,24290,D.J. Brigman,23,462,5.0
116,0,20593,Greg Chalmers,23,497,4.6
116,0,01203,Russ Cochran,23,367,6.3
116,0,21961,Charles Howell III,23,517,4.4
116,0,20628,Arron Oberholser,23,420,5.5
116,0,23497,Tag Ridings,23,342,6.7
116,0,24502,Adam Scott,23,300,7.7
116,0,02106,Chris Smith,23,560,4.1
116,0,06613,Tommy Tolles,23,449,5.1
116,0,02206,David Toms,23,394,5.8
116,0,02245,Grant Waite,23,426,5.4
127,0,01142,Bart Bryant,22,434,5.1
127,0,12510,Chad Campbell,22,506,4.3
127,0,23135,Tim Clark,22,514,4.3
127,0,01249,John Daly,22,483,4.6
127,0,19881,Robert Damron,22,596,3.7
127,0,01320,Bob Estes,22,353,6.2
127,0,20585,Niclas Fasth,22,377,5.8
127,0,20378,Mathias Grönberg,22,499,4.4
127,0,12753,David Morland IV,22,452,4.9
127,0,01926,Steve Pate,22,395,5.6
137,0,01161,Mark Calcavecchia,21,421,5.0
137,0,08835,Kris Cox,21,415,5.1
137,0,01261,Jay Delsing,21,436,4.8
137,0,20645,John Senden,21,547,3.8
137,0,22293,Heath Slocum,21,558,3.8
137,0,23307,Roger Tambellini,21,458,4.6
137,0,21878,Mark Wilson,21,366,5.7
144,0,20472,Alex Cejka,20,404,5.0
144,0,24357,K.J. Choi,20,437,4.6
144,0,23983,Luke Donald,20,391,5.1
144,0,01457,Jay Haas,20,418,4.8
144,0,06575,Dudley Hart,20,314,6.4
144,0,10860,Justin Leonard,20,445,4.5
144,0,12682,Hirofumi Miyase,20,371,5.4
144,0,01927,Dennis Paulson,20,488,4.1
144,0,20127,Chris Riley,20,371,5.4
153,0,06809,Bob Burns,19,552,3.4
153,0,01219,John Cook,19,325,5.8
153,0,20094,Jonathan Kaye,19,415,4.6
153,0,08793,Tiger Woods,19,420,4.5
157,0,11123,Chris Couch,18,289,6.2
157,0,25900,Lucas Glover,18,535,3.4
157,0,08337,Mike Heinen,18,350,5.1
157,0,21893,Brian Kortan,18,388,4.6
157,0,01928,Corey Pavin,18,485,3.7
157,0,20580,Andre Stolz,18,319,5.6
157,0,06595,Kevin Sutherland,18,476,3.8
157,0,02246,Duffy Waldorf,18,398,4.5
165,0,01132,Mark Brooks,17,403,4.2
165,0,21209,Sergio Garcia,17,317,5.4
165,0,20382,Stephen Leaney,17,382,4.5
165,0,01810,Phil Mickelson,17,383,4.4
165,0,01887,Mark O'Meara,17,311,5.5
165,0,12660,Jesper Parnevik,17,545,3.1
165,0,01968,Nick Price,17,271,6.3
165,0,10213,Dicky Pride,17,401,4.2
173,0,19972,José Coceres,16,471,3.4
173,0,01724,Jeff Maggert,16,339,4.7
173,0,26287,Roland Thatcher,16,401,4.0
176,0,20029,Notah Begay III,15,447,3.4
176,0,06214,Guy Boros,15,401,3.7
176,0,19825,Darren Clarke,15,265,5.7
176,0,01313,Steve Elkington,15,374,4.0
176,0,23338,David Gossett,15,348,4.3
176,0,01553,John Huston,15,313,4.8
176,0,25237,Kevin Muncrief,15,290,5.2
176,0,06373,José María Olazábal,15,310,4.8
184,0,01920,Craig Parry,14,278,5.0
185,0,06197,Michael Allen,13,557,2.3
185,0,20157,Retief Goosen,13,279,4.7
185,0,08881,Tripp Isenhour,13,312,4.2
188,0,01226,Fred Couples,12,285,4.2
188,0,06522,Ernie Els,12,299,4.0
188,0,01677,Tom Lehman,12,381,3.1
188,0,02002,John Riegger,12,314,3.8
192,0,22621,Ben Curtis,11,280,3.9
192,0,01527,Scott Hoch,11,313,3.5
194,0,01797,Rocco Mediate,10,223,4.5
195,0,01666,Bernhard Langer,9,304,3.0
195,0,20634,Peter Lonard,9,356,2.5
