RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,26420,Richard Johnson,93,673,13.8
2,0,12394,Tom Carter,91,650,14.0
3,0,24024,Zach Johnson,90,631,14.3
4,0,23320,Ryan Palmer,89,618,14.4
5,0,24507,Jason Bohn,85,590,14.4
5,0,21959,Ted Purdy,85,711,12.0
7,0,08931,Glen Day,84,653,12.9
8,0,22548,Patrick Sheehan,83,742,11.2
9,0,12823,Carlos Franco,81,596,13.6
10,0,19846,Brian Gay,80,671,11.9
10,0,02101,Joey Sindelar,80,564,14.2
12,0,01157,Tom Byrum,79,522,15.1
12,0,20663,Brenden Pappas,79,724,10.9
14,0,01024,Billy Andrade,78,649,12.0
14,0,06332,Neal Lancaster,78,642,12.1
14,0,02106,Chris Smith,78,560,13.9
17,0,20850,Daniel Chopra,77,660,11.7
17,0,12660,Jesper Parnevik,77,545,14.1
17,0,07749,Brett Quigley,77,611,12.6
17,0,12602,Dean Wilson,77,682,11.3
21,0,20104,Ken Duke,76,548,13.9
22,0,12645,Brent Geiberger,75,589,12.7
22,0,25900,Lucas Glover,75,535,14.0
22,0,20433,Mark Hensby,75,612,12.3
22,0,01948,Tim Petrovic,75,626,12.0
26,0,07867,Woody Austin,74,548,13.5
26,0,23541,Ben Crane,74,603,12.3
26,0,19881,Robert Damron,74,596,12.4
29,0,24925,Jonathan Byrd,73,562,13.0
29,0,10201,Matt Gogel,73,535,13.6
29,0,06567,Vijay Singh,73,598,12.2
32,0,10733,Kent Jones,72,567,12.7
32,0,12680,Shigeki Maruyama,72,596,12.1
34,0,08075,Jerry Kelly,71,624,11.4
35,0,20229,Stewart Cink,70,614,11.4
35,0,25396,Kevin Na,70,611,11.5
35,0,25345,Carl Pettersson,70,593,11.8
35,0,23623,Bo Van Pelt,70,571,12.3
35,0,10425,Jay Williamson,70,618,11.3
40,0,01139,Olin Browne,69,542,12.7
40,0,12760,Danny Ellis,69,478,14.4
40,0,20121,Todd Fischer,69,646,10.7
40,0,21949,Joe Ogilvie,69,630,11.0
40,0,01941,Tom Pernice Jr.,69,598,11.5
45,0,07721,Pat Bates,68,596,11.4
45,0,21646,David Branshaw,68,475,14.3
45,0,24357,K.J. Choi,68,437,15.6
45,0,01381,Fred Funk,68,565,12.0
45,0,23353,J.J. Henry,68,612,11.1
45,0,01761,Len Mattiace,68,530,12.8
45,0,01938,David Peoples,68,539,12.6
52,0,06197,Michael Allen,67,557,12.0
52,0,06004,Stephen Ames,67,567,11.8
52,0,22371,Aaron Baddeley,67,578,11.6
52,0,12652,Cameron Beckman,67,602,11.1
52,0,01619,Skip Kendall,67,585,11.5
52,0,02010,Loren Roberts,67,495,13.5
52,0,02223,Bob Tway,67,488,13.7
59,0,08123,Jeff Brehaut,66,633,10.4
59,0,21961,Charles Howell III,66,517,12.8
59,0,20645,John Senden,66,547,12.1
62,0,01388,Robert Gamez,65,647,10.0
62,0,12705,Cliff Kresge,65,529,12.3
62,0,06078,Esteban Toledo,65,559,11.6
65,0,07223,Brian Bateman,64,508,12.6
65,0,07457,Steve Flesch,64,581,11.0
65,0,06515,Shaun Micheel,64,466,13.7
65,0,01928,Corey Pavin,64,485,13.2
65,0,24361,Pat Perez,64,597,10.7
70,0,21407,Arjun Atwal,63,545,11.6
70,0,01261,Jay Delsing,63,436,14.4
70,0,25686,Jason Dufner,63,475,13.3
70,0,10585,Scott McCarron,63,538,11.7
74,0,20593,Greg Chalmers,62,497,12.5
74,0,11032,Frank Lickliter II,62,566,11.0
74,0,01945,Kenny Perry,62,408,15.2
74,0,02104,Jeff Sluman,62,524,11.8
78,0,20472,Alex Cejka,61,404,15.1
78,0,01766,Billy Mayfair,61,574,10.6
80,0,01378,David Frost,60,511,11.7
80,0,23552,Hank Kuehne,60,631,9.5
80,0,20572,Rod Pampling,60,558,10.8
83,0,01042,Paul Azinger,59,483,12.2
83,0,24290,D.J. Brigman,59,462,12.8
83,0,06809,Bob Burns,59,552,10.7
83,0,06621,Joe Durant,59,477,12.4
83,0,01329,Brad Faxon,59,543,10.9
83,0,21893,Brian Kortan,59,388,15.2
83,0,06595,Kevin Sutherland,59,476,12.4
83,0,23307,Roger Tambellini,59,458,12.9
91,0,01127,Danny Briggs,58,500,11.6
91,0,21805,Harrison Frazar,58,511,11.4
91,0,23108,Matt Kuchar,58,512,11.3
91,0,01706,Davis Love III,58,448,12.9
91,0,24781,Hunter Mahan,58,602,9.6
91,0,22293,Heath Slocum,58,558,10.4
91,0,23325,Vaughn Taylor,58,512,11.3
91,0,06613,Tommy Tolles,58,449,12.9
91,0,02214,Kirk Triplett,58,478,12.1
100,0,12510,Chad Campbell,57,506,11.3
100,0,01473,Todd Hamilton,57,511,11.2
102,0,21633,Steve Allan,56,597,9.4
102,0,20498,Briny Baird,56,485,11.5
102,0,23135,Tim Clark,56,514,10.9
102,0,06251,Chris DiMarco,56,558,10.0
102,0,01685,J.L. Lewis,56,601,9.3
102,0,01707,Steve Lowery,56,523,10.7
102,0,08339,Spike McRoy,56,514,10.9
102,0,07939,Dan Olsen,56,451,12.4
102,0,23621,Rory Sabbatini,56,538,10.4
102,0,02239,Scott Verplank,56,492,11.4
112,0,01035,Tommy Armour III,55,506,10.9
112,0,19824,Craig Barlow,55,464,11.9
112,0,21731,Freddie Jacobson,55,466,11.8
112,0,02206,David Toms,55,394,14.0
116,0,10885,Robert Allenby,54,455,11.9
116,0,07363,Craig Bowden,54,517,10.4
116,0,01249,John Daly,54,483,11.2
116,0,08537,J.P. Hayes,54,450,12.0
116,0,06527,Steve Stricker,54,514,10.5
116,0,10423,Mike Weir,54,419,12.9
122,0,01810,Phil Mickelson,53,383,13.8
122,0,20548,Hidemichi Tanaka,53,517,10.3
124,0,22046,Geoff Ogilvy,52,545,9.5
124,0,08385,Omar Uresti,52,524,9.9
124,0,02245,Grant Waite,52,426,12.2
124,0,02246,Duffy Waldorf,52,398,13.1
124,0,08793,Tiger Woods,52,420,12.4
129,0,08881,Tripp Isenhour,51,312,16.3
129,0,21878,Mark Wilson,51,366,13.9
131,0,19972,José Coceres,50,471,10.6
131,0,08835,Kris Cox,50,415,12.0
131,0,12753,David Morland IV,50,452,11.1
131,0,01927,Dennis Paulson,50,488,10.2
131,0,22913,John Rollins,50,547,9.1
136,0,20378,Mathias Grönberg,49,499,9.8
136,0,10860,Justin Leonard,49,445,11.0
138,0,01142,Bart Bryant,48,434,11.1
138,0,02049,Gene Sauers,48,492,9.8
138,0,20580,Andre Stolz,48,319,15.0
141,0,20098,Stuart Appleby,47,434,10.8
141,0,01132,Mark Brooks,47,403,11.7
141,0,01161,Mark Calcavecchia,47,421,11.2
144,0,01203,Russ Cochran,46,367,12.5
144,0,20382,Stephen Leaney,46,382,12.0
144,0,01677,Tom Lehman,46,381,12.1
144,0,10107,Deane Pappas,46,450,10.2
144,0,22405,Justin Rose,46,447,10.3
144,0,02099,Scott Simpson,46,364,12.6
144,0,26287,Roland Thatcher,46,401,11.5
151,0,20029,Notah Begay III,45,447,10.1
151,0,23063,Scott Hend,45,467,9.6
151,0,01577,Lee Janzen,45,492,9.1
154,0,01313,Steve Elkington,44,374,11.8
154,0,01361,Dan Forsman,44,459,9.6
154,0,20094,Jonathan Kaye,44,415,10.6
157,0,23983,Luke Donald,43,391,11.0
157,0,10912,Craig Perks,43,436,9.9
159,0,06214,Guy Boros,42,401,10.5
159,0,01320,Bob Estes,42,353,11.9
159,0,01724,Jeff Maggert,42,339,12.4
159,0,01771,Blaine McCallister,42,416,10.1
159,0,01887,Mark O'Meara,42,311,13.5
159,0,10213,Dicky Pride,42,401,10.5
159,0,02002,John Riegger,42,314,13.4
159,0,24502,Adam Scott,42,300,14.0
167,0,20634,Peter Lonard,41,356,11.5
167,0,20628,Arron Oberholser,41,420,9.8
167,0,23497,Tag Ridings,41,342,12.0
167,0,20127,Chris Riley,41,371,11.1
171,0,08337,Mike Heinen,40,350,11.4
171,0,12682,Hirofumi Miyase,40,371,10.8
171,0,01926,Steve Pate,40,395,10.1
174,0,12782,Tim Herron,38,455,8.4
