RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,19972,José Coceres,45.91,157,342
2,0,01042,Paul Azinger,45.65,189,414
3,0,01161,Mark Calcavecchia,44.44,160,360
4,0,23541,Ben Crane,44.23,207,468
5,0,06522,Ernie Els,44.07,119,270
6,0,20098,Stuart Appleby,43.72,181,414
7,0,06332,Neal Lancaster,43.52,235,540
7,0,08793,Tiger Woods,43.52,141,324
9,0,22913,John Rollins,43.42,211,486
10,0,01329,Brad Faxon,43.16,202,468
11,0,10423,Mike Weir,43.12,163,378
12,0,08931,Glen Day,43.06,248,576
13,0,01920,Craig Parry,42.96,116,270
14,0,24925,Jonathan Byrd,42.95,201,468
15,0,22548,Patrick Sheehan,42.88,247,576
16,0,06078,Esteban Toledo,42.86,270,630
17,0,21949,Joe Ogilvie,42.72,223,522
18,0,01249,John Daly,42.68,169,396
18,0,21731,Freddie Jacobson,42.68,169,396
20,0,19846,Brian Gay,42.65,238,558
21,0,06197,Michael Allen,42.31,198,468
22,0,07223,Brian Bateman,42.27,175,414
23,0,24502,Adam Scott,42.22,114,270
24,0,20593,Greg Chalmers,42.17,167,396
25,0,01887,Mark O'Meara,42.16,129,306
26,0,08537,J.P. Hayes,42.09,197,468
27,0,20585,Niclas Fasth,42.06,159,378
28,0,10860,Justin Leonard,42.03,174,414
29,0,11032,Frank Lickliter II,42.00,189,450
30,0,02099,Scott Simpson,41.98,136,324
31,0,24781,Hunter Mahan,41.85,226,540
32,0,08337,Mike Heinen,41.83,128,306
33,0,12760,Danny Ellis,41.78,188,450
34,0,20229,Stewart Cink,41.67,195,468
35,0,01706,Davis Love III,41.53,157,378
36,0,26420,Richard Johnson,41.49,239,576
37,0,23621,Rory Sabbatini,41.44,179,432
38,0,20663,Brenden Pappas,41.41,246,594
39,0,01927,Dennis Paulson,41.39,149,360
40,0,01761,Len Mattiace,41.33,186,450
41,0,01457,Jay Haas,41.27,156,378
42,0,12753,David Morland IV,41.24,193,468
43,0,12660,Jesper Parnevik,41.20,178,432
43,0,02223,Bob Tway,41.20,178,432
45,0,21407,Arjun Atwal,41.19,215,522
46,0,12705,Cliff Kresge,41.15,237,576
47,0,01157,Tom Byrum,40.97,177,432
47,0,21805,Harrison Frazar,40.97,177,432
47,0,10201,Matt Gogel,40.97,177,432
50,0,07363,Craig Bowden,40.95,199,486
51,0,23108,Matt Kuchar,40.87,206,504
52,0,22405,Justin Rose,40.83,147,360
53,0,06527,Steve Stricker,40.81,191,468
54,0,01707,Steve Lowery,40.74,198,486
54,0,07749,Brett Quigley,40.74,220,540
56,0,21959,Ted Purdy,40.69,249,612
57,0,12680,Shigeki Maruyama,40.67,183,450
57,0,20572,Rod Pampling,40.67,183,450
59,0,01473,Todd Hamilton,40.60,190,468
59,0,07939,Dan Olsen,40.60,190,468
61,0,02010,Loren Roberts,40.48,153,378
62,0,22046,Geoff Ogilvy,40.44,182,450
62,0,06595,Kevin Sutherland,40.44,182,450
64,0,23552,Hank Kuehne,40.42,211,522
65,0,02239,Scott Verplank,40.34,167,414
66,0,01024,Billy Andrade,40.32,225,558
67,0,20850,Daniel Chopra,40.28,232,576
67,0,08075,Jerry Kelly,40.28,203,504
67,0,08385,Omar Uresti,40.28,203,504
70,0,01619,Skip Kendall,40.23,210,522
70,0,23623,Bo Van Pelt,40.23,210,522
72,0,10107,Deane Pappas,40.21,152,378
73,0,06214,Guy Boros,40.15,159,396
73,0,01928,Corey Pavin,40.15,159,396
75,0,20433,Mark Hensby,40.12,195,486
76,0,01577,Lee Janzen,40.10,166,414
76,0,01926,Steve Pate,40.10,166,414
78,0,06809,Bob Burns,40.04,209,522
78,0,20104,Ken Duke,40.04,209,522
78,0,02049,Gene Sauers,40.04,209,522
81,0,01388,Robert Gamez,39.96,223,558
82,0,01810,Phil Mickelson,39.95,151,378
83,0,24024,Zach Johnson,39.85,208,522
84,0,19824,Craig Barlow,39.81,172,432
84,0,20580,Andre Stolz,39.81,129,324
86,0,20628,Arron Oberholser,39.72,143,360
87,0,01381,Fred Funk,39.68,200,504
87,0,20127,Chris Riley,39.68,150,378
89,0,01320,Bob Estes,39.65,157,396
90,0,12645,Brent Geiberger,39.56,178,450
90,0,12602,Dean Wilson,39.56,235,594
92,0,12652,Cameron Beckman,39.48,199,504
93,0,21633,Steve Allan,39.41,227,576
94,0,21893,Brian Kortan,39.37,163,414
95,0,06613,Tommy Tolles,39.35,170,432
96,0,06004,Stephen Ames,39.32,184,468
