RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,01388,Robert Gamez,7' 2",7.167,1,-1
2,0,01132,Mark Brooks,28' 1",28.083,1,-1
3,0,02214,Kirk Triplett,31' 10",31.833,1,E
4,0,02223,Bob Tway,39' 2",39.167,1,E
5,0,25842,Jon Mills,41' 0",82.000,2,-1
6,0,23623,Bo Van Pelt,52' 5",261.917,5,-5
7,0,08375,Paul Stankowski,55' 1",55.083,1,E
8,0,26596,Ryan Moore,56' 6",113.000,2,-1
9,0,22946,Henrik Bjornstad,59' 7",178.833,3,-2
10,0,24024,Zach Johnson,59' 9",59.750,1,+1
11,0,20631,David McKenzie,61' 1",244.417,4,E
12,0,25936,Alex Aragon,62' 3",124.500,2,E
13,0,12755,Vance Veazey,62' 8",62.667,1,E
14,0,08835,Kris Cox,64' 5",128.833,2,-1
15,0,21805,Harrison Frazar,64' 7",193.750,3,-1
16,0,21660,Jason Schultz,69' 9",278.833,4,-2
17,0,22046,Geoff Ogilvy,70' 1",140.167,2,+1
18,0,06004,Stephen Ames,70' 6",140.917,2,E
19,0,19846,Brian Gay,70' 7",211.750,3,-1
19,0,20157,Retief Goosen,70' 7",352.833,5,-3
21,0,01677,Tom Lehman,72' 0",72.000,1,E
22,0,20094,Jonathan Kaye,72' 2",360.750,5,-2
23,0,20099,Doug Barron,72' 7",72.583,1,E
24,0,23135,Tim Clark,73' 2",146.250,2,+1
25,0,25900,Lucas Glover,73' 4",293.250,4,-2
26,0,01329,Brad Faxon,74' 4",520.250,7,-1
27,0,24980,Scott Gutschewski,74' 8",448.167,6,-3
27,0,20572,Rod Pampling,74' 8",74.667,1,-1
29,0,23616,Ryan Hietala,75' 9",151.417,2,E
30,0,12660,Jesper Parnevik,77' 1",462.333,6,-1
31,0,24358,Robert Garrigus,78' 6",471.000,6,E
32,0,24925,Jonathan Byrd,80' 0",80.000,1,E
33,0,12823,Carlos Franco,80' 3",401.333,5,-3
34,0,06621,Joe Durant,80' 5",321.500,4,-1
35,0,12680,Shigeki Maruyama,80' 11",323.667,4,E
36,0,22378,Trevor Immelman,82' 1",328.417,4,-1
37,0,24924,Bill Haas,84' 2",673.417,8,-4
38,0,06515,Shaun Micheel,85' 3",682.250,8,-6
39,0,07013,Wes Short Jr.,85' 7",171.167,2,-1
40,0,06595,Kevin Sutherland,85' 8",342.750,4,-3
41,0,28475,Jeff Overton,85' 11",171.750,2,-1
42,0,12716,Charley Hoffman,86' 3",345.000,4,-2
43,0,23353,J.J. Henry,87' 0",173.917,2,E
44,0,06012,Greg Kraft,88' 0",88.000,1,E
45,0,11123,Chris Couch,89' 2",178.333,2,+1
46,0,02106,Chris Smith,89' 3",267.750,3,E
47,0,21731,Freddie Jacobson,89' 5",178.833,2,+1
48,0,10423,Mike Weir,89' 8",179.250,2,+1
49,0,20498,Briny Baird,90' 2",270.583,3,-1
50,0,24507,Jason Bohn,90' 3",270.750,3,+1
51,0,19881,Robert Damron,90' 6",90.500,1,E
52,0,20229,Stewart Cink,91' 3",273.750,3,-1
53,0,23320,Ryan Palmer,91' 7",91.583,1,+1
54,0,27095,Nick Watney,93' 0",464.833,5,-1
55,0,23614,Rich Beem,94' 0",375.917,4,-2
55,0,24357,K.J. Choi,94' 0",281.917,3,-1
57,0,10885,Robert Allenby,94' 8",378.750,4,-1
58,0,01706,Davis Love III,95' 3",380.917,4,-3
59,0,10860,Justin Leonard,95' 4",95.333,1,-1
60,0,01945,Kenny Perry,95' 6",190.917,2,-2
61,0,21646,David Branshaw,96' 0",383.917,4,+1
62,0,01666,Bernhard Langer,96' 11",581.333,6,-3
63,0,20378,Mathias Grönberg,97' 4",486.583,5,-2
64,0,20548,Hidemichi Tanaka,97' 10",97.833,1,-1
65,0,23788,D.J. Trahan,98' 0",392.000,4,-2
66,0,20098,Stuart Appleby,98' 1",294.333,3,E
67,0,06527,Steve Stricker,98' 5",295.333,3,-3
68,0,10809,Jim Furyk,99' 1",198.083,2,-1
68,0,21949,Joe Ogilvie,99' 1",594.583,6,-2
68,0,23325,Vaughn Taylor,99' 1",297.250,3,E
71,0,22892,Jason Gore,100' 2",200.333,2,-1
71,0,01577,Lee Janzen,100' 2",200.333,2,-1
73,0,23673,Michael Connell,100' 5",200.750,2,-1
74,0,01948,Tim Petrovic,100' 7",402.417,4,-2
75,0,07457,Steve Flesch,101' 1",505.417,5,-2
76,0,12662,Thomas Levet,101' 11",407.500,4,E
77,0,21959,Ted Purdy,102' 2",204.250,2,-2
78,0,07223,Brian Bateman,102' 6",205.000,2,-1
79,0,01685,J.L. Lewis,102' 7",205.167,2,E
79,0,01810,Phil Mickelson,102' 7",512.917,5,-3
81,0,20850,Daniel Chopra,102' 11",514.583,5,-3
82,0,24912,Will MacKenzie,103' 11",311.833,3,-2
83,0,11032,Frank Lickliter II,104' 3",416.917,4,-2
84,0,22548,Patrick Sheehan,104' 10",419.333,4,+1
85,0,25240,D.A. Points,105' 7",316.667,3,-1
86,0,27770,Camilo Villegas,106' 8",533.333,5,-1
86,0,23349,Charles Warren,106' 8",319.917,3,-2
88,0,24502,Adam Scott,107' 0",213.917,2,-2
89,0,20382,Stephen Leaney,107' 3",536.333,5,-2
90,0,24781,Hunter Mahan,107' 9",323.333,3,E
90,0,25632,Jimmy Walker,107' 9",861.750,8,-3
92,0,01226,Fred Couples,107' 11",215.833,2,-1
93,0,08123,Jeff Brehaut,108' 7",217.083,2,-1
94,0,06567,Vijay Singh,108' 9",652.500,6,-5
95,0,20472,Alex Cejka,109' 1",436.250,4,-2
96,0,02110,Jerry Smith,109' 3",546.250,5,E
97,0,01161,Mark Calcavecchia,109' 11",659.583,6,-3
98,0,01473,Todd Hamilton,110' 0",439.833,4,-2
98,0,27141,J.B. Holmes,110' 0",330.000,3,+2
100,0,27120,Troy Matteson,110' 5",662.667,6,-4
101,0,23048,Eric Axley,111' 1",666.250,6,-4
101,0,01766,Billy Mayfair,111' 1",222.083,2,+1
103,0,01707,Steve Lowery,111' 2",555.667,5,-2
104,0,22405,Justin Rose,111' 4",111.333,1,+2
105,0,01042,Paul Azinger,112' 1",224.167,2,E
106,0,26360,Bubba Dickerson,112' 2",224.333,2,E
107,0,02239,Scott Verplank,112' 3",561.417,5,-3
108,0,01219,John Cook,113' 1",113.083,1,-1
109,0,21961,Charles Howell III,113' 7",340.833,3,-1
110,0,20691,Greg Owen,113' 11",227.833,2,-1
111,0,06522,Ernie Els,114' 5",228.750,2,-1
112,0,22913,John Rollins,114' 8",573.333,5,-1
113,0,23409,James Driscoll,114' 9",229.500,2,-1
113,0,07749,Brett Quigley,114' 9",573.833,5,-3
115,0,20608,David Howell,115' 4",115.333,1,+1
116,0,21470,Daisuke Maruyama,116' 1",464.167,4,-1
117,0,02246,Duffy Waldorf,116' 2",464.667,4,-1
118,0,02104,Jeff Sluman,116' 4",232.583,2,+1
119,0,20593,Greg Chalmers,116' 11",233.833,2,-1
120,0,06643,Paul Goydos,117' 3",117.250,1,E
121,0,21209,Sergio Garcia,117' 4",117.333,1,-1
122,0,10505,Shane Bertsch,117' 5",469.750,4,-3
122,0,09011,David Duval,117' 5",117.417,1,-1
124,0,23497,Tag Ridings,118' 5",473.750,4,-1
125,0,23307,Roger Tambellini,119' 3",119.250,1,E
126,0,01724,Jeff Maggert,121' 0",121.000,1,+1
126,0,24361,Pat Perez,121' 0",242.000,2,-1
