RANK,MOVEMENT,PLAYER_ID,PLAYER,%,NUMBER OF TIMES,ATTEMPTS,AVG RTP SCORE
102,0,26289,Boo Weekley,49.0,124,253,+2.02
104,0,23718,Nathan Green,49.2,224,455,+0.85
104,0,01948,Tim Petrovic,49.2,177,360,+1.69
106,0,01706,Davis Love III,49.5,193,390,+1.45
106,0,24502,Adam Scott,49.5,106,214,+1.32
108,0,06567,Vijay Singh,49.6,125,252,+0.48
109,0,22621,Ben Curtis,49.8,111,223,+0.45
109,0,08931,Glen Day,49.8,130,261,+1.92
111,0,22913,John Rollins,49.9,175,351,+2.46
112,0,25190,Jeff Quinney,50.0,153,306,+3.59
112,0,25562,Andres Romero,50.0,113,226,+0.62
114,0,28475,Jeff Overton,50.1,232,463,+1.72
114,0,21959,Ted Purdy,50.1,199,397,+1.71
116,0,28089,Jason Day,50.2,118,235,+2.03
116,0,24361,Pat Perez,50.2,143,285,+3.57
116,0,30927,Brendon Todd,50.2,111,221,+2.61
119,0,28780,Nicholas Thompson,50.3,197,392,+1.52
120,0,20160,Charlie Wi,50.4,169,335,+1.83
121,0,21753,Brian Davis,50.6,195,385,+1.49
122,0,20098,Stuart Appleby,50.7,170,335,+2.71
123,0,24925,Jonathan Byrd,50.9,172,338,+1.40
124,0,12705,Cliff Kresge,51.0,158,310,+2.03
124,0,10860,Justin Leonard,51.0,155,304,+1.81
124,0,27060,John Mallinger,51.0,152,298,+1.45
127,0,20850,Daniel Chopra,51.1,217,425,+2.17
128,0,21350,Ryuji Imada,51.2,175,342,+2.00
129,0,06197,Michael Allen,51.3,122,238,+1.56
130,0,06539,Rick Price,51.4,90,175,+3.56
131,0,06595,Kevin Sutherland,51.5,184,357,+2.34
131,0,27095,Nick Watney,51.5,193,375,+0.62
133,0,20157,Retief Goosen,51.6,159,308,+1.70
134,0,20848,Ángel Cabrera,51.7,122,236,+2.21
135,0,24507,Jason Bohn,51.8,158,305,+1.71
135,0,23353,J.J. Henry,51.8,202,390,+2.52
137,0,21731,Freddie Jacobson,51.9,201,387,+1.94
138,0,20766,Padraig Harrington,52.1,146,280,+1.64
139,0,24924,Bill Haas,52.3,206,394,+0.34
140,0,01724,Jeff Maggert,52.5,155,295,+2.65
141,0,23048,Eric Axley,52.7,188,357,+3.35
141,0,23614,Rich Beem,52.7,138,262,+1.81
143,0,23349,Charles Warren,52.8,121,229,+2.07
144,0,20574,Mathew Goggin,52.9,138,261,+2.03
145,0,01313,Steve Elkington,53.0,132,249,+2.35
146,0,24140,Sean O'Hair,53.1,154,290,+1.82
146,0,01945,Kenny Perry,53.1,163,307,+0.12
148,0,12652,Cameron Beckman,53.2,189,355,+1.80
148,0,01577,Lee Janzen,53.2,151,284,+2.58
150,0,27466,Spencer Levin,53.3,171,321,+0.88
150,0,21949,Joe Ogilvie,53.3,220,413,+0.64
152,0,07749,Brett Quigley,53.4,203,380,+1.08
153,0,23325,Vaughn Taylor,53.5,183,342,+2.30
153,0,12602,Dean Wilson,53.5,167,312,+2.46
155,0,20070,Matt Bettencourt,53.7,240,447,+2.92
155,0,01329,Brad Faxon,53.7,145,270,+3.66
157,0,10809,Jim Furyk,53.8,136,253,+1.76
157,0,25345,Carl Pettersson,53.8,204,379,+2.11
159,0,26476,Chez Reavie,53.9,144,267,+2.71
160,0,20572,Rod Pampling,54.2,161,297,+2.11
161,0,26498,Matt Weibring,54.3,132,243,+2.27
162,0,25396,Kevin Na,54.5,199,365,+1.41
163,0,21209,Sergio Garcia,54.6,124,227,+1.45
164,0,20498,Briny Baird,54.7,164,300,+2.01
165,0,10117,Bob Heintz,54.9,117,213,+1.79
166,0,10885,Robert Allenby,55.1,136,247,+0.37
167,0,08075,Jerry Kelly,55.4,196,354,+1.07
168,0,23135,Tim Clark,55.5,117,211,+1.79
168,0,25804,Bubba Watson,55.5,182,328,+1.10
170,0,22548,Patrick Sheehan,55.7,83,149,+2.41
171,0,22892,Jason Gore,55.8,150,269,+0.80
172,0,26420,Richard Johnson,55.9,161,288,+2.11
172,0,24663,Y.E. Yang,55.9,203,363,+1.58
174,0,27683,Leif Olson,56.0,131,234,+2.44
175,0,27141,J.B. Holmes,56.4,215,381,+1.86
176,0,20645,John Senden,56.5,238,421,+2.14
177,0,01035,Tommy Armour III,56.8,129,227,+2.09
178,0,29221,Webb Simpson,57.4,253,441,+1.23
179,0,22348,Nick O'Hern,57.7,198,343,+2.78
180,0,28118,Peter Tomasulo,58.6,119,203,+2.18
181,0,06527,Steve Stricker,58.7,158,269,-0.25
182,0,09011,David Duval,59.6,152,255,+3.42
183,0,24357,K.J. Choi,60.3,129,214,+2.33
184,0,07457,Steve Flesch,61.9,192,310,+1.72
