"Year","Index","Category","Subcategory","StatId","StatTitle","LocalPath"
"2024","49","OFF_TEE","Accuracy","02422","Left Tendency","2024/off_tee/accuracy/left_tendency.csv"
"2024","50","OFF_TEE","Accuracy","02423","Right Tendency","2024/off_tee/accuracy/right_tendency.csv"
"2024","51","OFF_TEE","Accuracy","02438","Good Drive Percentage","2024/off_tee/accuracy/good_drive_percentage.csv"
"2024","52","OFF_TEE","Radar","02401","Club Head Speed","2024/off_tee/radar/club_head_speed.csv"
"2024","53","OFF_TEE","Radar","02402","Ball Speed","2024/off_tee/radar/ball_speed.csv"
"2024","54","OFF_TEE","Radar","02403","Smash Factor","2024/off_tee/radar/smash_factor.csv"
"2024","55","OFF_TEE","Radar","02404","Launch Angle","2024/off_tee/radar/launch_angle.csv"
"2024","56","OFF_TEE","Radar","02405","Spin Rate","2024/off_tee/radar/spin_rate.csv"
"2024","57","OFF_TEE","Radar","02406","Distance to Apex","2024/off_tee/radar/distance_to_apex.csv"
"2024","58","OFF_TEE","Radar","02407","Apex Height","2024/off_tee/radar/apex_height.csv"
"2024","59","OFF_TEE","Radar","02408","Hang Time","2024/off_tee/radar/hang_time.csv"
"2024","60","OFF_TEE","Radar","02409","Carry Distance","2024/off_tee/radar/carry_distance.csv"
"2024","61","OFF_TEE","Radar","02410","Carry Efficiency","2024/off_tee/radar/carry_efficiency.csv"
"2024","62","OFF_TEE","Radar","02411","Total Distance Efficiency","2024/off_tee/radar/total_distance_efficiency.csv"
"2024","63","OFF_TEE","Radar","02412","Total Driving Efficiency","2024/off_tee/radar/total_driving_efficiency.csv"
"2024","64","OFF_TEE","Scoring","080","Right Rough Tendency (RTP Score)","2024/off_tee/scoring/right_rough_tendency_(rtp_score).csv"
"2024","65","OFF_TEE","Scoring","081","Left Rough Tendency (RTP Score)","2024/off_tee/scoring/left_rough_tendency_(rtp_score).csv"
"2024","66","APPROACH_GREEN","Strokes Gained - SG","02568","SG: Approach the Green","2024/approach_green/strokes_gained_sg/sg_approach_the_green.csv"
"2024","67","APPROACH_GREEN","Greens in Regulation","103","Greens in Regulation Percentage","2024/approach_green/greens_in_regulation/greens_in_regulation_percentage.csv"
"2024","68","APPROACH_GREEN","Greens in Regulation","02437","Greens or Fringe in Regulation","2024/approach_green/greens_in_regulation/greens_or_fringe_in_regulation.csv"
"2024","69","APPROACH_GREEN","Greens in Regulation","326","GIR Percentage - 200+ yards","2024/approach_green/greens_in_regulation/gir_percentage_200+_yards.csv"
"2024","70","APPROACH_GREEN","Greens in Regulation","327","GIR Percentage - 175-200 yards","2024/approach_green/greens_in_regulation/gir_percentage_175-200_yards.csv"
"2024","71","APPROACH_GREEN","Greens in Regulation","328","GIR Percentage - 150-175 yards","2024/approach_green/greens_in_regulation/gir_percentage_150-175_yards.csv"
"2024","72","APPROACH_GREEN","Greens in Regulation","329","GIR Percentage - 125-150 yards","2024/approach_green/greens_in_regulation/gir_percentage_125-150_yards.csv"
"2024","73","APPROACH_GREEN","Greens in Regulation","330","GIR Percentage - < 125 yards","2024/approach_green/greens_in_regulation/gir_percentage_less-than_125_yards.csv"
"2024","74","APPROACH_GREEN","Greens in Regulation","077","GIR Percentage - 100-125 yards","2024/approach_green/greens_in_regulation/gir_percentage_100-125_yards.csv"
"2024","75","APPROACH_GREEN","Greens in Regulation","02332","GIR Percentage - 100+ yards","2024/approach_green/greens_in_regulation/gir_percentage_100+_yards.csv"
"2024","76","APPROACH_GREEN","Greens in Regulation","02330","GIR Percentage - < 100 yards","2024/approach_green/greens_in_regulation/gir_percentage_less-than_100_yards.csv"
"2024","77","APPROACH_GREEN","Greens in Regulation","078","GIR Percentage - 75-100 yards","2024/approach_green/greens_in_regulation/gir_percentage_75-100_yards.csv"
"2024","78","APPROACH_GREEN","Greens in Regulation","079","GIR Percentage - < 75 yards","2024/approach_green/greens_in_regulation/gir_percentage_less-than_75_yards.csv"
"2024","79","APPROACH_GREEN","Greens in Regulation","190","GIR Percentage from Fairway","2024/approach_green/greens_in_regulation/gir_percentage_from_fairway.csv"
"2024","80","APPROACH_GREEN","Greens in Regulation","02434","GIR Pct. - Fairway Bunker","2024/approach_green/greens_in_regulation/gir_pct._fairway_bunker.csv"
"2024","81","APPROACH_GREEN","Greens in Regulation","199","GIR Percentage from Other than Fairway","2024/approach_green/greens_in_regulation/gir_percentage_from_other_than_fairway.csv"
"2024","82","APPROACH_GREEN","Accuracy from Fairway","331","Proximity to Hole","2024/approach_green/accuracy_from_fairway/proximity_to_hole.csv"
"2024","83","APPROACH_GREEN","Accuracy from Fairway","02361","Approaches from > 275 yards","2024/approach_green/accuracy_from_fairway/approaches_from_greater-than_275_yards.csv"
"2024","84","APPROACH_GREEN","Accuracy from Fairway","02360","Approaches from 250-275 yards","2024/approach_green/accuracy_from_fairway/approaches_from_250-275_yards.csv"
"2024","85","APPROACH_GREEN","Accuracy from Fairway","02359","Approaches from 225-250 yards","2024/approach_green/accuracy_from_fairway/approaches_from_225-250_yards.csv"
"2024","86","APPROACH_GREEN","Accuracy from Fairway","02358","Approaches from 200-225 yards","2024/approach_green/accuracy_from_fairway/approaches_from_200-225_yards.csv"
"2024","87","APPROACH_GREEN","Accuracy from Fairway","336","Approaches from > 200 yards","2024/approach_green/accuracy_from_fairway/approaches_from_greater-than_200_yards.csv"
"2024","88","APPROACH_GREEN","Accuracy from Fairway","337","Approaches from 175-200 yards","2024/approach_green/accuracy_from_fairway/approaches_from_175-200_yards.csv"
"2024","89","APPROACH_GREEN","Accuracy from Fairway","338","Approaches from 150-175 yards","2024/approach_green/accuracy_from_fairway/approaches_from_150-175_yards.csv"
"2024","90","APPROACH_GREEN","Accuracy from Fairway","339","Approaches from 125-150 yards","2024/approach_green/accuracy_from_fairway/approaches_from_125-150_yards.csv"
"2024","91","APPROACH_GREEN","Accuracy from Fairway","340","Approaches from 50-125 yards","2024/approach_green/accuracy_from_fairway/approaches_from_50-125_yards.csv"
"2024","92","APPROACH_GREEN","Accuracy from Fairway","074","Approaches from 100-125 yards","2024/approach_green/accuracy_from_fairway/approaches_from_100-125_yards.csv"
"2024","93","APPROACH_GREEN","Accuracy from Fairway","075","Approaches from 75-100 yards","2024/approach_green/accuracy_from_fairway/approaches_from_75-100_yards.csv"
"2024","94","APPROACH_GREEN","Accuracy from Fairway","076","Approaches from 50-75 yards","2024/approach_green/accuracy_from_fairway/approaches_from_50-75_yards.csv"
"2024","95","APPROACH_GREEN","Accuracy from Fairway","02329","Approaches from inside 100 yards","2024/approach_green/accuracy_from_fairway/approaches_from_inside_100_yards.csv"
"2024","96","APPROACH_GREEN","Accuracy from Fairway","02331","Approaches from > 100 yards","2024/approach_green/accuracy_from_fairway/approaches_from_greater-than_100_yards.csv"
"2024","97","APPROACH_GREEN","Accuracy from Fairway","431","Fairway Proximity","2024/approach_green/accuracy_from_fairway/fairway_proximity.csv"
"2024","98","APPROACH_GREEN","Accuracy from Rough","437","Rough Proximity","2024/approach_green/accuracy_from_rough/rough_proximity.csv"
"2024","99","APPROACH_GREEN","Accuracy from Rough","432","Left Rough Proximity","2024/approach_green/accuracy_from_rough/left_rough_proximity.csv"
"2024","100","APPROACH_GREEN","Accuracy from Rough","433","Right Rough Proximity","2024/approach_green/accuracy_from_rough/right_rough_proximity.csv"
"2024","101","APPROACH_GREEN","Accuracy from Rough","02375","Approaches from > 275 yards (Rgh)","2024/approach_green/accuracy_from_rough/approaches_from_greater-than_275_yards_(rgh).csv"
"2024","102","APPROACH_GREEN","Accuracy from Rough","02374","Approaches from 250-275 yards (Rgh)","2024/approach_green/accuracy_from_rough/approaches_from_250-275_yards_(rgh).csv"
"2024","103","APPROACH_GREEN","Accuracy from Rough","02373","Approaches from 225-250 yards (Rgh)","2024/approach_green/accuracy_from_rough/approaches_from_225-250_yards_(rgh).csv"
"2024","104","APPROACH_GREEN","Accuracy from Rough","02372","Approaches from 200-225 yards (Rgh)","2024/approach_green/accuracy_from_rough/approaches_from_200-225_yards_(rgh).csv"
"2024","105","APPROACH_GREEN","Accuracy from Rough","02371","Approaches from > 100 yards (Rgh)","2024/approach_green/accuracy_from_rough/approaches_from_greater-than_100_yards_(rgh).csv"
"2024","106","APPROACH_GREEN","Accuracy from Rough","02370","Approaches from inside 100 yards (Rgh)","2024/approach_green/accuracy_from_rough/approaches_from_inside_100_yards_(rgh).csv"
"2024","107","APPROACH_GREEN","Accuracy from Rough","02369","Approaches from > 200 yards (Rgh)","2024/approach_green/accuracy_from_rough/approaches_from_greater-than_200_yards_(rgh).csv"
"2024","108","APPROACH_GREEN","Accuracy from Rough","02368","Approaches from 175-200 yards (Rgh)","2024/approach_green/accuracy_from_rough/approaches_from_175-200_yards_(rgh).csv"
"2024","109","APPROACH_GREEN","Accuracy from Rough","02367","Approaches from 150-175 yards (Rgh)","2024/approach_green/accuracy_from_rough/approaches_from_150-175_yards_(rgh).csv"
"2024","110","APPROACH_GREEN","Accuracy from Rough","02366","Approaches from 125-150 yards (Rgh)","2024/approach_green/accuracy_from_rough/approaches_from_125-150_yards_(rgh).csv"
"2024","111","APPROACH_GREEN","Accuracy from Rough","02365","Approaches from 50-125 yards (Rgh)","2024/approach_green/accuracy_from_rough/approaches_from_50-125_yards_(rgh).csv"
"2024","112","APPROACH_GREEN","Accuracy from Rough","02364","Approaches from 100-125 yards (Rgh)","2024/approach_green/accuracy_from_rough/approaches_from_100-125_yards_(rgh).csv"
"2024","113","APPROACH_GREEN","Accuracy from Rough","02363","Approaches from 75-100 yards (Rgh)","2024/approach_green/accuracy_from_rough/approaches_from_75-100_yards_(rgh).csv"
"2024","114","APPROACH_GREEN","Accuracy from Rough","02362","Approaches from 50-75 yards (Rgh)","2024/approach_green/accuracy_from_rough/approaches_from_50-75_yards_(rgh).csv"
"2024","115","APPROACH_GREEN","Scoring","02333","Birdie or Better Percentage - Fairway","2024/approach_green/scoring/birdie_or_better_percentage_fairway.csv"
"2024","116","APPROACH_GREEN","Scoring","02334","Birdie or Better Percentage - Left Rough","2024/approach_green/scoring/birdie_or_better_percentage_left_rough.csv"
"2024","117","APPROACH_GREEN","Scoring","02335","Birdie or Better Percentage - Right Rough","2024/approach_green/scoring/birdie_or_better_percentage_right_rough.csv"
"2024","118","APPROACH_GREEN","Scoring","02336","Birdie or Better Percentage - Rough","2024/approach_green/scoring/birdie_or_better_percentage_rough.csv"
"2024","119","APPROACH_GREEN","Scoring","357","Birdie or Better Percentage - 200+ yards","2024/approach_green/scoring/birdie_or_better_percentage_200+_yards.csv"
"2024","120","APPROACH_GREEN","Scoring","358","Birdie or Better Percentage - 175-200 yards","2024/approach_green/scoring/birdie_or_better_percentage_175-200_yards.csv"
"2024","121","APPROACH_GREEN","Scoring","359","Birdie or Better Percentage - 150-175 yards","2024/approach_green/scoring/birdie_or_better_percentage_150-175_yards.csv"
"2024","122","APPROACH_GREEN","Scoring","360","Birdie or Better Percentage - 125-150 yards","2024/approach_green/scoring/birdie_or_better_percentage_125-150_yards.csv"
"2024","123","APPROACH_GREEN","Scoring","361","Birdie or Better Percentage - < 125 yards","2024/approach_green/scoring/birdie_or_better_percentage_less-than_125_yards.csv"
"2024","124","APPROACH_GREEN","Scoring","02379","Approach > 275 yards (RTP)","2024/approach_green/scoring/approach_greater-than_275_yards_(rtp).csv"
"2024","125","APPROACH_GREEN","Scoring","02378","Approach 250-275 yards (RTP)","2024/approach_green/scoring/approach_250-275_yards_(rtp).csv"
"2024","126","APPROACH_GREEN","Scoring","02377","Approach 225-250 yards (RTP)","2024/approach_green/scoring/approach_225-250_yards_(rtp).csv"
"2024","127","APPROACH_GREEN","Scoring","02376","Approach 200-225 yards (RTP)","2024/approach_green/scoring/approach_200-225_yards_(rtp).csv"
"2024","128","APPROACH_GREEN","Scoring","480","Approach > 200 yards (RTP Score)","2024/approach_green/scoring/approach_greater-than_200_yards_(rtp_score).csv"
"2024","129","APPROACH_GREEN","Scoring","479","Approach 175-200 yards (RTP Score)","2024/approach_green/scoring/approach_175-200_yards_(rtp_score).csv"
"2024","130","APPROACH_GREEN","Scoring","478","Approach 150-175 yards (RTP Score)","2024/approach_green/scoring/approach_150-175_yards_(rtp_score).csv"
"2024","131","APPROACH_GREEN","Scoring","473","Approach 125-150 yards (RTP Score)","2024/approach_green/scoring/approach_125-150_yards_(rtp_score).csv"
"2024","132","APPROACH_GREEN","Scoring","472","Approach < 125 yards (RTP Score)","2024/approach_green/scoring/approach_less-than_125_yards_(rtp_score).csv"
"2024","133","APPROACH_GREEN","Scoring","028","Approach 100-125 yards (RTP Score)","2024/approach_green/scoring/approach_100-125_yards_(rtp_score).csv"
"2024","134","APPROACH_GREEN","Scoring","029","Approach 75-100 yards (RTP Score)","2024/approach_green/scoring/approach_75-100_yards_(rtp_score).csv"
"2024","135","APPROACH_GREEN","Scoring","030","Approach 50-75 yards (RTP Score)","2024/approach_green/scoring/approach_50-75_yards_(rtp_score).csv"
"2024","136","APPROACH_GREEN","Scoring","02380","Approaches 50-75 yards-Rgh (RTP)","2024/approach_green/scoring/approaches_50-75_yards-rgh_(rtp).csv"
"2024","137","APPROACH_GREEN","Scoring","02381","Approaches 75-100 yards-Rgh (RTP)","2024/approach_green/scoring/approaches_75-100_yards-rgh_(rtp).csv"
"2024","138","APPROACH_GREEN","Scoring","02382","Approaches 100-125 yards-Rgh (RTP)","2024/approach_green/scoring/approaches_100-125_yards-rgh_(rtp).csv"
"2024","139","APPROACH_GREEN","Scoring","02383","Approaches 50-125 yards-Rgh (RTP)","2024/approach_green/scoring/approaches_50-125_yards-rgh_(rtp).csv"
"2024","140","APPROACH_GREEN","Scoring","02384","Approaches 125-150 yards-Rgh (RTP)","2024/approach_green/scoring/approaches_125-150_yards-rgh_(rtp).csv"
"2024","141","APPROACH_GREEN","Scoring","02385","Approaches 150-175 yards-Rgh (RTP)","2024/approach_green/scoring/approaches_150-175_yards-rgh_(rtp).csv"
"2024","142","APPROACH_GREEN","Scoring","02386","Approaches 175-200 yards-Rgh (RTP)","2024/approach_green/scoring/approaches_175-200_yards-rgh_(rtp).csv"
"2024","143","APPROACH_GREEN","Scoring","02387","Approaches > 200 yards-Rgh (RTP)","2024/approach_green/scoring/approaches_greater-than_200_yards-rgh_(rtp).csv"
"2024","144","APPROACH_GREEN","Scoring","02388","Approaches < 100 yards-Rgh (RTP)","2024/approach_green/scoring/approaches_less-than_100_yards-rgh_(rtp).csv"
"2024","145","APPROACH_GREEN","Scoring","02389","Approaches > 100 yards-Rgh (RTP)","2024/approach_green/scoring/approaches_greater-than_100_yards-rgh_(rtp).csv"
"2024","146","APPROACH_GREEN","Scoring","02390","Approaches 200-225 yards-Rgh (RTP)","2024/approach_green/scoring/approaches_200-225_yards-rgh_(rtp).csv"
"2024","147","APPROACH_GREEN","Scoring","02391","Approaches 225-250 yards-Rgh (RTP)","2024/approach_green/scoring/approaches_225-250_yards-rgh_(rtp).csv"
"2024","148","APPROACH_GREEN","Scoring","02392","Approaches 250-275 yards-Rgh (RTP)","2024/approach_green/scoring/approaches_250-275_yards-rgh_(rtp).csv"
"2024","149","APPROACH_GREEN","Scoring","02393","Approaches > 275 yards-Rgh (RTP)","2024/approach_green/scoring/approaches_greater-than_275_yards-rgh_(rtp).csv"
"2024","150","APPROACH_GREEN","Scoring","469","Approaches Left Rough (RTP Score)","2024/approach_green/scoring/approaches_left_rough_(rtp_score).csv"
"2024","151","APPROACH_GREEN","Scoring","470","Approaches Right Rough (RTP Score)","2024/approach_green/scoring/approaches_right_rough_(rtp_score).csv"
"2024","152","APPROACH_GREEN","Scoring","471","Fairway Approach (RTP Score)","2024/approach_green/scoring/fairway_approach_(rtp_score).csv"
"2024","153","APPROACH_GREEN","Going for it","419","Going for the Green","2024/approach_green/going_for_it/going_for_the_green.csv"
"2024","154","APPROACH_GREEN","Going for it","486","Going for the Green - Hit Green Pct.","2024/approach_green/going_for_it/going_for_the_green_hit_green_pct..csv"
"2024","155","APPROACH_GREEN","Going for it","02357","Going for the Green - Birdie or Better","2024/approach_green/going_for_it/going_for_the_green_birdie_or_better.csv"
"2024","156","APPROACH_GREEN","Going for it","436","Par 5 Going for the Green","2024/approach_green/going_for_it/par_5_going_for_the_green.csv"
"2024","157","APPROACH_GREEN","Going for it","02426","Average Going for it Shot Distance (in Yards)","2024/approach_green/going_for_it/average_going_for_it_shot_distance_(in_yards).csv"
"2024","158","APPROACH_GREEN","Going for it","02431","Average Distance after Going for it Shot","2024/approach_green/going_for_it/average_distance_after_going_for_it_shot.csv"
"2024","159","APPROACH_GREEN","Holeouts, Other","350","Total Hole Outs","2024/approach_green/holeouts__other/total_hole_outs.csv"
"2024","160","APPROACH_GREEN","Holeouts, Other","351","Longest Hole Outs (in yards)","2024/approach_green/holeouts__other/longest_hole_outs_(in_yards).csv"
"2024","161","APPROACH_GREEN","Holeouts, Other","02325","Average Approach Shot Distance","2024/approach_green/holeouts__other/average_approach_shot_distance.csv"
"2024","162","APPROACH_GREEN","Holeouts, Other","02338","Average Approach Distance - Birdie or Better","2024/approach_green/holeouts__other/average_approach_distance_birdie_or_better.csv"
"2024","163","APPROACH_GREEN","Holeouts, Other","02339","Average Approach Distance - Par","2024/approach_green/holeouts__other/average_approach_distance_par.csv"
"2024","164","APPROACH_GREEN","Holeouts, Other","02340","Average Approach Distance - Bogey or Worse","2024/approach_green/holeouts__other/average_approach_distance_bogey_or_worse.csv"
"2024","165","APPROACH_GREEN","Holeouts, Other","02430","Average Distance to Hole After Tee Shot","2024/approach_green/holeouts__other/average_distance_to_hole_after_tee_shot.csv"
"2024","166","AROUND_GREEN","Stokes Gained - SG","02569","SG: Around-the-Green","2024/around_green/stokes_gained_sg/sg_around-the-green.csv"
"2024","167","AROUND_GREEN","Up and Down","130","Scrambling","2024/around_green/up_and_down/scrambling.csv"
"2024","168","AROUND_GREEN","Up and Down","362","Scrambling from the Sand","2024/around_green/up_and_down/scrambling_from_the_sand.csv"
"2024","169","AROUND_GREEN","Up and Down","363","Scrambling from the Rough","2024/around_green/up_and_down/scrambling_from_the_rough.csv"
"2024","170","AROUND_GREEN","Up and Down","364","Scrambling from the Fringe","2024/around_green/up_and_down/scrambling_from_the_fringe.csv"
"2024","171","AROUND_GREEN","Up and Down","365","Scrambling from Other Locations","2024/around_green/up_and_down/scrambling_from_other_locations.csv"
"2024","172","AROUND_GREEN","Up and Down","366","Scrambling from > 30 yards","2024/around_green/up_and_down/scrambling_from_greater-than_30_yards.csv"
"2024","173","AROUND_GREEN","Up and Down","367","Scrambling from 20-30 yards","2024/around_green/up_and_down/scrambling_from_20-30_yards.csv"
"2024","174","AROUND_GREEN","Up and Down","368","Scrambling from 10-20 yards","2024/around_green/up_and_down/scrambling_from_10-20_yards.csv"
"2024","175","AROUND_GREEN","Up and Down","369","Scrambling from < 10 yards","2024/around_green/up_and_down/scrambling_from_less-than_10_yards.csv"
"2024","176","AROUND_GREEN","Up and Down","111","Sand Save Percentage","2024/around_green/up_and_down/sand_save_percentage.csv"
"2024","177","AROUND_GREEN","Up and Down","370","Sand Saves from 30+ yards","2024/around_green/up_and_down/sand_saves_from_30+_yards.csv"
"2024","178","AROUND_GREEN","Up and Down","371","Sand Saves from 20-30 yards","2024/around_green/up_and_down/sand_saves_from_20-30_yards.csv"
"2024","179","AROUND_GREEN","Up and Down","372","Sand Saves from 10-20 yards","2024/around_green/up_and_down/sand_saves_from_10-20_yards.csv"
"2024","180","AROUND_GREEN","Up and Down","373","Sand Saves from < 10 yards","2024/around_green/up_and_down/sand_saves_from_less-than_10_yards.csv"
"2024","181","AROUND_GREEN","Accuracy","374","Proximity to Hole (ARG)","2024/around_green/accuracy/proximity_to_hole_(arg).csv"
"2024","182","AROUND_GREEN","Accuracy","375","Proximity to Hole from Sand","2024/around_green/accuracy/proximity_to_hole_from_sand.csv"
"2024","183","AROUND_GREEN","Accuracy","377","Proximity to Hole from Fringe","2024/around_green/accuracy/proximity_to_hole_from_fringe.csv"
"2024","184","AROUND_GREEN","Accuracy","376","Proximity to Hole from Rough","2024/around_green/accuracy/proximity_to_hole_from_rough.csv"
"2024","185","AROUND_GREEN","Accuracy","378","Proximity to Hole from Other Locations","2024/around_green/accuracy/proximity_to_hole_from_other_locations.csv"
"2024","186","AROUND_GREEN","Accuracy","379","Proximity to Hole from 30+ yards","2024/around_green/accuracy/proximity_to_hole_from_30+_yards.csv"
"2024","187","AROUND_GREEN","Accuracy","380","Proximity to Hole from 20-30 yards","2024/around_green/accuracy/proximity_to_hole_from_20-30_yards.csv"
