RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,19846,Brian Gay,90.27,1398,1262
2,0,23983,Luke Donald,90.17,844,761
3,0,25345,Carl Pettersson,89.69,1435,1287
4,0,27895,Jonas Blixt,89.43,1154,1032
5,0,25632,Jimmy Walker,89.40,1651,1476
6,0,23623,Bo Van Pelt,89.29,1167,1042
7,0,20593,Greg Chalmers,89.17,1357,1210
8,0,26758,David Hearn,89.15,1613,1438
9,0,06527,Steve Stricker,89.05,986,878
10,0,20623,Gavin Coles,89.02,1038,924
11,0,24138,Ian Poulter,88.97,698,621
12,0,26329,Louis Oosthuizen,88.81,876,778
12,0,27214,Kevin Streelman,88.81,1421,1262
14,0,22621,Ben Curtis,88.80,866,769
14,0,29289,S.Y. Noh,88.80,1562,1387
16,0,23108,Matt Kuchar,88.73,1189,1055
17,0,10809,Jim Furyk,88.72,1188,1054
18,0,23353,J.J. Henry,88.70,1301,1154
19,0,21209,Sergio Garcia,88.69,796,706
19,0,22046,Geoff Ogilvy,88.69,1008,894
21,0,23800,Bryce Molder,88.68,1263,1120
22,0,28089,Jason Day,88.65,846,750
22,0,27302,Garth Mulroy,88.65,846,750
24,0,34174,John Huh,88.61,1554,1377
25,0,24361,Pat Perez,88.58,1261,1117
26,0,35139,Richard Lee,88.57,1041,922
27,0,25892,Steve Wheatcroft,88.54,768,680
28,0,31202,William McGirt,88.52,1437,1272
29,0,20574,Mathew Goggin,88.51,1027,909
30,0,28500,Martin Flores,88.49,1451,1284
31,0,06573,Brandt Jobe,88.43,830,734
32,0,34021,Bud Cauley,88.38,1687,1491
33,0,27797,Derek Lamely,88.36,1014,896
33,0,28237,Rory McIlroy,88.36,730,645
35,0,01810,Phil Mickelson,88.30,1094,966
36,0,24024,Zach Johnson,88.29,1341,1184
37,0,30925,Dustin Johnson,88.26,971,857
38,0,29518,Brendan Steele,88.24,1182,1043
38,0,02206,David Toms,88.24,816,720
40,0,29910,Blake Adams,88.22,1621,1430
40,0,10213,Dicky Pride,88.22,900,794
42,0,25396,Kevin Na,88.17,1192,1051
43,0,32200,Roberto Castro,88.16,1393,1228
44,0,27649,Brandt Snedeker,88.15,1156,1019
45,0,30711,Colt Knost,88.14,1223,1078
46,0,24924,Bill Haas,88.09,1117,984
47,0,29420,Billy Horschel,88.08,889,783
48,0,29222,Billy Hurley III,88.07,1039,915
48,0,28475,Jeff Overton,88.07,1701,1498
48,0,08793,Tiger Woods,88.07,872,768
51,0,24781,Hunter Mahan,88.06,1189,1047
52,0,23409,James Driscoll,88.05,1297,1142
53,0,22961,David Mathis,88.03,1262,1111
54,0,20098,Stuart Appleby,88.02,1194,1051
55,0,23320,Ryan Palmer,87.95,1295,1139
56,0,08725,Tom Gillis,87.92,1275,1121
57,0,34099,Harris English,87.89,1602,1408
57,0,26596,Ryan Moore,87.89,1470,1292
57,0,25818,Scott Piercy,87.89,1569,1379
60,0,20160,Charlie Wi,87.88,1337,1175
61,0,20850,Daniel Chopra,87.85,790,694
61,0,27120,Troy Matteson,87.85,1515,1331
63,0,11123,Chris Couch,87.84,995,874
63,0,26951,Johnson Wagner,87.84,1382,1214
65,0,28308,Troy Kelly,87.82,936,822
66,0,22371,Aaron Baddeley,87.80,1016,892
66,0,23718,Nathan Green,87.80,1041,914
68,0,27963,Chris Stroud,87.76,1397,1226
69,0,21878,Mark Wilson,87.74,1264,1109
70,0,27466,Spencer Levin,87.66,1216,1066
71,0,22548,Patrick Sheehan,87.63,800,701
72,0,21961,Charles Howell III,87.62,1422,1246
73,0,29476,Kyle Reifers,87.56,1367,1197
74,0,20229,Stewart Cink,87.55,980,858
74,0,29478,Kevin Kisner,87.55,988,865
76,0,33141,Keegan Bradley,87.54,1300,1138
77,0,24925,Jonathan Byrd,87.50,1016,889
77,0,30927,Brendon Todd,87.50,1152,1008
79,0,33122,Russell Knox,87.44,1035,905
80,0,27933,John Merrick,87.41,1334,1166
81,0,23542,Tommy Biershenk,87.30,1063,928
82,0,27436,Graham DeLaet,87.28,1336,1166
83,0,06522,Ernie Els,87.27,1218,1063
84,0,21528,Henrik Stenson,87.24,768,670
85,0,24490,George McNeill,87.22,1322,1153
86,0,25686,Jason Dufner,87.19,1179,1028
87,0,23638,Brendon de Jonge,87.18,1888,1646
87,0,22913,John Rollins,87.18,1334,1163
87,0,26331,Charl Schwartzel,87.18,733,639
90,0,28259,Sangmoon Bae,87.15,1043,909
90,0,20645,John Senden,87.15,1144,997
92,0,25834,Daniel Summerhays,87.13,1259,1097
92,0,25804,Bubba Watson,87.13,956,833
94,0,01797,Rocco Mediate,87.12,1087,947
95,0,23204,Gary Christian,87.10,1395,1215
95,0,32102,Rickie Fowler,87.10,1248,1087
97,0,23135,Tim Clark,87.08,929,809
97,0,32150,Michael Thompson,87.08,1207,1051
99,0,33419,Cameron Tringale,87.06,1430,1245
100,0,01320,Bob Estes,86.97,1213,1055
101,0,24940,Edward Loar,86.95,797,693
102,0,27556,Ted Potter Jr.,86.94,1133,985
103,0,28455,Will Claxton,86.92,1621,1409
103,0,27644,Brian Harman,86.92,1628,1415
105,0,26679,Kevin Stadler,86.88,1326,1152
106,0,26851,Marc Leishman,86.85,1445,1255
107,0,23541,Ben Crane,86.82,1123,975
108,0,30852,Ryo Ishikawa,86.80,682,592
108,0,01706,Davis Love III,86.80,970,842
110,0,29926,Danny Lee,86.78,1082,939
111,0,29221,Webb Simpson,86.76,1201,1042
112,0,12782,Tim Herron,86.72,1438,1247
113,0,24502,Adam Scott,86.67,750,650
114,0,20766,Padraig Harrington,86.66,847,734
115,0,23325,Vaughn Taylor,86.65,1176,1019
116,0,20848,Ángel Cabrera,86.62,710,615
117,0,06251,Chris DiMarco,86.61,1337,1158
118,0,26476,Chez Reavie,86.54,1226,1061
119,0,28307,Matt Every,86.53,1195,1034
120,0,24494,Erik Compton,86.52,1187,1027
