RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
133,0,23409,James Driscoll,4.4
133,0,24604,Hunter Haas,4.4
133,0,30926,Chris Kirk,4.4
133,0,27797,Derek Lamely,4.4
133,0,22961,David Mathis,4.4
133,0,23621,Rory Sabbatini,4.4
133,0,29518,Brendan Steele,4.4
133,0,02206,David Toms,4.4
142,0,23542,Tommy Biershenk,4.3
142,0,06251,Chris DiMarco,4.3
142,0,06036,Scott Dunlap,4.3
142,0,06573,Brandt Jobe,4.3
142,0,28308,Troy Kelly,4.3
142,0,27060,John Mallinger,4.3
142,0,27302,Garth Mulroy,4.3
142,0,22548,Patrick Sheehan,4.3
142,0,27330,Josh Teater,4.3
151,0,21407,Arjun Atwal,4.2
151,0,24507,Jason Bohn,4.2
151,0,12510,Chad Campbell,4.2
151,0,28093,Miguel Angel Carballo,4.2
151,0,30944,Jason Kokrak,4.2
151,0,01766,Billy Mayfair,4.2
151,0,01797,Rocco Mediate,4.2
151,0,22348,Nick O'Hern,4.2
151,0,22913,John Rollins,4.2
151,0,30692,Scott Stallings,4.2
151,0,27770,Camilo Villegas,4.2
162,0,22378,Trevor Immelman,4.1
162,0,24940,Edward Loar,4.1
162,0,27963,Chris Stroud,4.1
162,0,26287,Roland Thatcher,4.1
166,0,01116,Michael Bradley,4.0
166,0,27974,Sung Kang,4.0
166,0,10860,Justin Leonard,4.0
166,0,30927,Brendon Todd,4.0
170,0,28087,Kris Blanks,3.9
170,0,32366,Kevin Chappell,3.9
170,0,20850,Daniel Chopra,3.9
170,0,32698,Bobby Gates,3.9
170,0,31558,J.J. Killeen,3.9
170,0,26289,Boo Weekley,3.9
176,0,29479,Scott Brown,3.8
176,0,06034,Marco Dawson,3.8
176,0,29222,Billy Hurley III,3.8
176,0,22293,Heath Slocum,3.8
176,0,23788,D.J. Trahan,3.8
181,0,32334,Charlie Beljan,3.7
181,0,29478,Kevin Kisner,3.7
183,0,06004,Stephen Ames,3.6
183,0,30110,Kyle Stanley,3.6
183,0,25892,Steve Wheatcroft,3.6
186,0,20574,Mathew Goggin,3.5
186,0,01941,Tom Pernice Jr.,3.5
188,0,20070,Matt Bettencourt,3.4
189,0,20848,Ángel Cabrera,2.8
189,0,23903,Stephen Gangluff,2.8
191,0,22582,Kyle Thompson,2.3
