RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
50,0,12716,Charley Hoffman,10.31,907,88
52,0,22348,Nick O'Hern,10.30,762,74
53,0,21209,Sergio Garcia,10.29,576,56
53,0,22293,Heath Slocum,10.29,916,89
53,0,31323,Gary Woodland,10.29,710,69
56,0,24846,Ricky Barnes,10.28,905,88
56,0,27214,Kevin Streelman,10.28,915,89
58,0,12652,Cameron Beckman,10.27,791,77
58,0,01116,Michael Bradley,10.27,647,63
58,0,34174,John Huh,10.27,1017,99
58,0,29476,Kyle Reifers,10.27,883,86
62,0,22378,Trevor Immelman,10.26,780,76
62,0,27302,Garth Mulroy,10.26,585,57
64,0,20098,Stuart Appleby,10.25,728,71
64,0,23800,Bryce Molder,10.25,810,79
64,0,25632,Jimmy Walker,10.25,1035,101
67,0,32698,Bobby Gates,10.24,870,85
68,0,25892,Steve Wheatcroft,10.23,532,52
69,0,25834,Daniel Summerhays,10.22,828,81
69,0,02206,David Toms,10.22,593,58
71,0,23983,Luke Donald,10.21,633,62
72,0,24358,Robert Garrigus,10.20,908,89
73,0,30711,Colt Knost,10.19,785,77
74,0,28455,Will Claxton,10.18,1008,99
75,0,32200,Roberto Castro,10.17,915,90
75,0,32102,Rickie Fowler,10.17,844,83
75,0,27963,Chris Stroud,10.17,875,86
75,0,27095,Nick Watney,10.17,956,94
79,0,23638,Brendon de Jonge,10.16,1168,115
79,0,29289,S.Y. Noh,10.16,1026,101
81,0,21731,Freddie Jacobson,10.15,609,60
81,0,27936,Martin Laird,10.15,741,73
81,0,26679,Kevin Stadler,10.15,822,81
84,0,24507,Jason Bohn,10.14,781,77
85,0,01249,John Daly,10.13,466,46
85,0,26331,Charl Schwartzel,10.13,547,54
85,0,27330,Josh Teater,10.13,942,93
88,0,11123,Chris Couch,10.12,597,59
88,0,26851,Marc Leishman,10.12,850,84
88,0,22582,Kyle Thompson,10.12,496,49
91,0,30926,Chris Kirk,10.11,900,89
92,0,24925,Jonathan Byrd,10.10,687,68
92,0,22621,Ben Curtis,10.10,626,62
92,0,01941,Tom Pernice Jr.,10.10,586,58
95,0,29910,Blake Adams,10.09,1080,107
95,0,21407,Arjun Atwal,10.09,757,75
95,0,31202,William McGirt,10.09,969,96
95,0,08793,Tiger Woods,10.09,676,67
99,0,20572,Rod Pampling,10.08,847,84
100,0,29221,Webb Simpson,10.07,765,76
101,0,34021,Bud Cauley,10.06,996,99
101,0,25686,Jason Dufner,10.06,825,82
101,0,01320,Bob Estes,10.06,785,78
101,0,32150,Michael Thompson,10.06,805,80
105,0,06573,Brandt Jobe,10.05,573,57
106,0,06036,Scott Dunlap,10.04,532,53
107,0,32366,Kevin Chappell,10.03,873,87
107,0,27466,Spencer Levin,10.03,792,79
109,0,23623,Bo Van Pelt,10.02,832,83
110,0,23108,Matt Kuchar,10.01,821,82
110,0,10860,Justin Leonard,10.01,751,75
112,0,20848,Ángel Cabrera,10.00,540,54
113,0,30925,Dustin Johnson,9.99,669,67
114,0,27644,Brian Harman,9.98,1008,101
114,0,23320,Ryan Palmer,9.98,808,81
116,0,28500,Martin Flores,9.97,947,95
116,0,27120,Troy Matteson,9.97,977,98
118,0,06004,Stephen Ames,9.96,538,54
118,0,32334,Charlie Beljan,9.96,568,57
118,0,30750,Tommy Gainey,9.96,976,98
121,0,24940,Edward Loar,9.95,567,57
122,0,25345,Carl Pettersson,9.91,912,92
123,0,28259,Sangmoon Bae,9.90,762,77
124,0,21805,Harrison Frazar,9.89,534,54
124,0,19846,Brian Gay,9.89,860,87
124,0,26596,Ryan Moore,9.89,880,89
124,0,25396,Kevin Na,9.89,781,79
124,0,22046,Geoff Ogilvy,9.89,712,72
129,0,06034,Marco Dawson,9.88,573,58
130,0,26287,Roland Thatcher,9.87,523,53
131,0,28237,Rory McIlroy,9.85,532,54
132,0,27436,Graham DeLaet,9.84,777,79
132,0,24361,Pat Perez,9.84,777,79
134,0,25818,Scott Piercy,9.82,933,95
134,0,23325,Vaughn Taylor,9.82,776,79
136,0,24604,Hunter Haas,9.80,637,65
137,0,23541,Ben Crane,9.79,705,72
138,0,28093,Miguel Angel Carballo,9.78,675,69
138,0,28308,Troy Kelly,9.78,626,64
140,0,08075,Jerry Kelly,9.76,820,84
140,0,24490,George McNeill,9.76,830,85
142,0,33141,Keegan Bradley,9.75,858,88
142,0,20766,Padraig Harrington,9.75,614,63
142,0,30852,Ryo Ishikawa,9.75,507,52
142,0,23621,Rory Sabbatini,9.75,819,84
146,0,20160,Charlie Wi,9.74,838,86
147,0,24138,Ian Poulter,9.73,545,56
148,0,08725,Tom Gillis,9.72,729,75
149,0,24024,Zach Johnson,9.71,913,94
150,0,29478,Kevin Kisner,9.69,630,65
150,0,10213,Dicky Pride,9.69,562,58
152,0,29479,Scott Brown,9.68,610,63
152,0,20850,Daniel Chopra,9.68,513,53
152,0,23718,Nathan Green,9.68,668,69
152,0,29222,Billy Hurley III,9.68,658,68
152,0,27974,Sung Kang,9.68,707,73
157,0,29420,Billy Horschel,9.66,570,59
157,0,21350,Ryuji Imada,9.66,734,76
159,0,01797,Rocco Mediate,9.65,656,68
160,0,23409,James Driscoll,9.64,800,83
161,0,06251,Chris DiMarco,9.63,780,81
161,0,24663,Y.E. Yang,9.63,597,62
163,0,27141,J.B. Holmes,9.62,827,86
164,0,20593,Greg Chalmers,9.59,834,87
165,0,23903,Stephen Gangluff,9.58,527,55
165,0,26300,Matt Jones,9.58,508,53
165,0,01810,Phil Mickelson,9.58,757,79
168,0,29926,Danny Lee,9.57,670,70
168,0,22548,Patrick Sheehan,9.57,536,56
170,0,24494,Erik Compton,9.56,736,77
170,0,27797,Derek Lamely,9.56,612,64
172,0,23548,Bill Lunde,9.53,753,79
173,0,30927,Brendon Todd,9.51,704,74
174,0,19970,Robert Karlsson,9.50,494,52
174,0,28475,Jeff Overton,9.50,960,101
176,0,20070,Matt Bettencourt,9.49,721,76
177,0,21753,Brian Davis,9.48,863,91
177,0,27556,Ted Potter Jr.,9.48,730,77
179,0,28089,Jason Day,9.47,521,55
179,0,31558,J.J. Killeen,9.47,919,97
181,0,22961,David Mathis,9.42,763,81
182,0,28307,Matt Every,9.41,753,80
183,0,22371,Aaron Baddeley,9.39,676,72
184,0,20104,Ken Duke,9.37,974,104
185,0,27649,Brandt Snedeker,9.36,730,78
186,0,21528,Henrik Stenson,9.33,476,51
187,0,33120,Mark Anderson,9.32,680,73
187,0,23542,Tommy Biershenk,9.32,671,72
189,0,20623,Gavin Coles,9.23,646,70
190,0,27895,Jonas Blixt,9.19,662,72
191,0,25562,Andres Romero,9.02,577,64
