RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3 PUTTS,TOTAL ROUNDS
1,0,19970,Robert Karlsson,.90,47,52
2,0,06036,Scott Dunlap,.87,46,53
2,0,31323,Gary Woodland,.87,60,69
4,0,12652,Cameron Beckman,.84,65,77
4,0,22582,Kyle Thompson,.84,41,49
6,0,24846,Ricky Barnes,.83,73,88
7,0,29479,Scott Brown,.79,50,63
7,0,29518,Brendan Steele,.79,58,73
9,0,27936,Martin Laird,.77,56,73
9,0,25562,Andres Romero,.77,49,64
11,0,12716,Charley Hoffman,.74,65,88
11,0,22378,Trevor Immelman,.74,56,76
11,0,27330,Josh Teater,.74,69,93
14,0,33120,Mark Anderson,.73,53,73
14,0,24358,Robert Garrigus,.73,65,89
16,0,28087,Kris Blanks,.72,47,65
16,0,32366,Kevin Chappell,.72,63,87
16,0,23548,Bill Lunde,.72,57,79
19,0,21805,Harrison Frazar,.70,38,54
20,0,26851,Marc Leishman,.69,58,84
20,0,26476,Chez Reavie,.69,57,83
20,0,21528,Henrik Stenson,.69,35,51
23,0,27436,Graham DeLaet,.68,54,79
23,0,20691,Greg Owen,.68,61,90
23,0,23788,D.J. Trahan,.68,47,69
26,0,33141,Keegan Bradley,.67,59,88
26,0,30692,Scott Stallings,.67,52,78
26,0,26289,Boo Weekley,.67,47,70
26,0,20396,Lee Westwood,.67,36,54
30,0,20229,Stewart Cink,.66,44,67
30,0,32698,Bobby Gates,.66,56,85
30,0,27556,Ted Potter Jr.,.66,51,77
30,0,24502,Adam Scott,.66,38,58
30,0,26287,Roland Thatcher,.66,35,53
35,0,01766,Billy Mayfair,.65,56,86
35,0,33419,Cameron Tringale,.65,57,88
35,0,27064,Jhonattan Vegas,.65,50,77
38,0,28093,Miguel Angel Carballo,.64,44,69
38,0,23903,Stephen Gangluff,.64,35,55
38,0,30926,Chris Kirk,.64,57,89
38,0,06567,Vijay Singh,.64,63,99
38,0,27095,Nick Watney,.64,60,94
43,0,10885,Robert Allenby,.63,48,76
43,0,12510,Chad Campbell,.63,53,84
43,0,30944,Jason Kokrak,.63,47,75
43,0,27933,John Merrick,.63,50,79
43,0,25240,D.A. Points,.63,55,88
43,0,30110,Kyle Stanley,.63,53,84
43,0,26951,Johnson Wagner,.63,55,88
50,0,23621,Rory Sabbatini,.62,52,84
51,0,21350,Ryuji Imada,.61,46,76
51,0,22913,John Rollins,.61,47,77
53,0,24925,Jonathan Byrd,.60,41,68
53,0,28089,Jason Day,.60,33,55
53,0,27974,Sung Kang,.60,44,73
53,0,25457,Alexandre Rocha,.60,35,58
57,0,06004,Stephen Ames,.59,32,54
57,0,08725,Tom Gillis,.59,44,75
57,0,10860,Justin Leonard,.59,44,75
57,0,22348,Nick O'Hern,.59,44,74
61,0,32334,Charlie Beljan,.58,33,57
61,0,23541,Ben Crane,.58,42,72
61,0,28307,Matt Every,.58,46,80
61,0,23718,Nathan Green,.58,40,69
61,0,28308,Troy Kelly,.58,37,64
61,0,27120,Troy Matteson,.58,57,98
61,0,29476,Kyle Reifers,.58,50,86
61,0,27770,Camilo Villegas,.58,45,77
61,0,21878,Mark Wilson,.58,45,78
70,0,28259,Sangmoon Bae,.57,44,77
70,0,23204,Gary Christian,.57,50,87
70,0,25686,Jason Dufner,.57,47,82
70,0,32102,Rickie Fowler,.57,47,83
70,0,27141,J.B. Holmes,.57,49,86
70,0,21731,Freddie Jacobson,.57,34,60
70,0,26596,Ryan Moore,.57,51,89
70,0,24140,Sean O'Hair,.57,48,84
70,0,25818,Scott Piercy,.57,54,95
70,0,22548,Patrick Sheehan,.57,32,56
70,0,22293,Heath Slocum,.57,51,89
81,0,28455,Will Claxton,.56,55,99
81,0,20623,Gavin Coles,.56,39,70
81,0,34099,Harris English,.56,55,98
81,0,20574,Mathew Goggin,.56,35,63
81,0,24924,Bill Haas,.56,44,78
81,0,29420,Billy Horschel,.56,33,59
81,0,28237,Rory McIlroy,.56,30,54
88,0,29910,Blake Adams,.55,59,107
88,0,20104,Ken Duke,.55,57,104
88,0,30750,Tommy Gainey,.55,54,98
88,0,34174,John Huh,.55,54,99
88,0,26300,Matt Jones,.55,29,53
88,0,30711,Colt Knost,.55,42,77
88,0,01941,Tom Pernice Jr.,.55,32,58
95,0,32200,Roberto Castro,.54,49,90
95,0,34021,Bud Cauley,.54,53,99
95,0,21961,Charles Howell III,.54,53,98
95,0,29926,Danny Lee,.54,38,70
95,0,01724,Jeff Maggert,.54,45,83
95,0,27060,John Mallinger,.54,38,70
95,0,01810,Phil Mickelson,.54,43,79
95,0,27302,Garth Mulroy,.54,31,57
95,0,22405,Justin Rose,.54,37,68
95,0,25892,Steve Wheatcroft,.54,28,52
105,0,23542,Tommy Biershenk,.53,38,72
105,0,06522,Ernie Els,.53,41,78
105,0,27797,Derek Lamely,.53,34,64
105,0,22046,Geoff Ogilvy,.53,38,72
105,0,02206,David Toms,.53,31,58
110,0,20848,Ángel Cabrera,.52,28,54
110,0,23638,Brendon de Jonge,.52,60,115
110,0,26758,David Hearn,.52,49,95
110,0,12782,Tim Herron,.52,46,88
110,0,24361,Pat Perez,.52,41,79
110,0,26679,Kevin Stadler,.52,42,81
116,0,24494,Erik Compton,.51,39,77
116,0,08075,Jerry Kelly,.51,43,84
116,0,24490,George McNeill,.51,43,85
116,0,25834,Daniel Summerhays,.51,41,81
116,0,30927,Brendon Todd,.51,38,74
116,0,08793,Tiger Woods,.51,34,67
122,0,27644,Brian Harman,.50,50,101
123,0,24507,Jason Bohn,.49,38,77
123,0,01116,Michael Bradley,.49,31,63
123,0,24357,K.J. Choi,.49,34,70
123,0,06251,Chris DiMarco,.49,40,81
123,0,29222,Billy Hurley III,.49,33,68
123,0,26329,Louis Oosthuizen,.49,31,63
123,0,20572,Rod Pampling,.49,41,84
123,0,20645,John Senden,.49,38,78
123,0,23325,Vaughn Taylor,.49,39,79
123,0,32150,Michael Thompson,.49,39,80
133,0,20098,Stuart Appleby,.48,34,71
133,0,21407,Arjun Atwal,.48,36,75
133,0,24604,Hunter Haas,.48,31,65
133,0,23353,J.J. Henry,.48,43,89
133,0,01706,Davis Love III,.48,31,64
133,0,23623,Bo Van Pelt,.48,40,83
133,0,24663,Y.E. Yang,.48,30,62
140,0,20070,Matt Bettencourt,.47,36,76
140,0,23135,Tim Clark,.47,28,60
140,0,24940,Edward Loar,.47,27,57
140,0,23320,Ryan Palmer,.47,38,81
140,0,27214,Kevin Streelman,.47,42,89
140,0,27963,Chris Stroud,.47,40,86
140,0,25804,Bubba Watson,.47,31,66
147,0,01249,John Daly,.46,21,46
147,0,20766,Padraig Harrington,.46,29,63
147,0,01797,Rocco Mediate,.46,31,68
147,0,29221,Webb Simpson,.46,35,76
151,0,30925,Dustin Johnson,.45,30,67
151,0,31558,J.J. Killeen,.45,44,97
151,0,24781,Hunter Mahan,.45,37,82
154,0,22371,Aaron Baddeley,.44,32,72
154,0,30852,Ryo Ishikawa,.44,23,52
154,0,24024,Zach Johnson,.44,41,94
154,0,28475,Jeff Overton,.44,44,101
154,0,25632,Jimmy Walker,.44,44,101
