RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,20157,Retief Goosen,67.00,67,1
2,0,06004,Stephen Ames,67.33,202,3
3,0,21407,Arjun Atwal,68.33,410,6
4,0,19825,Darren Clarke,68.50,137,2
5,0,01139,Olin Browne,68.67,412,6
6,0,01378,David Frost,68.75,275,4
7,0,12660,Jesper Parnevik,68.80,344,5
8,0,19846,Brian Gay,69.00,276,4
8,0,01810,Phil Mickelson,69.00,207,3
8,0,02002,John Riegger,69.00,69,1
11,0,07363,Craig Bowden,69.33,208,3
12,0,21959,Ted Purdy,69.40,347,5
13,0,24925,Jonathan Byrd,69.50,139,2
13,0,10912,Craig Perks,69.50,417,6
15,0,20229,Stewart Cink,69.67,418,6
15,0,02206,David Toms,69.67,418,6
15,0,02246,Duffy Waldorf,69.67,209,3
18,0,01035,Tommy Armour III,69.71,488,7
19,0,01219,John Cook,69.75,279,4
20,0,01157,Tom Byrum,69.86,489,7
21,0,07223,Brian Bateman,69.88,559,8
22,0,20645,John Senden,69.90,699,10
23,0,23613,Rich Barcelo,70.00,280,4
23,0,01142,Bart Bryant,70.00,560,8
23,0,23983,Luke Donald,70.00,280,4
23,0,10201,Matt Gogel,70.00,350,5
23,0,12782,Tim Herron,70.00,350,5
23,0,01928,Corey Pavin,70.00,350,5
23,0,01945,Kenny Perry,70.00,420,6
30,0,23353,J.J. Henry,70.14,491,7
31,0,12652,Cameron Beckman,70.17,421,6
32,0,01677,Tom Lehman,70.20,351,5
33,0,06621,Joe Durant,70.22,632,9
34,0,06575,Dudley Hart,70.25,281,4
35,0,06515,Shaun Micheel,70.27,773,11
36,0,01381,Fred Funk,70.29,492,7
37,0,20572,Rod Pampling,70.30,703,10
38,0,22405,Justin Rose,70.38,563,8
39,0,10885,Robert Allenby,70.44,634,9
40,0,01313,Steve Elkington,70.50,282,4
40,0,21209,Sergio Garcia,70.50,282,4
40,0,10733,Kent Jones,70.50,705,10
40,0,06613,Tommy Tolles,70.50,282,4
44,0,02104,Jeff Sluman,70.56,635,9
45,0,01707,Steve Lowery,70.57,494,7
46,0,23497,Tag Ridings,70.60,353,5
47,0,07721,Pat Bates,70.67,636,9
47,0,10107,Deane Pappas,70.67,212,3
49,0,01577,Lee Janzen,70.71,495,7
50,0,23541,Ben Crane,70.75,566,8
50,0,23320,Ryan Palmer,70.75,566,8
50,0,02010,Loren Roberts,70.75,566,8
53,0,26420,Richard Johnson,70.78,637,9
54,0,01361,Dan Forsman,70.80,354,5
54,0,06567,Vijay Singh,70.80,354,5
56,0,22046,Geoff Ogilvy,70.83,425,6
56,0,06527,Steve Stricker,70.83,425,6
58,0,01329,Brad Faxon,70.90,709,10
59,0,06251,Chris DiMarco,70.91,780,11
60,0,20029,Notah Begay III,71.00,426,6
60,0,12645,Brent Geiberger,71.00,497,7
60,0,21961,Charles Howell III,71.00,426,6
60,0,01706,Davis Love III,71.00,284,4
60,0,25237,Kevin Muncrief,71.00,142,2
60,0,25396,Kevin Na,71.00,71,1
60,0,01941,Tom Pernice Jr.,71.00,284,4
60,0,02106,Chris Smith,71.00,639,9
60,0,08793,Tiger Woods,71.00,213,3
69,0,12680,Shigeki Maruyama,71.11,640,9
70,0,25900,Lucas Glover,71.13,569,8
71,0,24290,D.J. Brigman,71.14,498,7
71,0,25345,Carl Pettersson,71.14,498,7
71,0,22293,Heath Slocum,71.14,498,7
74,0,24507,Jason Bohn,71.20,712,10
74,0,20634,Peter Lonard,71.20,356,5
74,0,01968,Nick Price,71.20,356,5
77,0,02239,Scott Verplank,71.25,285,4
78,0,01320,Bob Estes,71.29,499,7
78,0,23623,Bo Van Pelt,71.29,499,7
78,0,21878,Mark Wilson,71.29,499,7
81,0,20593,Greg Chalmers,71.33,214,3
81,0,01203,Russ Cochran,71.33,214,3
81,0,06078,Esteban Toledo,71.33,428,6
84,0,20663,Brenden Pappas,71.36,785,11
85,0,08339,Spike McRoy,71.38,571,8
