RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOT. EARLY RDS.(1ST TEE)
119,0,07721,Pat Bates,71.36,2355,33
119,0,02002,John Riegger,71.36,785,11
119,0,06527,Steve Stricker,71.36,1570,22
122,0,01035,Tommy Armour III,71.39,2213,31
122,0,08339,Spike McRoy,71.39,2356,33
124,0,21949,Joe Ogilvie,71.41,2428,34
125,0,23621,Rory Sabbatini,71.42,2357,33
126,0,01968,Nick Price,71.43,1500,21
127,0,23353,J.J. Henry,71.44,2429,34
128,0,23541,Ben Crane,71.45,2358,33
129,0,10912,Craig Perks,71.46,1858,26
130,0,10885,Robert Allenby,71.48,2073,29
130,0,08537,J.P. Hayes,71.48,1644,23
132,0,24357,K.J. Choi,71.50,1716,24
132,0,24781,Hunter Mahan,71.50,2288,32
132,0,01926,Steve Pate,71.50,1430,20
135,0,01161,Mark Calcavecchia,71.52,2074,29
135,0,23325,Vaughn Taylor,71.52,1502,21
137,0,22548,Patrick Sheehan,71.53,2861,40
138,0,12760,Danny Ellis,71.54,1860,26
139,0,22913,John Rollins,71.55,2075,29
140,0,20382,Stephen Leaney,71.56,1932,27
141,0,08931,Glen Day,71.59,2649,37
141,0,10585,Scott McCarron,71.59,1933,27
143,0,12394,Tom Carter,71.61,2936,41
144,0,01473,Todd Hamilton,71.63,2292,32
145,0,08123,Jeff Brehaut,71.71,2438,34
145,0,01927,Dennis Paulson,71.71,1219,17
147,0,12510,Chad Campbell,71.74,2439,34
148,0,02223,Bob Tway,71.76,2368,33
149,0,11032,Frank Lickliter II,71.77,1866,26
149,0,01771,Blaine McCallister,71.77,1866,26
151,0,25686,Jason Dufner,71.79,1723,24
152,0,10201,Matt Gogel,71.82,1221,17
153,0,19881,Robert Damron,71.84,2227,31
153,0,20378,Mathias Grönberg,71.84,2299,32
155,0,01024,Billy Andrade,71.86,3090,43
156,0,20548,Hidemichi Tanaka,71.88,2300,32
157,0,01219,John Cook,71.90,1510,21
158,0,20634,Peter Lonard,71.91,1582,22
159,0,07867,Woody Austin,71.92,2589,36
159,0,01249,John Daly,71.92,1870,26
161,0,12753,David Morland IV,71.93,1942,27
162,0,01685,J.L. Lewis,71.94,2446,34
163,0,07363,Craig Bowden,72.00,1440,20
163,0,23307,Roger Tambellini,72.00,1584,22
165,0,20433,Mark Hensby,72.04,1801,25
166,0,01553,John Huston,72.09,1586,22
167,0,22621,Ben Curtis,72.11,1370,19
167,0,01724,Jeff Maggert,72.11,1298,18
169,0,23614,Rich Beem,72.15,1948,27
170,0,20628,Arron Oberholser,72.19,1516,21
171,0,01797,Rocco Mediate,72.25,1445,20
172,0,08881,Tripp Isenhour,72.27,795,11
173,0,02245,Grant Waite,72.30,1663,23
174,0,26287,Roland Thatcher,72.31,940,13
175,0,20585,Niclas Fasth,72.32,1808,25
175,0,12705,Cliff Kresge,72.32,2242,31
177,0,20104,Ken Duke,72.39,2389,33
178,0,02099,Scott Simpson,72.40,1448,20
179,0,01887,Mark O'Meara,72.44,1304,18
180,0,22371,Aaron Baddeley,72.45,2246,31
180,0,20472,Alex Cejka,72.45,1594,22
182,0,20094,Jonathan Kaye,72.48,1812,25
183,0,01132,Mark Brooks,72.50,1595,22
184,0,01766,Billy Mayfair,72.52,3191,44
185,0,12682,Hirofumi Miyase,72.53,1088,15
186,0,21893,Brian Kortan,72.59,1234,17
187,0,06214,Guy Boros,72.91,1604,22
188,0,20580,Andre Stolz,72.94,1167,16
189,0,01761,Len Mattiace,72.96,1897,26
190,0,25237,Kevin Muncrief,73.07,1096,15
191,0,23063,Scott Hend,73.14,1536,21
192,0,02049,Gene Sauers,73.21,1757,24
193,0,10213,Dicky Pride,73.41,1615,22
194,0,11123,Chris Couch,73.78,1328,18
194,0,01920,Craig Parry,73.78,1328,18
196,0,23338,David Gossett,75.79,1440,19
