RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF CUTS
1,0,01823,Larry Mize,17
2,0,01633,Tom Kite,16
3,0,01771,Blaine McCallister,14
4,0,01876,Greg Norman,12
5,0,02100,Tim Simpson,11
6,0,01060,Dave Barr,10
6,0,01559,Hale Irwin,10
8,0,01444,Ken Green,9
8,0,01887,Mark O'Meara,9
10,0,01361,Dan Forsman,8
11,0,01049,Ian Baker-Finch,7
11,0,01072,Chip Beck,7
11,0,01284,Mike Donald,7
11,0,01326,Nick Faldo,7
11,0,01435,Wayne Grady,7
11,0,01766,Billy Mayfair,7
11,0,02041,Bill Sander,7
18,0,01030,Isao Aoki,6
18,0,06373,José María Olazábal,6
18,0,01968,Nick Price,6
21,0,01577,Lee Janzen,5
21,0,01690,Bruce Lietzke,5
21,0,01906,Masashi Jumbo Ozaki,5
21,0,01928,Corey Pavin,5
21,0,02225,Howard Twitty,5
21,0,02300,Ian Woosnam,5
27,0,06142,Mitch Adcock,4
27,0,01098,Jay Don Blake,4
27,0,06118,Greg Bruckner,4
27,0,01282,Trevor Dodds,4
27,0,01457,Jay Haas,4
27,0,01510,Nolan Henke,4
27,0,01529,Mike Holland,4
27,0,01783,Mark McCumber,4
27,0,02010,Loren Roberts,4
27,0,02067,Ted Schulz,4
27,0,02146,Payne Stewart,4
27,0,02167,Mike Sullivan,4
27,0,02222,Billy Tuten,4
27,0,02223,Bob Tway,4
41,0,01024,Billy Andrade,3
41,0,01042,Paul Azinger,3
41,0,01096,Phil Blackmar,3
41,0,01321,Tom Eubank,3
41,0,01323,Brad Fabel,3
41,0,01388,Robert Gamez,3
41,0,01569,Peter Jacobsen,3
41,0,01599,Steve Jones,3
41,0,01706,Davis Love III,3
41,0,01725,John Mahaffey,3
41,0,01777,John McComish,3
41,0,01837,Gil Morgan,3
41,0,02180,Harry Taylor,3
41,0,02246,Duffy Waldorf,3
41,0,02256,Tom Watson,3
56,0,01035,Tommy Armour III,2
56,0,01040,Emlyn Aubrey,2
56,0,01080,Scott Bentley,2
56,0,01156,Curt Byrum,2
56,0,01157,Tom Byrum,2
56,0,01161,Mark Calcavecchia,2
56,0,01196,Brian Claar,2
56,0,06144,John Dowdall,2
56,0,01313,Steve Elkington,2
56,0,01353,Bruce Fleisher,2
56,0,01364,Peter Fowler,2
56,0,01436,David Graham,2
56,0,01458,Jerry Haas,2
56,0,06284,Jim Hallet,2
56,0,01494,Steve Haskins,2
56,0,01495,Morris Hatalsky,2
56,0,01553,John Huston,2
56,0,01639,Kenny Knox,2
56,0,01662,Greg Ladehoff,2
56,0,06332,Neal Lancaster,2
56,0,01670,Jack Larkin Sr.,2
56,0,01797,Rocco Mediate,2
56,0,01810,Phil Mickelson,2
56,0,01864,Larry Nelson,2
56,0,01892,Aki Ohmachi,2
56,0,01905,Joe Ozaki,2
56,0,01920,Craig Parry,2
56,0,01938,David Peoples,2
56,0,01960,Don Pooley,2
56,0,01978,Fran Quinn,2
56,0,01996,Mike Reid,2
56,0,02007,Larry Rinker,2
56,0,02049,Gene Sauers,2
56,0,02159,Curtis Strange,2
56,0,02170,Hal Sutton,2
56,0,02196,Robert Thompson,2
56,0,02230,Stan Utley,2
56,0,02241,Bobby Wadkins,2
56,0,02292,Bob Wolcott,2
56,0,02322,Richard Zokol,2
